Gene = Lin37
index = 634
Annotated 5SS: [ 205 1764 2021 2382 2547 2789 3798 3959]
Annotated 3SS: [1687 1969 2351 2460 2621 3656 3884 4037]
SMsplice 5SS: [ 205 1764 2021 2382 2547 2789 3798 3959]
SMsplice 3SS: [1687 1969 2215 2485 2621 3656 3884 4037]
top_k =  1000
Partition function (log Z): 12.821459914054085

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9983217214567643
Position 2547: 0.9193053075102978
Position 2789: 0.9062556436169079
Position 1764: 0.8986606716500255
Position 205: 0.8444555224480389
Position 2382: 0.7590985402776085
Position 3798: 0.7414470681830644
Position 2021: 0.680458066383668
Position 3802: 0.19471777640074572
Position 906: 0.1861464653072461
Position 2064: 0.18040996845311083
Position 3407: 0.1289961080010635
Position 180: 0.0980254614977358
Position 1270: 0.042677146479951286
Position 1797: 0.0304820379095853
Position 3781: 0.030419699062438438
Position 186: 0.020869311967943394
Position 2059: 0.018440809631320262
Position 1308: 0.016661949054222518
Position 705: 0.00982451411651545
Position 1775: 0.00918175380995174
Position 3259: 0.007741717965489986
Position 3069: 0.0072071442585803485
Position 3361: 0.007094002394342195
Position 3062: 0.006977994708534377
Position 437: 0.006409013439352738
Position 2387: 0.0063081324247723745
Position 3367: 0.006079091477754022
Position 253: 0.005598527225041312
Position 546: 0.004016131582354781
Position 2147: 0.0035726257014213236
Position 2551: 0.002976395961953421
Position 3027: 0.002911183524158824
Position 634: 0.002343735170934798
Position 2905: 0.0022097904027348725
Position 2824: 0.001929617410077166
Position 917: 0.0017006937033629107
Position 854: 0.001676275807331041
Position 1479: 0.001657947850435455
Position 2571: 0.0016078052818761365
Position 1869: 0.0015847772682378144
Position 500: 0.0011986974491202582
Position 421: 0.0011569230004546606
Position 620: 0.0008906768201177485
Position 588: 0.0008730976923531428
Position 1014: 0.000865161379450335
Position 2626: 0.000837058307711393
Position 2053: 0.0008226506820849945
Position 1456: 0.000802309224384237
Position 2532: 0.000784586300342006
Position 2153: 0.0007199620282715405
Position 2673: 0.0005444992825637708
Position 628: 0.00042299138432158254
Position 2858: 0.0003925468790462934
Position 64: 0.00036091734533739593
Position 301: 0.0003535185041298616
Position 1839: 0.0003504736901996826
Position 1190: 0.00033276065566029893
Position 1601: 0.00028361484189198604
Position 4104: 0.000264951923425132
Position 1165: 0.0002580700476623489
Position 2729: 0.0002579557626062665
Position 840: 0.00025705577562670686
Position 3294: 0.00023643967138601356
Position 416: 0.00023450626136247872
Position 3095: 0.00021182932880464963
Position 1876: 0.00020075224278248905
Position 2414: 0.0001963304229623566
Position 1404: 0.00018570346068243158
Position 2084: 0.0001710717930221293
Position 1621: 0.00016605392931436712
Position 3739: 0.000165429684160574
Position 4082: 0.0001509436525952576
Position 1252: 0.00014656342146529314
Position 2174: 0.00012102612678440766
Position 192: 0.00011451122090637228
Position 2125: 0.00010026614415930243
Position 341: 9.626279577530995e-05
Position 2302: 8.600795597629016e-05
Position 550: 8.43998019123129e-05
Position 2116: 8.205691695350624e-05
Position 1360: 7.53200521709275e-05
Position 1825: 7.345052944694193e-05
Position 1026: 7.097068761776071e-05
Position 1217: 6.860770626658143e-05
Position 1736: 6.813664292871893e-05
Position 3348: 6.741857676258069e-05
Position 3423: 6.341311436294548e-05
Position 414: 6.258987272780243e-05
Position 133: 6.189310937797606e-05
Position 393: 5.797705746739498e-05
Position 986: 5.528175551034941e-05
Position 61: 5.4786091246215614e-05
Position 2798: 4.620796063452252e-05
Position 12: 4.552340462523441e-05
