Gene = Izumo1
index = 598
Annotated 5SS: [ 190 1221 1558 2411 2872 3199 3412 3885 4471]
Annotated 3SS: [ 910 1482 2323 2850 3117 3310 3730 4211 5216]
SMsplice 5SS: [ 190 2411 2680 3199 3885]
SMsplice 3SS: [2323 2526 3117 3766 4211]
top_k =  1000
Partition function (log Z): -2.6170538050313765

Sorted 5' Splice Sites (High to Low Probability):
Position 2411: 0.8467013514782515
Position 3885: 0.8147806533744866
Position 190: 0.7597718061690272
Position 3199: 0.754396878610556
Position 1221: 0.5583891906394702
Position 2680: 0.5241847121425145
Position 1558: 0.476906687923882
Position 2872: 0.21146301635565465
Position 2684: 0.1607216416157622
Position 3325: 0.13328464485467198
Position 254: 0.10625522371156275
Position 1771: 0.10558628639208419
Position 3622: 0.08048738408643748
Position 2429: 0.07558290392638585
Position 1869: 0.04010812908307879
Position 369: 0.03256126605033892
Position 2421: 0.030421446451711923
Position 652: 0.023182362300839896
Position 3507: 0.02101061744318921
Position 783: 0.020460648149579135
Position 4801: 0.019540737408178663
Position 4471: 0.015933821657346144
Position 2222: 0.015478065125146894
Position 305: 0.01368879193371166
Position 702: 0.012066941850930105
Position 2114: 0.010479992879723335
Position 1234: 0.009793005580243187
Position 1166: 0.009475890012698359
Position 740: 0.008222408453272226
Position 1154: 0.008000064804500388
Position 1217: 0.007052513028648915
Position 10: 0.006871585706948344
Position 1142: 0.0056981634946680565
Position 311: 0.005648023884841745
Position 22: 0.0055355032992884246
Position 3937: 0.0052450485533302145
Position 938: 0.005141050193161846
Position 4067: 0.004975776057503976
Position 380: 0.004510712412966011
Position 4333: 0.004118443777301012
Position 128: 0.004024762905951499
Position 3412: 0.0038657633916434073
Position 4357: 0.0037905887844158826
Position 4046: 0.0036962456080262326
Position 4548: 0.0031347056564646073
Position 1755: 0.0030711689321483867
Position 4503: 0.0025516371695039524
Position 2504: 0.0021087832555639037
Position 970: 0.0019551343228050833
Position 4289: 0.0019056805525073251
Position 83: 0.0018520548895075096
Position 1310: 0.0017305852178219204
Position 2973: 0.0014013993941459902
Position 91: 0.001366241477458523
Position 1810: 0.0012293556836872838
Position 1805: 0.0011912265352051919
Position 1604: 0.001149321610174339
Position 4623: 0.0010955212288445192
Position 2731: 0.0010210804851866328
Position 3230: 0.0009361385581523852
Position 3852: 0.0009039915898501453
Position 4027: 0.0006931731599161045
Position 3007: 0.0006658012829253782
Position 80: 0.000645258226227747
Position 1314: 0.0006449548441223977
Position 4354: 0.0006223441898976374
Position 2688: 0.0005791554323016186
Position 2633: 0.0005757636266747214
Position 4379: 0.000571299747204842
Position 1622: 0.0005504754540411142
Position 719: 0.0005364775500601905
Position 663: 0.0005266456692568653
Position 2254: 0.0004309828671261969
Position 2154: 0.00038588302389584744
Position 4013: 0.0003450883000808469
Position 178: 0.0003327581093513616
Position 1181: 0.0003055150682413714
Position 1298: 0.0003024188333328149
Position 1778: 0.0002862155464734874
Position 1546: 0.00026512820193540953
Position 3988: 0.00025075239941983594
Position 1564: 0.00023908801378831826
Position 2204: 0.00020353791965614963
Position 384: 0.0001800050206340236
Position 211: 0.00017321270593425735
Position 1059: 0.00015872366582537275
Position 2580: 0.00014939679513923114
Position 1362: 0.00012872302267440702
Position 797: 0.00010937867944147939
Position 1678: 0.00010243808305572713
Position 26: 9.381317345141967e-05
Position 476: 9.173768011188979e-05
Position 215: 8.439400805000139e-05
Position 333: 7.800697832035757e-05
Position 364: 7.636619042620349e-05
Position 3346: 6.431679787255898e-05
Position 1594: 6.0476294875538316e-05
Position 103: 5.765050146162605e-05
Position 3797: 5.442738368578975e-05
Position 1066: 5.321597691039611e-05
Position 1035: 5.197963609647651e-05
Position 1033: 5.023772339941992e-05
Position 632: 4.645918395444942e-05
Position 1991: 4.645767532880861e-05
Position 1534: 4.254887629773659e-05
Position 639: 3.827958916824132e-05
Position 227: 3.561558467436801e-05
Position 957: 2.967840665623013e-05
Position 1726: 2.5478831151408595e-05
Position 180: 2.242154027712549e-05
Position 905: 2.1843939515690463e-05
Position 2397: 2.1297764272150032e-05
Position 1646: 2.1059974470694637e-05
Position 295: 2.037969637138428e-05
Position 791: 2.0211283471628783e-05
Position 546: 1.8666596057059694e-05
Position 822: 1.637213648697941e-05
Position 674: 1.5990831410850022e-05
Position 246: 1.549572876723055e-05
Position 811: 1.4881440815737618e-05
Position 693: 1.4805588250058835e-05
Position 2751: 1.3738474796624908e-05
Position 2717: 1.1832197045849128e-05
Position 183: 8.528470581453416e-06
Position 591: 7.841842051987077e-06
Position 54: 7.300736678164321e-06
Position 509: 7.139176191757069e-06
Position 575: 6.077998240674871e-06
Position 746: 5.734343323971437e-06
Position 706: 4.509754516053948e-06
Position 3228: 1.767522727732939e-06
Position 3152: 9.04711309350909e-07
Position 555: 6.363489682695919e-07
Position 403: 5.281095272065468e-07
Position 616: 3.144999225690526e-07
Position 570: 2.1571336261687558e-07
Position 486: 1.3934491286368443e-07
Position 450: 1.0227437666616335e-07
Position 686: 9.352503657311827e-08
Position 489: 2.1809806097764145e-08
Position 579: 1.1810950572733414e-08
Position 608: 2.8045415579798056e-09
Position 704: 1.11210750878846e-09
Position 2704: 3.413691271768348e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.9585724604693721
Position 3117: 0.8646940806988607
Position 2526: 0.6317767921875131
Position 1482: 0.45208941410723064
Position 1016: 0.31993247950452164
Position 5216: 0.2967681237884681
Position 4211: 0.29628566815251756
Position 3730: 0.23165207768165666
Position 3766: 0.2260470593369574
Position 2747: 0.16611653711164756
Position 4300: 0.15621662588048188
Position 1673: 0.1278134859947357
Position 1076: 0.10550789020650017
Position 3836: 0.08537821838617246
Position 1040: 0.08327100236688723
Position 3310: 0.08282405838623642
Position 4622: 0.07901595071295686
Position 3700: 0.07294281369579862
Position 3527: 0.07147495030280963
Position 5231: 0.07139081228060232
Position 3684: 0.050080451341676345
Position 631: 0.04569023881087091
Position 2488: 0.03687073827792404
Position 3658: 0.03455646923044133
Position 4225: 0.033889959705445595
Position 3806: 0.030046635626990788
Position 910: 0.02880092950765932
Position 3486: 0.02727720863745186
Position 3790: 0.02485003946086351
Position 2601: 0.023804211947417532
Position 1066: 0.02022097445737211
Position 3744: 0.018834500210961218
Position 2028: 0.01748246468246815
Position 2583: 0.016670696459033404
Position 3773: 0.013813323336654202
Position 3884: 0.012661194831498562
Position 4184: 0.009761258804592969
Position 5319: 0.00940947870941489
Position 1044: 0.008992973201714811
Position 1376: 0.00819788647763426
Position 3441: 0.008009727661688386
Position 2850: 0.006603112615616541
Position 3071: 0.0063615119497573425
Position 1759: 0.006232428047334177
Position 4011: 0.005410100239660297
Position 4232: 0.005378313284901368
Position 1712: 0.005061026170021545
Position 3152: 0.004995653135002602
Position 1378: 0.004935468197322832
Position 1455: 0.004912747010487243
Position 4167: 0.004805960539770035
Position 2503: 0.0046377568735922895
Position 500: 0.0036471432650127937
Position 1974: 0.003500361740614648
Position 4098: 0.003465269671227189
Position 4486: 0.0029255374354772426
Position 2540: 0.0028759482288256673
Position 4265: 0.0027871271894606827
Position 3504: 0.0026552880810744805
Position 2846: 0.0026542306263781378
Position 2751: 0.0026506606734329956
Position 822: 0.0026281210541748974
Position 1790: 0.002407651600876103
Position 4136: 0.0020835085211449466
Position 1523: 0.0020375120093778783
Position 1678: 0.0019408416001232551
Position 1619: 0.0018416343080784458
Position 1372: 0.0017694649465766475
Position 3090: 0.001762066705489832
Position 1087: 0.0017035421519506267
Position 4458: 0.0016889375381806517
Position 2664: 0.0016565197622212323
Position 2969: 0.0016350069649275184
Position 3960: 0.0015414106723218924
Position 450: 0.001530398115267458
Position 3189: 0.0014728330609117906
Position 575: 0.0014565601288155222
Position 4379: 0.00139418015865969
Position 3281: 0.0013828740417640081
Position 3005: 0.001347055875120892
Position 3549: 0.0012808041268086287
Position 1542: 0.0011610760540256128
Position 2393: 0.001039601564691756
Position 3002: 0.0010143171555283522
Position 1933: 0.0009363424840690441
Position 4315: 0.0009159388907095306
Position 2326: 0.0009038744476438152
Position 3719: 0.0008520667559404587
Position 5099: 0.0008311777421546499
Position 4783: 0.0008291284883591641
Position 1432: 0.0007885318640095727
Position 3611: 0.0007884535678450626
Position 5253: 0.0007193362742821121
Position 2096: 0.0006810209374128255
Position 2175: 0.00064382818415065
Position 5152: 0.0006101918002892142
Position 3617: 0.0005669571136794547
Position 4661: 0.0005277048948586778
Position 1838: 0.0005215063770828278
Position 4276: 0.0005189177952915523
Position 1891: 0.0005124759820256828
Position 3312: 0.0005087138040310135
Position 5287: 0.0004938056458058588
Position 2138: 0.0004812249729438737
Position 1149: 0.00046380033641337583
Position 3506: 0.0004620772742049626
Position 3566: 0.0004319722773423711
Position 1726: 0.0003976440010733563
Position 967: 0.0003918723431684783
Position 944: 0.0003812028116797568
Position 2042: 0.00037757467571471475
Position 3410: 0.0003709305538158116
Position 2588: 0.0003547804578865742
Position 4045: 0.0003471710827266858
Position 3394: 0.0003268018095979752
Position 2370: 0.0003136200180586634
Position 1166: 0.00027880200474954443
Position 3131: 0.0002666806775771668
Position 3365: 0.0002598835888540276
Position 1622: 0.00025487096090332336
Position 2340: 0.00023141470490990924
Position 2713: 0.0002211226463760217
Position 509: 0.00021647463720144165
Position 1766: 0.0002142627954404179
Position 4267: 0.00021079883213873476
Position 3587: 0.00019606245020909496
Position 1304: 0.00019405456429782863
Position 3030: 0.00017938175647188036
Position 1450: 0.00017686681950233724
Position 1939: 0.00017609733652334172
Position 4927: 0.00016363512369344047
Position 2181: 0.00016106601512530657
Position 3267: 0.00016078082439554027
Position 1313: 0.00015928863382955587
Position 3293: 0.00015394625480122934
Position 1627: 0.00014780699673873433
Position 855: 0.00014426587957688648
Position 1343: 0.00014123701315014238
Position 1184: 0.00014039543942545555
Position 80: 0.00013983917962755797
Position 110: 0.00013983161622590433
Position 753: 0.0001392013032514359
Position 2491: 0.00013915323231361684
Position 888: 0.00013816758593169278
Position 4513: 0.00011955522049862288
Position 4497: 0.00011955143727528154
Position 1532: 0.00011911474822098792
