Gene = 4930432M17Rik
index = 47
Annotated 5SS: [  454   660  3379  8868 10623]
Annotated 3SS: [  552  3239  8679 10552 12050]
SMsplice 5SS: [ 454  660 2358 3379]
SMsplice 3SS: [ 552 2277 3239 8679]
top_k =  1000
Partition function (log Z): -6.18521372673268

Sorted 5' Splice Sites (High to Low Probability):
Position 3379: 0.9199076438950322
Position 660: 0.8586809146016778
Position 2358: 0.6774435715110355
Position 454: 0.5278958782528219
Position 6125: 0.48738807797990513
Position 3564: 0.44952941521625644
Position 8868: 0.36515252638767165
Position 5876: 0.20029214762060313
Position 18: 0.10336307461236206
Position 10623: 0.10008423252181564
Position 5139: 0.0794623717312514
Position 5868: 0.07885241279056178
Position 5666: 0.07045030224526307
Position 2572: 0.06446526101809626
Position 3614: 0.05748744430575787
Position 799: 0.0471622435820587
Position 4126: 0.03865597283217203
Position 4511: 0.03593093387442598
Position 6153: 0.031655438678558016
Position 293: 0.02978301101964952
Position 325: 0.020482263211347
Position 6684: 0.013914007226864176
Position 2793: 0.01293631738103126
Position 433: 0.012846064356486322
Position 6176: 0.012770520880701382
Position 10206: 0.012681568649381435
Position 2528: 0.012508055969520104
Position 644: 0.012437597280781327
Position 3642: 0.01225286277732036
Position 7415: 0.011291147561103748
Position 888: 0.011097770795115234
Position 4525: 0.00944486672961831
Position 83: 0.007763246680431075
Position 510: 0.006996069000974137
Position 7401: 0.006109762544850813
Position 3746: 0.005923222580732965
Position 1719: 0.005292237158406466
Position 4735: 0.004880942437783609
Position 3416: 0.00479843314134695
Position 4772: 0.0036437711737842223
Position 332: 0.003562657004767364
Position 1181: 0.003315359279789357
Position 7410: 0.0032283121248190883
Position 6335: 0.003071152138939954
Position 128: 0.0028840681052954287
Position 1685: 0.002876826186686852
Position 1506: 0.0028073972938351356
Position 5889: 0.0027239563929149714
Position 5169: 0.0023694532846840225
Position 7917: 0.0023378393979345035
Position 475: 0.002309833864520873
Position 7334: 0.0022730098886870782
Position 2816: 0.0020439876631687484
Position 7521: 0.001932788269164554
Position 8887: 0.0017469317585057033
Position 6876: 0.001494567670361783
Position 6353: 0.001315828870091997
Position 3568: 0.0012663727968170297
Position 3430: 0.0009794948736567954
Position 2713: 0.0008956780143298744
Position 9436: 0.0007532713744567008
Position 458: 0.0007123312033980448
Position 2364: 0.0007106157217358253
Position 8904: 0.000691531946484939
Position 4515: 0.0006318009501415496
Position 4930: 0.0006019249961955183
Position 6118: 0.0005988435200119234
Position 309: 0.0005741141942477076
Position 2423: 0.0005706229035522332
Position 4918: 0.0005142792114227954
Position 3330: 0.0005083899005553199
Position 404: 0.0004954883866241785
Position 206: 0.00040675561032069895
Position 1633: 0.0003927320695410195
Position 259: 0.00036244623033152387
Position 1510: 0.00035623119354691665
Position 4260: 0.00029354798776997905
Position 818: 0.0002884826869131887
Position 894: 0.00028474491907703184
Position 890: 0.00026825812800272003
Position 892: 0.0002615089188105481
Position 2523: 0.0002514275464953814
Position 896: 0.00024161016990441726
Position 1078: 0.00019949827726547373
Position 4963: 0.0001799374964747749
Position 2886: 0.00017785603914186572
Position 898: 0.0001738502340759803
Position 24: 0.0001553293970281173
Position 27: 0.00015171079372882715
Position 3345: 0.00014504947366464837
Position 826: 0.0001428172538531705
Position 1456: 0.0001204891115931725
Position 285: 0.00011946521108642008
Position 900: 0.00011065507338041846
Position 2798: 9.564520183486983e-05
Position 2351: 9.467565196264744e-05
Position 1688: 9.408478744314651e-05
Position 423: 8.976576086390856e-05
Position 3370: 7.545841236271224e-05
Position 902: 6.683134667996032e-05
Position 3409: 6.596538640471315e-05
Position 639: 5.857157160770136e-05
Position 1637: 5.4581885512427746e-05
Position 810: 5.323626084924943e-05
Position 4546: 5.307847181453225e-05
Position 491: 4.247904276179739e-05
Position 126: 4.2401377929006527e-05
Position 4424: 3.476686042574097e-05
Position 904: 2.9242623604920024e-05
Position 401: 2.8343445079775298e-05
Position 906: 2.3670188882868753e-05
Position 348: 2.280024360091548e-05
Position 3888: 1.9199470515138492e-05
Position 4192: 1.4344306277773227e-05
Position 4208: 1.2752266986336027e-05
Position 155: 1.2029584474918868e-05
Position 8809: 1.0333113804269577e-05
Position 3971: 7.533375972168037e-06
Position 410: 6.938071495561141e-06
Position 4454: 6.821549630515235e-06
Position 627: 4.195491973078686e-06
Position 721: 4.6671088617079944e-07
Position 908: 4.084156960686144e-07
Position 3652: 3.778463909933793e-07
Position 820: 2.615822221710577e-07
Position 910: 2.593116013957952e-07
Position 3618: 2.3133814212645285e-07
Position 912: 1.967199856377909e-07
Position 558: 1.8647774108460747e-07
Position 914: 1.5876393935665786e-07
Position 791: 1.0677761267302228e-07
Position 916: 1.0400811741731729e-07
Position 951: 8.807583782385828e-08
Position 1083: 6.778184672648985e-08
Position 918: 1.8364089067308103e-08
