Gene = 4930550C14Rik
index = 54
Annotated 5SS: [   40  2857  6554  9107 16484 17733 20408 22905]
Annotated 3SS: [ 2766  6460  9052 16282 17601 20236 22848 27116]
SMsplice 5SS: [  327  2857  6554  8378  9107 16484 17733 20408 21794 22905]
SMsplice 3SS: [ 2766  6460  8239  9052 16326 17601 20236 21626 22683 27116]
top_k =  1000
Partition function (log Z): -6.733950368947049

Sorted 5' Splice Sites (High to Low Probability):
Position 17733: 0.9607787749808852
Position 20408: 0.9192396579714606
Position 21794: 0.8260897916219342
Position 327: 0.7515026278519206
Position 6554: 0.6536730164316269
Position 9107: 0.6489002620581603
Position 16484: 0.5924510784438466
Position 2857: 0.5588830872672775
Position 22905: 0.549157575012272
Position 8378: 0.4597407477895852
Position 9132: 0.34738432214903325
Position 22772: 0.29013017152288567
Position 8392: 0.22223087174475825
Position 5364: 0.219705071465547
Position 958: 0.17680166357461155
Position 7349: 0.13175173017251135
Position 2264: 0.1191655084415572
Position 18232: 0.11878865469247077
Position 2998: 0.11506805250307019
Position 23693: 0.10701644716018584
Position 22458: 0.09602865847505311
Position 8897: 0.0882502461212407
Position 21465: 0.087565143060439
Position 21539: 0.0866309279178939
Position 23118: 0.08490015727680411
Position 22927: 0.07605120693053602
Position 16434: 0.07296657733946815
Position 435: 0.052882346355675465
Position 7310: 0.05159030447178562
Position 91: 0.04610424948981404
Position 5377: 0.04529876636464383
Position 23287: 0.04218669776879022
Position 6535: 0.03840340100074758
Position 136: 0.03747956948970966
Position 3673: 0.03594937506789483
Position 22467: 0.03119247508327072
Position 22814: 0.029941712284643686
Position 20947: 0.027738283168960414
Position 27196: 0.026419803490162687
Position 7288: 0.024030989909372833
Position 12702: 0.02122481196730627
Position 603: 0.021194568568116235
Position 5052: 0.019668804500559592
Position 7502: 0.018080145314260238
Position 3849: 0.017767058857552004
Position 18519: 0.01720777450726594
Position 7340: 0.014761424523825478
Position 18527: 0.013237232458753842
Position 2907: 0.011945179023503078
Position 44: 0.011933176180676873
Position 511: 0.011050551200476374
Position 8440: 0.010986060691266914
Position 7231: 0.010175514351492986
Position 8657: 0.00879700738106073
Position 2568: 0.007936767670403166
Position 22329: 0.007886766505388193
Position 24776: 0.00786755203017052
Position 5978: 0.007759595558544495
Position 387: 0.007040762934574288
Position 317: 0.0065160962545593145
Position 21545: 0.006068481302328918
Position 21778: 0.005947232002073222
Position 8314: 0.005774857258839905
Position 22849: 0.005328126226031864
Position 23062: 0.005305005453001967
Position 23122: 0.005041787061889989
Position 23707: 0.004797523497924764
Position 84: 0.004464240166480378
Position 23724: 0.0040888012635149325
Position 18581: 0.0035131783826961227
Position 25640: 0.0034967629509895385
Position 588: 0.003410467003139647
Position 973: 0.002921091577859361
Position 2912: 0.002322074942417594
Position 24017: 0.002237621660463692
Position 7074: 0.0021326019895846664
Position 7319: 0.002118455900941116
Position 7336: 0.001969474355993499
Position 1449: 0.0016103565295670645
Position 303: 0.001560137268805207
Position 1595: 0.0015582316946813133
Position 24849: 0.0015538453264491384
Position 1537: 0.0015475506301996997
Position 968: 0.0015326395043852106
Position 25756: 0.001481929868430624
Position 733: 0.0014090154536922884
Position 490: 0.0013132294316418166
Position 9136: 0.0012260670117072697
Position 7367: 0.0011990514744025591
Position 7774: 0.0011732482703751422
Position 9097: 0.0011019363624682086
Position 1980: 0.0010373804675621388
Position 21913: 0.0010279624153914577
Position 7490: 0.0009758704503565819
Position 5221: 0.0009622928331405054
Position 331: 0.0009175242669099066
Position 1811: 0.0008547603754282355
Position 3067: 0.0007250038694579532
Position 21974: 0.0006706846270275305
Position 641: 0.0006624947625209868
Position 189: 0.0006514929602489599
Position 542: 0.0005701503250755717
Position 6897: 0.0005431837337468369
Position 200: 0.0005105109846356145
Position 56: 0.0005104473727800037
Position 22252: 0.0004396766399955463
Position 8018: 0.0004243454754701124
Position 697: 0.00041249586832314334
Position 2629: 0.00041232803555510183
Position 3667: 0.0004073460747290857
Position 334: 0.0003653364774437981
Position 1328: 0.00032349913893079166
Position 18326: 0.00031762710050640193
Position 544: 0.0003111469493732744
Position 752: 0.0002752104636374894
Position 931: 0.0002744755169550657
Position 646: 0.000265810321708079
Position 1867: 0.00022219960305357303
Position 1484: 0.0002081835182074612
Position 1533: 0.00019816340117563729
Position 419: 0.00016477631172642684
Position 1541: 0.00012853077163192623
Position 12093: 6.423870522035465e-05
Position 711: 5.606677829624319e-05
Position 3553: 5.086157352236496e-05
