Gene = Il11
index = 567
Annotated 5SS: [ 162 1817 2012 2264]
Annotated 3SS: [1643 1924 2101 4403]
SMsplice 5SS: [ 162 1817 2012 2264]
SMsplice 3SS: [1643 1909 2101 4403]
top_k =  1000
Partition function (log Z): 2.6805894152307954

Sorted 5' Splice Sites (High to Low Probability):
Position 2012: 0.9990971106909537
Position 1817: 0.9929606328735223
Position 2264: 0.8031342785453409
Position 162: 0.7762701463419487
Position 2914: 0.42846427855551
Position 873: 0.19918633608060599
Position 184: 0.11360568890542182
Position 1541: 0.07098318571666598
Position 3005: 0.054042766319080525
Position 570: 0.04688228249609239
Position 2178: 0.025379490767863066
Position 402: 0.022284835913396982
Position 1278: 0.00908803754112558
Position 4731: 0.005379609149422957
Position 4038: 0.0046394571613674026
Position 845: 0.003811275334542541
Position 1474: 0.0036173712753607887
Position 883: 0.0033467460853252176
Position 421: 0.0024841824664411597
Position 3857: 0.0016828917818212776
Position 971: 0.0014248326471543824
Position 755: 0.0011426583084165245
Position 623: 0.001048431217419485
Position 4641: 0.0009934858533522104
Position 3825: 0.0009231044171418865
Position 2333: 0.0009060982120118921
Position 93: 0.0008556222796346057
Position 2214: 0.0008080549526118822
Position 197: 0.0007429963269031781
Position 2250: 0.0007297704137517567
Position 166: 0.0007295905016472188
Position 4230: 0.0007008386853683159
Position 3576: 0.0006431596484341358
Position 300: 0.00045133188540729904
Position 2573: 0.0003708770565951023
Position 1165: 0.0002999243032399858
Position 2679: 0.00027553612092916745
Position 433: 0.00026226803000034283
Position 2879: 0.0002570528670790112
Position 147: 0.00021946634612173943
Position 2181: 0.0002151949734186344
Position 5350: 0.00019373479456455026
Position 4178: 0.00018514955635988528
Position 1479: 0.00017362475510149014
Position 488: 0.0001571012987680952
Position 2156: 0.00014006637769341796
Position 1404: 0.00012538859407748202
Position 244: 0.00012509317017153117
Position 1301: 0.0001224674738025121
Position 176: 0.00011428431538479476
Position 699: 9.580721648693263e-05
Position 309: 9.408288327973387e-05
Position 1727: 9.062994643760139e-05
Position 3010: 8.346037264698661e-05
Position 1056: 8.174526012238782e-05
Position 68: 7.959475157992382e-05
Position 2940: 6.717361599145897e-05
Position 2109: 6.448824615144193e-05
Position 3934: 6.235971972520458e-05
Position 1644: 6.223650738263476e-05
Position 981: 5.3930366234093366e-05
Position 1763: 5.152628511879712e-05
Position 4539: 4.7512505247845205e-05
Position 1491: 3.8349887870269346e-05
Position 3081: 3.8336560063256e-05
Position 2546: 3.724174299878303e-05
Position 3043: 3.7230261837124446e-05
Position 2372: 3.30195002382132e-05
Position 943: 3.035301557839268e-05
Position 973: 3.0165768218391658e-05
Position 5662: 2.8915949951261194e-05
Position 1377: 2.8749785475812125e-05
Position 975: 2.8327035587002785e-05
Position 1370: 2.5571036942153302e-05
Position 2362: 2.5484174780531897e-05
Position 2469: 2.4538035595105637e-05
Position 170: 2.357319047135195e-05
Position 480: 2.136249449323744e-05
Position 2384: 2.00953806304536e-05
Position 2452: 1.967294587536609e-05
Position 2698: 1.6999825956909964e-05
Position 983: 1.458131650567836e-05
Position 993: 1.1219638371581798e-05
Position 701: 9.90181133438085e-06
Position 1667: 9.50610815455204e-06
Position 1650: 8.866661182933783e-06
Position 1664: 8.380834795832303e-06
Position 2607: 7.536959505862683e-06
Position 1658: 7.5123752994705596e-06
Position 833: 7.271980096296503e-06
Position 1012: 6.651508016129812e-06
Position 2140: 6.23736552843937e-06
Position 1853: 6.110286141623967e-06
Position 2129: 5.736462855163633e-06
Position 2172: 5.340985182777331e-06
Position 2656: 5.161096598745271e-06
Position 2548: 5.026673663826124e-06
Position 437: 4.8037628674958935e-06
Position 281: 4.6385736978264455e-06
Position 1691: 4.434145784698187e-06
Position 849: 3.5155508260480932e-06
Position 1694: 3.1401876482980405e-06
Position 1145: 2.6649947285476875e-06
Position 717: 2.5735543949358496e-06
Position 315: 2.3628463020211094e-06
Position 1646: 4.6699565713645707e-07
Position 3443: 3.9859697184883353e-07
Position 3516: 3.9263455179663346e-07
Position 2798: 2.780412271867466e-07
Position 2907: 2.5175644549797326e-07
Position 223: 2.1566542366214746e-07
Position 2073: 1.7745209956112662e-07
Position 3419: 1.5484683607035919e-07
Position 3260: 1.44862202847537e-07
Position 3431: 1.4012595457254299e-07
Position 2111: 1.2879707104535512e-07
Position 2066: 8.551458661679477e-08
Position 1956: 6.379494433830083e-08
Position 2064: 6.042628510829385e-08
Position 2081: 2.421198448281679e-08
Position 4141: 1.0974954764056864e-08
Position 271: 8.394322582740909e-09
Position 2918: 2.393009157202442e-09
Position 1897: 1.9543794824470383e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1643: 0.9833841961279364
Position 2101: 0.8871925214509551
Position 4403: 0.659257633272294
Position 1909: 0.5586381399528269
Position 1924: 0.4227654046549181
Position 2789: 0.36440857899785634
Position 2765: 0.1140744790782672
Position 752: 0.11169652441057673
Position 3976: 0.03402569750415686
Position 4427: 0.03256356729378912
Position 1396: 0.023621320645348068
Position 1432: 0.022297638510248446
Position 4864: 0.02071154316986642
Position 4324: 0.019137807888767677
Position 2177: 0.018105049563632944
Position 754: 0.01679542768153238
Position 5370: 0.01202655955887441
Position 5725: 0.011565779631480196
Position 1470: 0.011542160987428253
Position 840: 0.011515600380453668
Position 476: 0.011492106042543276
Position 1106: 0.011321560639420436
Position 4036: 0.011045962387268531
Position 2733: 0.010168114250252276
Position 1926: 0.010060832079916844
Position 1361: 0.00928294133063654
Position 4509: 0.008670522169653964
Position 1712: 0.008566333609547297
Position 486: 0.008289527571276156
Position 4473: 0.007633945036400018
Position 2891: 0.007505028908528268
Position 804: 0.007104154175626038
Position 5698: 0.0067505507031174125
Position 3705: 0.00540175073760233
Position 5761: 0.00488840166293523
Position 3286: 0.004527077229192485
Position 3708: 0.004509273440110392
Position 1928: 0.004483074359538122
Position 2360: 0.0038460188344856283
Position 4378: 0.0037762968264420517
Position 782: 0.003766833425091009
Position 4128: 0.0036299414346051425
Position 2871: 0.0034566904682572165
Position 2806: 0.0032421363779344165
Position 3478: 0.003185376888844473
Position 2121: 0.0031277870165696033
Position 3407: 0.0029920084923007804
Position 4617: 0.0029281748774313784
Position 5207: 0.0028952513990517605
Position 3143: 0.0028308078095016717
Position 2452: 0.0026343720542288613
Position 3199: 0.002582742987100781
Position 2404: 0.0025485281711993676
Position 4965: 0.0023030237115961665
Position 2772: 0.0021203395433019964
Position 5541: 0.0020339839365864734
Position 1292: 0.001928833282685313
Position 2663: 0.0019131780069503168
Position 4431: 0.001833118137894594
Position 4562: 0.001690209622326117
Position 767: 0.001678282621308917
Position 2356: 0.001656416197253889
Position 1402: 0.0015702678890067738
Position 3710: 0.0014922819878422308
Position 3032: 0.0014684930738473917
Position 4364: 0.0014295413592960568
Position 3223: 0.0012438482043552075
Position 1438: 0.0011946831071545606
Position 3886: 0.0011189032124725524
Position 1736: 0.0011058555055566061
Position 1327: 0.0011007370236876762
Position 3743: 0.0010931971925598135
Position 2563: 0.0010821780770118676
Position 2375: 0.0010714724403923753
Position 2194: 0.0010652226697395256
Position 867: 0.0010410415860174567
Position 2995: 0.0009465032218729284
Position 2257: 0.0008595300298518186
Position 5472: 0.0007800097258616962
Position 3660: 0.0007792895401382889
Position 2812: 0.0007608700738125022
Position 3848: 0.0006923077384490252
Position 4263: 0.0006763642623657347
Position 1883: 0.0006723839814363356
Position 5404: 0.0006565682756293322
Position 3171: 0.000635874366899022
Position 429: 0.0006207427742575214
Position 2517: 0.0005999456533178433
Position 1685: 0.0005478861545734756
Position 4916: 0.0005380896599501745
Position 2976: 0.0005149352894612952
Position 3387: 0.00048554796782705544
Position 2607: 0.0004767035823338902
Position 5209: 0.0004074766529020551
Position 4704: 0.00040116643219097523
Position 1689: 0.00038756848312601844
Position 5281: 0.00038626224609866305
Position 5424: 0.0003808020291721496
Position 791: 0.0003774857364588657
Position 3306: 0.00032629369035565064
Position 3293: 0.0003196190059766678
Position 1298: 0.00030656663742059523
Position 3259: 0.00029076383388341786
Position 2973: 0.00028689012168238914
Position 5220: 0.0002665359166347381
Position 3252: 0.0002605768054186475
Position 5495: 0.0002525261808519885
Position 2689: 0.00024237669229276737
Position 5340: 0.00022766464384300894
Position 1890: 0.0002257134767426753
Position 1333: 0.0002252163627946256
Position 3800: 0.00021962091303358977
Position 5260: 0.00021800332801515416
Position 514: 0.00020122247399518317
Position 5490: 0.00020022425530225247
Position 2818: 0.00019562043916651712
Position 454: 0.00019532382763047298
Position 1605: 0.00019029232604935844
Position 1940: 0.0001868596332294655
Position 1748: 0.00018259218343098487
Position 5466: 0.00017977053747632746
Position 3612: 0.00017522709806442664
Position 285: 0.00017211298851003845
Position 5324: 0.00017176337218617523
Position 2750: 0.00017125833629346533
Position 2132: 0.00016033176098923663
