Gene = Pacc1
index = 787
Annotated 5SS: [  165  2368 13080 14967 19208 20993 22564]
Annotated 3SS: [ 2270 12869 14814 19064 20847 22455 23776]
SMsplice 5SS: [  165  2368 11433 12057 13080 19208 22564 24633]
SMsplice 3SS: [ 2270 11302 11917 12997 19064 22455 24523 24713]
top_k =  1000
Partition function (log Z): -0.8321603330229053

Sorted 5' Splice Sites (High to Low Probability):
Position 2368: 0.9940794787746869
Position 13080: 0.9804273018814257
Position 19208: 0.9552845061183257
Position 22564: 0.7544960956148715
Position 165: 0.7438079818716329
Position 12057: 0.6942255608880163
Position 5968: 0.5405666848653852
Position 14967: 0.5263099827376904
Position 24633: 0.48344868554034026
Position 12508: 0.45406441783391893
Position 11433: 0.37923147750161096
Position 15431: 0.3435027546419731
Position 11592: 0.3068415595448148
Position 20993: 0.3009171074111536
Position 23447: 0.23858543795220413
Position 18284: 0.2378249930140724
Position 7538: 0.20829645284295784
Position 16387: 0.1742513427210821
Position 5097: 0.15040811957014705
Position 24628: 0.1257004375275823
Position 14661: 0.11663145530582039
Position 12338: 0.11321950277356806
Position 106: 0.1010030128975155
Position 5459: 0.09512905713952896
Position 11480: 0.09463074895343072
Position 536: 0.07749275199879821
Position 218: 0.06737817784383693
Position 6831: 0.06520118847285034
Position 16401: 0.06226876984239345
Position 16442: 0.061301047006751534
Position 2715: 0.054319561810455254
Position 1407: 0.05128317821683907
Position 15274: 0.044772232805238704
Position 24692: 0.04180295872092674
Position 15820: 0.035658522541888366
Position 1019: 0.035511421897297064
Position 14593: 0.02844828521485206
Position 15283: 0.027995045955882432
Position 259: 0.026716052680384246
Position 15892: 0.024497518424178653
Position 15425: 0.02365096992732232
Position 212: 0.0214539121337474
Position 8858: 0.021198894676470938
Position 15467: 0.019642184402210383
Position 1756: 0.01959998697272717
Position 1579: 0.018339501672420006
Position 24862: 0.017918502629938108
Position 1809: 0.017315189875793023
Position 15693: 0.01672333872848791
Position 11814: 0.016687407807757494
Position 20532: 0.016555092513927942
Position 15844: 0.015543029399665299
Position 18080: 0.015540069693103524
Position 22777: 0.015537569421551652
Position 19282: 0.014903733363920788
Position 15531: 0.014633979108911753
Position 15826: 0.013937693363632956
Position 10127: 0.013410963894891225
Position 13705: 0.013350099353442457
Position 6625: 0.012794854352340297
Position 15543: 0.012733995689174356
Position 720: 0.012731869580012845
Position 8585: 0.01211088861752745
Position 5478: 0.012038447572827097
Position 12529: 0.01199311456172325
Position 8581: 0.011282293207937007
Position 15422: 0.010884196444472529
Position 11375: 0.010812046771330103
Position 7996: 0.010741752630341583
Position 3205: 0.010123958597015505
Position 766: 0.009601557138933906
Position 12820: 0.00918937325031119
Position 3268: 0.008870594442052758
Position 14583: 0.008655649728118971
Position 1544: 0.007640895276268513
Position 7525: 0.007073217342293049
Position 7558: 0.007022518760873179
Position 15207: 0.006501964031640406
Position 11573: 0.006435017949488199
Position 23267: 0.006136391411332602
Position 17536: 0.005854548726667007
Position 12073: 0.005543255276774271
Position 14601: 0.00542834539565776
Position 15518: 0.005258747790245572
Position 14151: 0.005198858343137384
Position 15223: 0.005163161406156112
Position 11810: 0.005118555150259994
Position 3004: 0.004935091216988434
Position 23507: 0.004819916700076739
Position 15291: 0.004785972576704393
Position 16025: 0.0043680929133712776
Position 16296: 0.004362321451234943
Position 14195: 0.004282265082836348
Position 15077: 0.00420148867069339
Position 15215: 0.004050037034993376
Position 17577: 0.004002873527597291
Position 4702: 0.003721997073991228
Position 15132: 0.003553898492744614
Position 6636: 0.0032081269320928143
Position 2356: 0.003070906872032801
Position 13661: 0.003057248535974012
Position 2964: 0.002867911366241085
Position 16069: 0.002861801304965417
Position 14854: 0.002839473583957876
Position 1031: 0.0027645449984276807
Position 13554: 0.0025058252457750923
Position 15281: 0.0022000827856616272
Position 1539: 0.0021441973375334765
Position 2014: 0.002083659587102165
Position 1352: 0.0020728843425151474
Position 13378: 0.002012573099041748
Position 1724: 0.0019666283041367997
Position 16952: 0.0018548630135797773
Position 455: 0.0018000244232625195
Position 5685: 0.0017888689032795682
Position 152: 0.0017645774386552907
Position 872: 0.0016053397329030572
Position 1918: 0.0015491909212604945
Position 14992: 0.001462086055442722
Position 4681: 0.0014330108815438735
Position 3506: 0.0013549341375042317
Position 3197: 0.0013201943807590062
Position 2350: 0.0012496427701567784
Position 4087: 0.001231072723807446
Position 5130: 0.0011890348001688269
Position 24919: 0.0011265572284958273
Position 1818: 0.0010771106026815549
Position 15570: 0.0010563446193067743
Position 1858: 0.000956654753603682
Position 5109: 0.00095112784365045
Position 988: 0.0009330862454674869
Position 1666: 0.000888594806157427
Position 1101: 0.0008779349196120121
Position 615: 0.0008323509406163654
Position 1626: 0.0008220787566106078
Position 13724: 0.0006162147593011651
Position 7811: 0.0005928909551064435
Position 897: 0.0005688467711967168
Position 1593: 0.0005439195170952039
Position 619: 0.0004817781709761402
Position 30: 0.000468369840747225
Position 1636: 0.00046024993005838114
Position 1761: 0.000432122291505369
Position 1970: 0.0003774766074416766
Position 2557: 0.0003758373765957695
Position 6044: 0.0003473097941563163
Position 7518: 0.00034664027140888414
Position 6223: 0.00033976638666193275
Position 2343: 0.000265896661494398
Position 1234: 0.00025128163745636553
Position 4203: 0.0002377632626166504
Position 517: 0.00023663107799195199
Position 8402: 0.0002281995720901573
Position 703: 0.00021218579963415687
Position 7544: 0.00021136051292562624
Position 3628: 0.00020427702773816845
Position 23547: 0.00020285664768225674
Position 8268: 0.00020250358646415622
Position 1721: 0.00019798554854491663
Position 2624: 0.0001964085255158618
Position 858: 0.00019518615661034118
Position 1931: 0.0001910536807519142
Position 2052: 0.00019046175887421472
Position 20101: 0.0001725883465245918
Position 13058: 0.0001549175538538243
Position 4026: 0.00014529289457803626
Position 2372: 0.00013350836676377255
Position 607: 0.0001309993635666961
Position 672: 0.00012970139520726153
Position 4072: 0.00012141768139919441
Position 275: 0.00011425098284612953
Position 1848: 9.740148894866954e-05
Position 1638: 9.680566300965769e-05
Position 4055: 9.22653079910126e-05
Position 568: 9.224918632666119e-05
Position 390: 9.108073168683263e-05
Position 3213: 8.686939326448377e-05
Position 1824: 7.803508870802151e-05
Position 1663: 7.414071039300122e-05
Position 7948: 7.158961799914788e-05
Position 1733: 7.056068485739584e-05
Position 2118: 7.022110614069536e-05
Position 8047: 6.928619633794762e-05
Position 530: 6.484254154848245e-05
Position 1878: 6.419126404882822e-05
Position 1952: 5.838732745911022e-05
Position 8079: 5.610918809605584e-05
Position 5021: 4.65917734153918e-05
Position 5147: 3.628937217385934e-05
Position 5044: 3.5722689379167075e-05
Position 3121: 3.400506741006454e-05
Position 5114: 2.7863189414585065e-05
Position 3189: 2.7561560513867948e-05
Position 2492: 2.590003450789186e-05
Position 3053: 2.4302257476718252e-05
Position 5430: 2.3189270548769136e-05
Position 3209: 1.7419409631044827e-05
Position 2977: 1.594369307302965e-05
Position 4331: 1.4090383300414826e-05
Position 93: 1.3366609751037527e-05
Position 99: 1.3290225389686354e-05
Position 2735: 1.3060031270472579e-05
Position 2824: 1.2869555492738913e-05
Position 3964: 1.2627485069537473e-05
Position 272: 1.2624897168324351e-05
Position 4997: 1.0739002952798269e-05
Position 3571: 9.838122511120152e-06
Position 4198: 9.187176877885833e-06
Position 3221: 8.899164033017777e-06
Position 317: 8.034349231428996e-06
Position 812: 7.759949267807792e-06
Position 14658: 7.531736604480976e-06
Position 1308: 5.617609885649712e-06
Position 113: 5.5924504075766825e-06
Position 330: 5.391805235169217e-06
Position 578: 4.855099255666278e-06
Position 309: 4.762592238853201e-06
Position 1147: 3.849280121521583e-06
Position 1061: 3.7328602668613126e-06
Position 328: 3.5015449777539845e-06
Position 1173: 2.9872003147129273e-06
Position 236: 2.940235839012785e-06
Position 2791: 2.4751151302294234e-06
Position 2292: 2.2035109376263067e-06
Position 758: 2.1594844709304733e-06
Position 1655: 1.8491978473264115e-06
Position 2688: 1.7838163856557225e-06
Position 790: 1.7332524383236153e-06
Position 681: 1.6300873351377707e-06
Position 20: 1.3964259380916027e-06
Position 44: 1.3249841974629109e-06
Position 1336: 1.1625038475250753e-06
Position 386: 1.1198473392583837e-06
Position 2950: 1.0167614086140001e-06
Position 550: 9.1581981502218e-07
Position 54: 8.912524682818049e-07
Position 1419: 7.880706178008363e-07
Position 124: 5.487908465857173e-07
Position 3038: 4.521127566712674e-07
Position 457: 2.8876410116905465e-07
Position 837: 2.88104504178737e-07
Position 1162: 2.5269985058628737e-07
Position 1463: 2.2432921562736573e-07
Position 487: 1.6446501093271241e-07
Position 2719: 1.2370886113781378e-07
Position 3810: 2.5207986789493425e-08
Position 446: 2.151804399738569e-08
Position 2337: 1.5265633775897462e-09
Position 2924: 1.6073820347561095e-10
Position 489: 6.425424711716773e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19064: 0.948565755708401
Position 24523: 0.8568287563628838
Position 22455: 0.7547485856488285
Position 11302: 0.7370381175364267
Position 2270: 0.7303942809583982
Position 11917: 0.6520549280199027
Position 24713: 0.4884183742575358
Position 15346: 0.4363677996423411
Position 12438: 0.43628484042844956
Position 12997: 0.40866338506934113
Position 14814: 0.4051821380257132
Position 5793: 0.39337239238420657
Position 16196: 0.30272327149902745
Position 12869: 0.296136974985269
Position 2219: 0.25965281836243936
Position 20847: 0.24938789519553212
Position 18120: 0.2379324354136483
Position 23143: 0.23645630363719738
Position 7388: 0.22249133704200844
Position 12866: 0.2052623438430343
Position 14395: 0.14240924288220774
Position 4930: 0.11655900009362789
Position 15157: 0.112345975767707
Position 5241: 0.10031292568788201
Position 15752: 0.09349552686132717
Position 12225: 0.08625862863911529
Position 14837: 0.06790920657241953
Position 5842: 0.0656838772933446
Position 11432: 0.06091273318424806
Position 24981: 0.06079196732190195
Position 24893: 0.05536705064040656
Position 6733: 0.05258263391562638
Position 419: 0.04735018315599052
Position 24950: 0.04399391997029702
Position 23776: 0.042494309993579706
Position 8464: 0.041605937525009025
Position 2620: 0.04110715264965117
Position 14890: 0.0398914967678414
Position 24196: 0.039707522270365246
Position 20802: 0.0369893453431302
Position 12149: 0.03627207821327532
Position 5688: 0.03385483896348128
Position 940: 0.031416017700360156
Position 12819: 0.030410600210372313
Position 12897: 0.03009300738763819
Position 12014: 0.02956184277022091
Position 1717: 0.02730510817531163
Position 1538: 0.025465818743504343
Position 1352: 0.024170610758161116
Position 23364: 0.02382405962282353
Position 11677: 0.02180596295801749
Position 19067: 0.02089395746734572
Position 3104: 0.019458646222419725
Position 368: 0.01892866656761912
Position 5062: 0.01821604664869648
Position 11861: 0.01815204537466701
Position 5582: 0.016750878708790985
Position 22672: 0.016444652436444968
Position 24953: 0.015680046416298932
Position 14485: 0.015626694800502532
Position 17805: 0.01554006969310353
Position 5742: 0.015154108162241851
Position 14711: 0.014806760433946752
Position 844: 0.014290105544990108
Position 13546: 0.012849669221901
Position 12386: 0.012379215315772081
Position 1516: 0.012200152626539658
Position 6758: 0.012182819967758305
Position 20425: 0.01163039729858461
Position 6559: 0.011326933467129839
Position 23311: 0.011307045658929716
Position 20739: 0.010727847008055357
Position 23357: 0.010345662689833909
Position 17406: 0.010046827365723104
Position 19094: 0.009629866121909074
Position 1513: 0.00903231270862651
Position 5578: 0.008020401223079066
Position 24764: 0.007816743654856241
Position 12778: 0.007733495492698215
Position 7914: 0.0075465383666271195
Position 4985: 0.0073400861927001475
Position 9901: 0.007053694887051917
Position 2878: 0.007050555216488948
Position 9955: 0.006357269007839308
Position 14773: 0.006223350728939291
Position 4948: 0.0060180762478030505
Position 1304: 0.005936925518525116
Position 14128: 0.005795214629699345
Position 514: 0.005716869557229715
Position 12346: 0.0056280763220056965
Position 1232: 0.005496234947737519
Position 12823: 0.0051393104883461355
Position 2623: 0.004998116883973832
Position 12306: 0.004711432160436648
Position 2275: 0.0042442108462197505
Position 20651: 0.0041856494648468134
Position 15033: 0.004131529734426164
Position 2573: 0.00400945271028142
Position 20447: 0.003752427259663668
Position 7883: 0.0035947028526117733
Position 12312: 0.0034815468938190607
Position 13578: 0.0033575927906775104
Position 13491: 0.003324269012887875
Position 2224: 0.003307949857216306
Position 5719: 0.003258558746131331
Position 5347: 0.0030010497994761628
Position 4587: 0.0028232009479886
Position 13956: 0.0026455982628828005
Position 5874: 0.0024919827874712577
Position 24321: 0.0023853721128593865
Position 20191: 0.0023729384205132655
Position 6510: 0.0022782195476750786
Position 8584: 0.0020302226363998056
Position 5599: 0.0020093465194844914
Position 16829: 0.0018737798570005884
Position 1273: 0.0018549564244597961
Position 23846: 0.0018438750424087493
Position 3939: 0.0017445546972145308
Position 2556: 0.0017299656748937305
Position 13201: 0.001638797607161437
Position 4955: 0.0015358294208143344
Position 4932: 0.0015294682759318164
Position 5393: 0.0014839508484035973
Position 5897: 0.0014030944601220831
Position 4433: 0.0013519743376736505
Position 535: 0.0013027226603168718
Position 634: 0.001296983264573587
Position 5246: 0.0012801467667563375
Position 14425: 0.0012581673459838387
Position 6587: 0.0012305382714434062
Position 3338: 0.0011831781510786633
Position 5029: 0.0011753242880762301
Position 2527: 0.0011304689609431518
Position 23673: 0.0010830589145220469
Position 15973: 0.0010815834174036773
Position 6475: 0.001042058764815868
Position 13902: 0.0010403105333915907
Position 24343: 0.0010402246025133554
Position 7490: 0.001009659677118284
Position 4584: 0.0009798326698728511
Position 8620: 0.0009559163405265947
Position 825: 0.0008841265127683404
Position 572: 0.0008719251656023505
Position 22887: 0.0008579635647969578
Position 2664: 0.0008106166084431852
Position 24841: 0.0007221116838854883
Position 23843: 0.0007220508204212519
Position 2760: 0.0007104485255021732
Position 2100: 0.0006649833177330838
Position 1915: 0.00065500268018792
Position 1287: 0.0006286890753428975
Position 5754: 0.0005949611397236744
Position 13054: 0.0005936924052280791
Position 3078: 0.0005791662373228945
Position 5423: 0.0005233980827226791
Position 5296: 0.0004502827654227289
Position 21379: 0.0004373359540218418
Position 2509: 0.00040872147906566904
Position 592: 0.0004020651120950316
Position 340: 0.00039368002267237194
Position 24214: 0.00038367656806719214
Position 2291: 0.0003738737934519433
Position 6127: 0.00037112636381213097
Position 19970: 0.0003681572355115216
Position 4872: 0.00034739470064322904
Position 19704: 0.0003319289502233102
Position 2534: 0.00033169209268770514
Position 1670: 0.0003167617184329341
Position 258: 0.0003015380762373774
Position 1298: 0.00028576339120607434
Position 19490: 0.0002787844364001186
Position 2491: 0.0002711025628032341
Position 23583: 0.0002612058507161105
Position 1042: 0.0002544892674972541
Position 1520: 0.00023898637669758023
Position 1434: 0.00023124295428259968
Position 6479: 0.0002293196539993844
Position 8336: 0.00022819957209015734
Position 13173: 0.0002215169015186366
Position 6672: 0.00021920152669729152
Position 217: 0.00021050199296156403
Position 351: 0.0002063616093807332
Position 555: 0.0002052078749523258
Position 15064: 0.00020479906506438463
Position 421: 0.0002010777816490925
Position 603: 0.00020027259791896177
Position 16018: 0.00019788495325082745
Position 3152: 0.00018422442072362017
Position 1846: 0.00018059122041626466
Position 2199: 0.0001754928383602367
Position 1401: 0.00016039845041044746
Position 376: 0.000158983333024842
Position 1278: 0.00015265893235167974
Position 255: 0.00015229562852205836
Position 13226: 0.00015081872528081172
Position 19622: 0.00014773598166625127
Position 3486: 0.000146881753968396
Position 1018: 0.00013717157844867525
Position 379: 0.00012203326509773378
Position 4138: 0.00011916494426003981
Position 679: 0.00011337293736798564
Position 3285: 0.00011073665850118937
Position 5967: 0.00010726022089575914
Position 21163: 0.00010683302388877629
Position 3307: 0.00010455278253432777
Position 4966: 0.00010153572054340026
Position 17349: 9.637673981541955e-05
Position 1721: 8.551577175744625e-05
Position 6533: 8.108466498769207e-05
Position 2479: 7.748384293852867e-05
Position 900: 7.527566539118752e-05
Position 337: 7.414103891835365e-05
Position 20216: 7.111745518439958e-05
Position 903: 7.093730674026885e-05
Position 2108: 6.759704652971767e-05
Position 2601: 5.48674968820185e-05
Position 850: 5.137978113217937e-05
Position 2588: 5.074345187159014e-05
Position 14729: 4.9531408146241465e-05
Position 1636: 4.894548034527211e-05
Position 1076: 4.770053341038807e-05
Position 2540: 4.529226346309775e-05
Position 7282: 4.2163428084500386e-05
Position 1307: 4.167308516180272e-05
Position 693: 4.051341584296782e-05
Position 2597: 3.794323413341982e-05
Position 2437: 3.761300916525136e-05
Position 846: 3.558492729375965e-05
Position 1335: 3.215620305872099e-05
Position 1356: 3.192184058288358e-05
Position 952: 3.125441255972329e-05
Position 13642: 2.8741845125068263e-05
Position 1061: 2.766465288967599e-05
Position 521: 2.7204921525958842e-05
Position 676: 2.64728405876628e-05
Position 4797: 2.1777663898521277e-05
Position 3530: 2.017264830091815e-05
Position 2077: 1.4766277665371632e-05
Position 2928: 1.1255586046863444e-05
Position 2634: 8.289325518687465e-06
Position 546: 7.826773322165787e-06
Position 1313: 7.5165430452028594e-06
Position 1046: 7.301238120515637e-06
Position 672: 7.27804068018719e-06
Position 3029: 7.148078560565728e-06
Position 2439: 5.481445969267906e-06
Position 2434: 4.958915288970456e-06
Position 730: 3.7617525222741342e-06
Position 3510: 3.5501101744313977e-06
Position 3117: 3.04733918898124e-06
Position 13205: 2.5995590988127943e-06
Position 1320: 1.786057439944534e-06
Position 589: 1.5942351052766273e-06
Position 1082: 1.5937462595058806e-06
Position 962: 1.2723775627505703e-06
Position 1246: 1.2462135695617904e-06
Position 298: 1.0969204381840258e-06
Position 5617: 1.0893921971858186e-06
Position 1363: 1.0212367533028787e-06
Position 1382: 9.66266719609441e-07
Position 2731: 9.246538550355766e-07
Position 1396: 9.04055611164044e-07
Position 772: 8.053023387302371e-07
Position 1406: 7.632434892686108e-07
Position 2405: 7.118883334198916e-07
Position 1108: 5.999274206271334e-07
Position 2773: 5.754934301014609e-07
Position 196: 5.429397310548078e-07
Position 161: 4.823493670990176e-07
Position 2051: 4.7052801990732367e-07
Position 1367: 4.489603593018893e-07
Position 1049: 4.156431752571202e-07
Position 998: 3.802980520136322e-07
Position 1927: 3.7676611292320406e-07
Position 2443: 3.1934250532683495e-07
Position 778: 3.049764729232477e-07
Position 2949: 2.6365159303924877e-07
Position 1967: 2.561797808345431e-07
Position 1943: 2.390346447575429e-07
Position 2786: 2.3158178483497774e-07
Position 2984: 2.124391059366583e-07
Position 1111: 1.6993900992156425e-07
Position 2692: 1.650556820537633e-07
Position 871: 1.5598457413568557e-07
Position 2702: 1.444399764782576e-07
Position 2012: 1.3416403535571318e-07
Position 187: 1.246200086325893e-07
Position 309: 1.1232025351396646e-07
Position 1997: 1.0943872726224771e-07
Position 264: 9.976385941185469e-08
Position 788: 9.643247053608134e-08
Position 861: 9.540560822392618e-08
Position 2666: 7.087379825717645e-08
Position 116: 3.530295166525724e-08
Position 758: 2.98861522013025e-08
