Gene = Ncapg
index = 732
Annotated 5SS: [  215  1305  2583  4585  4935  6223  6823  8569 10053 11537 11988 17504
 18762 21908 23420 24008 25897 26250 26626 28992]
Annotated 3SS: [ 1100  2353  4438  4849  6029  6672  8427  9928 11452 11807 17392 18641
 21682 23237 23832 25734 26113 26553 28921 29928]
SMsplice 5SS: [  215  1305  4585  4935  8569 11537 11988 18762 21908 25897 26250]
SMsplice 3SS: [ 1100  4438  4849  8427 11452 11807 18641 21682 25734 26113 29928]
top_k =  1000
Partition function (log Z): 14.09201478956249

Sorted 5' Splice Sites (High to Low Probability):
Position 4935: 0.9909828093121839
Position 18762: 0.9794737028956904
Position 1305: 0.9706220787442703
Position 25897: 0.9549821690914663
Position 4585: 0.9494801744906358
Position 215: 0.9374816590089678
Position 21908: 0.9211703503620648
Position 8569: 0.9142610727101623
Position 11988: 0.9104637850565943
Position 26250: 0.8515657735338477
Position 11537: 0.7197428340017759
Position 2583: 0.5766382235632765
Position 9093: 0.5495466722960771
Position 26626: 0.428338543801126
Position 13171: 0.42090591108194275
Position 24848: 0.34025250947337515
Position 7786: 0.30633622491989243
Position 28992: 0.30442316604979885
Position 24008: 0.2979488201171477
Position 30039: 0.2526679120686475
Position 23420: 0.238050784841739
Position 10053: 0.21351819340211303
Position 17504: 0.20383418610807788
Position 15898: 0.19629657529421013
Position 18380: 0.17786135495015837
Position 1634: 0.13530393505359067
Position 16223: 0.13073376111592894
Position 10086: 0.10001155738414699
Position 30000: 0.09758405594409587
Position 6223: 0.09674382414564447
Position 11321: 0.09664599177056041
Position 23423: 0.09008811856405359
Position 8135: 0.08931827265578851
Position 1884: 0.08564228876408628
Position 6762: 0.08389762853298269
Position 14141: 0.08272822819793012
Position 3069: 0.07387798803005063
Position 14762: 0.07027678886178383
Position 7880: 0.0639063028452568
Position 6823: 0.06155938200465626
Position 21804: 0.05646801728571692
Position 11288: 0.05313009014284296
Position 697: 0.052939056917384174
Position 14127: 0.04528994228232764
Position 713: 0.04205195291147084
Position 3910: 0.04124735921290263
Position 8903: 0.04124245982468356
Position 22727: 0.03621804697714746
Position 16235: 0.03511451670842311
Position 14767: 0.03459167702479851
Position 823: 0.033336036358517764
Position 2104: 0.032887703303206714
Position 10622: 0.029310401611545873
Position 22505: 0.029088533942602364
Position 205: 0.028768586336560223
Position 24290: 0.02313343495353753
Position 4712: 0.02065572037953905
Position 20974: 0.02026124348714899
Position 25945: 0.0197998234615265
Position 23339: 0.01882454486814177
Position 6186: 0.018003515040846328
Position 1014: 0.014172046979051223
Position 7991: 0.013067723409695513
Position 24383: 0.012917551064216493
Position 635: 0.01153398519131641
Position 22827: 0.010803813063117031
Position 16183: 0.010490195868152747
Position 912: 0.009626136647061027
Position 10656: 0.009432500796996082
Position 3054: 0.009416274183652786
Position 23581: 0.008940821086749172
Position 21313: 0.008646584633045204
Position 6935: 0.00840969904776129
Position 23918: 0.00834349975223837
Position 2510: 0.007998610100616898
Position 23967: 0.007585854695440424
Position 1148: 0.007412498337509762
Position 320: 0.007358581752290258
Position 4607: 0.007195127262064456
Position 2892: 0.0071386367302582075
Position 30250: 0.006601676258186256
Position 6542: 0.0062800695845985095
Position 23078: 0.006185095973505762
Position 20110: 0.0060625544313193955
Position 2770: 0.005887183567926639
Position 20298: 0.005680256827561122
Position 4057: 0.005675624229982974
Position 13559: 0.0053053680194437534
Position 23757: 0.005070627101883827
Position 19120: 0.005058743581857093
Position 8712: 0.0046972721634395516
Position 24711: 0.004621729703916435
Position 3162: 0.004615192847307184
Position 2872: 0.004051252403244469
Position 24017: 0.003954597899028307
Position 7926: 0.003686922818681155
Position 8514: 0.003338748416548927
Position 3701: 0.003326224829579975
Position 9424: 0.0031736103864269077
Position 19066: 0.0030271081745920593
Position 1211: 0.0029704361351459247
Position 670: 0.0026581222982052176
Position 2587: 0.0025447059504587663
Position 4993: 0.00238165250923613
Position 6194: 0.0023700172216988796
Position 1161: 0.002309701881162972
Position 26178: 0.002217303188582923
Position 6945: 0.002061222748230543
Position 1392: 0.0018242299641855796
Position 12279: 0.0017168550569746758
Position 28146: 0.0016908823359416568
Position 4642: 0.0016823594454820076
Position 1267: 0.0016498290544747617
Position 687: 0.001362849090914717
