Gene = Pptc7
index = 847
Annotated 5SS: [  545 23946 29429 32870 35479]
Annotated 3SS: [23765 29229 32745 35348 36450]
SMsplice 5SS: [  545  9884 23913 29429 32870 35479]
SMsplice 3SS: [ 9789 23765 29229 32745 35348 36450]
top_k =  1000
Partition function (log Z): -6.9776377311668

Sorted 5' Splice Sites (High to Low Probability):
Position 32870: 0.9952301493113105
Position 29429: 0.9810064901120658
Position 9884: 0.8816403373727569
Position 35479: 0.854149886329277
Position 23913: 0.6851787093821103
Position 545: 0.6627070943961422
Position 11115: 0.5709404889949331
Position 9018: 0.40290615261403634
Position 25468: 0.3942662304871009
Position 11482: 0.36987534773282854
Position 9023: 0.34584014859193557
Position 4237: 0.3273873252844884
Position 9568: 0.2906444631683161
Position 17534: 0.23542338677688954
Position 7706: 0.2230625309340086
Position 1769: 0.18474526898446805
Position 36730: 0.17919136239003908
Position 23851: 0.16897811158801657
Position 23946: 0.14584317822329387
Position 13856: 0.1450262771091272
Position 124: 0.14247805004403563
Position 3486: 0.14204221800345052
Position 13138: 0.14192461040112764
Position 11557: 0.137584674652922
Position 464: 0.12203831721126258
Position 7254: 0.12094640109554189
Position 10419: 0.11422235311758645
Position 34379: 0.09933455667576617
Position 3942: 0.09838498229550134
Position 4015: 0.09201587748515958
Position 10541: 0.06753723220537754
Position 36388: 0.05978020389681833
Position 37308: 0.05677228495397174
Position 1721: 0.05619935580120026
Position 9362: 0.05579664285557436
Position 7783: 0.05534295740368412
Position 16065: 0.05445915318351018
Position 35843: 0.050935487507388515
Position 9869: 0.04862321897468793
Position 30073: 0.045553540018096694
Position 37577: 0.04450019547312335
Position 426: 0.04200857506600005
Position 7171: 0.039925928988523755
Position 35177: 0.03552342195229653
Position 36076: 0.029498235857188106
Position 33608: 0.027207356267436606
Position 31717: 0.025776097369021325
Position 133: 0.023178225738777012
Position 36522: 0.022479430249620746
Position 5968: 0.022164194696450423
Position 36121: 0.022051631352165722
Position 8638: 0.019602105235001433
Position 24725: 0.018928866573311852
Position 34485: 0.017866859158646102
Position 7395: 0.017743732066022762
Position 31288: 0.017399716852625605
Position 9076: 0.016872200054998135
Position 24258: 0.016333533585477282
Position 4206: 0.0149342908489771
Position 31817: 0.014641960244089168
Position 11511: 0.011591034910436785
Position 3805: 0.010792850180519094
Position 1088: 0.00972715187756427
Position 35472: 0.009518406104630176
Position 1002: 0.00896775979195748
Position 3496: 0.0074321085623288595
Position 34282: 0.006778310438417784
Position 35989: 0.006390253104015146
Position 2029: 0.006343856701881165
Position 35763: 0.006283410222443781
Position 36060: 0.005456512076948184
Position 35251: 0.005104965501184744
Position 3134: 0.005094344149029495
Position 430: 0.00392877141037525
Position 1800: 0.003435878753000158
Position 2160: 0.0033144674382666723
Position 2053: 0.003138414655719853
Position 3813: 0.00280679789791709
Position 36165: 0.002716759658328851
Position 11328: 0.0025586873565874987
Position 1068: 0.00247305327290636
Position 7006: 0.002434447909175731
Position 2185: 0.002411415549752534
Position 3466: 0.0021508933268467555
Position 3809: 0.00210110389245532
Position 36244: 0.0017348118397830278
Position 36705: 0.0017328358386713867
Position 2692: 0.001681035023398789
Position 35734: 0.0016571521959830484
Position 36811: 0.0015620751319903108
Position 80: 0.0013429071135330625
Position 36105: 0.0013130930222510773
Position 142: 0.0011245611548142036
Position 1817: 0.0010490704709328164
Position 35993: 0.0010306016341409432
Position 3821: 0.0010284205136137834
Position 128: 0.0009836456519027074
Position 35137: 0.000967174855813801
Position 10253: 0.0009186438979300853
Position 33156: 0.0008556070959102049
Position 34466: 0.0007802456409522198
Position 9910: 0.000550650269730521
Position 24523: 0.0005060423803991141
Position 1251: 0.0004921695106898776
Position 999: 0.00045925157842151895
Position 1397: 0.0004102117767764627
Position 254: 0.00038881564402344214
Position 9524: 0.00037495776167496554
Position 35321: 0.00036816305561954013
Position 652: 0.0003482365843817033
Position 1065: 0.00030975648279823196
Position 1006: 0.00028681694054069926
Position 9072: 0.00025224062185409793
Position 1027: 0.00025201892859098184
Position 538: 0.00021580386474850838
Position 154: 0.00021482438593992397
Position 9160: 0.00016885449015377599
Position 35525: 0.00013884642246364537
Position 5765: 0.00013693691366445244
Position 489: 0.00013665437142330457
Position 509: 0.00011497198903534842
Position 140: 0.0001068445724826177
Position 35497: 9.891190669242343e-05
Position 3825: 9.754844307396304e-05
Position 741: 8.878138133088777e-05
Position 564: 7.87303905289506e-05
Position 3817: 6.95806899331394e-05
Position 182: 6.14720040183468e-05
Position 2060: 5.831978749985624e-05
Position 775: 5.341281982451593e-05
Position 401: 4.779533075434218e-05
Position 1072: 4.7236299548010975e-05
Position 1507: 2.1635525911622938e-05
Position 36753: 2.1215528441105913e-05
Position 1608: 1.9961029790664487e-05
Position 36695: 1.8085369202674113e-05
Position 1542: 1.5807542001774685e-05
Position 75: 1.348938971878499e-05
Position 313: 1.1428241057974163e-05
Position 1138: 7.9115376973681e-06
Position 1060: 7.492997547413932e-06
Position 321: 6.89014071982547e-06
Position 549: 6.027326940156177e-06
Position 36154: 5.024719258133559e-06
Position 35785: 4.740465241340471e-06
Position 587: 4.240129990562646e-06
Position 77: 3.6333481975506924e-06
Position 306: 3.6229729916879244e-06
Position 514: 3.3893324430515415e-06
Position 593: 2.6343183926800156e-06
Position 765: 2.455535134194025e-06
Position 334: 1.3848701101023363e-06
Position 758: 1.1708905802751415e-06
Position 830: 7.813575527447601e-07
Position 1796: 5.920436652826929e-07
Position 722: 5.827114256315599e-07
Position 769: 5.368203772498778e-07
Position 318: 4.88787413883369e-07
Position 732: 4.844740494372183e-07
Position 175: 4.2971726305881e-07
Position 1773: 3.881755808717442e-07
Position 821: 3.473773359946688e-07
Position 507: 2.6313713420520897e-07
Position 1219: 2.4731738567881e-07
Position 760: 2.2026001622197726e-07
Position 360: 1.8128457825850657e-07
Position 346: 1.5496340015052393e-07
Position 404: 1.1869705903681864e-07
Position 341: 6.227790998662028e-08
Position 27: 2.310973629290409e-08
Position 799: 7.238887777825689e-09
Position 937: 8.959663808955649e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 23765: 0.9999999991934213
Position 29229: 0.9810064901120655
Position 32745: 0.9600811298386885
Position 9789: 0.9113118960832717
Position 35348: 0.8441035175463448
Position 8929: 0.6039707091503652
Position 11003: 0.5139524647623164
Position 11429: 0.4920498527325859
Position 36450: 0.45464474297957186
Position 4095: 0.30484045565832574
Position 25332: 0.30290133347567805
Position 9418: 0.24283424688314287
Position 17402: 0.23542338677688962
Position 3917: 0.1939318824771274
Position 7567: 0.1778463020061516
Position 8888: 0.1619000327324588
Position 37441: 0.14934785393320785
Position 3390: 0.14551686324062105
Position 13771: 0.14487318600346089
Position 12940: 0.14177095139559054
Position 7114: 0.1361631702572263
Position 36979: 0.11680326212039892
Position 7621: 0.10055918633154129
Position 25367: 0.09136489701142249
Position 37394: 0.09103603147517732
Position 10287: 0.08865143900549738
Position 35979: 0.08317753572290647
Position 1658: 0.080537261771569
Position 9158: 0.06858885835028117
Position 10452: 0.06830056706785871
Position 1685: 0.06764040724784545
Position 36274: 0.061687541049040985
Position 37160: 0.058896315092452405
Position 36585: 0.05733391161171432
Position 15932: 0.054459153183510134
Position 36489: 0.05248295849404089
Position 35639: 0.0519235398159841
Position 34202: 0.04763785686326012
Position 34187: 0.04241205155737564
Position 1669: 0.04051466760229187
Position 36613: 0.0344539536805509
Position 9462: 0.032903722513736855
Position 29879: 0.03131602984219521
Position 11235: 0.029559892031106528
Position 10840: 0.028836445458372547
Position 35206: 0.028664787299269797
Position 35585: 0.027518326682494505
Position 1690: 0.026523040205157295
Position 7045: 0.026169139315479695
Position 34954: 0.025927808844461993
Position 31404: 0.02581858682051757
Position 10889: 0.025458198083171832
Position 38473: 0.022801948217271325
Position 10310: 0.02186423826409079
Position 34322: 0.020939361471929215
Position 37134: 0.020585596170019243
Position 35655: 0.020386206119719093
Position 8444: 0.019602105235001423
Position 37226: 0.019109355823235738
Position 24634: 0.018928866573311873
Position 38551: 0.01779188603306577
Position 3682: 0.017725822561272853
Position 31133: 0.017399716852625605
Position 5889: 0.017102307555424606
Position 24192: 0.016333533585477285
Position 32703: 0.016125368940373058
Position 943: 0.015474889925143401
Position 4057: 0.014816796109950441
Position 31743: 0.014641960244089168
Position 32782: 0.013966559764808343
Position 9647: 0.013411211070740243
Position 1910: 0.012495253424057889
Position 33511: 0.01242921894263511
Position 38869: 0.011257191283341067
Position 33414: 0.011162697772246015
Position 36224: 0.010207249291547135
Position 34400: 0.010119198202862254
Position 36930: 0.01005253603335236
Position 35923: 0.00986531458192985
Position 39356: 0.009775690456150277
Position 1470: 0.009597584578652323
Position 7065: 0.009585184047288
Position 37818: 0.009186766197598449
Position 29863: 0.00894606588184176
Position 9219: 0.008749190162556542
Position 1525: 0.008336799848173265
Position 38113: 0.008065333203081086
Position 37106: 0.008044475220823811
Position 4139: 0.007319353877433391
Position 37253: 0.007288590830826
Position 37762: 0.007214811202169284
Position 35215: 0.00639665645395138
Position 35000: 0.005597085196756307
Position 29820: 0.005291444294059724
Position 32674: 0.005186204698049613
Position 5829: 0.005061887141025813
Position 3725: 0.004646934130488313
Position 7319: 0.0046402747107947406
Position 36336: 0.004435185190260459
Position 3003: 0.004251114403498421
Position 37411: 0.004232489342656001
Position 33366: 0.0037504158586147505
Position 10358: 0.0037066758479983503
Position 1432: 0.0034775006680334264
Position 34965: 0.003442079840048147
Position 4142: 0.0033764983404463034
Position 37766: 0.0032150142480398365
Position 37462: 0.0031198770583349793
Position 3447: 0.002892453300559716
Position 377: 0.0027617527626329352
Position 34281: 0.0025458680899954943
Position 36843: 0.002505971916230739
Position 6898: 0.0024344479091757336
Position 847: 0.0023746791331541364
Position 366: 0.0023087597054021044
Position 35300: 0.0022333605704781398
Position 35574: 0.0021034847583608052
Position 7215: 0.0020582938192996304
Position 37034: 0.0019553668972301305
Position 10637: 0.001930046349091725
Position 34913: 0.0018986876886616546
Position 37031: 0.0018255836129732858
Position 1493: 0.0017408660482552648
Position 1760: 0.0017325704860175729
Position 36421: 0.0017154081727219486
Position 37885: 0.0016872108631855835
Position 36909: 0.0016823043506528255
Position 36691: 0.0016785145898628585
Position 1608: 0.0016392468438707407
Position 37709: 0.0016234616421477363
Position 34429: 0.0014875921047125295
Position 3610: 0.0013606854443158464
Position 37085: 0.0013449832725628728
Position 35714: 0.0013414772383654797
Position 35669: 0.0012842737841674589
Position 37187: 0.0012226454792190753
Position 3241: 0.0011473875403542526
Position 35544: 0.0010628119021689956
Position 39110: 0.0010526813877627583
Position 39083: 0.0010161344327900158
Position 36647: 0.0009998438220902182
Position 33553: 0.0009738181666518331
Position 3289: 0.0009198632251021745
Position 2364: 0.0007940918679265213
Position 34378: 0.0007538390228685273
Position 38589: 0.0007437533025294074
Position 36380: 0.0007290227777477541
Position 3048: 0.0007262425846126692
Position 34206: 0.0006713242022304425
Position 3858: 0.0006648815450706438
Position 3366: 0.0006539957554768964
Position 1720: 0.0006401752174498837
Position 33045: 0.0006384310701343436
Position 1702: 0.000584114955353067
Position 36866: 0.0005788587640968834
Position 32982: 0.0005433216031917444
Position 2027: 0.0005325569266588047
Position 2047: 0.0005063292010235211
Position 24382: 0.000506042380399114
Position 780: 0.0005031507658081495
Position 413: 0.0005024296273874523
Position 10159: 0.0004926568327130165
Position 33971: 0.00046827548309213
Position 410: 0.00045832780187138317
Position 35672: 0.00043348618395668595
Position 37631: 0.0004318159789771607
Position 1561: 0.00042914373329842745
Position 1553: 0.0004257860763559286
