Gene = Slbp
index = 977
Annotated 5SS: [  380   612  2832  6565  7075  8838 10674]
Annotated 3SS: [  494  2726  6504  6936  8687 10591 11645]
SMsplice 5SS: [ 380  612 2832 6565 7075]
SMsplice 3SS: [  494  2726  6504  6936 11645]
top_k =  1000
Partition function (log Z): 6.813616469467249

Sorted 5' Splice Sites (High to Low Probability):
Position 612: 0.9784949398957867
Position 7075: 0.9764224326951116
Position 380: 0.9429133039302335
Position 6565: 0.9314128767988804
Position 2832: 0.8187010662032574
Position 8782: 0.2098020670120547
Position 8838: 0.20815437132544976
Position 10674: 0.15573646807170927
Position 4488: 0.1359924781128649
Position 156: 0.12458624695386274
Position 4750: 0.06926113423039798
Position 6832: 0.06762632298671518
Position 11411: 0.05664683601272368
Position 2907: 0.05116491037196015
Position 10867: 0.042717338996093986
Position 5948: 0.04109616386683494
Position 3128: 0.029656975233463098
Position 1667: 0.024675534506480006
Position 2160: 0.024499436874342417
Position 3175: 0.02402739412393209
Position 425: 0.021682804576127084
Position 7067: 0.021515281728765358
Position 637: 0.019687546607542697
Position 8822: 0.018287483429081996
Position 7660: 0.017833764137154498
Position 10750: 0.012902239907529698
Position 7944: 0.012832689982311494
Position 6793: 0.01243005276118017
Position 5931: 0.01232589925992352
Position 10558: 0.012175103339999018
Position 9341: 0.011055252663531755
Position 8872: 0.010606144748756482
Position 10170: 0.009943443055810757
Position 112: 0.009677093131800601
Position 2523: 0.006067428470186637
Position 945: 0.005728478242681336
Position 10209: 0.005561233140602684
Position 1583: 0.005202425562485465
Position 11261: 0.00510457502873034
Position 1887: 0.004594680794491394
Position 3361: 0.004303409426100513
Position 1682: 0.004035678339990455
Position 4193: 0.0035682535475328337
Position 2575: 0.0035187517621625983
Position 373: 0.0032373607310150283
Position 3490: 0.003215176809516367
Position 6631: 0.0028096997624918563
Position 1710: 0.0026589826352295415
Position 2539: 0.0025028481293762777
Position 7293: 0.0024754422948628147
Position 8210: 0.0024482458274562953
Position 11623: 0.002321209104588401
Position 3612: 0.0022135565354145215
Position 11909: 0.001967768341465232
Position 8592: 0.001782084001180869
Position 2486: 0.0017479491042282943
Position 4700: 0.0016348862087953123
Position 2129: 0.0013847066241304037
Position 6262: 0.0013772339175652532
Position 6848: 0.001321491031742522
Position 8739: 0.001321207830454091
Position 8751: 0.001250045667986694
Position 11071: 0.001196792064419187
Position 9528: 0.00115732452862883
Position 10436: 0.0010693065587255688
Position 7940: 0.0010190862733287505
Position 12098: 0.0010095851243344055
Position 7379: 0.0009947428525417224
Position 5909: 0.0009791839045147554
Position 7454: 0.0008757972970030031
Position 1216: 0.0007992910091526681
Position 817: 0.0007868559433566939
Position 3397: 0.0007241411668274087
Position 9079: 0.0006715508943563259
Position 845: 0.0006623446757895972
Position 3401: 0.0006082370428749778
Position 370: 0.0006068945468940527
Position 3399: 0.0005833572445570033
Position 2372: 0.0005680800185983864
Position 3403: 0.0005139145367958471
Position 1769: 0.0005121072361538576
Position 2229: 0.00048474048685438384
Position 6755: 0.0004835698727811688
Position 9617: 0.00047652014478363384
Position 10678: 0.0004651566249894556
Position 6465: 0.0004596016272716538
Position 7503: 0.00040402294732063305
Position 5668: 0.00039802888783244345
Position 3344: 0.0003975687622305197
Position 9861: 0.00039259123781569224
