Gene = Tcta
index = 1065
Annotated 5SS: [439 835]
Annotated 3SS: [ 779 1906]
SMsplice 5SS: [439]
SMsplice 3SS: [1906]
top_k =  1000
Partition function (log Z): -9.478113433280004

Sorted 5' Splice Sites (High to Low Probability):
Position 439: 0.522504084688273
Position 835: 0.3905480506031382
Position 359: 0.20308511469985185
Position 171: 0.11842489921949274
Position 2132: 0.07313056909343721
Position 198: 0.06145790179264172
Position 2090: 0.04177785284800175
Position 1737: 0.03474159087801787
Position 893: 0.022862936910188668
Position 2143: 0.02084918644974066
Position 183: 0.016452080310041847
Position 780: 0.011472757473091096
Position 2217: 0.007720012446134437
Position 661: 0.007028321808352678
Position 126: 0.0053941213858722265
Position 40: 0.004368438237836785
Position 330: 0.004355185723321459
Position 1990: 0.0039629517672502106
Position 1042: 0.0035807486416784525
Position 264: 0.0033024635062648524
Position 941: 0.0032074498911774728
Position 1707: 0.0029808476759586363
Position 762: 0.0028714895983972494
Position 99: 0.0008736800460429901
Position 1369: 0.0007817856650122149
Position 839: 0.0007453296037606762
Position 551: 0.0006751214560774783
Position 189: 0.0006206454413248932
Position 30: 0.0005379983296359303
Position 1124: 0.00045339561623788417
Position 571: 0.0003743960557897474
Position 370: 0.00034929983619725653
Position 422: 0.0003199477241825113
Position 611: 0.0003186520796569926
Position 2057: 0.00027992859912381375
Position 492: 0.000248334510146038
Position 414: 0.0002438235138743499
Position 398: 0.0002237966249098076
Position 2013: 0.00020899948840731066
Position 425: 0.0001743815793235676
Position 239: 0.00015814176842094074
Position 1277: 0.00013522852082750725
Position 1054: 0.00011986490032290976
Position 117: 0.00010710061712706232
Position 2148: 0.00010420158210072117
Position 2071: 0.00010197019007057167
Position 2315: 9.014454695074167e-05
Position 213: 8.616023714066355e-05
Position 621: 5.575952849526349e-05
Position 614: 4.983422134924562e-05
Position 510: 4.55430840160223e-05
Position 356: 4.381413507447958e-05
Position 363: 4.246446694484251e-05
Position 308: 4.240394790189344e-05
Position 532: 3.9582440927283646e-05
Position 365: 3.925494492557973e-05
Position 654: 3.833988113910435e-05
Position 502: 3.829498008009335e-05
Position 512: 3.292814095108149e-05
Position 433: 3.170899200751744e-05
Position 53: 1.776801417257203e-05
Position 1017: 7.450096208358568e-06
Position 472: 4.984514792947313e-06
Position 999: 4.582386223438162e-06
Position 966: 4.021110891822322e-06
Position 695: 2.666310455696967e-06
Position 786: 5.363698655152207e-07
Position 1191: 7.927907113820473e-08
Position 1561: 7.843609107258085e-08
Position 959: 3.091463904259644e-08
Position 764: 8.502801333441332e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1906: 0.7475573233119795
Position 731: 0.16729057560761157
Position 2388: 0.16415603951626778
Position 779: 0.1250420583731126
Position 521: 0.05646327464687427
Position 695: 0.03494497058886041
Position 540: 0.02655264967068687
Position 1037: 0.024406055243480464
Position 1644: 0.020141678936672392
Position 874: 0.016757180193044837
Position 2257: 0.014237329530796898
Position 755: 0.013811704857973579
Position 1174: 0.010388860438854362
Position 2125: 0.009975420142821769
