Gene = Fdps
index = 407
Annotated 5SS: [  98 1291 2660 6361 6606 6946 7100 7508 7729]
Annotated 3SS: [1127 2518 6279 6482 6856 7026 7429 7593 8115]
SMsplice 5SS: [  98 1039 1291 2660 6361 6606 6946 7100 7508 7729]
SMsplice 3SS: [ 822 1127 2518 6279 6482 6856 7026 7429 7593 8115]
top_k =  1000
Partition function (log Z): 12.909988668791977

Sorted 5' Splice Sites (High to Low Probability):
Position 1039: 0.9799788143571861
Position 7508: 0.9781173631445449
Position 7100: 0.9625406494029896
Position 2660: 0.9387652749407843
Position 6361: 0.9110493760534039
Position 98: 0.9003268937597606
Position 6946: 0.8435005042095881
Position 6606: 0.8025460434321273
Position 1291: 0.7683500073882826
Position 7729: 0.5995456563848771
Position 1228: 0.1592581586960651
Position 3168: 0.07019906350734849
Position 5634: 0.06813304533674618
Position 4400: 0.06340916963967559
Position 4404: 0.06296065976004832
Position 2647: 0.046627308917183065
Position 2358: 0.04414517163344078
Position 4622: 0.04286566315675197
Position 5006: 0.035321027744130866
Position 5865: 0.03194501020917578
Position 4823: 0.027439970607091496
Position 4734: 0.026692117638279778
Position 750: 0.025730230981212417
Position 208: 0.021777588056206585
Position 6111: 0.017520752512163004
Position 1324: 0.01678992031248203
Position 204: 0.01658704591893297
Position 150: 0.016418069273966343
Position 1796: 0.01583668236728861
Position 6729: 0.0147099338781124
Position 7639: 0.011682028428520485
Position 305: 0.011308287557075228
Position 3077: 0.0098497323546058
Position 7516: 0.008990033379883322
Position 8010: 0.007874653296503397
Position 225: 0.007695367157482233
Position 3932: 0.006818931437311161
Position 2946: 0.0064244198136645505
Position 7502: 0.005067662485394909
Position 279: 0.004478119182148945
Position 1800: 0.0040567720331656796
Position 2307: 0.003986716527099657
Position 1318: 0.003942011066618378
Position 5917: 0.0035442703829086436
Position 1854: 0.003268245213105156
Position 49: 0.003028822321901423
Position 3449: 0.0029207410790179356
Position 3172: 0.0028967204624839454
Position 7237: 0.0028633997702719872
Position 6102: 0.002794781236356046
Position 5001: 0.0024632202572699075
Position 7788: 0.0024120785515211497
Position 7737: 0.0020938303945642767
Position 4986: 0.001889783027533016
Position 348: 0.0018763595395458984
Position 691: 0.001697750685788104
Position 2342: 0.001697120686710034
Position 704: 0.0016794475162040076
Position 5664: 0.0016688021391210517
Position 7169: 0.0015511569822350489
Position 5093: 0.001526106375512213
Position 6927: 0.0015200249879279756
Position 128: 0.0014108236830148709
Position 177: 0.001329750978630874
Position 7887: 0.0012618895692660325
Position 7678: 0.0012571634829352852
Position 6723: 0.0012158363862724343
Position 780: 0.0008021010249841128
Position 6351: 0.0007922358149792761
Position 934: 0.0007898545293089199
Position 6388: 0.0007149423487147311
Position 6638: 0.0006256344217669329
Position 6413: 0.0006141381955045186
Position 557: 0.0006123337423390427
Position 189: 0.0006024614331806505
Position 6393: 0.0005607806529923659
Position 7093: 0.0005485587744815469
Position 7027: 0.0005181745904586207
Position 6551: 0.0005001981031685316
Position 1818: 0.00048386359860669407
Position 7960: 0.00048168636551825314
Position 1358: 0.00046074848210131327
Position 6706: 0.00043469949106801083
Position 566: 0.00043105166862035397
Position 728: 0.00041110740543970706
Position 519: 0.0004008381171993637
Position 6616: 0.00039153376347350285
Position 7862: 0.00035941510901173847
Position 2808: 0.00032718163248728223
Position 6378: 0.00031361385312544585
Position 637: 0.0003096080697722568
Position 6645: 0.000307062021899997
Position 7301: 0.0003047644240008835
Position 3953: 0.0002958940514219091
Position 1806: 0.00028577320442580833
Position 7681: 0.000276876997667497
Position 1830: 0.0002743116821590712
Position 7211: 0.00027073219869305884
Position 138: 0.00021242144512887304
Position 1019: 0.00018782936685186804
Position 607: 0.00017946478986564883
Position 399: 0.00017917111697893877
Position 7341: 0.00017173349338864136
Position 8092: 0.0001639059106040664
Position 3405: 0.0001591859243553082
Position 7104: 0.00015838754900526715
Position 7309: 0.00014718223109915139
Position 6836: 0.0001411187582806681
Position 3756: 0.00013837278370879214
Position 512: 0.00013814395738706158
Position 1048: 0.00013394528701755906
Position 1479: 0.00013178819186593417
Position 3958: 0.00013019883800693516
Position 715: 0.00012586728972610684
Position 7802: 0.00012584628890914182
Position 5328: 0.0001240394026899362
Position 3498: 0.00012092383573714581
Position 1054: 0.00011361607785900958
Position 2639: 0.00010578998060855712
Position 241: 9.914179473181411e-05
Position 8202: 9.802881723243787e-05
Position 272: 9.645958777879865e-05
Position 517: 9.149342678775951e-05
Position 643: 8.623783825203835e-05
Position 1986: 8.178568704919972e-05
Position 6775: 7.742204357021734e-05
Position 7785: 7.452126818650829e-05
Position 7688: 7.250828095499152e-05
Position 1222: 7.099912035947845e-05
Position 614: 7.046773359837533e-05
Position 8053: 6.671176081742057e-05
Position 7325: 6.663964722986437e-05
Position 534: 6.540131181555387e-05
Position 183: 6.391300787514767e-05
Position 47: 6.241084784849286e-05
Position 1379: 6.212178963254424e-05
Position 7220: 5.9614711480850474e-05
Position 2251: 5.835704500204052e-05
Position 4191: 5.704129683187601e-05
Position 2253: 5.470276317948506e-05
Position 7122: 5.264219358047718e-05
Position 616: 5.2356420506919675e-05
Position 1464: 5.187485916776797e-05
Position 1702: 4.8713960133392767e-05
Position 1341: 4.786210956029877e-05
Position 2236: 4.393727350474924e-05
Position 7108: 4.3405922874886844e-05
Position 1009: 4.301053927762735e-05
Position 2333: 4.291360078547688e-05
Position 664: 4.281879200278539e-05
Position 1712: 4.2107099097104744e-05
Position 1736: 3.931073966508234e-05
Position 586: 3.695208494774617e-05
Position 2161: 3.6207421467234845e-05
Position 136: 3.530741980733705e-05
Position 7757: 3.5287923791701754e-05
Position 1815: 3.527386755520307e-05
Position 7320: 3.2066932458778276e-05
Position 1896: 3.153122597074163e-05
Position 478: 2.9297730473257963e-05
Position 1370: 2.7199128919385585e-05
Position 1387: 2.5052123941054255e-05
Position 7171: 2.1764094763824795e-05
Position 621: 2.125967886063664e-05
Position 1484: 2.0990498096649024e-05
Position 7531: 1.982999673473458e-05
Position 4102: 1.9472207498186933e-05
Position 7045: 1.9266663884204692e-05
Position 7686: 1.8693137391605697e-05
Position 6917: 1.864459410900062e-05
Position 3965: 1.7576481609267002e-05
Position 459: 1.604949921183947e-05
Position 999: 1.6042852560007275e-05
Position 6808: 1.598654271834177e-05
Position 2340: 1.5971001798299374e-05
Position 8035: 1.5640310712984746e-05
Position 4299: 1.3294305654440772e-05
Position 7161: 1.2477881641116669e-05
Position 1043: 1.2379839216367803e-05
Position 576: 1.2015233018996428e-05
Position 2309: 1.0945989942672498e-05
Position 1012: 1.061683657770954e-05
Position 295: 9.42899894510762e-06
Position 309: 8.929116061500155e-06
Position 735: 8.800375387289179e-06
Position 980: 8.270912685268355e-06
Position 3777: 7.626942681814834e-06
Position 7163: 7.447441791910985e-06
Position 7492: 6.378862478635976e-06
Position 973: 6.250382854501478e-06
Position 233: 5.851905354216625e-06
Position 110: 5.720254815233681e-06
Position 975: 5.331523653553063e-06
Position 589: 5.252754547104953e-06
Position 693: 5.1102328574717515e-06
Position 3413: 5.0652140169263434e-06
Position 2686: 4.855291904640505e-06
Position 86: 4.536759787580397e-06
Position 3575: 4.393565237902829e-06
Position 1021: 4.292240086615681e-06
Position 695: 4.24144608907251e-06
Position 3379: 4.2407571801649624e-06
Position 261: 4.168817184439243e-06
Position 942: 4.166772076373553e-06
Position 7192: 4.139082071614748e-06
Position 3417: 3.5545797570536836e-06
Position 2619: 3.5148478070850892e-06
Position 181: 3.3822859076119817e-06
Position 3593: 3.207562075308856e-06
Position 2570: 3.1966821020397143e-06
Position 3332: 2.909583798473571e-06
Position 2950: 2.8321410605134924e-06
Position 893: 2.7037172507995688e-06
Position 1045: 2.267464620033621e-06
Position 3469: 2.2096223876591276e-06
Position 868: 2.1992337899354265e-06
Position 807: 2.075669836331506e-06
Position 6541: 2.04211365393747e-06
Position 3207: 1.8678082478491142e-06
Position 1056: 1.3500929995898629e-06
Position 2062: 1.2359568164032825e-06
Position 2651: 8.866260498037406e-07
Position 833: 8.019022298230643e-07
Position 7750: 6.728024160495385e-07
Position 2366: 4.1448589059689e-07
Position 358: 3.585383209213107e-08
Position 17: 9.126063139548404e-09
Position 327: 1.1848285467325004e-09
Position 2299: 2.1208341141921497e-10

Sorted 3' Splice Sites (High to Low Probability):
