Gene = Zfp511
index = 1202
Annotated 5SS: [ 195  482 1010 1229 3034]
Annotated 3SS: [ 407  807 1103 2913 3830]
SMsplice 5SS: [ 195  482 1010 1229 3034]
SMsplice 3SS: [ 407  705 1103 2913 3830]
top_k =  1000
Partition function (log Z): 2.7798247001132332

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.98868526030752
Position 1229: 0.9679327142833158
Position 3034: 0.7048411146255709
Position 1010: 0.6703135835392424
Position 482: 0.5788732895205164
Position 2429: 0.26192788391011895
Position 3486: 0.2123408599766774
Position 3081: 0.12441393402365489
Position 723: 0.10965396582637137
Position 3054: 0.09922177857401074
Position 3527: 0.03426609234211981
Position 1170: 0.015513620033778095
Position 1233: 0.01333307937194521
Position 1874: 0.012105112021286005
Position 3119: 0.0064832547993475455
Position 591: 0.006360742266730571
Position 1014: 0.00615547313981914
Position 830: 0.005771746458059888
Position 669: 0.00572147654639458
Position 3640: 0.005036535717723727
Position 2519: 0.004913441066114188
Position 545: 0.004450867286505191
Position 2460: 0.003722227087336442
Position 1750: 0.0023879330154723873
Position 1030: 0.0022632773268705763
Position 2510: 0.002145366999133093
Position 162: 0.0019412904310617152
Position 1834: 0.001825295807637079
Position 2110: 0.0016199189025403675
Position 3744: 0.001586552003088961
Position 3038: 0.0013617959018813466
Position 1851: 0.0013566372601396118
Position 664: 0.0013016234394640888
Position 1682: 0.0010603054348160622
Position 1323: 0.0010017844432327516
Position 1408: 0.0009766027216336446
Position 456: 0.0009313889095074222
Position 2291: 0.0009113442217462907
Position 579: 0.000868736108548683
Position 3952: 0.0007653548339173615
Position 2146: 0.0006522299354036807
Position 809: 0.0005184455730339211
Position 660: 0.0004872455512167354
Position 1931: 0.000410850461610822
Position 328: 0.00040805237748486986
Position 199: 0.0003855284809741415
Position 39: 0.0003571605521000601
Position 220: 0.0003433314982201525
Position 458: 0.0003404424979625192
Position 730: 0.0003341382495398981
Position 1904: 0.00033280478888804204
Position 2443: 0.00032993184435144537
Position 2709: 0.00032268095027462797
Position 3611: 0.00029231522484255936
Position 3490: 0.0002878665772233564
Position 3085: 0.00025751762645297697
Position 950: 0.00023012992412707695
Position 3603: 0.00022849500283042684
Position 921: 0.0002150339252206669
Position 1044: 0.00018723584547527053
Position 2136: 0.00017522212944127714
Position 979: 0.00015804963936675087
Position 758: 0.00014481486431920423
Position 848: 0.00014391148966614244
Position 258: 0.0001387908099592414
Position 2195: 0.00011335766900959834
Position 1184: 0.0001070805584083153
Position 1285: 0.00010308387363126159
Position 3040: 0.00010123418385757393
Position 3511: 9.212607979586067e-05
Position 1245: 9.082587144697683e-05
Position 1666: 8.870382440584183e-05
Position 1328: 8.488749834912411e-05
Position 3735: 8.381073298230435e-05
Position 157: 7.153798481460663e-05
Position 1786: 6.907501100650572e-05
Position 431: 6.523630230906633e-05
Position 2749: 5.344014803096245e-05
Position 656: 5.163641199071359e-05
Position 417: 5.097792086230503e-05
Position 850: 4.73222731132646e-05
Position 349: 4.274659158611221e-05
Position 1254: 4.266650293716633e-05
Position 825: 4.238009315903944e-05
Position 2687: 4.162774270945902e-05
Position 264: 3.931682363020859e-05
Position 2798: 3.8621328111976636e-05
Position 3042: 3.776372591952239e-05
Position 2466: 3.750513520745575e-05
Position 404: 3.47231176562452e-05
Position 3508: 3.3174379727943145e-05
Position 3056: 3.2544324455535856e-05
Position 817: 3.1688535504250723e-05
Position 1410: 3.1611715130063896e-05
Position 336: 2.318916654096619e-05
Position 2075: 2.2678888472013804e-05
Position 2374: 1.8566332400505475e-05
Position 2387: 1.8538975826979474e-05
Position 2128: 1.7275970087054143e-05
Position 13: 1.632451573019612e-05
Position 1041: 1.6273414913069822e-05
Position 840: 1.2125627648376926e-05
Position 277: 1.200286085100824e-05
Position 373: 1.112463774876305e-05
Position 44: 8.276279896530983e-06
Position 1632: 6.44316844867471e-06
Position 1071: 6.135505215836595e-06
Position 356: 6.041571938134819e-06
Position 1248: 5.61773141131519e-06
Position 36: 4.629548059521706e-06
Position 1807: 4.337175665312529e-06
Position 3386: 3.990206186659833e-06
Position 108: 3.1434742491533097e-06
Position 395: 2.5029410756141597e-06
Position 699: 2.269204160525835e-06
Position 3058: 1.4146225056400886e-06
Position 292: 1.2577313724557672e-06
Position 397: 8.472405071736718e-07
Position 676: 7.33781777769986e-07
Position 2967: 7.60642615060932e-08
Position 1299: 7.2000598497322565e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1103: 0.9690448036949542
Position 2913: 0.9629605397582296
Position 3830: 0.6359425188704333
Position 407: 0.6072741291851999
Position 705: 0.4012060007383993
Position 2290: 0.26657151012706515
Position 3377: 0.15196513835818687
Position 807: 0.12356006570831034
Position 3139: 0.11021612594235762
Position 3450: 0.08936821618854064
Position 863: 0.07830842278712831
Position 3858: 0.07397767528143857
Position 829: 0.05559105357686471
Position 985: 0.04972673729383469
Position 3467: 0.048222889269998584
Position 3319: 0.03490010555846244
Position 440: 0.023292325191134812
Position 1123: 0.021150678243638452
Position 848: 0.013713785505254332
Position 1729: 0.011136688112483655
Position 2918: 0.01062399250745108
Position 4039: 0.010544233231781722
Position 866: 0.010504981722166813
Position 3704: 0.010072119764699773
Position 3399: 0.009875073824572903
Position 656: 0.0080212386567154
Position 384: 0.006717883064037046
Position 624: 0.006220232948921795
Position 2227: 0.005894509211696154
