Gene = 2900092C05Rik
index = 42
Annotated 5SS: [  183   392  2981 38067 42259]
Annotated 3SS: [  298  2938 37966 42100 43495]
SMsplice 5SS: [ 183  392 2981]
SMsplice 3SS: [  298  2873 42100]
top_k =  1000
Partition function (log Z): -26.903903460938814

Sorted 5' Splice Sites (High to Low Probability):
Position 392: 0.9685218856159754
Position 183: 0.7899798098588973
Position 2981: 0.7617524238190616
Position 7077: 0.20072622247657557
Position 4645: 0.16949601315659657
Position 4954: 0.13023319057683294
Position 4848: 0.1243953344202894
Position 5440: 0.09184225648010971
Position 7185: 0.06292934667282093
Position 2541: 0.056350376033460436
Position 3051: 0.05165996948409361
Position 48: 0.038829212690513676
Position 12495: 0.03066154654232408
Position 5404: 0.027064577192279667
Position 3396: 0.02554660851888274
Position 71: 0.023983385104838884
Position 7917: 0.015116301633978048
Position 4234: 0.013396248682238486
Position 819: 0.011928266765033222
Position 1100: 0.009816746458692557
Position 1664: 0.009271103938318577
Position 1220: 0.008676079975111349
Position 1529: 0.00798519064847155
Position 4170: 0.007148555355409794
Position 217: 0.006333238198979269
Position 417: 0.004430157299805041
Position 1466: 0.0033764761154610337
Position 5570: 0.0025379078891491036
Position 453: 0.002397090477378875
Position 7983: 0.0022219814221603367
Position 1068: 0.0017211237351256491
Position 1505: 0.0016172662352750807
Position 2168: 0.001604599302959124
Position 3030: 0.001393835675458031
Position 17: 0.001365313074478177
Position 158: 0.0011974948551960983
Position 1660: 0.001140622442293718
Position 1819: 0.0006672518381798016
Position 4965: 0.0005873519812298726
Position 2998: 0.0005185807663093516
Position 2487: 0.0005162411364204045
Position 2148: 0.00048601580507456324
Position 376: 0.0003952526142807715
Position 53: 0.0003745673569774343
Position 969: 0.00027232862599438096
Position 2213: 0.0002035909546546398
Position 1073: 0.0002005319792826147
Position 32: 0.00013888573726020148
Position 5367: 0.00010814728111414011
Position 59: 0.00010320064697320923
Position 8: 8.28042219361684e-05
Position 202: 7.82892595389465e-05
Position 232: 2.6905928174964653e-05
Position 125: 2.162484712593228e-05
Position 100: 1.7748030158261624e-05
Position 3055: 1.6090748700721683e-05
Position 615: 1.3909311160774074e-05
Position 3007: 1.3260023445330355e-05
Position 569: 8.067349320906518e-06
Position 78: 5.109184045661841e-06
Position 498: 4.378748724635881e-06
Position 436: 3.3501964459428292e-06
Position 441: 2.1463276509874844e-06
Position 655: 1.9293418098081857e-06
Position 88: 1.7271699551619363e-06
Position 584: 1.5869739171911569e-06
Position 444: 1.3089720890786453e-06
Position 579: 1.2522472693552038e-06
Position 261: 1.0138284948737413e-06
Position 538: 9.44282060903707e-07
Position 835: 8.761502113759863e-07
Position 455: 7.486506382936042e-07
Position 30: 7.29239796995676e-07
Position 519: 6.50282636211156e-07
Position 588: 5.641316877423955e-07
Position 447: 4.541415979583306e-07
Position 309: 4.5207598769522586e-07
Position 467: 3.962077686799054e-07
Position 854: 3.4894065154120983e-07
Position 551: 3.1027350090096764e-07
Position 396: 2.8659726363805505e-07
Position 450: 2.7531163695691747e-07
Position 438: 1.5952478646450457e-07
Position 471: 1.5434928486981114e-07
Position 491: 9.486945344058776e-08
Position 464: 7.288376807729595e-08
Position 285: 4.543921332673213e-08
Position 302: 2.3403138934555037e-08
Position 823: 1.4428294146454387e-08
Position 1178: 1.1297975420024e-08
Position 1521: 4.3830546620144935e-09
Position 489: 4.417541248636371e-12
Position 482: 4.060736263474965e-12
Position 477: 1.5938356315833407e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 298: 0.7568169036012424
Position 2873: 0.6224553173646454
Position 13536: 0.5507750634415156
Position 2938: 0.17670655562219226
Position 10951: 0.16921972304779642
Position 6966: 0.15123573701378293
Position 4540: 0.14641511949843078
Position 6980: 0.12002824309283028
Position 4705: 0.10487861734799002
Position 4835: 0.07730943036560804
Position 7854: 0.059790594798593916
Position 246: 0.058395980968218464
Position 5193: 0.048789120981104515
Position 5324: 0.04452950970214357
Position 2371: 0.04312671474890344
Position 9630: 0.04277830580116055
Position 12370: 0.0356136078171242
Position 4750: 0.028659565895238208
Position 3297: 0.023989118567511743
Position 8973: 0.022426703909353782
Position 12862: 0.020178157540002177
Position 5520: 0.015691833908349127
Position 5223: 0.014791627779702136
Position 4847: 0.013667692855044334
Position 9602: 0.013272794265271969
Position 1502: 0.01275092137421057
Position 4581: 0.010736355018536096
Position 5163: 0.010443455125770355
Position 4871: 0.010322085977426907
Position 4815: 0.010118193751654044
Position 5059: 0.009786645457886758
Position 285: 0.009646814831434935
Position 4414: 0.008647265596864668
Position 706: 0.00861278119851334
Position 4054: 0.008470706552950659
Position 4886: 0.008444807626182336
Position 3859: 0.008416654219818341
Position 4459: 0.007830885695292198
Position 6234: 0.007637867746401263
Position 1137: 0.007434468192370287
Position 4785: 0.007290178670961292
Position 6929: 0.007140049798271999
Position 4092: 0.007134493285510482
Position 2835: 0.007046126349941895
Position 4547: 0.006361292823490265
Position 7833: 0.006006162074017279
Position 143: 0.005784401458422988
Position 2731: 0.005718578197270594
Position 5118: 0.00557731495509894
Position 5345: 0.005142914229656147
Position 7384: 0.00508335577980175
Position 2455: 0.004176129130957509
Position 5439: 0.004138962509811574
Position 12152: 0.003978014756982038
Position 6713: 0.0038539799682003493
Position 339: 0.003843033895392284
Position 960: 0.003735199338912594
Position 5094: 0.003581982984257028
Position 2627: 0.003453247233655939
Position 6200: 0.0033171381886403437
Position 1025: 0.002762358275343182
Position 3224: 0.0026496364918657607
Position 2400: 0.0024918431067939982
Position 4110: 0.002483968268274292
Position 2343: 0.002400041064464355
Position 1389: 0.002366382973120722
Position 305: 0.002317480596873622
Position 753: 0.002151538232996005
Position 8719: 0.0017392544215203407
Position 1528: 0.0017173543873102329
Position 7126: 0.0017130439389805914
Position 1359: 0.0017102694710741512
Position 2942: 0.0016552678097464413
Position 922: 0.001580117350116414
Position 2414: 0.0015717521248681812
Position 903: 0.00148843668368291
Position 6439: 0.001479740964384771
Position 1926: 0.001395269633854429
Position 4758: 0.0013276534261907292
Position 1436: 0.0011944530425436152
Position 373: 0.0011889450179575099
Position 967: 0.0011721770239156654
Position 5075: 0.001088227974328589
Position 5782: 0.0010793518321502624
Position 302: 0.0010607216643196379
Position 2390: 0.0010249087687524236
Position 6180: 0.0010015809228467903
Position 1614: 0.0009508130828716708
Position 3299: 0.0007836779516859353
Position 3952: 0.0007790251609070464
Position 2375: 0.0007785625454663328
Position 4483: 0.0007766900413137735
Position 2198: 0.0007473874908294123
Position 3902: 0.0007291282460398779
Position 2799: 0.0007286096383595865
Position 1092: 0.0007030486206223305
Position 1327: 0.0006969175642749502
Position 2432: 0.0006398800683894703
Position 4664: 0.0006355601542858068
Position 1303: 0.0005955498266077424
Position 7964: 0.000568779781985539
Position 1396: 0.0005631731641859389
Position 1929: 0.0005516362114839573
Position 1058: 0.0004829653295839963
Position 6052: 0.00047285839453397086
Position 2020: 0.0004609024000321268
Position 818: 0.00044639770347940143
Position 1581: 0.00044229029318765994
Position 2674: 0.00042131567456242107
Position 3376: 0.0004177989285153173
Position 582: 0.0004033396873512594
Position 3346: 0.0003889064177131064
Position 7591: 0.00038298786185082145
Position 1028: 0.0003732874379808113
Position 3323: 0.00037072644821327914
Position 7754: 0.0003619551809921256
Position 7464: 0.000361436458390214
Position 309: 0.00034039690658218256
Position 4153: 0.00032163394368674527
Position 5035: 0.000297310463572089
Position 3798: 0.0002965488434089777
Position 344: 0.0002847885074316908
Position 4295: 0.00025390645883592437
Position 2345: 0.0002533222208075781
Position 3452: 0.0002485468496028685
Position 908: 0.00023494560508118754
Position 890: 0.0002300447169356488
Position 4508: 0.00022746823381960082
Position 3875: 0.00022033266251717012
Position 1596: 0.00020747568586727258
Position 1450: 0.00020497324265753074
Position 3481: 0.00018803446620221007
Position 1750: 0.00018003635896964265
Position 4233: 0.00017898483731771184
Position 1735: 0.00016258154799003564
Position 4123: 0.00016030397791615562
Position 3246: 0.00015118645419022467
Position 1308: 0.0001324713305408177
Position 3117: 0.00012914707721350314
Position 346: 0.00012420440540421589
Position 5789: 0.0001238647019926379
Position 3152: 0.00011675905047686628
Position 4592: 0.00011384019338132957
Position 2472: 0.00011364611259850223
Position 682: 0.00010873605929658606
Position 4354: 0.00010334155189397891
Position 5550: 9.320036028943106e-05
Position 258: 8.943863065912894e-05
Position 1254: 8.211001218702683e-05
Position 1942: 6.386368006423452e-05
Position 2440: 6.379515718791962e-05
Position 3724: 6.12107533802447e-05
Position 4162: 6.030031267186038e-05
Position 2487: 6.008465366327635e-05
Position 1816: 5.5808958746791835e-05
Position 4395: 5.557849189191804e-05
Position 1341: 5.5154585745373375e-05
Position 3919: 5.324079797134514e-05
Position 2043: 4.7901346537805214e-05
Position 3700: 4.756171169992547e-05
Position 1462: 4.555206503424313e-05
Position 658: 4.536967536688203e-05
Position 261: 4.168431817222616e-05
Position 1985: 3.5136970755430695e-05
Position 2136: 3.43317846798157e-05
Position 1097: 3.40379023741228e-05
Position 3770: 3.373541115110522e-05
Position 5485: 3.25176700896017e-05
Position 4621: 3.222821319922074e-05
Position 1329: 3.117915223406914e-05
Position 1709: 2.817054677166998e-05
Position 3564: 2.8043265796107603e-05
Position 2686: 2.7620038918857503e-05
Position 2522: 2.6907216975985178e-05
Position 2744: 2.6528827315120786e-05
Position 3237: 2.5865094407038926e-05
Position 3094: 2.5463785772415125e-05
Position 3456: 2.4396603932346147e-05
Position 2962: 2.3843523276602183e-05
Position 2056: 2.339504839548453e-05
Position 550: 2.1180353271286387e-05
Position 148: 1.9621688759242705e-05
Position 2026: 1.715433120337131e-05
