Gene = Stbd1
index = 1036
Annotated 5SS: [287]
Annotated 3SS: [1830]
SMsplice 5SS: [287]
SMsplice 3SS: [1830]
top_k =  1000
Partition function (log Z): -8.489660811707

Sorted 5' Splice Sites (High to Low Probability):
Position 287: 0.8365137675605564
Position 1629: 0.16801534165840382
Position 6: 0.08142020145565468
Position 218: 0.04987009931603364
Position 1714: 0.04512638586267102
Position 1418: 0.039570130116520684
Position 1882: 0.031993813417107934
Position 365: 0.021966106541654172
Position 1650: 0.021826522770371164
Position 537: 0.01694629947067927
Position 2133: 0.011006090456320122
Position 1406: 0.009931377554658194
Position 2070: 0.008802949618678595
Position 1929: 0.00704993858147156
Position 72: 0.006322020815205901
Position 2517: 0.005875173329744759
Position 2805: 0.0054771899787655195
Position 2349: 0.005385738443824934
Position 2331: 0.004789186542339492
Position 1943: 0.004370977657396376
Position 1914: 0.0041746339918965775
Position 2698: 0.004014512231299241
Position 2507: 0.003994348540824188
Position 1465: 0.0028870151527963287
Position 1200: 0.002796157766330378
Position 85: 0.0026435171928853346
Position 2603: 0.0025744245238491785
Position 2911: 0.0025028518687625046
Position 2589: 0.0024454627667318436
Position 1677: 0.0023253974880270683
Position 1041: 0.001800011356758625
Position 986: 0.0015496076984236793
Position 1425: 0.0013050537099629942
Position 2707: 0.0012624639498464555
Position 1220: 0.0012314184751918715
Position 2388: 0.0011273233482702715
Position 2962: 0.0010455874318290514
Position 2513: 0.0009772758913409116
Position 1113: 0.0009132079995301231
Position 224: 0.0009033013760895513
Position 1433: 0.0008869171926512967
Position 1580: 0.0008626094727750825
Position 274: 0.0005371904760569918
Position 1550: 0.0004922599775624852
Position 2462: 0.0004818132187449078
Position 2592: 0.0004776171430654022
Position 1012: 0.00031058538802112814
Position 3061: 0.0003090981307837678
Position 2532: 0.00030452588624407475
Position 2781: 0.00030330137589124203
Position 1953: 0.0002688870739455478
Position 2137: 0.00024776926669836804
Position 2600: 0.000234677795983374
Position 2169: 0.0002192333504041633
Position 2839: 0.00020340299058441567
Position 2771: 0.0001992468666175959
Position 2373: 0.00019764264462686267
Position 2721: 0.0001771327110376637
Position 703: 0.0001584459456168305
Position 227: 0.00013604594038824975
Position 3215: 0.00013139772194827262
Position 1633: 0.0001160361244547998
Position 310: 0.00011082004760498205
Position 1131: 8.763597826217583e-05
Position 1631: 8.560151615548596e-05
Position 1066: 7.582918246542856e-05
Position 2955: 6.290610235059287e-05
Position 1652: 6.15987971289164e-05
Position 160: 6.0566230801523085e-05
Position 1679: 5.3565323380051496e-05
Position 2472: 4.976050789367251e-05
Position 1704: 4.828176211843264e-05
Position 2656: 4.51497558679445e-05
Position 35: 4.0749346347054246e-05
Position 1408: 3.573314144811689e-05
Position 1747: 3.4861646678308705e-05
Position 1400: 3.2922802915743035e-05
Position 461: 3.1284550760009174e-05
Position 1664: 2.955244281447381e-05
Position 32: 2.2416844624639635e-05
Position 772: 2.1650857111588167e-05
Position 1360: 2.0545112686669428e-05
Position 1383: 1.974285308513619e-05
Position 932: 1.8571690682459422e-05
Position 1171: 1.774036876592941e-05
Position 1152: 1.6073269810826574e-05
Position 1224: 1.5920131020942403e-05
Position 433: 1.5444459082837053e-05
Position 425: 1.3453827572986601e-05
Position 939: 1.0872304050167385e-05
Position 236: 1.0171036578437973e-05
Position 1204: 9.73133112411308e-06
Position 321: 8.244453353519836e-06
Position 369: 7.711351444986023e-06
Position 1329: 5.730388698758334e-06
Position 764: 5.62520277109713e-06
Position 1589: 4.4783495316156085e-06
Position 230: 3.716396183811571e-06
Position 2378: 3.311708142413384e-06
Position 375: 2.6338652730750594e-06
Position 2231: 2.1913538323906217e-06
Position 973: 2.0827053764263854e-06
Position 1695: 1.5691208322114975e-06
Position 95: 6.062145177990517e-07
Position 2199: 5.324235373118898e-07
Position 1947: 4.93942878323538e-07
Position 2082: 3.1338805499142216e-07
Position 2203: 3.110980878512729e-07
Position 67: 2.5391459496899793e-07
Position 441: 2.477336076343437e-07
Position 117: 1.8409948959085272e-07
Position 725: 8.62831890295717e-08
Position 740: 7.932061845928698e-08
Position 615: 5.978536592637958e-08
Position 819: 5.809754014986469e-08
Position 313: 5.141313586774336e-08
Position 621: 2.7978669888368283e-08
Position 535: 1.3666472149964124e-08
Position 582: 1.4291158314174689e-09
Position 775: 1.3321979671165376e-09
Position 810: 1.1812343975329376e-09
Position 436: 3.903744440994683e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1830: 0.36271466633674176
Position 1542: 0.26182878524614955
Position 3300: 0.2183622072219532
Position 2487: 0.1788995457141509
Position 2330: 0.17218122322608512
Position 1735: 0.05284663053869884
Position 1307: 0.05165863114337412
Position 1510: 0.013114816523534014
Position 1360: 0.011427427792664747
Position 1451: 0.011004358712231085
Position 1273: 0.010317485436886197
Position 414: 0.009169972220302736
Position 902: 0.0071539962079932564
Position 1108: 0.006190524851847013
Position 1968: 0.004601429226992347
Position 2774: 0.003977889044170829
Position 1254: 0.0036526300534169944
Position 100: 0.0027458107041663893
Position 1961: 0.0026867865249746276
Position 154: 0.0024914487865327364
Position 837: 0.0024008701544791337
Position 2630: 0.0022983454825974783
Position 2857: 0.0022637981621578653
Position 469: 0.002229580243473149
Position 1832: 0.0021069900524229635
Position 76: 0.0020133714679022104
Position 2724: 0.0019917874032256803
Position 648: 0.0015228678645488583
Position 177: 0.0014744771782879236
Position 2388: 0.0014404003064364941
Position 1317: 0.001359556562035901
Position 1688: 0.0013548791326760748
Position 1713: 0.0013384571601216823
Position 1040: 0.001226499939382475
Position 1396: 0.0012076963065253735
Position 1215: 0.0011629190431286579
Position 3158: 0.001153233396106109
Position 698: 0.0009495924726204724
Position 3419: 0.00091488324964383
Position 2230: 0.0008290659753555164
Position 689: 0.0007483940325203579
Position 2792: 0.0007304084394629339
Position 1981: 0.0007182017424500164
Position 2284: 0.0006847160936145726
Position 497: 0.0006627608556577419
Position 913: 0.0006328272078311135
Position 310: 0.0005769746049954275
Position 1545: 0.0005761962637012356
Position 942: 0.0005556156573659194
Position 451: 0.0005345306472091339
Position 2378: 0.0004665120881510415
Position 2215: 0.0004317009755085744
Position 985: 0.000354379690537058
Position 180: 0.0003316144062705402
Position 1896: 0.0003304529729440092
Position 2335: 0.0002687733548046396
Position 106: 0.0002664998144849073
Position 1737: 0.0002638326931010229
Position 1868: 0.00024281737877368913
Position 1995: 0.00024153088429682614
Position 582: 0.00023793682181894686
Position 449: 0.0002285899854279071
Position 1923: 0.0002259227849947561
Position 926: 0.0002054187386506726
Position 2493: 0.0001922919942774511
Position 2002: 0.0001796572409547171
Position 2554: 0.00017689068402898086
Position 1910: 0.00017198095466337083
Position 786: 0.00016344286861964604
Position 1754: 0.00016055313130773662
Position 2885: 0.00015674992882857696
Position 3438: 0.00015502070303185643
Position 2623: 0.00013689351086686633
Position 2286: 0.00012667760056466425
Position 1875: 0.0001250145769320655
Position 1364: 0.00012129331486175171
Position 2451: 0.00011485441778484086
Position 3126: 0.00010967460980761744
Position 1693: 0.00010382076403036787
Position 994: 0.00010297262036970826
Position 1417: 0.00010119268075617511
Position 2122: 9.988237320554519e-05
Position 2269: 9.186682620946975e-05
Position 214: 8.315421757943741e-05
Position 2742: 7.60892958923237e-05
Position 482: 7.235918520526482e-05
Position 3373: 7.224023969459903e-05
Position 2038: 7.102429881013332e-05
Position 819: 6.853745403549365e-05
Position 471: 6.803816871489668e-05
Position 306: 6.664493968130928e-05
Position 1002: 6.564920992639843e-05
Position 286: 6.535924011644642e-05
Position 2104: 6.195249461481017e-05
Position 1454: 5.973124141051214e-05
Position 839: 5.423059685442224e-05
Position 2348: 5.408653403407563e-05
Position 1901: 5.33217125575828e-05
Position 3021: 5.30703233407327e-05
Position 1870: 5.1866860106217376e-05
Position 3121: 5.077467660736471e-05
Position 2520: 5.002689464685501e-05
Position 2900: 4.972237116725026e-05
