Gene = Pop4
index = 837
Annotated 5SS: [ 277 2522 4055 5297 5524 7096]
Annotated 3SS: [2468 3827 5218 5461 6993 8113]
SMsplice 5SS: [ 277 2522 5297 5524 7096]
SMsplice 3SS: [2468 5218 5408 6993 8113]
top_k =  1000
Partition function (log Z): 0.5481263555089391

Sorted 5' Splice Sites (High to Low Probability):
Position 277: 0.9904399319495988
Position 5297: 0.949146453433641
Position 7096: 0.9210047565524776
Position 5524: 0.5672202313165552
Position 2522: 0.5136248080248015
Position 4055: 0.45237737198439154
Position 5924: 0.3424384403593929
Position 2557: 0.2680607089943016
Position 2819: 0.21170573258763173
Position 742: 0.191735248679053
Position 8024: 0.1414856831737663
Position 3241: 0.13420303442123988
Position 8201: 0.11091180632807263
Position 7634: 0.07863426653431063
Position 7428: 0.07023268694861462
Position 99: 0.06923820603302093
Position 1483: 0.06413333080688564
Position 5570: 0.053886646684494985
Position 4967: 0.04935774493962806
Position 3275: 0.04024831715154122
Position 3229: 0.026525544700037155
Position 2811: 0.02619837125179955
Position 2577: 0.01546292278948215
Position 1522: 0.014143041011583247
Position 6678: 0.013305860730039034
Position 994: 0.011452408478606428
Position 7146: 0.010529546743652777
Position 3077: 0.010233280794359298
Position 69: 0.010184884609112908
Position 3764: 0.008122151840627144
Position 3256: 0.007928364362623182
Position 6079: 0.007803594338251452
Position 90: 0.0074591842014927094
Position 2086: 0.007083382769031359
Position 5076: 0.0061272202397579184
Position 6608: 0.006093702696056763
Position 3270: 0.004901239084458537
Position 4251: 0.004159043475614344
Position 2537: 0.003996145865990935
Position 8406: 0.0039000450268308335
Position 5648: 0.003809690415308475
Position 41: 0.0029384804988482204
Position 5910: 0.0022889094557528174
Position 1463: 0.0018649452737605674
Position 1997: 0.0017093521522997554
Position 7193: 0.0016153051801961692
Position 1272: 0.0015530125496428613
Position 7116: 0.0015453989440730434
Position 3907: 0.00151951558194516
Position 652: 0.001412544634387741
Position 7501: 0.0014052062484019208
Position 9278: 0.0013108401173989028
Position 3066: 0.0012561169218682465
Position 8028: 0.0011933693078747002
Position 6515: 0.0011583069577267128
Position 930: 0.001118337559719402
Position 7721: 0.0009213409320053586
Position 7332: 0.0008701603825530043
Position 103: 0.0007414877734658695
Position 1766: 0.0006181654592460396
Position 2155: 0.0005426167085279409
Position 1487: 0.0005318235665724538
Position 765: 0.0005164533696760359
Position 311: 0.0004152677330684245
Position 1453: 0.0003465383089581052
Position 6661: 0.00033027058465983755
Position 1115: 0.00031739869247539163
Position 1107: 0.0003059666700158434
Position 7985: 0.00028812874013806517
Position 5509: 0.0002486190477668822
Position 1510: 0.0001884198069404336
Position 1492: 0.0001617460854904923
Position 1547: 0.0001542374550172344
Position 1325: 0.00015342112131059885
Position 631: 0.00014097931210950326
Position 281: 0.00014008770990585245
Position 1293: 0.00012297152554201834
Position 657: 0.00012180124668036078
Position 2877: 0.0001205740107571584
Position 2093: 0.00011406365620609204
Position 2235: 0.00010306605356688813
Position 112: 9.475546129750243e-05
Position 1679: 6.0028708283445324e-05
Position 488: 5.849937190832931e-05
Position 221: 5.67934917601261e-05
Position 7773: 4.789804238340383e-05
Position 27: 4.3745217106913714e-05
Position 3082: 4.2244333853626565e-05
Position 1318: 4.1650951604465456e-05
Position 2856: 4.088503779163301e-05
Position 477: 3.8913824133013316e-05
Position 7285: 3.552622824178745e-05
Position 726: 3.518245615803461e-05
Position 2231: 2.9217065422844064e-05
Position 456: 2.797560882089345e-05
Position 450: 2.4047940183433743e-05
Position 7651: 2.3981635940260666e-05
Position 613: 2.00904965291103e-05
Position 1091: 1.8481876902760323e-05
Position 6156: 1.8442415393363906e-05
Position 1051: 1.8003172630101095e-05
Position 7971: 1.7960177022748474e-05
Position 1725: 1.7284322395463535e-05
Position 6121: 1.696541649344782e-05
Position 2210: 1.6768904051375664e-05
Position 119: 1.6571096510701596e-05
Position 1785: 1.5118519061291978e-05
Position 2551: 1.1579934899921231e-05
Position 2516: 1.0814951330228608e-05
Position 1620: 7.789237109680642e-06
Position 7699: 6.8530162331949635e-06
Position 32: 6.273689998181729e-06
Position 5: 3.952286442463986e-06
Position 6319: 3.6329162164843524e-06
Position 9086: 3.261785705359899e-06
Position 494: 3.1126481313766513e-06
Position 573: 2.5919457513964095e-06
Position 542: 2.3528572196394394e-06
Position 492: 1.8038777152242828e-06
Position 411: 1.5332045492311518e-06
Position 339: 1.2353675095614535e-06
Position 584: 1.1518996319701765e-06
Position 536: 9.106346575061656e-07
Position 695: 9.012475116586892e-07
Position 437: 7.13514543045641e-07
Position 1295: 6.392254958812997e-07
Position 795: 5.625482348839188e-07
Position 380: 2.8378768878414166e-07
Position 852: 6.237387838438983e-08
Position 1549: 5.463585784308314e-08
Position 369: 4.584928235789714e-08
Position 807: 3.581088088657766e-08
Position 805: 3.451825821562919e-08
Position 829: 2.6001863816488605e-08
Position 171: 2.5745843373138075e-08
Position 146: 4.018966805952336e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6993: 0.8864027583743771
Position 5218: 0.8575952336341308
Position 8113: 0.724728722127207
Position 2468: 0.533440566700908
Position 5408: 0.5250637634777433
Position 3827: 0.2882721179821295
Position 5774: 0.27028416962304713
Position 2428: 0.2613000291156549
Position 7970: 0.21236185533220123
Position 2763: 0.11153552460590882
Position 7226: 0.10884708108534795
Position 3116: 0.10152708912882046
Position 506: 0.09441016490247914
Position 2700: 0.08971439019038346
Position 5461: 0.08335301111950814
Position 5152: 0.07794797186800963
Position 1391: 0.07389779609263081
Position 5799: 0.06775713849290207
Position 3188: 0.05298176115821209
Position 2982: 0.05245761740593939
Position 8784: 0.04943877707314413
Position 3962: 0.04847912005252253
Position 638: 0.046145788905525176
Position 7592: 0.043843270166188705
Position 9202: 0.040109930244135776
Position 7546: 0.03824603154328197
Position 169: 0.03363026051906441
Position 6902: 0.032912242499116125
Position 8146: 0.029045708047561774
Position 3878: 0.02796191262636006
Position 6412: 0.02642001225232882
Position 4784: 0.0236331492340608
Position 3875: 0.0234095122425792
Position 3675: 0.02207033289054438
Position 8718: 0.021423978734790513
Position 7859: 0.019725148241092953
Position 589: 0.01942830570206313
Position 166: 0.018377834365283473
Position 3762: 0.01836922472341334
Position 183: 0.017655836009754615
Position 2498: 0.016568310330578793
Position 5122: 0.014935927949950538
Position 8324: 0.014001942352364335
Position 2646: 0.013412631469998973
Position 3830: 0.013243645150181695
Position 3923: 0.0131878685485085
Position 378: 0.013148211905744599
Position 9012: 0.010918044103534226
Position 3153: 0.010660694449963056
Position 187: 0.010651458215921618
Position 4879: 0.009994628845566875
Position 2708: 0.009598508719118954
Position 5523: 0.009447968712804514
Position 4768: 0.00912898141702887
Position 5855: 0.008575629673793788
Position 559: 0.00775486980301427
Position 7267: 0.007741590515067632
Position 9112: 0.007686657066721109
Position 960: 0.006988138809525339
Position 6932: 0.00642032776944944
Position 7046: 0.005990900315014662
Position 1403: 0.005792648620657227
Position 6474: 0.0055588722950489925
Position 4936: 0.005346208350616734
Position 146: 0.004943224164131221
Position 5258: 0.004927854347261961
Position 4010: 0.004899910347433958
Position 1889: 0.004415077232704143
Position 7229: 0.004379018137406364
Position 9354: 0.004197210974310671
Position 5959: 0.0041205932407252415
Position 7171: 0.004090969850344078
Position 4980: 0.0038898092548836434
Position 526: 0.0038804895469362927
Position 8269: 0.003711645884920134
Position 8644: 0.0036534195918350733
Position 7032: 0.003591061096387435
Position 6764: 0.003476252375254556
Position 7478: 0.0034498818240218197
Position 2687: 0.003211914789554833
Position 8927: 0.003052260136873957
Position 2899: 0.0029621332010030524
Position 4171: 0.0029577938911938264
Position 9175: 0.0028697946114919467
Position 8425: 0.0028041022251621994
Position 6970: 0.002613993295210759
Position 867: 0.0024976976331537856
Position 4730: 0.0024654364443471486
Position 7145: 0.002364927700494313
Position 7245: 0.0022542899032704632
Position 4599: 0.002237526971445063
Position 652: 0.002211921696214518
Position 9322: 0.002158846631711635
Position 7887: 0.0021005554810984498
Position 6034: 0.0018467941575331939
Position 1228: 0.0018426137649910572
Position 3529: 0.001738098732945656
Position 9333: 0.001518045531972769
Position 1982: 0.0014696521892261546
Position 9312: 0.001415097582961356
Position 8180: 0.0013741248453494202
Position 9242: 0.00131435499063336
Position 7252: 0.0012985090476622279
Position 1934: 0.0012859733339520086
Position 667: 0.0012697161914956802
Position 7493: 0.0012543650630883597
Position 4112: 0.001201249584420518
Position 7414: 0.0011193144155042481
Position 682: 0.001118204439963665
Position 7638: 0.001075486867610384
Position 7201: 0.0009492514734890568
Position 927: 0.0009421049234416462
Position 3012: 0.0009348241967735551
Position 6219: 0.0008877189731104907
Position 1641: 0.0008482240223123018
Position 9060: 0.0008467675233544015
Position 9239: 0.0008449859601366434
Position 6718: 0.0008376481620411019
Position 2501: 0.0007441267693455433
Position 7916: 0.0007338212946673662
Position 5817: 0.0007260130895409126
Position 1905: 0.0007255847250562815
Position 5812: 0.0006920024996402495
Position 2655: 0.0006834789470166223
Position 2062: 0.0006782457462114915
Position 2244: 0.0006600415677766875
Position 8594: 0.0005836384737292487
Position 7313: 0.0005588295179380292
Position 2286: 0.000555893846983623
Position 8648: 0.000529084999407974
Position 5465: 0.0005180739634939406
Position 1206: 0.00048762295203062225
Position 5022: 0.0004767928196349881
Position 8339: 0.00047597317894768954
Position 8190: 0.0004701113230791049
Position 1711: 0.00044034127985584766
Position 4652: 0.0004368561145174873
Position 360: 0.0004323598499016377
Position 5748: 0.00042429129077446856
Position 8740: 0.00041088783249707445
Position 5755: 0.00039801409118209174
Position 9135: 0.00037667092831856255
Position 871: 0.00036938430153963956
Position 705: 0.0003356786802163693
Position 2355: 0.0003271787894075897
Position 844: 0.00031541252003171706
Position 456: 0.0003150491229105742
Position 2683: 0.00029845762991721124
Position 7067: 0.0002960604641483743
Position 9277: 0.0002879309866369945
Position 3160: 0.000263402418277378
Position 1134: 0.00026215363688947496
Position 886: 0.00025346909994203017
Position 464: 0.00023579371263673617
Position 529: 0.00022422258181989155
Position 3794: 0.00021770732709053747
Position 214: 0.0002131776438399156
Position 200: 0.000196290642507296
Position 3049: 0.00019512600445490433
Position 1272: 0.00018808445885135918
Position 6120: 0.00018681812184296324
Position 380: 0.00017734307959636091
Position 7398: 0.00017556690018085503
Position 1310: 0.00017454188765229876
Position 1252: 0.00015538414011918432
Position 209: 0.00014268233538116315
Position 9409: 0.00014063760370884657
Position 3571: 0.00013379386203225623
Position 841: 0.0001337724400674235
Position 411: 0.00012797086913858606
Position 1996: 0.00012661382208142157
Position 205: 0.00012371074607082382
Position 1442: 0.00012324087097446477
Position 813: 0.0001231418096774677
Position 646: 0.00011789465419690646
Position 1733: 0.00011686619987571453
Position 398: 0.00011221984344239998
Position 3066: 0.00010737667772079132
Position 7272: 0.00010684457940378662
