Gene = 1700102P08Rik
index = 22
Annotated 5SS: [  26  806 2552]
Annotated 3SS: [ 400 2459 4358]
SMsplice 5SS: [153]
SMsplice 3SS: [4358]
top_k =  1000
Partition function (log Z): -9.341803395184497

Sorted 5' Splice Sites (High to Low Probability):
Position 153: 0.5500894929825649
Position 284: 0.36477844500243756
Position 2552: 0.23928328475579627
Position 3855: 0.18537000296786887
Position 2301: 0.18482771580092322
Position 537: 0.1295273519969865
Position 4110: 0.07357150149387366
Position 772: 0.07267320269025195
Position 806: 0.033209811079482336
Position 26: 0.02743842056697651
Position 1380: 0.020732639822205506
Position 4229: 0.017094500664880673
Position 4099: 0.01172107564980512
Position 1597: 0.010914462293961393
Position 654: 0.007114940703525302
Position 306: 0.006411879610840244
Position 1373: 0.004992651797285766
Position 3248: 0.004557216075117301
Position 3731: 0.0030309937340858638
Position 236: 0.0019658011405967023
Position 1124: 0.001369859454213262
Position 619: 0.0011729054886757476
Position 4521: 0.0011662106014222232
Position 4082: 0.0011481494996986657
Position 288: 0.0010500932741154137
Position 4022: 0.001007707054132243
Position 3267: 0.0010042403091987504
Position 4030: 0.0006658582738093704
Position 1848: 0.0006471391408491933
Position 2686: 0.000553029052865225
Position 1606: 0.0005457362482050766
Position 324: 0.0003983176687361022
Position 3436: 0.00039277913956899455
Position 101: 0.0003635124292075088
Position 2132: 0.0002862475432757921
Position 2102: 0.0002479989582731526
Position 273: 0.000214052403473875
Position 2330: 0.00018868363972535606
Position 2292: 0.0001322371586677249
Position 1480: 0.00012733236298036055
Position 276: 5.793350996427771e-05
Position 598: 5.597506711467383e-05
Position 47: 3.838741563219407e-05
Position 98: 3.0107325591271787e-05
Position 165: 2.9583603895783052e-05
Position 208: 2.671325849461747e-05
Position 105: 2.301862813296213e-05
Position 182: 2.0169558508889683e-05
Position 1659: 1.0722358806278663e-05
Position 218: 9.562546737741109e-06
Position 192: 8.851332271500957e-06
Position 390: 8.6145037955904e-06
Position 10: 8.593559789555692e-06
Position 1242: 8.579934527187569e-06
Position 745: 8.428976483571565e-06
Position 518: 7.684148810118738e-06
Position 1548: 5.269347735559839e-06
Position 471: 5.09184210979181e-06
Position 52: 3.325651680355336e-06
Position 488: 2.6226278910708223e-06
Position 1156: 2.168763961696203e-06
Position 1482: 1.6733461426227977e-06
Position 1484: 1.3296380922002624e-06
Position 353: 1.166403420905343e-06
Position 605: 1.139727506025141e-06
Position 607: 1.0817418171697078e-06
Position 1152: 1.0738011813154678e-06
Position 68: 1.0345559190623925e-06
Position 1488: 8.084094199330622e-07
Position 1041: 5.834346119741748e-07
Position 3445: 4.128966400885542e-07
Position 2524: 3.577535772407152e-07
Position 1131: 3.5618127145505724e-07
Position 1232: 3.141430079263219e-07
Position 717: 2.955779811813908e-07
Position 345: 3.893235384948365e-08
Position 407: 1.1043813030380335e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4358: 0.5217682505549929
Position 2459: 0.20396239008151734
Position 3946: 0.1872064129131004
Position 3778: 0.16487298078489265
Position 400: 0.1573596629104435
Position 2203: 0.09373065783919543
Position 4021: 0.06832085608414255
Position 1300: 0.056328147655706894
Position 2405: 0.05189524566323916
Position 1960: 0.05018965037544019
Position 2178: 0.04096113429754021
Position 3387: 0.03873198858622014
Position 3600: 0.03643066772556119
Position 1557: 0.025255285804130802
Position 2626: 0.023390213889092
Position 4302: 0.021014987416048837
Position 691: 0.015152546176001475
Position 1315: 0.011907752941883355
Position 671: 0.011464913893724902
Position 424: 0.010548234804500093
Position 3854: 0.009335209859090457
Position 287: 0.009116023254103938
Position 533: 0.008884308344142928
Position 2872: 0.008738264187563639
Position 674: 0.006323092283769278
Position 2383: 0.006288011474318433
Position 2161: 0.0062126979318687815
Position 2118: 0.005487669435832693
Position 2185: 0.005452384484013279
Position 3132: 0.004401576967495709
Position 2925: 0.0043760774700699724
Position 4619: 0.0043098228589146526
Position 2629: 0.004014732568836811
Position 1795: 0.0039274915833615205
Position 2006: 0.0037866299164717866
Position 2667: 0.00371016795948071
Position 1071: 0.0034488288255731117
Position 1992: 0.003352438827110319
Position 2597: 0.0032759000929673235
Position 4385: 0.0030750762163657677
Position 728: 0.0030391091084195545
Position 2463: 0.002977801111061071
Position 3364: 0.002667933711620743
Position 3199: 0.002642441071163716
Position 751: 0.0025395846500710292
Position 3431: 0.0024307644275145734
Position 3167: 0.0024200743263765884
Position 3698: 0.002416373728534554
Position 2271: 0.0023797351625526254
Position 3695: 0.0022255912086674903
Position 4466: 0.0020604109297720817
Position 4524: 0.0019655724033847007
Position 3554: 0.001867178396542703
Position 2222: 0.0017267732401250162
Position 556: 0.0017176407166752316
Position 4549: 0.0016788371104368592
Position 706: 0.0015568794514709888
Position 617: 0.00154540143166661
Position 2070: 0.001544852677559764
Position 453: 0.0014480617495101914
Position 2510: 0.001237663345444742
Position 544: 0.0012299901379890373
Position 2247: 0.0012198608516377908
Position 2278: 0.0011337429441458347
Position 623: 0.0011000637415900674
Position 710: 0.0009003035675958834
Position 381: 0.0008931124223540239
Position 385: 0.0008911435528904111
Position 3786: 0.0007883286941125946
Position 133: 0.0007512513748929135
Position 1531: 0.0007062437189062161
Position 1256: 0.0006316957146872339
Position 1493: 0.0006096155850162164
Position 619: 0.0005762702349127678
Position 253: 0.000554730991215986
Position 1099: 0.0005520248069306986
Position 1037: 0.0004734878548574492
Position 2507: 0.00046868114888044083
Position 259: 0.00043268636805001836
Position 2011: 0.0004097125965305833
Position 4157: 0.00040187890601084414
Position 1353: 0.0003365626654991939
Position 1725: 0.00033653178267117336
Position 1269: 0.0003349823322674668
Position 430: 0.00032243767590352284
Position 4086: 0.0003109027249219487
Position 4583: 0.00025830799689378973
Position 4580: 0.0002581858011232214
Position 4445: 0.00025177949748053115
Position 3207: 0.0002478445522422042
Position 4459: 0.0002308634813804257
Position 2711: 0.0002241626111946334
Position 227: 0.00021558679868548098
Position 1664: 0.0001878499748560032
Position 3501: 0.0001853711759858569
Position 2893: 0.0001690736505599198
Position 1842: 0.000167674083274745
Position 485: 0.00016511394933502044
Position 4810: 0.00015555134476647836
Position 1372: 0.00015469832570005573
Position 1631: 0.0001322113161069547
Position 2128: 0.00012613637823660702
Position 3902: 0.00011576072842778303
Position 755: 0.0001100219875962946
Position 4924: 6.827844473989792e-05
Position 1392: 5.776198406800701e-05
Position 1684: 5.270364732890846e-05
Position 157: 4.5081323292052096e-05
Position 1317: 3.6275196057231994e-05
Position 883: 3.245004346107413e-05
Position 266: 3.040620654932672e-05
Position 475: 2.89560972523278e-05
Position 329: 2.7128774228323788e-05
Position 885: 2.413643090335118e-05
Position 468: 2.204202004254646e-05
Position 771: 1.916051286376593e-05
Position 434: 1.3868829035390835e-05
Position 437: 1.201448766115832e-05
Position 495: 1.173937364267421e-05
Position 201: 1.1082257891137038e-05
Position 1499: 8.902046538458937e-06
Position 1056: 8.6152777333313e-06
Position 1513: 8.300099235020664e-06
Position 459: 5.22744638858403e-06
Position 1200: 4.041906725045673e-06
Position 1519: 3.970828288923218e-06
Position 1736: 2.4105069639509122e-06
Position 139: 1.6266653143672908e-06
Position 471: 1.518304823385665e-06
Position 1379: 1.5079931124993342e-06
Position 317: 1.3088039214261647e-06
Position 503: 1.0664284148989567e-06
