Gene = Lyar
index = 653
Annotated 5SS: [  166  4328  5534  7493  7664 10521 10890 12858]
Annotated 3SS: [ 4156  5418  7384  7579 10090 10802 12771 13520]
SMsplice 5SS: [  166  4328  5534  7493  7664 10890 12858]
SMsplice 3SS: [ 4156  5418  7384  7579 10802 12771 13520]
top_k =  1000
Partition function (log Z): 9.835555720582862

Sorted 5' Splice Sites (High to Low Probability):
Position 7493: 0.9691239859599754
Position 12858: 0.9590696308717414
Position 5534: 0.9344103223423994
Position 7664: 0.9100459782318708
Position 10890: 0.8986268125455196
Position 166: 0.8572024224545466
Position 4328: 0.7882055792892122
Position 2057: 0.17574858731915008
Position 1713: 0.15179552302612928
Position 2348: 0.15157139719004403
Position 1648: 0.09978804724673336
Position 6434: 0.09651194798516632
Position 13623: 0.09164000025920176
Position 10945: 0.09131966405621589
Position 12521: 0.09078108605443698
Position 7631: 0.08275891629737536
Position 9874: 0.07860971614705839
Position 12499: 0.06984229904321801
Position 1624: 0.06700099312700727
Position 320: 0.06609553051899006
Position 8963: 0.062878116828759
Position 5982: 0.062189591953256775
Position 11647: 0.05946348248996317
Position 325: 0.05603374733616064
Position 1865: 0.04128167926589754
Position 656: 0.041042692644906634
Position 5505: 0.0396833540288653
Position 10521: 0.034891810433338194
Position 11426: 0.034735904387354785
Position 2762: 0.03291895530162158
Position 3953: 0.03253814103269004
Position 6707: 0.027152889768353863
Position 8173: 0.02515049224343404
Position 3280: 0.024980380030793326
Position 8169: 0.023530520871867324
Position 9959: 0.023361039767889846
Position 9559: 0.022304149457716225
Position 4069: 0.019172772686704073
Position 7045: 0.01775228810961303
Position 6504: 0.01596104057009837
Position 13085: 0.015882597826166637
Position 2758: 0.015799158682719996
Position 3420: 0.015726336555007846
Position 13652: 0.013667139253937782
Position 6216: 0.01323257915099143
Position 9927: 0.012820851611321337
Position 1297: 0.012759458799618147
Position 9868: 0.012050775978158861
Position 10571: 0.011898973832437449
Position 9039: 0.010622615582948448
Position 2744: 0.010345051263968268
Position 9241: 0.010080024254301831
Position 9308: 0.010006881421427864
Position 8967: 0.008974771363807968
Position 9313: 0.006805555829032163
Position 5757: 0.006224910020084627
Position 7301: 0.00589586256359459
Position 1894: 0.005778614665063035
Position 2908: 0.005761311231796121
Position 12277: 0.0055951352829714295
Position 13209: 0.005305695084779183
Position 4873: 0.005196065116292639
Position 9597: 0.005136416195873531
Position 1811: 0.004897739051294017
Position 12430: 0.0046425631876819955
Position 7275: 0.004631634683031774
Position 2281: 0.00428972959597945
Position 1996: 0.004230448911841014
Position 10708: 0.004006650710455362
Position 9577: 0.0038809073736844634
Position 8477: 0.003738199665751452
Position 12914: 0.00371480383369475
Position 2862: 0.0033239880566931558
Position 136: 0.00310370159206633
Position 13638: 0.003095993183341893
Position 11909: 0.0029627483812676
Position 13170: 0.002869768737295486
Position 5351: 0.0026713740204871734
Position 12558: 0.002523766995490318
Position 1598: 0.00229508472818202
Position 7723: 0.0022697138656806466
Position 8313: 0.0020114160390879376
Position 802: 0.001990515683496054
Position 4044: 0.0019388270189672967
Position 6109: 0.0018735929500243978
Position 2766: 0.0017509778709152244
Position 12206: 0.001510300055346103
Position 11875: 0.0014322288656436822
Position 8535: 0.0014143188446577842
Position 13066: 0.001367197853695894
Position 154: 0.0013040387862026527
Position 10915: 0.0012920973700292538
Position 13172: 0.0012055131308274045
Position 1255: 0.0010742658192735004
Position 9071: 0.0010715619811806402
Position 1189: 0.0010333698173045673
Position 11654: 0.0009930968209210138
Position 7427: 0.0009432946432551373
Position 13119: 0.0008836600120589272
Position 12918: 0.0008339616769611165
Position 11734: 0.0007853632232114948
Position 8619: 0.0007041778320708083
Position 557: 0.0006772720766687147
Position 11659: 0.0005921228516043165
Position 10609: 0.000566954516722144
Position 11833: 0.0005581174441827885
Position 12922: 0.0005430007724122816
Position 11067: 0.0005363010061879514
Position 11306: 0.0005077039050719615
Position 7943: 0.0004671322849790668
Position 12772: 0.0004230597991333005
Position 6198: 0.00042234146164508074
Position 13247: 0.0004140490262760274
Position 13150: 0.0003637929823757865
Position 7486: 0.00033069799141578635
Position 11738: 0.00030985370789973635
Position 9717: 0.000246384891365816
Position 2575: 0.00022227632668343208
Position 2423: 0.00020644280921222128
Position 12845: 0.00019402514873512324
Position 13176: 0.00018503673144806628
Position 13174: 0.00017409843945620832
Position 12373: 0.00016699133805293405
Position 578: 0.00015416216051311406
Position 11411: 0.0001533987291083573
Position 13363: 0.00014595259637323218
Position 13038: 0.00012180629238376766
Position 12903: 0.0001215447141416254
Position 7730: 0.0001137437659860728
Position 5681: 8.757128988693805e-05
Position 12926: 8.711987897040521e-05
Position 2461: 8.195773418833899e-05
Position 13455: 7.451093941599672e-05
Position 13450: 7.22146937401657e-05
Position 13014: 6.731950516748094e-05
Position 5905: 6.580974557929568e-05
Position 2535: 5.903758841860732e-05
Position 7952: 5.783588930905614e-05
Position 2094: 4.835541007889107e-05
Position 13001: 4.792205561395181e-05
Position 8727: 4.629585071972944e-05
Position 13343: 4.5837889125502826e-05
Position 1119: 4.5019732454423974e-05
Position 92: 4.448463404400289e-05
Position 2493: 4.3834144601586667e-05
Position 7668: 4.25846266416516e-05
Position 1098: 4.249700638329222e-05
Position 6822: 3.856686082693092e-05
Position 9051: 3.7674098975145996e-05
Position 402: 3.6857819488006117e-05
Position 8155: 3.617683640141303e-05
Position 6982: 3.4796776589168443e-05
Position 7880: 3.290915032138058e-05
Position 2681: 3.134094441586197e-05
Position 1458: 3.0442548851166438e-05
Position 1032: 2.877280647395833e-05
Position 520: 2.7519664569886242e-05
Position 8301: 2.6657666346100272e-05
Position 1046: 2.6242697538748154e-05
Position 762: 2.3857199105521216e-05
Position 1075: 2.2737247891144314e-05
Position 8158: 2.219364846243411e-05
Position 9480: 2.2047890464831548e-05
Position 6990: 2.186257140056279e-05
Position 6986: 2.142314449912108e-05
Position 120: 2.034395087256037e-05
Position 12768: 1.806281901820536e-05
Position 1667: 1.654515198150711e-05
Position 1652: 1.5322056722389254e-05
Position 5460: 1.5094445676297497e-05
Position 11416: 1.501663062653881e-05
Position 2619: 1.2294251379596908e-05
Position 8163: 1.033802395514948e-05
Position 2539: 1.0129550250900654e-05
Position 1677: 9.685161029345773e-06
