Gene = Lrrc31
index = 645
Annotated 5SS: [  145  4357  8687  9994 10705 12429]
Annotated 3SS: [ 4212  8542  9825 10536 12260 14816]
SMsplice 5SS: [  145  9994 10705 12429]
SMsplice 3SS: [ 9825 10536 12260 14816]
top_k =  1000
Partition function (log Z): -7.2519924426796845

Sorted 5' Splice Sites (High to Low Probability):
Position 145: 0.9612411359386045
Position 12429: 0.9228615430226408
Position 10705: 0.8045020523033413
Position 15623: 0.7210546633054499
Position 9994: 0.6789154079319565
Position 14985: 0.5125580584080907
Position 8687: 0.33076439332702984
Position 2442: 0.21311167712739382
Position 1394: 0.12051979383343742
Position 15877: 0.10543164533160106
Position 4357: 0.05812862853379822
Position 8447: 0.05624555188026952
Position 12106: 0.04431796490591237
Position 14737: 0.03998695888187492
Position 14704: 0.03379548400254983
Position 2241: 0.03275677510142009
Position 13226: 0.02995625124515771
Position 2271: 0.021228606463250654
Position 14494: 0.017950073489625535
Position 117: 0.017368864508122143
Position 12102: 0.016427853214883572
Position 16357: 0.015947454363492992
Position 127: 0.013795770468152328
Position 12745: 0.013269700542910547
Position 16501: 0.013166976043365346
Position 13746: 0.010933228222194665
Position 5396: 0.009224362119829495
Position 2765: 0.009089049759495206
Position 14665: 0.008914470487536396
Position 11387: 0.00829672783575754
Position 14114: 0.007380641701230502
Position 16533: 0.007209916376238956
Position 1323: 0.006514920633291148
Position 6001: 0.00619356504019849
Position 2423: 0.005051138689733775
Position 214: 0.004019906475514327
Position 5409: 0.003649230437244191
Position 4388: 0.003308867663597992
Position 8692: 0.002931109580827443
Position 16372: 0.002872139397448639
Position 9885: 0.002855242652115073
Position 15025: 0.0026745878545225937
Position 2396: 0.0022942844029854095
Position 2245: 0.001304250888877091
Position 953: 0.0012635504536036932
Position 1162: 0.001140226604291696
Position 199: 0.001079874786129953
Position 1466: 0.000998960971727821
Position 413: 0.0007651822706846533
Position 1994: 0.0007456218360023517
Position 418: 0.0006814587935803965
Position 4035: 0.0006423766971681954
Position 2454: 0.0006245763344236296
Position 1836: 0.000598774717113762
Position 577: 0.0005592778936311343
Position 1431: 0.0005555694783471305
Position 220: 0.0005540501167872573
Position 1217: 0.0005284853618391226
Position 1531: 0.00038313192944482984
Position 4040: 0.0003494733381631471
Position 1297: 0.00029050155075967525
Position 3383: 0.0002513301302128908
Position 3641: 0.0002407045005923146
Position 295: 0.00022185083309527606
Position 1619: 0.00021820652915895627
Position 7446: 0.00016389111235641973
Position 1311: 9.62113973932037e-05
Position 488: 8.51464343220799e-05
Position 1267: 7.087407097678112e-05
Position 1843: 6.231258984559887e-05
Position 1199: 5.46248934996015e-05
Position 1643: 4.613255444679001e-05
Position 1237: 4.3537461967525215e-05
Position 1363: 3.940588684379754e-05
Position 1356: 3.646925141619841e-05
Position 1226: 2.8460441834304473e-05
Position 2392: 2.834013963351193e-05
Position 2212: 1.9748283000240454e-05
Position 1129: 1.8561378278867534e-05
Position 1305: 1.7968462605707618e-05
Position 249: 1.1156157693993166e-05
Position 307: 1.0250514880830197e-05
Position 149: 8.190368423170137e-06
Position 9: 4.463272257633535e-06
Position 310: 4.237674641450959e-06
Position 321: 3.123973748747109e-06
Position 243: 2.549828246547713e-06
Position 909: 2.452603730712759e-06
Position 202: 1.7358957124153929e-06
Position 423: 1.3552734726575145e-06
Position 13: 1.220977102576011e-06
Position 480: 1.1668314881332727e-06
Position 658: 1.1102481408415117e-06
Position 841: 1.0404664231099054e-06
Position 358: 8.332011283402301e-07
Position 671: 7.287481194394998e-07
Position 549: 5.551454018578709e-07
Position 255: 5.237636856733952e-07
Position 187: 3.843216118431451e-07
Position 3775: 1.6117699638039021e-07
Position 753: 1.604625189455621e-07
Position 873: 1.4665479106756906e-07
Position 911: 1.4399776867518131e-07
Position 339: 1.2602309444863565e-07
Position 156: 1.1981703411088456e-07
Position 791: 1.1763664148201597e-07
Position 498: 1.1381367196138373e-07
Position 617: 1.0508516020698175e-07
Position 1038: 9.972610130499645e-08
Position 3667: 9.478003664772439e-08
Position 943: 9.069898510314324e-08
Position 1194: 8.806505542236998e-08
Position 318: 5.682325072997643e-08
Position 350: 5.6068140580146856e-08
Position 709: 5.466298433800073e-08
Position 823: 5.430316430169911e-08
Position 1196: 5.3555567749898945e-08
Position 223: 5.019084807579652e-08
Position 722: 4.8488596740985556e-08
Position 1063: 4.6677403972368394e-08
Position 154: 4.54083290988498e-08
Position 17: 3.9035172294025465e-08
Position 2094: 2.3470238159839135e-08
Position 3365: 8.939760463912152e-09
Position 848: 7.917476463715584e-09
Position 3208: 5.050825490301457e-09
Position 473: 4.577514141269065e-09
Position 1135: 4.388237767554544e-09
Position 832: 3.3915996357430016e-09
Position 2447: 1.7807115918596306e-09
Position 1781: 1.3417711374681574e-09
Position 601: 9.878492355080933e-10
Position 334: 9.054128164697502e-10
Position 913: 8.183466539110893e-10
Position 940: 7.486198846654323e-10
Position 948: 6.212203325943933e-10
Position 1026: 3.4343805743695497e-10
Position 15: 3.412229806770327e-10
Position 3: 4.009014667789573e-11
Position 1552: 1.0550480525696514e-12
Position 1400: 9.577752566135215e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12260: 0.7468051741511254
Position 10536: 0.7105593130359457
Position 9825: 0.6550537859667169
Position 14816: 0.4488897405243524
Position 16455: 0.3196581992913183
Position 15462: 0.24260018053045865
Position 15530: 0.23924187317950676
Position 8542: 0.21375199491193686
Position 2322: 0.1852698545632695
Position 15509: 0.1756581284535211
Position 12234: 0.13645766270577123
Position 16636: 0.11657473894456595
Position 8518: 0.10951025708833821
Position 14603: 0.10261968142310866
Position 16233: 0.09431927212001888
Position 10591: 0.09028970362174453
Position 15741: 0.08662311844714814
Position 16264: 0.08488116221998353
Position 15480: 0.07892282203881505
Position 1300: 0.07589746423122716
Position 8307: 0.06713471049268233
Position 14849: 0.06438217848210503
Position 1128: 0.05441889153599892
Position 14871: 0.04941971075811582
Position 2176: 0.04879766756160258
Position 15725: 0.04023604355261644
Position 4212: 0.037912134118390665
Position 11937: 0.03783673927359917
Position 13575: 0.03665763021552291
Position 9977: 0.02674268612272669
Position 17043: 0.025991971518483366
Position 12608: 0.025808264049846825
Position 11964: 0.02500330350726757
Position 2240: 0.02419408174096183
Position 4230: 0.023555575969304
Position 16742: 0.0227596666487712
Position 14049: 0.022615549893689284
Position 15991: 0.021983421048133493
Position 16824: 0.02086135593030231
Position 2203: 0.020588276510481906
Position 14356: 0.020563220270330775
Position 16840: 0.020520505444391813
Position 12316: 0.0192289112832425
Position 12150: 0.015947212315967376
Position 15121: 0.015597793543828276
Position 12973: 0.014034138279780443
Position 15755: 0.013514647100778968
Position 16863: 0.013106661738047483
Position 16497: 0.010571189744257787
Position 12945: 0.009649757018183715
Position 13123: 0.009435956862315053
Position 11318: 0.008389736729378738
Position 16879: 0.00828936826668355
Position 15821: 0.008282054777237117
Position 16933: 0.008164524430355103
Position 15932: 0.007644111452010008
Position 12352: 0.007232057577895292
Position 15204: 0.006797785185430657
Position 5200: 0.006510652399189627
Position 5911: 0.006259847028216312
Position 13060: 0.005686899590668094
Position 16683: 0.004344888059302395
Position 5274: 0.0040915616131475575
Position 16675: 0.00399471761271622
Position 16611: 0.0033988462116594552
Position 16124: 0.003319530058795383
Position 15762: 0.0030699199446115647
Position 10331: 0.003029989976044926
Position 14821: 0.0025757339703337146
Position 16923: 0.0025064996455007706
Position 14526: 0.0024196176850396615
Position 14493: 0.00238582333786515
Position 15863: 0.002220532711015702
Position 14474: 0.0021974955250554187
Position 1887: 0.002041948765428616
Position 2477: 0.0019892044868112862
Position 10384: 0.0016423251559780237
Position 12394: 0.0016070845438497057
Position 14117: 0.0015681575360641268
Position 5289: 0.0013592229559787593
Position 13840: 0.0010913151837761124
Position 2466: 0.0010077826101006534
Position 13508: 0.0010077231664414395
Position 13699: 0.001002308327940734
Position 5308: 0.0007730778183454674
Position 1698: 0.0007457324861964999
Position 16185: 0.0007319251305888611
Position 12631: 0.0007084713136195394
Position 15254: 0.0007048992162187295
Position 2288: 0.00064488373816441
Position 13319: 0.0006230200774421937
Position 12851: 0.0005981776965097134
Position 11444: 0.0005885586647633286
Position 2668: 0.000587800532940845
Position 365: 0.0005091589566741626
Position 3858: 0.000500812523184301
Position 1231: 0.0003799266703473437
Position 13412: 0.00035277369058841476
Position 2407: 0.0003445857705436033
Position 3925: 0.00029192521207663436
Position 1046: 0.00027317901564991606
Position 712: 0.0002650417039604855
Position 1328: 0.0002501120731290409
Position 3544: 0.00022398736079797245
Position 873: 0.0002086743948617197
Position 12911: 0.00020698972093935797
Position 2043: 0.00019074019061017273
Position 2658: 0.00019069695032116423
Position 12518: 0.0001879972924729845
Position 1322: 0.00016991357505890807
Position 1161: 0.0001602732886971085
Position 3944: 0.00015376125765884804
