Gene = Sept1
index = 965
Annotated 5SS: [   82 14506 14676 15028 15746]
Annotated 3SS: [14414 14588 14903 15610 15838]
SMsplice 5SS: [   82  8696 14240 14506 14676]
SMsplice 3SS: [ 8572 14115 14414 14588 14903]
top_k =  1000
Partition function (log Z): -2.5541897713167088

Sorted 5' Splice Sites (High to Low Probability):
Position 8696: 0.9943413002345421
Position 14506: 0.9241459243115994
Position 82: 0.9192792340130969
Position 14240: 0.8342945837182254
Position 14676: 0.6185363442244202
Position 772: 0.5266836738587868
Position 15028: 0.3625335589330223
Position 3120: 0.2738471746759369
Position 13835: 0.18614538866974292
Position 2918: 0.15499719691572558
Position 14660: 0.15468185330927425
Position 7233: 0.15132449461813843
Position 14322: 0.10736215318291506
Position 5741: 0.08253365759134165
Position 15083: 0.055728089182115526
Position 14961: 0.05208172671367047
Position 3372: 0.05068554875450487
Position 6560: 0.0438962396028171
Position 8448: 0.03623755414499204
Position 3115: 0.03506564158950972
Position 1864: 0.030541369001756753
Position 7098: 0.03025734561917559
Position 1155: 0.028283633243081963
Position 14969: 0.027488067936047238
Position 429: 0.027300465624580102
Position 14510: 0.020896948210228666
Position 251: 0.020187300854805624
Position 14691: 0.020112847858697047
Position 5138: 0.012710450591700626
Position 66: 0.006411932484135786
Position 14526: 0.006249231967042987
Position 15274: 0.00498150024373064
Position 2239: 0.004932123338127979
Position 15448: 0.004689743144160827
Position 1477: 0.0035240896535958218
Position 14480: 0.002370180862089835
Position 14465: 0.0020687137955070524
Position 12352: 0.002035649362383677
Position 5516: 0.0019447386388521336
Position 6433: 0.001851116568271837
Position 10630: 0.0018210992507131922
Position 12540: 0.0017822149461868035
Position 10641: 0.0015320076164397946
Position 15746: 0.0010221516397290339
Position 8639: 0.0008791808470008794
Position 14499: 0.0008141222776264656
Position 14720: 0.0007644041348880174
Position 4752: 0.0007575131956590154
Position 10568: 0.0007465876717707989
Position 10645: 0.000644189958199784
Position 10652: 0.0005987685722645942
Position 595: 0.0005794647172076981
Position 14514: 0.0004902387519188767
Position 15142: 0.000489708794342152
Position 568: 0.0004343163697020978
Position 6862: 0.0004081609549242207
Position 1026: 0.0003807556482330752
Position 102: 0.00032822265556898866
Position 4606: 0.00028172977010941703
Position 58: 0.0002619963718521237
Position 8739: 0.00025602223433883
Position 4587: 0.00025051143702733975
Position 14531: 0.000202305625352513
Position 86: 0.0001987457560834123
Position 576: 0.0001880349251628253
