Gene = 4930563M21Rik
index = 57
Annotated 5SS: [   79  1306  3266  6575  7591  7935  8110 10711 15900 16751 19299 20449
 21099 22621 22981 27234 28064 29753 31849 32635 35467 36568 36700 36861]
Annotated 3SS: [ 1237  3240  6469  7476  7895  8025 10623 15834 16725 19190 20401 21073
 22512 22911 27174 28038 29650 31783 32612 35352 36528 36657 36779 47667]
SMsplice 5SS: [   79  1306  1630  6575  7993 10711 15441 15900 19299 22621 22981 27234
 35467 36568 36700 36861 42580]
SMsplice 3SS: [ 1237  1519  6469  7895 10623 15321 15834 19190 22512 22911 27058 35352
 36482 36657 36779 42458 47667]
top_k =  1000
Partition function (log Z): 4.1942878890627

Sorted 5' Splice Sites (High to Low Probability):
Position 22981: 0.9630184798909573
Position 79: 0.9470637328584469
Position 1306: 0.9151075974808993
Position 10711: 0.9063131139407603
Position 22621: 0.8158617401239229
Position 15900: 0.8148539220491047
Position 35467: 0.8039025122883686
Position 15441: 0.7914345049975458
Position 42580: 0.7296311513585
Position 36700: 0.7206951340198698
Position 36861: 0.6971210414098479
Position 1630: 0.6264051745730164
Position 19299: 0.6196459669692619
Position 29798: 0.5994867380052229
Position 27234: 0.5840561959084246
Position 26948: 0.5652570703316278
Position 6575: 0.5283038578660068
Position 7591: 0.5203656935370106
Position 9253: 0.4920072639685306
Position 6597: 0.3950958403203856
Position 12746: 0.3841776912837372
Position 8110: 0.37291576124841197
Position 16490: 0.3569773399118693
Position 12517: 0.34789640915550296
Position 27213: 0.3469655913713784
Position 2426: 0.34187871781329704
Position 29753: 0.31535601303021066
Position 41525: 0.31050275116435255
Position 36568: 0.2856461591448861
Position 7993: 0.27935041357662865
Position 7858: 0.27727704547653526
Position 9037: 0.26887668925823116
Position 47204: 0.2520303419989359
Position 29013: 0.2494864670728233
Position 2099: 0.21442018555359582
Position 10089: 0.21114715191483216
Position 28849: 0.19192039208158393
Position 36865: 0.19027633832455518
Position 31849: 0.1866462296807986
Position 8114: 0.16763165008495523
Position 4852: 0.16234383913834322
Position 17403: 0.14529534009104295
Position 971: 0.14521973615265274
Position 7935: 0.12703641188555592
Position 3448: 0.10127471005393361
Position 10083: 0.0975343393421211
Position 20449: 0.08608836518926047
Position 9616: 0.08357284762315573
Position 1332: 0.07944688836287023
Position 37085: 0.07804254649493264
Position 13504: 0.07451440031954734
Position 2775: 0.07138802349615174
Position 16362: 0.06881230367429006
Position 2422: 0.06110241768695112
Position 4320: 0.059341779436313725
Position 2335: 0.05871594057063929
Position 9841: 0.05738358945075537
Position 41519: 0.052085951174638115
Position 26903: 0.05123504592362208
Position 20810: 0.04802190112690741
Position 30011: 0.047734916047006117
Position 8403: 0.04747636624038908
Position 35636: 0.045212762539539944
Position 2278: 0.04504159161385477
Position 28462: 0.04105273020883411
Position 11559: 0.030528574409208614
Position 3266: 0.029002573656687368
Position 41598: 0.02522566621277901
Position 5445: 0.02424291432601918
Position 42600: 0.02348467224088871
Position 23455: 0.022573641034732066
Position 28875: 0.02228965720970152
Position 40: 0.022251877286320654
Position 4864: 0.021747731263410994
Position 7554: 0.020545943355407974
Position 22700: 0.020415544475929834
Position 21099: 0.01919154225016423
Position 12546: 0.019030742979971354
Position 13697: 0.01895656955747085
Position 2240: 0.018540147960363008
Position 640: 0.017583759417091886
Position 22628: 0.017370873962464374
Position 28657: 0.017096301421688064
Position 7118: 0.016571941640418895
Position 7819: 0.016346931634891447
Position 25655: 0.015615298928871152
Position 24328: 0.013096432629749508
Position 15630: 0.012322596886451917
Position 41508: 0.011691330473548638
Position 5890: 0.010314051969218427
Position 7620: 0.01023157643811388
Position 3341: 0.009930559533856345
Position 22674: 0.008826246686005939
Position 3426: 0.00881825416286205
Position 14357: 0.008618701934533254
Position 120: 0.008437580190562155
Position 10336: 0.008161038987439475
Position 28039: 0.008120004699921045
Position 25191: 0.008118984819256173
Position 12512: 0.007913083048579813
Position 8101: 0.007695062051906113
Position 2551: 0.007427347146360422
Position 31284: 0.007417780160966214
Position 22300: 0.007227300793369425
Position 1588: 0.007059902491477639
Position 8459: 0.006431195044449262
Position 29791: 0.005702185079697439
Position 2391: 0.005469922436979468
Position 25595: 0.005197550064222213
Position 11092: 0.005054998910457213
Position 23273: 0.004876030423222821
Position 29475: 0.004656448508620351
Position 3438: 0.004423003945604648
Position 2950: 0.004164498380373301
Position 4957: 0.004141721634924489
Position 6755: 0.004038685003644015
Position 25678: 0.0038405122944791988
Position 5224: 0.003762972053252564
Position 7394: 0.0037270880195942337
Position 204: 0.0035007168173547647
Position 4238: 0.0034453231336260405
Position 16383: 0.0029577067160077484
Position 28230: 0.0026961514373460894
Position 16140: 0.002625293959538836
Position 28064: 0.002546939260311978
Position 4471: 0.0024635993849890614
Position 7599: 0.002441103737410802
Position 5410: 0.0023148499699207755
Position 27731: 0.0022263811647393363
Position 11585: 0.0022201495975343153
Position 7802: 0.0021098426138788685
Position 726: 0.0019925076816375287
Position 43498: 0.001960534209993219
Position 7522: 0.0019157397019423277
Position 7200: 0.0019040486343500876
Position 11442: 0.0018271348911316045
Position 16356: 0.0018264490035046269
Position 720: 0.0017716974951383854
Position 5151: 0.0016745778233176714
Position 8028: 0.001672107612842127
Position 73: 0.0016574123592095757
Position 6580: 0.001547639949603322
Position 11569: 0.0014803566291688194
Position 11786: 0.0014489466011039624
Position 7558: 0.0013942399954609667
Position 7164: 0.0013029076127595806
Position 11048: 0.0012939673422520945
