Gene = 1700031L13Rik
index = 17
Annotated 5SS: [105]
Annotated 3SS: [1595]
SMsplice 5SS: [407]
SMsplice 3SS: [622]
top_k =  1000
Partition function (log Z): -9.554412412546291

Sorted 5' Splice Sites (High to Low Probability):
Position 407: 0.9749220403707537
Position 1419: 0.05762868311760359
Position 115: 0.04931801932298147
Position 1322: 0.03665125617039395
Position 1233: 0.030071296161237694
Position 1500: 0.010419357004719269
Position 203: 0.0014171035188385672
Position 146: 0.0009765067394071958
Position 537: 0.0007926513112307914
Position 44: 0.000758530411826805
Position 396: 0.000736234611784847
Position 1938: 0.0006212990109036953
Position 1775: 0.0006109632169209218
Position 565: 0.0006057147986664119
Position 1798: 0.000490265317590443
Position 95: 0.00039155091366031565
Position 733: 0.0003647031128849709
Position 89: 0.00025525835047930217
Position 1247: 0.0002493270181546173
Position 779: 0.00021145861024562487
Position 4: 0.00020928173535952405
Position 551: 0.00018471527711349357
Position 618: 0.0001606091446355927
Position 1993: 0.00015470679814913224
Position 868: 0.00014597252539223348
Position 1975: 0.00012860745287932886
Position 373: 0.00011282498477072065
Position 2105: 0.00010971942922441127
Position 841: 0.00010037035278132916
Position 105: 9.943458002450688e-05
Position 1724: 8.640834475975626e-05
Position 1019: 6.657314983769529e-05
Position 738: 6.432485061289272e-05
Position 2031: 6.203984143145128e-05
Position 1125: 5.8074684421865536e-05
Position 590: 5.571513606376514e-05
Position 1085: 4.7302921731218425e-05
Position 1734: 4.0812525946092764e-05
Position 906: 3.5442610224591646e-05
Position 48: 3.4746232628517966e-05
Position 1362: 3.463319047889445e-05
Position 1750: 3.454419857893987e-05
Position 2091: 2.767619610611341e-05
Position 2015: 2.0951160955722796e-05
Position 16: 2.0110512820303328e-05
Position 1970: 1.9986652518519376e-05
Position 260: 1.6053296211499333e-05
Position 1901: 1.3801092804873363e-05
Position 1090: 1.0987871112838281e-05
Position 965: 7.1873105087653605e-06
Position 605: 2.207274258141126e-06
Position 622: 1.9722603027764615e-06
Position 892: 1.8923969449123314e-06
Position 424: 8.938246507705096e-07
Position 666: 7.107889164035754e-07
Position 726: 6.133989419431518e-07
Position 1267: 6.120029035870655e-07
Position 314: 6.069759344403911e-07
Position 1292: 2.6791338397672053e-07
Position 1206: 2.402234921686803e-07
Position 343: 1.8822252205610946e-07
Position 1445: 1.0665026340297957e-07
Position 1434: 1.0453633857847727e-07
Position 1423: 7.043303805804954e-08
Position 1550: 6.067163739884842e-08
Position 1679: 4.969917729084289e-08
Position 1704: 4.823978227966383e-08
Position 1463: 2.4744352586109827e-08
Position 507: 7.835985903700644e-09
Position 476: 6.639262444843237e-09
Position 512: 1.98612971972415e-09
Position 628: 4.2416601161150445e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1850: 0.2329389782727705
Position 622: 0.20944008852086596
Position 1153: 0.09697456729603703
Position 1595: 0.08098800363444686
Position 472: 0.06914564664538345
Position 2104: 0.06783324980510737
Position 1085: 0.049789047225313576
Position 1461: 0.04970703555180448
Position 1694: 0.04223227830490713
Position 1206: 0.02951671379015251
Position 328: 0.028891453063437423
Position 635: 0.02759977014073455
Position 2085: 0.017959001669763743
Position 833: 0.01752534333920121
