Gene = 6430531B16Rik
index = 71
Annotated 5SS: [ 209  722 1684 2281 2715 2894]
Annotated 3SS: [ 609 1532 2081 2626 2796 6147]
SMsplice 5SS: [ 215  722 1684 2281 2894]
SMsplice 3SS: [ 609 1532 2081 2796 6147]
top_k =  1000
Partition function (log Z): -4.763967355415666

Sorted 5' Splice Sites (High to Low Probability):
Position 2281: 0.9530353942966392
Position 2894: 0.8813521139900745
Position 1684: 0.782535090146122
Position 215: 0.33929586524026933
Position 4107: 0.29445824757531086
Position 290: 0.18361189820889628
Position 355: 0.17538128759718008
Position 209: 0.12572507365592694
Position 5229: 0.0806855918090873
Position 4206: 0.07908347119838359
Position 1230: 0.06406663754907792
Position 296: 0.058425513991124
Position 1676: 0.03897924552731409
Position 2778: 0.03487418460857427
Position 4577: 0.03355770963743087
Position 750: 0.0305857674787806
Position 6072: 0.029936862071928937
Position 836: 0.027382323811098615
Position 799: 0.022149070383208395
Position 4409: 0.020608425305584762
Position 5223: 0.01846185424401967
Position 5267: 0.015274976190223506
Position 29: 0.014029153699013155
Position 460: 0.013025267752020989
Position 5274: 0.012358923575613094
Position 1663: 0.011642227202591626
Position 1061: 0.010426755772600613
Position 3443: 0.01018815210437238
Position 206: 0.009831563156435118
Position 4301: 0.009416734628990802
Position 1974: 0.0078050734064750325
Position 5163: 0.0058432322339302374
Position 200: 0.005827837453060365
Position 4269: 0.005523914688066921
Position 682: 0.005364694534023022
Position 3635: 0.0048586870205207565
Position 1588: 0.004686726554403213
Position 1994: 0.004642222267796033
Position 298: 0.004625965163652273
Position 5762: 0.004624931188175204
Position 543: 0.00362428556385548
Position 4000: 0.0030177338661338694
Position 2715: 0.002194920612230217
Position 4111: 0.0021601280845737914
Position 1496: 0.0017554427459172172
Position 3782: 0.0016810655586456912
Position 781: 0.001576370154277368
Position 4063: 0.0014038993787974998
Position 1959: 0.0012951263607792413
Position 2209: 0.0011637781926788742
Position 3014: 0.0011427992231926682
Position 321: 0.001123906860819835
Position 4700: 0.0010905182051547978
Position 5947: 0.001026469504794108
Position 4154: 0.0008993736951943991
Position 329: 0.0008041010755625509
Position 2018: 0.0007073738048596147
Position 2888: 0.0006357183972033045
Position 669: 0.0005832757460509086
Position 14: 0.0005665328756402654
Position 508: 0.0005534942420717563
Position 2594: 0.000548904893777099
Position 302: 0.0005353373838990255
Position 821: 0.0005024322029681939
Position 2702: 0.0004929371520635175
Position 1763: 0.00048381349358711447
Position 5985: 0.0004680382247484454
Position 442: 0.0004584698721600296
Position 2241: 0.00045065734329295947
Position 1222: 0.00044910312123520223
Position 4099: 0.00043982631814962946
Position 2169: 0.00040007953173262057
Position 651: 0.00036161141448512435
Position 1715: 0.00035858212819362236
Position 80: 0.000327771123107052
Position 803: 0.0002841126711347833
Position 6101: 0.00027256110897971983
Position 1387: 0.00026728440470661247
Position 2464: 0.0002407066231683706
Position 2395: 0.00021628290281109006
Position 2572: 0.00021619009613094611
Position 1559: 0.00019264055544502065
Position 850: 0.00018860869292868342
Position 1657: 0.0001751102245213157
Position 540: 0.00017498062867796264
Position 5236: 0.0001704189329712468
Position 411: 0.0001508328742496265
Position 3881: 0.00014865302316266488
Position 977: 0.00012957998616113943
Position 874: 0.00011707796365421775
Position 4740: 0.0001162333624247218
Position 510: 9.949800530908609e-05
Position 1614: 9.097487817559243e-05
Position 2250: 8.441787853728811e-05
Position 1625: 7.781130563911966e-05
Position 3892: 7.227954200197067e-05
Position 339: 6.394953429774942e-05
Position 43: 6.323879400888011e-05
Position 968: 5.9101598123989216e-05
Position 1688: 5.770962990983086e-05
Position 3897: 5.4287385895088376e-05
Position 1235: 5.289077243568456e-05
Position 1585: 5.01887925253554e-05
Position 4611: 5.0088878361861034e-05
Position 859: 4.3259851761838273e-05
Position 1690: 4.275002557064198e-05
Position 627: 4.213817043318762e-05
Position 358: 3.988852438808396e-05
Position 2022: 3.933007381296299e-05
Position 2828: 3.759137737248358e-05
Position 1432: 3.659106254104701e-05
Position 1745: 3.509455612418022e-05
Position 1757: 3.377142935111803e-05
Position 1074: 3.352687264483365e-05
Position 2186: 2.8768465876703276e-05
Position 105: 2.5665114333948124e-05
Position 2899: 2.3578538205831393e-05
Position 3649: 2.295052079005241e-05
Position 304: 2.1720067861101618e-05
Position 454: 2.1397264866372987e-05
Position 1949: 2.079545380221697e-05
Position 3774: 2.0682316484315157e-05
Position 589: 1.995724863890974e-05
Position 1324: 1.93419600130555e-05
Position 615: 1.8212358121682006e-05
Position 1014: 1.695785042701913e-05
Position 41: 1.5121977255996002e-05
Position 1273: 1.4597492492067879e-05
Position 569: 1.4591477730449344e-05
Position 556: 1.4485912456746939e-05
Position 944: 1.225255044320605e-05
Position 917: 1.1259198908561338e-05
Position 1606: 1.0374148615302054e-05
Position 1814: 8.987309403342782e-06
Position 2444: 6.582527907304024e-06
Position 2109: 6.093168651019091e-06
