Gene = Cdcp1
index = 240
Annotated 5SS: [  211 26118 30986 32582 33874 36054 38351 40304]
Annotated 3SS: [25907 30622 32212 33651 35672 37984 40218 42111]
SMsplice 5SS: [  211 12553 23817 26118 33734 36054 40304]
SMsplice 3SS: [12432 23656 25907 33651 35927 40218 44122]
top_k =  1000
Partition function (log Z): -28.11705367141042

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9618134527619913
Position 6490: 0.37608772039705207
Position 12569: 0.0894186869032621
Position 12577: 0.06702784147390481
Position 12710: 0.059269291921517725
Position 2868: 0.0589829140457778
Position 2498: 0.056886197415272614
Position 5312: 0.04445038806520299
Position 10163: 0.03605415895851778
Position 13: 0.03360716382694993
Position 2780: 0.032401465209805635
Position 1488: 0.032073698438900365
Position 4225: 0.031165677319937347
Position 862: 0.02177293108293513
Position 5668: 0.021652364315402076
Position 688: 0.021329766404768996
Position 11820: 0.020755109560551658
Position 9428: 0.019241972681066116
Position 5361: 0.018589070931600348
Position 8914: 0.012919020466396317
Position 1316: 0.012823873099429032
Position 538: 0.012731895083692676
Position 1506: 0.012221180032285997
Position 6337: 0.01186754282399239
Position 6094: 0.010910886166649866
Position 4002: 0.009120916393932681
Position 3246: 0.008591173844982777
Position 714: 0.006257880708314012
Position 5593: 0.005896971907314727
Position 2539: 0.005304821068122127
Position 369: 0.004773927538290446
Position 10707: 0.003977741326008566
Position 9866: 0.003261019820012037
Position 10113: 0.0030916009462702543
Position 576: 0.002968403276864411
Position 7843: 0.0025940753115955917
Position 1345: 0.0023291481248096393
Position 5585: 0.0017614456074423756
Position 240: 0.0016783867199674386
Position 1093: 0.00140874726200816
Position 5372: 0.0010423924982369338
Position 1635: 0.0010317475856204805
Position 2535: 0.0009463052139230229
Position 5534: 0.0006377592640760756
Position 2109: 0.0005706570461142948
Position 1791: 0.0005565397790362834
Position 4176: 0.0005333492083016166
Position 5347: 0.0004570710696889281
Position 5333: 0.000433299584291304
Position 4368: 0.00035309825526825563
Position 250: 0.00018887925474867913
Position 6403: 0.00015019341391957775
Position 2243: 8.931864253206996e-05
Position 304: 7.087825193804011e-05
Position 1050: 4.3765294992770884e-05
Position 594: 2.8625875422081964e-05
Position 286: 2.5419048404097352e-05
Position 2302: 2.3291389761866233e-05
Position 1165: 2.1013211233234148e-05
Position 452: 1.1457583936701671e-05
Position 348: 7.676441352511239e-06
Position 314: 6.873375785857528e-06
Position 902: 6.729775993460926e-06
Position 149: 5.443485183141208e-06
Position 875: 5.411073467695932e-06
Position 992: 3.143890867873182e-06
Position 1111: 2.5107229200402494e-06
Position 51: 2.068264244167336e-06
Position 558: 1.8263400278888838e-06
Position 1358: 1.2453110375137772e-06
Position 2096: 1.0849107868881472e-06
Position 267: 1.0369122353519579e-06
Position 259: 9.88802290872771e-07
Position 126: 7.772529343333492e-07
Position 590: 7.53587565667069e-07
Position 598: 6.18309696480415e-07
Position 93: 5.291311920844515e-07
Position 356: 4.025049370435018e-07
Position 946: 3.8303059201736686e-07
Position 923: 3.16348621248407e-07
Position 722: 1.801617759527499e-07
Position 45: 1.6612129975049624e-07
Position 294: 1.4397932807599624e-07
Position 490: 1.3110933092345508e-07
Position 224: 1.27110476046347e-07
Position 156: 1.2680211082679688e-07
Position 424: 1.1708856141416567e-07
Position 739: 1.0453890876057713e-07
Position 257: 8.254559606984903e-08
Position 555: 8.047019083851049e-08
Position 96: 6.894814193383199e-08
Position 750: 8.957832660152871e-09
Position 1192: 1.4074478418525115e-09
Position 443: 2.261683180900995e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12432: 0.6931992869554432
Position 6336: 0.3801316843908902
Position 15227: 0.3549810687409444
Position 5227: 0.06417478238745049
Position 2758: 0.050462432941514306
Position 2419: 0.032328677778891104
Position 6970: 0.03128630013998037
Position 9936: 0.02869467208793641
Position 4156: 0.0273857335621712
Position 2347: 0.025342392799183808
Position 6252: 0.02113741420152363
Position 2709: 0.02104880139424191
Position 11669: 0.020755109560551658
Position 9315: 0.01989644311848615
Position 9912: 0.018203933759178226
Position 587: 0.016950057755087827
Position 11324: 0.01679384994372039
Position 5507: 0.015541826837187805
Position 1232: 0.014611881849229708
Position 8815: 0.013225606662960427
Position 713: 0.012245025362130239
Position 6928: 0.011566943080275406
Position 3892: 0.01092652763207813
Position 1407: 0.010584049427841956
Position 1450: 0.009138163799945018
Position 472: 0.009057712739722942
Position 2640: 0.00838840701285132
Position 1291: 0.0074210660886260445
Position 9765: 0.007406102584526511
Position 1092: 0.007205056129923334
Position 7624: 0.006794927343080692
Position 10567: 0.006732231321690305
Position 5400: 0.006233430468081795
Position 12439: 0.006019499614802519
Position 7345: 0.005890127613666934
Position 575: 0.005847799743818923
Position 5978: 0.005417376175368799
Position 8518: 0.005288329703473106
Position 2582: 0.005162161486032243
Position 5482: 0.005088629565260015
Position 5424: 0.005018722394000507
Position 104: 0.005011361441780249
Position 6356: 0.004579817570187659
Position 3021: 0.004414683970194599
Position 991: 0.00396655413292277
Position 6015: 0.003872615897348842
Position 1186: 0.003700805898114095
Position 7897: 0.00331176077631436
Position 1337: 0.003141072283814696
Position 80: 0.0029958629528735194
Position 3105: 0.002719570587654404
Position 5974: 0.002633615112593134
Position 5262: 0.002630686959185839
Position 7008: 0.002441560657946587
Position 6871: 0.0024288207896774423
Position 2293: 0.0023949152609776033
Position 753: 0.0023814694675294776
Position 2654: 0.002363235655029252
Position 10499: 0.0023524014820832414
Position 2448: 0.002351858982003625
Position 8741: 0.002285917025195191
Position 6373: 0.002279495617858743
Position 6273: 0.0022115786053784666
Position 7550: 0.0021097767371294936
Position 2425: 0.0020473211467989644
Position 1364: 0.001954869786973326
Position 12435: 0.0019372110098403097
Position 7046: 0.0018721259385764389
Position 5542: 0.0018687108022884817
Position 7740: 0.0018213587548167162
Position 9886: 0.0017329970841139467
Position 289: 0.001730681347338665
Position 2197: 0.0016861828360243206
Position 8938: 0.0015541677547084968
Position 6228: 0.0015108942407240733
Position 432: 0.001410134866264586
Position 6303: 0.0013430739433089682
Position 4545: 0.0012653589854165889
Position 387: 0.0012339878948336765
Position 3133: 0.0010855381967462203
Position 156: 0.0010303173921553058
Position 619: 0.0009661580459661796
Position 86: 0.0008870882356248421
Position 533: 0.0008773710820851389
Position 825: 0.0008402871227593057
Position 2856: 0.0008236002941551621
Position 9494: 0.0008140791631245073
Position 3179: 0.0007689852894862029
Position 4073: 0.0007148748169240305
Position 626: 0.0006842222784117442
Position 4093: 0.0006743538012444403
Position 4836: 0.0006651517674362398
Position 5028: 0.0006618742395004942
Position 7934: 0.000648135744015084
Position 1685: 0.0006308090968816911
Position 3232: 0.0006195177262372427
Position 2003: 0.0005564062407875315
Position 2313: 0.0005470343986473567
Position 3791: 0.0005362423205062132
Position 1313: 0.00051090159164953
Position 4022: 0.00047885472722787776
Position 799: 0.0004538233733146208
