Gene = Abhd18
index = 93
Annotated 5SS: [  167 58024 58987 63634 69795 69987 72436 76582 83257 84013 86933 88060]
Annotated 3SS: [57915 58901 63532 69715 69901 72407 76442 83166 83910 86553 87896 88371]
SMsplice 5SS: [  167 10987 36906 58987 63634 83257 84013 88060 88553]
SMsplice 3SS: [10885 36738 58901 63532 83166 83910 87923 88371 88881]
top_k =  1000
Partition function (log Z): -48.55008115156188

Sorted 5' Splice Sites (High to Low Probability):
Position 10987: 0.8966697972175105
Position 167: 0.7808373977864882
Position 14582: 0.5216520569435641
Position 20538: 0.41141621797555733
Position 16843: 0.35802059965848754
Position 20841: 0.3423695314904627
Position 146: 0.17542345646207377
Position 13193: 0.15624954161302732
Position 4295: 0.14394556713446174
Position 12302: 0.13452765155653185
Position 2630: 0.1142594031697311
Position 8118: 0.09075224373736769
Position 16849: 0.08137567112927174
Position 19640: 0.06611141111674428
Position 11006: 0.06531362287824512
Position 5515: 0.061127798807996306
Position 315: 0.055274214635397445
Position 8688: 0.04983325396788254
Position 3164: 0.04925108867104774
Position 1723: 0.03601927881082423
Position 8101: 0.03133569302692323
Position 5519: 0.02424771166060383
Position 427: 0.0212210087699319
Position 22473: 0.020270433555352976
Position 11038: 0.0198086604904274
Position 11132: 0.018885880274328703
Position 20495: 0.018733398225466116
Position 13914: 0.017538879739988
Position 4257: 0.014412177572590144
Position 4299: 0.01389715896839621
Position 11015: 0.013789274321608438
Position 14936: 0.01323668242987491
Position 4524: 0.010981060488543307
Position 6821: 0.01062370637277988
Position 2500: 0.010027231595270341
Position 7674: 0.00942898136734917
Position 830: 0.008995730046758861
Position 4548: 0.007795895999169987
Position 2729: 0.007470663628912695
Position 22944: 0.006432585517585482
Position 12877: 0.00641980935505408
Position 4470: 0.00608828959774942
Position 11598: 0.00552662422586763
Position 9744: 0.00551829975602029
Position 3817: 0.005322197276404865
Position 5828: 0.005196966632547954
Position 3630: 0.0050706823647409275
Position 720: 0.004950583690404738
Position 7407: 0.004367578755937003
Position 757: 0.003986859410022492
Position 13813: 0.002192258225033816
Position 12899: 0.0021265156195571853
Position 11412: 0.0009858678125901279
Position 650: 0.0005907526701299603
Position 863: 0.0003978206500549875
Position 2276: 0.00035553546596034234
Position 14401: 0.0003377049496831356
Position 1875: 0.00031639266083314366
Position 15791: 0.0002535765172591617
Position 14563: 0.000183190474334049
Position 171: 0.00016822152467297615
Position 432: 0.00016044333364156194
Position 16123: 0.0001473387533121902
Position 91: 0.0001275450397065312
Position 112: 0.00012744380797663555
Position 636: 9.311018659634987e-05
Position 227: 7.443339359769516e-05
Position 4277: 7.211345702670917e-05
Position 1670: 6.583800209238074e-05
Position 2806: 5.025085082725235e-05
Position 3683: 4.9797916160132273e-05
Position 1085: 4.386847600769524e-05
Position 1442: 3.734758464587413e-05
Position 3966: 2.8422176818271006e-05
Position 855: 2.713335229883009e-05
Position 134: 2.0637608455385677e-05
Position 944: 1.5189725612828539e-05
Position 1230: 1.4977678234753091e-05
Position 640: 1.4379175434415949e-05
Position 220: 1.3783123985552677e-05
Position 86: 1.3751389475239507e-05
Position 834: 1.3554554105772536e-05
Position 12729: 1.3232583319800406e-05
Position 364: 1.2771244363770572e-05
Position 254: 1.239691315229205e-05
Position 798: 1.2179703130987312e-05
Position 102: 1.1700571943101273e-05
Position 1499: 1.163396495905774e-05
Position 910: 1.122304465804076e-05
Position 115: 1.0243957508894938e-05
Position 787: 9.966946717752752e-06
Position 2095: 9.471546591490109e-06
Position 1639: 8.510912616253018e-06
Position 630: 6.589326177802953e-06
Position 897: 6.343027478527756e-06
Position 767: 5.82845901076103e-06
Position 1617: 5.757394651279419e-06
Position 222: 5.321806632936176e-06
Position 1694: 5.13359552156892e-06
Position 1220: 4.870981292509671e-06
Position 68: 4.867486032104068e-06
Position 196: 4.780512428844526e-06
Position 1449: 3.893686092312845e-06
Position 965: 3.375773977039462e-06
Position 958: 3.1815179809740442e-06
Position 12261: 2.5862176744303388e-06
Position 684: 2.464725689668035e-06
Position 585: 2.2428818382768317e-06
Position 1097: 2.175972857919989e-06
Position 1912: 2.0636158548629446e-06
Position 1135: 1.9005082678425448e-06
Position 1182: 1.5780661090134271e-06
Position 148: 1.4945079425304485e-06
Position 2057: 1.024194945684083e-06
Position 183: 7.146003893051439e-07
Position 609: 4.435467871169822e-07
Position 573: 4.0351603528265777e-07
Position 41: 3.8750224098160453e-07
Position 457: 3.810892320060316e-07
Position 328: 3.352449541813291e-07
Position 638: 2.266330259112485e-07
Position 9: 2.184796734344962e-07
Position 591: 1.8583128697666295e-07
Position 241: 1.760736827575062e-07
Position 36: 2.0783628933883616e-08
Position 655: 2.5454383534823063e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10885: 0.9994411035181933
Position 20644: 0.5684015332473479
Position 20458: 0.455694337495657
Position 14277: 0.35677709822837017
Position 22661: 0.2569352424514614
Position 16737: 0.17864031985270518
Position 4199: 0.1615481422762701
Position 16656: 0.13819951063772645
Position 2470: 0.13150214500034432
Position 12201: 0.13029686232717969
Position 13064: 0.1139990174348664
Position 14464: 0.09141538142242601
Position 16913: 0.09054819118896659
Position 8044: 0.08954816001815043
Position 23125: 0.08761940826875113
Position 16698: 0.08585567899111142
Position 22255: 0.08043783919416515
Position 19545: 0.06859127054775202
Position 5347: 0.0625534164691792
Position 22613: 0.06079511888378706
Position 14372: 0.04993534592363286
Position 8577: 0.04983435853021877
Position 24377: 0.03988344928472077
Position 21357: 0.037007717671974416
Position 13001: 0.02985739420667229
Position 16598: 0.028332559015090544
Position 14422: 0.026278343027566632
Position 17060: 0.02238610500016879
Position 235: 0.02219986926707117
Position 4392: 0.021051035669455275
Position 13635: 0.020290521955051176
Position 3080: 0.01912318935784164
Position 16776: 0.018414492466790295
Position 1570: 0.017367610706685115
Position 7948: 0.016548986515892063
Position 2980: 0.015730767962471907
Position 11060: 0.013519166269030458
Position 22472: 0.013177163041039445
Position 5397: 0.012997643883402216
Position 712: 0.012878212419369796
Position 15970: 0.012679072690096884
Position 14863: 0.012551004427831058
Position 7878: 0.01054054316212467
Position 13137: 0.010442615804503955
Position 16876: 0.010422614330437282
Position 18679: 0.010383273362818354
Position 278: 0.00965391661198156
Position 1544: 0.009038699823020182
Position 12773: 0.007973665167667798
Position 16312: 0.007195766259280643
Position 6746: 0.00659433513031161
Position 12137: 0.005566387764239197
Position 9645: 0.00551829975602029
Position 3761: 0.005459242467464324
Position 2931: 0.005140604617225149
Position 11500: 0.00462807071302084
Position 670: 0.004447718303703745
Position 3083: 0.004246181338890707
Position 1639: 0.0040994433345626635
Position 6729: 0.00402854595262583
Position 1575: 0.0036946576426951767
Position 7512: 0.003692760259787339
Position 7835: 0.003528572097644173
Position 3965: 0.0034149999162516875
Position 16434: 0.0031404561037935417
Position 7545: 0.00303193275226031
Position 3542: 0.0028990665843291823
Position 12488: 0.002746859355237876
Position 7466: 0.0027126187522103036
Position 3018: 0.0026596138417539824
Position 21423: 0.0024714452018840248
Position 13776: 0.002415119973760709
Position 4083: 0.0023272608181263265
Position 7311: 0.002295995053005598
Position 4121: 0.0021981633572897034
Position 5094: 0.002149727121144626
Position 5285: 0.0019865791941048386
Position 4403: 0.001967348302359952
Position 14691: 0.0019408088436911998
Position 8066: 0.0019236315832488853
Position 5759: 0.0018628623768525215
Position 4449: 0.001859273146561457
Position 14663: 0.0018036270274085489
Position 15066: 0.0017576911046195418
Position 5247: 0.0017194757169837077
Position 18290: 0.0017140301458826509
Position 3595: 0.0016872929094217386
Position 12986: 0.0016729666194072812
Position 5177: 0.0015982869926494476
Position 5756: 0.0014877055030397604
Position 5657: 0.001360619903618309
Position 13561: 0.0013346756511494282
Position 17528: 0.0012630400617906603
Position 11092: 0.0012459615857819664
Position 7366: 0.0012000891743111821
Position 14047: 0.0011551966913715996
Position 2840: 0.0011381078788854785
Position 1441: 0.001101158459390297
Position 293: 0.0010967854598455953
Position 19037: 0.0010171255558880294
Position 15302: 0.0009621015306730281
Position 11386: 0.0009481246339461672
Position 5294: 0.000924445865147134
Position 11117: 0.0009107633349165874
Position 3496: 0.0008877928368902416
Position 7181: 0.0008714945286202066
Position 14867: 0.0008703111575780475
Position 16455: 0.0008607901373763037
Position 536: 0.0008127327028773002
Position 5267: 0.0008072315127731329
Position 237: 0.0007630969271689103
Position 4226: 0.0007553089343296984
Position 11277: 0.0006836579689860244
Position 13756: 0.0006760556293202774
Position 5207: 0.00063641378315255
Position 12506: 0.0006230860039541206
Position 2486: 0.0005323491773826018
Position 16948: 0.0005260984670848653
Position 5813: 0.00048577884903737336
Position 2962: 0.00047129799759163535
Position 4014: 0.00041628038796135666
Position 13457: 0.00038450853492324246
Position 11485: 0.0003559468690293981
Position 3682: 0.00035281429460758666
Position 3897: 0.0003114396841410416
Position 3009: 0.00030915919093769137
Position 1490: 0.00027206947988335446
Position 1616: 0.00026449875673902344
Position 353: 0.00025791416986115155
Position 14960: 0.00025165454420272187
Position 12653: 0.0002481369804539268
Position 3702: 0.00022824241128540035
Position 3725: 0.00022192620493779536
Position 2015: 0.00020050647091598696
Position 12031: 0.0001942962156781057
Position 1799: 0.00018748227750674555
Position 15713: 0.0001796029751773652
Position 470: 0.00017489942357780313
Position 3036: 0.00017036609676014566
Position 11639: 0.00016254375610460264
Position 585: 0.0001414908139497757
Position 13515: 0.00013745422776079765
Position 16842: 0.00013576483354962155
Position 12728: 0.00013518865428424883
Position 1651: 0.0001275986667583757
Position 1598: 0.0001253988600472622
Position 16578: 0.00012305153435387901
Position 650: 0.00011794660120728098
Position 1589: 0.00010085817338422414
Position 2250: 8.142540087891958e-05
Position 15371: 8.019975236518631e-05
Position 12417: 7.892248787766185e-05
Position 11775: 7.657828956639766e-05
Position 15742: 7.397354208179654e-05
Position 14085: 7.053589547529816e-05
Position 14116: 6.992990775005006e-05
Position 11280: 6.611418945768076e-05
Position 12777: 6.392443229064156e-05
Position 322: 6.146144507747356e-05
Position 14052: 6.0687450786776285e-05
Position 307: 5.507155756089542e-05
Position 1921: 5.332860982196719e-05
Position 11249: 4.9712222846081894e-05
Position 4247: 4.77038551646062e-05
Position 11897: 4.59964448585394e-05
Position 12465: 4.487914865027018e-05
Position 11883: 4.195190522929573e-05
Position 2057: 3.332882796635957e-05
Position 14069: 3.1935775653041205e-05
Position 3565: 2.5464162850575214e-05
Position 11615: 2.0914995906871446e-05
Position 3940: 1.8957295240460906e-05
Position 1670: 1.7832751322333708e-05
Position 998: 1.614005019207709e-05
Position 1305: 1.567321433629623e-05
Position 1296: 1.3575306174684528e-05
Position 1036: 1.3352794903295836e-05
Position 542: 1.1173646857222752e-05
Position 613: 1.0888249858384431e-05
Position 749: 1.0800439467677555e-05
Position 355: 1.0667519607874627e-05
Position 12050: 9.996790739184182e-06
Position 301: 9.54659018460865e-06
Position 2318: 9.290740044557152e-06
Position 11996: 8.145362807564931e-06
Position 2137: 7.90144425241071e-06
Position 1456: 7.685275612321187e-06
Position 3130: 7.486768126782791e-06
Position 11836: 7.403385475480678e-06
Position 11748: 7.378557705903984e-06
Position 1159: 6.405337569185259e-06
Position 2654: 6.289844507467646e-06
Position 380: 6.23587155592101e-06
Position 3112: 6.1438844388392464e-06
Position 202: 4.796333856955674e-06
Position 318: 4.5520028350375354e-06
Position 494: 4.1103146142969385e-06
Position 501: 3.7691762501994524e-06
Position 6141: 3.7603971108856144e-06
Position 561: 3.102033335479678e-06
Position 213: 3.009201934933009e-06
Position 1943: 2.907245705405704e-06
Position 915: 2.5920272273166447e-06
Position 5141: 2.5776208824964797e-06
Position 675: 2.354540169349061e-06
Position 1303: 2.203967996258118e-06
Position 1298: 2.177843404083379e-06
Position 845: 2.161375541381146e-06
Position 416: 1.9520431754259747e-06
Position 426: 1.7429017837853565e-06
Position 2570: 1.5872694724219224e-06
Position 6718: 1.4193514878322516e-06
Position 1016: 1.4058918386098328e-06
Position 1073: 1.3888099195476706e-06
Position 1550: 1.316439770928919e-06
Position 2020: 1.120968614794164e-06
Position 1188: 9.660547991941493e-07
Position 2133: 8.635569127812973e-07
Position 1301: 8.63514464770164e-07
Position 6970: 8.461424669589216e-07
Position 2409: 8.287674851920555e-07
Position 5962: 7.302581382259516e-07
Position 2627: 6.822991764646411e-07
Position 7602: 6.44403456387371e-07
Position 1243: 6.162347714495077e-07
Position 4578: 5.478943704795398e-07
Position 6229: 5.257313229563235e-07
Position 2432: 3.409237432974416e-07
Position 220: 3.3816231008542165e-07
Position 507: 3.1316696587800046e-07
Position 384: 2.98998157758954e-07
Position 4829: 1.8482717627507379e-07
Position 3188: 5.25632830779767e-08
Position 3126: 2.3673108363333093e-08
Position 11178: 2.2895171523618238e-08
Position 2802: 2.170859159440075e-08
Position 1319: 2.5181829844714e-10
Position 756: 1.8765692770765662e-10
Position 785: 1.7156234353386396e-10
Position 1208: 1.3113127878454728e-10
Position 1220: 1.3063728142912272e-10
Position 1042: 1.168668727583537e-10
Position 728: 1.0174184514930176e-10
Position 627: 1.0036933118545953e-10
Position 217: 8.844253530783677e-11
Position 828: 6.993935502119764e-11
Position 937: 6.808118275030123e-11
Position 567: 3.357010009567101e-11
Position 364: 3.2238357550264737e-11
Position 516: 2.749129286998438e-11
Position 1603: 2.0356509577534226e-11
Position 145: 1.979807436618413e-11
Position 438: 1.5934997083467913e-11
Position 923: 1.55714590906266e-11
Position 177: 4.406410161658674e-12
Position 79: 2.364439618437835e-12
Position 1080: 1.931179912639853e-12
Position 441: 1.0232407587365064e-12
Position 160: 9.280306483614103e-13
Position 630: 6.078575465741334e-13
Position 74: 3.1060723193955914e-13
Position 171: 2.990746862926437e-13
Position 100: 1.118605424663187e-13
Position 86: 7.082944952181216e-14
Position 107: 2.216352633415602e-17
Position 122: 6.864587042784805e-18
