Gene = Pfdn2
index = 811
Annotated 5SS: [  117 10949 11159]
Annotated 3SS: [10859 11034 12179]
SMsplice 5SS: [  117 10949 11159]
SMsplice 3SS: [10859 11034 12179]
top_k =  1000
Partition function (log Z): 0.4563345177609124

Sorted 5' Splice Sites (High to Low Probability):
Position 10949: 0.9976492833142375
Position 11159: 0.9833679683700703
Position 117: 0.9050652822034585
Position 2411: 0.2230296332141115
Position 7198: 0.10139760158664218
Position 4714: 0.10023282626018001
Position 6300: 0.09963687835425426
Position 1819: 0.09479606962503642
Position 1269: 0.08440312864601461
Position 6804: 0.07346845329116572
Position 5949: 0.06897043945956602
Position 7091: 0.068888138417963
Position 6413: 0.06430896993807236
Position 1410: 0.06353364123286731
Position 10041: 0.061230814866780815
Position 280: 0.03873531819210353
Position 3006: 0.026935407396965465
Position 284: 0.022590813875446373
Position 6820: 0.02153067580355604
Position 6438: 0.018978940723359393
Position 8946: 0.017922385846967724
Position 472: 0.017891932159281358
Position 9887: 0.014478598867570174
Position 4659: 0.012156673412437312
Position 3465: 0.011721251434466786
Position 3538: 0.011037316246715365
Position 814: 0.008788888268443488
Position 13270: 0.007867020156413043
Position 13366: 0.00778354759698861
Position 12265: 0.007440443112957816
Position 6816: 0.0072775395858417245
Position 11207: 0.006431132251355535
Position 7650: 0.005528029150356176
Position 406: 0.00525460546412978
Position 2773: 0.004982223734843166
Position 33: 0.004592017154002173
Position 1216: 0.004128718356375782
Position 253: 0.003880836867302925
Position 11097: 0.0029466887072395653
Position 11211: 0.0028092414364606806
Position 6309: 0.0023884566975032836
Position 11925: 0.002174348506270194
Position 8776: 0.0020882575249906296
Position 12682: 0.0020422248993108507
Position 12344: 0.0019886537415122994
Position 11869: 0.0019336507496543777
Position 11981: 0.0019218872465686164
Position 12348: 0.0017172775859731393
Position 9312: 0.001483722134581272
Position 13313: 0.00148224572417235
Position 13331: 0.0012966666975061693
Position 4631: 0.0012157856900411488
Position 4710: 0.0011682713752754785
Position 570: 0.0011036873654300878
Position 8933: 0.0010848651618384766
Position 12342: 0.0010653282896175308
Position 12375: 0.0010176936322990565
Position 598: 0.0008328631726503396
Position 12976: 0.0008299595785421367
Position 11200: 0.0008130523181501397
Position 11595: 0.0005346302969360703
Position 12405: 0.00048728352311288285
Position 3255: 0.00042865722042832684
Position 12737: 0.00041011239506347127
Position 312: 0.00036736429097035996
Position 3288: 0.0003268813083182452
Position 1179: 0.0002827889281826661
Position 213: 0.00027538628454209276
Position 3556: 0.000168129508133013
Position 6250: 0.00016486578513280598
Position 1370: 0.00014433097728519642
Position 12656: 0.00012630423465545247
Position 11484: 0.00012384139045277495
Position 13005: 0.00012339116868776448
Position 12056: 0.00010659701728420301
Position 11126: 9.62132585054584e-05
Position 539: 9.461639126309105e-05
Position 11992: 9.457723623832831e-05
Position 12002: 8.612399860955262e-05
Position 13109: 7.90143130433029e-05
Position 1682: 6.948378538278374e-05
Position 5390: 6.867471162568835e-05
Position 1123: 5.925485101979585e-05
Position 1323: 5.80861820307313e-05
Position 11313: 5.715169461815398e-05
Position 5381: 5.380401522864746e-05
Position 13274: 5.3543658009935777e-05
Position 1842: 5.3224859037776653e-05
Position 420: 5.084311548167694e-05
Position 11090: 4.8683991748250575e-05
Position 306: 4.745862084209799e-05
Position 13241: 3.753625723830011e-05
Position 628: 3.7291534269663205e-05
Position 444: 3.723838145874201e-05
Position 152: 3.4173408685758e-05
Position 165: 3.2777350400440856e-05
Position 13334: 2.8112506592746767e-05
Position 2643: 2.7964927163759496e-05
Position 785: 2.1723263418932746e-05
Position 12793: 1.8525412799859748e-05
Position 558: 1.8177936157875838e-05
Position 468: 1.588091186446425e-05
Position 1163: 1.5537202677590152e-05
Position 1794: 1.5384244391518677e-05
Position 775: 1.4267715011113308e-05
Position 1119: 1.390888401256819e-05
Position 13317: 1.2747403535430467e-05
Position 13105: 1.2647309738755575e-05
Position 11888: 1.222025997373521e-05
Position 181: 1.1704849207398476e-05
Position 1698: 1.076863321141291e-05
Position 11735: 1.0520668823334e-05
Position 13225: 1.0441209050586041e-05
Position 1075: 9.253903025051034e-06
Position 1490: 9.2184174132209e-06
Position 102: 8.520052800143365e-06
Position 201: 8.40980967422733e-06
Position 366: 8.319845840857304e-06
Position 591: 7.780783823525356e-06
Position 1823: 7.710043695027054e-06
Position 243: 7.632750274487372e-06
Position 13075: 7.274082449866374e-06
Position 316: 7.1342157312455335e-06
Position 3: 7.000909127023993e-06
Position 9: 6.8831106259132516e-06
Position 2234: 5.973654183131521e-06
Position 154: 5.520881926155361e-06
Position 63: 4.556047491763405e-06
Position 308: 3.258800882513055e-06
Position 565: 3.0488832653886288e-06
Position 656: 1.087640010357631e-06
Position 425: 1.0343405388473032e-06
Position 2383: 8.511220018927505e-07
Position 12447: 8.421489872596941e-07
Position 816: 8.30220963243537e-07
Position 1010: 7.059170301818336e-07
Position 1090: 6.295988213578426e-07
Position 2392: 4.4879096423685634e-07
Position 11841: 3.422021149088429e-07
Position 11380: 3.1470369298980065e-07
Position 11077: 3.045138370938512e-07
Position 11892: 2.7081349763090313e-07
Position 11532: 2.693447739368363e-07
Position 11105: 2.4576739433816523e-07
Position 595: 1.520362252886705e-07
Position 11039: 1.3908932460239423e-07
Position 11243: 1.3357792184160223e-07
Position 58: 1.290400936019349e-07
Position 12424: 1.2242183201110106e-07
Position 104: 1.0726238651783162e-07
Position 357: 1.0677267206088675e-07
Position 563: 8.298067360872127e-08
Position 347: 8.169930221537812e-08
Position 1321: 7.391204121402747e-08
Position 385: 7.157020628158143e-08
Position 11117: 6.24972943311905e-08
Position 602: 5.894258150408796e-08
Position 11985: 4.64442450621192e-08
Position 606: 4.136870886687285e-08
Position 12009: 4.059220681718259e-08
Position 11183: 3.9497213776812346e-08
Position 485: 3.9207542209465056e-08
Position 476: 3.658202716664408e-08
Position 508: 3.180375842277776e-08
Position 11630: 2.786578829356629e-08
Position 610: 1.9934458124131053e-08
Position 319: 1.8780885084703837e-09
Position 2359: 1.1201726113032652e-09
Position 163: 5.200028304044578e-10
Position 61: 2.2506263803936682e-10
Position 488: 3.6702205572615094e-11
Position 506: 3.665460694052769e-11
Position 461: 6.585372985236581e-12
Position 388: 2.6225555032577187e-12
Position 434: 2.9041652670577764e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11034: 0.9970651844753227
Position 10859: 0.9957948106215762
Position 12179: 0.7918382539243659
Position 1215: 0.11265374643084566
Position 6735: 0.10571495725477993
Position 4538: 0.09806202454392675
Position 2201: 0.09674427966900823
Position 6359: 0.08543678823471786
Position 2263: 0.08175830045772506
Position 9813: 0.07570941373435101
Position 6065: 0.07166431228627133
Position 5843: 0.0687133926038327
Position 6986: 0.06817129841879697
Position 13457: 0.06393122632947865
Position 6962: 0.051737590112542205
