Gene = Nif3l1
index = 749
Annotated 5SS: [  484  2939  5399  7065 10585 12713]
Annotated 3SS: [ 2482  5235  6937 10445 12628 15989]
SMsplice 5SS: [  484  5399 11695 12713]
SMsplice 3SS: [ 5269 11576 12628 15989]
top_k =  1000
Partition function (log Z): -3.872925293987617

Sorted 5' Splice Sites (High to Low Probability):
Position 5399: 0.9825520868094209
Position 12713: 0.9648793222123971
Position 484: 0.9558891854691989
Position 7065: 0.5366467555837907
Position 10585: 0.495939405279776
Position 11695: 0.388640514918189
Position 6101: 0.3285283401022568
Position 11699: 0.26926371250351605
Position 5729: 0.24122332570563385
Position 2939: 0.20301467146420726
Position 6058: 0.18293843255594827
Position 2568: 0.17642557491605096
Position 5032: 0.1564414677752964
Position 4174: 0.15203067313361834
Position 6621: 0.15104602439303755
Position 5088: 0.13422826249082628
Position 2396: 0.12627008724442235
Position 5839: 0.1139365481774167
Position 134: 0.09941384081666468
Position 2389: 0.07406579846620309
Position 7906: 0.06266626929087439
Position 4276: 0.046435246600425896
Position 16330: 0.046336156396681406
Position 6106: 0.03948397749261828
Position 9343: 0.03620085938123175
Position 12475: 0.03369268795454835
Position 13583: 0.03222697197459229
Position 9579: 0.030832173887712234
Position 6625: 0.0290465864373316
Position 635: 0.018802754112722524
Position 1048: 0.016263320350968436
Position 5731: 0.01465674247376267
Position 3573: 0.014048307374741397
Position 80: 0.013706558069071232
Position 11842: 0.012332984794128041
Position 5106: 0.011956804275750629
Position 15383: 0.010819438740744154
Position 13993: 0.010142694241622254
Position 93: 0.010085311073548982
Position 13754: 0.008169495467570263
Position 13988: 0.008166481222945722
Position 14009: 0.00800015465627762
Position 1116: 0.006513905478949273
Position 2448: 0.006380200414037775
Position 2731: 0.0057383061442610635
Position 5114: 0.0052756338874909966
Position 5110: 0.004574593905169434
Position 5715: 0.004134575999753253
Position 2922: 0.004112417842423774
Position 13440: 0.003939667898599441
Position 539: 0.0037588049074496308
Position 2093: 0.003448854391903022
Position 2692: 0.0032941073727969063
Position 76: 0.0030698381815732257
Position 986: 0.0029687902828485603
Position 6356: 0.0028467501928112152
Position 16471: 0.0026459602277619314
Position 13548: 0.002522738309633661
Position 1552: 0.0022482992916080104
Position 6999: 0.0021428790536308973
Position 13140: 0.002070572559413097
Position 63: 0.002068552119123707
Position 11703: 0.0019587650541265204
Position 6311: 0.0019546054588776654
Position 9595: 0.0017506394760475957
Position 5371: 0.0017251130938787942
Position 13949: 0.0016572874558554583
Position 2656: 0.0016395905870759326
Position 5877: 0.0015555691454300828
Position 13728: 0.0015456972455859116
Position 884: 0.0015298738785967793
Position 138: 0.0014117417740970098
Position 11155: 0.0010270388854908665
Position 11684: 0.0009624483850070922
Position 239: 0.0008885965713489732
Position 1841: 0.0007149360076722901
Position 5788: 0.0007068731835299073
Position 5782: 0.0006630798772974088
Position 2537: 0.0006442859426081505
Position 697: 0.000563393880358329
Position 74: 0.0005441778435092014
Position 2181: 0.0004983957016783846
Position 835: 0.0004946675003517627
Position 6113: 0.0004711339121774915
Position 455: 0.0004161638510034894
Position 14430: 0.0004059424219199027
Position 2185: 0.00038285880557436267
Position 560: 0.0003695184453132842
Position 2328: 0.0003582631793198608
Position 2215: 0.0003555509174268872
Position 982: 0.00035202106252680345
Position 7377: 0.0003124119847392023
Position 977: 0.0003077443805275563
Position 5364: 0.00026398637256173934
Position 756: 0.000247797110586607
Position 2441: 0.00021275717582711114
Position 5343: 0.00019010826368030372
Position 1265: 0.00015312961492610358
Position 602: 0.00014406314105569953
Position 1182: 0.0001435420025609432
Position 1934: 0.000128454254651024
Position 2220: 0.00011905730672817593
Position 1052: 0.00011496466528055839
Position 2232: 0.0001009922273323959
Position 711: 8.40204755561046e-05
Position 2177: 8.322329662725989e-05
Position 2393: 7.408559457567288e-05
Position 2252: 6.78166103357471e-05
Position 3042: 5.456996838711682e-05
Position 270: 5.40752574786972e-05
Position 5403: 5.313131873207659e-05
Position 968: 4.1675750678640956e-05
Position 1076: 3.943207294392461e-05
Position 1994: 3.574097038735054e-05
Position 5348: 3.466134739479093e-05
Position 1681: 3.389036383151219e-05
Position 2250: 3.216789791320964e-05
Position 488: 2.6825696119263857e-05
Position 1837: 2.2992097890772964e-05
Position 737: 2.2036167765553627e-05
Position 2141: 2.157970084208313e-05
Position 774: 2.127610809590458e-05
Position 12760: 1.885830510772541e-05
Position 2416: 1.833490545092411e-05
Position 641: 1.496972024575524e-05
Position 2294: 1.475155487074006e-05
Position 4078: 1.4260844264581467e-05
Position 801: 1.395175479568692e-05
Position 380: 1.3814481539039964e-05
Position 916: 1.260890577010365e-05
Position 2377: 1.0174979444264626e-05
Position 491: 9.53966510519794e-06
Position 948: 8.893277717702687e-06
Position 2066: 8.827127670374407e-06
Position 2161: 8.549056130944794e-06
Position 2607: 6.9915015220764025e-06
Position 5316: 5.913871945377155e-06
Position 2046: 5.576248733606726e-06
Position 325: 3.7338851882913446e-06
Position 5054: 3.521428895454947e-06
Position 7141: 1.1870430694294284e-06
Position 519: 5.704715178171347e-07
Position 780: 7.925998317266305e-08
Position 557: 7.171196150776443e-08
Position 523: 3.228630655473618e-08
Position 919: 2.2740719747495288e-08
Position 873: 5.896537233506502e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12628: 0.9694142802747013
Position 15989: 0.5855107594586426
Position 5269: 0.5551137830403886
Position 11576: 0.5360144831179461
Position 10445: 0.4857333497564207
Position 5668: 0.4158952453281333
Position 5235: 0.41266271302252855
Position 5968: 0.3687918949761445
Position 6937: 0.3304467735374546
Position 4927: 0.30165734258528193
Position 2482: 0.21083914617166574
Position 13364: 0.20850902115060618
Position 2293: 0.1803768415266007
Position 6484: 0.1549135721083229
Position 11614: 0.11805647054320684
Position 5947: 0.1159074740628167
Position 2805: 0.09298287325721084
Position 7019: 0.08813568874417954
Position 315: 0.08519111741154393
Position 4092: 0.0851165392562381
Position 6874: 0.07547550765673161
Position 3940: 0.05575870477968851
Position 2887: 0.054310817927771725
Position 7830: 0.03877796192833163
Position 13681: 0.03613329153865612
Position 12795: 0.03413961674511912
Position 16181: 0.03129552335163255
Position 9572: 0.02980841759774465
Position 9264: 0.02943434471124913
Position 16432: 0.024034960173984304
Position 6920: 0.022847083796788414
Position 370: 0.021093873815014846
Position 4077: 0.02012613016231527
Position 7651: 0.020091193013538487
Position 6533: 0.019428788254771876
Position 12270: 0.01903135970125374
Position 4042: 0.017594807558289547
Position 13536: 0.01693263857760022
Position 16401: 0.016887208621236934
Position 12255: 0.014967688271969174
Position 17011: 0.014937021789870199
Position 6898: 0.014322997845839748
Position 2316: 0.014197879529148721
Position 11763: 0.014033807211293492
Position 12799: 0.013863968501589729
Position 843: 0.013768815506396236
Position 5251: 0.012905889758410867
Position 17730: 0.011692620685005744
Position 4113: 0.01139646135792408
Position 13858: 0.011102318807320835
Position 3404: 0.010745607363488327
Position 10403: 0.010312960191962645
Position 2829: 0.010092001696322518
Position 9036: 0.009665276412769796
Position 15359: 0.009568216671060385
Position 15732: 0.008868038651711572
Position 16148: 0.008517010681999561
Position 15321: 0.008465544794839346
Position 4808: 0.007896766569465082
Position 2861: 0.006896704706458358
Position 11422: 0.0067963999138883485
Position 15324: 0.00629031174468413
Position 6518: 0.005710875406473395
Position 5906: 0.005633601628645777
Position 15628: 0.005358187730497096
Position 938: 0.005015797487404091
Position 17243: 0.004924061810027316
Position 15576: 0.004757431736932684
Position 3991: 0.004756302039520109
Position 13082: 0.004533902895096976
Position 2433: 0.004316561889841275
Position 5830: 0.004315697223115016
Position 13369: 0.004286693087402193
Position 15799: 0.004279262419283316
Position 5714: 0.004227237652738668
Position 2200: 0.0040228945932817995
Position 16802: 0.003953341070416672
Position 5975: 0.003884194411470286
Position 7024: 0.003811395838493901
Position 16291: 0.003798787987016342
Position 7749: 0.003797114349004324
Position 12837: 0.0036928130379549244
Position 15796: 0.003685771541246266
Position 1985: 0.0034699709023460912
Position 4716: 0.003296960254017683
Position 3479: 0.003296186892804069
Position 6012: 0.0032510614967608165
Position 5289: 0.003056446286855889
Position 15125: 0.0030507248982385173
Position 16266: 0.003020917961351579
Position 2361: 0.0029932979297568533
Position 15279: 0.002848980282580641
Position 16735: 0.002846799886085774
Position 629: 0.0027815212656366103
Position 18220: 0.0027632842780969634
Position 2043: 0.0026367496201380788
Position 2730: 0.002557263627029482
Position 2757: 0.0025408931396624806
Position 6227: 0.0025390539699683317
Position 2203: 0.0024707556817007265
Position 13200: 0.0024138130625705645
Position 2727: 0.0023432525904687907
Position 5513: 0.0022545906134000177
Position 12825: 0.00221857139243731
Position 999: 0.002201814825638077
Position 1880: 0.0021187390257886656
Position 260: 0.0020203396661542037
Position 16494: 0.0018703900216269316
Position 15903: 0.0017990391937989752
Position 569: 0.0016376471864780055
Position 2567: 0.0016358162853093623
Position 14295: 0.0016216494096416927
Position 4026: 0.0015950532373645375
Position 6998: 0.0015668816383128318
Position 16031: 0.0015095822699214573
Position 2907: 0.0014656873753342626
Position 6019: 0.0014246202277643327
Position 13281: 0.0014167045487411196
Position 3964: 0.001405104591042427
Position 5838: 0.0013758637113878184
Position 13627: 0.0013460586795375972
Position 13894: 0.0013308201505150903
Position 2863: 0.0012890661399100052
Position 247: 0.0012797446516097572
Position 5949: 0.0012559744382833406
Position 17864: 0.0012495266798101517
Position 6986: 0.0012487837512578505
Position 2527: 0.0012167652933318433
Position 16059: 0.0011141714789216321
Position 15374: 0.0010290338793201236
Position 11051: 0.0010270388854908665
Position 227: 0.0009836182112566369
Position 15875: 0.0009661550237100459
Position 770: 0.0009313080779441245
Position 15165: 0.0009256591889104252
Position 6830: 0.0008880319293625817
Position 14547: 0.0007602493111891657
Position 12986: 0.0007388905522351202
Position 13115: 0.0007259404449277662
Position 1754: 0.0007244018617841669
Position 13457: 0.000705399642254474
Position 15403: 0.000694596777627617
Position 5196: 0.0006899250847578284
Position 849: 0.0006682325291196305
Position 538: 0.0004918201388784665
Position 5833: 0.0004655164001782654
Position 429: 0.0004529505659306886
Position 696: 0.0004484259818088649
Position 2645: 0.0004457212037142789
Position 14589: 0.00042743355691939554
Position 989: 0.0003767999347296325
Position 12879: 0.00037664304726138455
Position 2856: 0.0003764191438670042
Position 1176: 0.0003552368996827579
Position 1964: 0.00035240310216465303
Position 11934: 0.0003402782625462353
Position 12951: 0.0003378553557706604
Position 1883: 0.000324492303728915
Position 6147: 0.0003219902180921197
Position 2761: 0.0003116771265657697
Position 7270: 0.00031051063583689985
Position 16897: 0.00030709870614843444
Position 4159: 0.0002899328913864584
Position 3993: 0.0002692609055361573
Position 2754: 0.00026111591506644316
Position 6153: 0.00025979067282850074
Position 1087: 0.00025877396915170394
Position 2096: 0.0002537598448587214
Position 6250: 0.00022299203184286725
Position 1305: 0.0002159143275096143
Position 941: 0.00021425497069526298
Position 6098: 0.0002132969176609075
Position 224: 0.0002109841946895109
Position 335: 0.00020345313634488897
Position 161: 0.0001987629779303194
Position 12777: 0.0001905514563145334
Position 5556: 0.00018444866116258215
Position 888: 0.00018078795012204158
Position 344: 0.00017913806213653113
Position 3734: 0.0001718837990036904
Position 5571: 0.0001668936616019707
Position 6295: 0.0001642750904030657
Position 12861: 0.00016394464693608002
Position 280: 0.00014836158521283713
Position 13532: 0.0001398086433876581
Position 230: 0.00013562336353404556
Position 5979: 0.00013112312511973158
Position 325: 0.00012576456208660713
Position 5857: 0.00012015523350247238
Position 5863: 0.00011475649477559057
Position 2063: 0.00011209605829944737
Position 1421: 0.00010670678783290427
Position 1115: 0.00010329658514559853
Position 433: 0.00010328150503247099
Position 1440: 0.00010287112736544265
Position 289: 0.00010157739879173734
Position 13582: 0.00010030641863465782
Position 8256: 9.936047420281174e-05
Position 14932: 9.566494634891653e-05
Position 2438: 7.816282819356023e-05
Position 1430: 7.124936292248445e-05
Position 14396: 6.95337485327754e-05
Position 14362: 6.921717985368663e-05
Position 2325: 5.8290559744243814e-05
Position 2145: 5.329504750308962e-05
Position 6412: 5.271345344998147e-05
Position 2393: 5.178656495888068e-05
Position 200: 5.0308297127727025e-05
Position 1818: 4.4552185499852664e-05
Position 1028: 4.2325337405402404e-05
Position 1239: 4.117731001452907e-05
Position 6580: 3.941792768516435e-05
Position 10668: 3.6753614664152494e-05
Position 957: 3.559029037401058e-05
Position 1315: 3.3173135271026066e-05
Position 5894: 2.792757728869883e-05
Position 653: 2.7555546338847914e-05
Position 332: 2.7342421881010693e-05
Position 2643: 2.711292859602214e-05
Position 5063: 2.545823933624892e-05
Position 1234: 2.5450813585276117e-05
Position 1155: 1.8894970717465413e-05
Position 1326: 1.8442280922031555e-05
Position 1409: 1.8255422331667993e-05
Position 399: 1.8169595217396745e-05
Position 1488: 1.7593681967587882e-05
