Gene = Cdc73
index = 239
Annotated 5SS: [  400  3677  7501 11480 11619 16971 25255 31564 32904 35269 67862 75048
 75392 85615 87591 93524]
Annotated 3SS: [ 3570  7430 11416 11565 16881 25037 31464 32824 35203 67803 75011 75303
 85452 87489 93381 94335]
SMsplice 5SS: [  400  1220  3677  7501 11619 16971 25255 27734 31564 32904 35269 75392
 85615]
SMsplice 3SS: [ 1153  3570  7430 11416 16881 25037 27662 31464 32824 35203 75303 85452
 94335]
top_k =  1000
Partition function (log Z): -30.327032133044472

Sorted 5' Splice Sites (High to Low Probability):
Position 32904: 0.9900965286091654
Position 35269: 0.9743222490590966
Position 31564: 0.9476180511138866
Position 11619: 0.8673452571835608
Position 3677: 0.8207062161633939
Position 25255: 0.7816035429368651
Position 7501: 0.7677172251366368
Position 400: 0.7607289566766431
Position 1220: 0.7386961822053848
Position 16971: 0.593561382152303
Position 27039: 0.45298899980788676
Position 33909: 0.4417956347104886
Position 24018: 0.43909418822008994
Position 27734: 0.43312799808231445
Position 17011: 0.4060430659039268
Position 11480: 0.3961104297641582
Position 5893: 0.3004861107776609
Position 657: 0.2609427507904696
Position 16809: 0.24151703545930484
Position 27745: 0.23738981662121889
Position 28790: 0.2231259221198938
Position 36553: 0.2053091271146248
Position 10361: 0.19812846737994258
Position 24554: 0.12980191940601865
Position 15639: 0.11735039358047594
Position 11867: 0.10060624734509002
Position 12255: 0.08691936184976523
Position 39168: 0.0868363292541537
Position 11850: 0.08287958003692014
Position 15483: 0.07286436175605548
Position 29738: 0.07251554414793508
Position 15609: 0.07229265437843913
Position 14795: 0.0707429989721586
Position 920: 0.05719638174920708
Position 5048: 0.05211662613457425
Position 24814: 0.04955075624242561
Position 31568: 0.04938033021351311
Position 7683: 0.04866517438975671
Position 3839: 0.047961596425482624
Position 10655: 0.04220463874349883
Position 4201: 0.041212811859804875
Position 14271: 0.03841821566223603
Position 15635: 0.03374629733564107
Position 21575: 0.027809603325579836
Position 12285: 0.026970140384183675
Position 35751: 0.025776625660280047
Position 14481: 0.024603262246444997
Position 26316: 0.02431107433446287
Position 15620: 0.020962998657960353
Position 15598: 0.01927612601750894
Position 6532: 0.01920301242044684
Position 28900: 0.018517437951264485
Position 341: 0.016848410179231832
Position 5911: 0.015795357821261177
Position 7339: 0.01288524660706683
Position 17354: 0.012447339219500173
Position 12973: 0.01113709949309663
Position 15499: 0.009595369731800824
Position 36124: 0.00943498285594272
Position 32686: 0.009081095663801666
Position 36414: 0.00888894614470701
Position 1845: 0.008755611894586098
Position 12453: 0.008494174679765574
Position 11019: 0.008274124839830244
Position 1275: 0.008121429950261081
Position 16184: 0.007660063322604305
Position 32955: 0.0076508260737269225
Position 12845: 0.0075900296475439385
Position 2023: 0.007464109868454464
Position 9324: 0.0074200904019477675
Position 35307: 0.0073287218728455145
Position 20312: 0.006197335300769847
Position 37911: 0.005991396261036767
Position 374: 0.005753768176182225
Position 32111: 0.005750066734693901
Position 10202: 0.005641714945251548
Position 19481: 0.00559313994661009
Position 9241: 0.00550233257173404
Position 2959: 0.004911920561854804
Position 10649: 0.004682463111344732
Position 4: 0.0046474968067741875
Position 2403: 0.004523707991264445
Position 704: 0.004490269082788742
Position 326: 0.004420802996015855
Position 37315: 0.004095164615584165
Position 19545: 0.004053703382082166
Position 1777: 0.003979307004770792
Position 33636: 0.0037156081985593994
Position 41863: 0.0036944816028941993
Position 35321: 0.0035048641700313704
Position 323: 0.0035017261366621605
Position 2089: 0.003407186110170274
Position 14515: 0.003201084417790339
Position 31756: 0.00318410592901284
Position 8954: 0.0031465945380399923
Position 13541: 0.0031138198103524864
Position 10110: 0.00292881485387984
Position 32219: 0.0029244120547292827
Position 37277: 0.0028599822701829815
Position 1926: 0.0027909895558644073
Position 32181: 0.0026171348951655373
Position 9287: 0.0021029048316268703
Position 34009: 0.0020978710749736474
Position 1437: 0.002033140835525483
Position 1086: 0.001984222736122291
Position 33917: 0.0019065361202794742
Position 33629: 0.0016813170450980608
Position 32464: 0.0016598768777956918
Position 27236: 0.0016015552636561216
Position 811: 0.0015768659377698151
Position 33286: 0.0015482334179234426
Position 34285: 0.0014541475428811775
Position 2233: 0.0014497192861134037
Position 793: 0.0014196146420133227
Position 12577: 0.0014144084227430789
Position 34260: 0.0013638099983971118
Position 8228: 0.0013482857291703253
Position 7505: 0.0012447409746414813
Position 22165: 0.0012037608524092076
Position 1916: 0.001170293123388705
Position 36250: 0.0011575067382711894
Position 13916: 0.001116189850529272
Position 37737: 0.0011072963871198804
Position 15686: 0.001059854845313334
Position 1251: 0.0009815239325216792
Position 33873: 0.0009177305433181928
Position 12306: 0.0009096247649782603
Position 11863: 0.000875035689352782
Position 35298: 0.0008700149914165895
Position 1449: 0.0008669207392338965
Position 33301: 0.0008627533989431042
Position 7861: 0.0008423503322869991
Position 12840: 0.0008232442374847834
Position 389: 0.0008205873740785467
Position 1850: 0.0007705533022402745
Position 2005: 0.0007573806673139097
Position 32357: 0.000750072771677867
Position 1268: 0.0007355850578547637
Position 12599: 0.0007155669812194658
Position 2593: 0.0007099084200588236
Position 1106: 0.0006912904155086441
Position 749: 0.0006891042077334939
Position 1334: 0.0006881434003122483
Position 298: 0.0006034604655984244
Position 1624: 0.0006017752428756332
Position 668: 0.000593981244138692
Position 1841: 0.0005919449677204361
Position 9015: 0.0005340149219292312
Position 37342: 0.0004958248008801926
Position 7818: 0.0004672543416827573
Position 404: 0.0004607700565712737
Position 32164: 0.00044756277242609995
Position 34632: 0.00040035283985037065
Position 32145: 0.00033425467264219203
Position 139: 0.0003270765967351513
Position 355: 0.0003162337901157244
Position 33857: 0.0002909555260689059
Position 32628: 0.00027712427140463294
Position 14380: 0.00024377152165396028
Position 1428: 0.0002315637869023888
Position 33332: 0.00022135630000228373
Position 1891: 0.00021645942425338932
Position 694: 0.00021112234877605486
Position 32475: 0.00018079489829593126
Position 2875: 0.0001805712364609526
Position 32372: 0.0001762776388427799
Position 31814: 0.0001755787376506417
Position 2128: 0.00017395871483194387
Position 1227: 0.00016589976963026618
Position 35674: 0.00014346905327030642
Position 624: 0.00014235672708363516
Position 278: 0.00014206452072497883
Position 2105: 0.00013580777395057395
Position 1921: 0.00013569595060657305
Position 2963: 0.00012227462100082264
