Gene = Gpi1
index = 519
Annotated 5SS: [  245  1054  1409  3219  9494  9723 11306 12039 14381 22087 22480 22731
 24531 24769 26308 27522 27700]
Annotated 3SS: [  962  1339  3098  9409  9575 11233 11993 14326 22025 22435 22577 24400
 24691 26178 27445 27632 27786]
SMsplice 5SS: [  245  1054  1231  1409  3219  9494  9723 11306 12039 14381 17688 22087
 22480 22731 24531 24769 26308 27522 27700]
SMsplice 3SS: [  962  1128  1339  3098  9409  9575 11233 11993 14291 17603 22025 22435
 22577 24400 24691 26178 27445 27632 27786]
top_k =  1000
Partition function (log Z): 45.58590149817542

Sorted 5' Splice Sites (High to Low Probability):
Position 9494: 0.9948861285515547
Position 3219: 0.9927120708354968
Position 22731: 0.9893801120943777
Position 1409: 0.9888144506583164
Position 9723: 0.9816504033045055
Position 27522: 0.9629960026463634
Position 22480: 0.9618392401424051
Position 12039: 0.946477474194057
Position 26308: 0.9294841736377208
Position 27700: 0.8878350941425842
Position 24769: 0.859758592328306
Position 11306: 0.8214443184652458
Position 1054: 0.7939377456107801
Position 245: 0.7111397185094457
Position 24531: 0.5437124273366253
Position 19492: 0.528113618125359
Position 22087: 0.5011895082536719
Position 1231: 0.4540067320393401
Position 14381: 0.4520192114517886
Position 24571: 0.4333783218718474
Position 17688: 0.37534081117277196
Position 15680: 0.33895913037003406
Position 3435: 0.33740107634300637
Position 17659: 0.3198169300266894
Position 4469: 0.28122302377736685
Position 14455: 0.2798385635620018
Position 10743: 0.26291118526854623
Position 19618: 0.25435007105501883
Position 797: 0.24634429056609958
Position 21463: 0.21381294720765748
Position 1030: 0.20031994912725792
Position 14450: 0.19847589205754115
Position 17675: 0.1918414449527408
Position 2561: 0.17566168645214555
Position 5891: 0.15804092537278697
Position 18371: 0.15762977832148634
Position 567: 0.13180954446394436
Position 21473: 0.12221685406095889
Position 3425: 0.12204983963455635
Position 18257: 0.12027132288359155
Position 26605: 0.11767667034106041
Position 6788: 0.11581405501629434
Position 26609: 0.0870450065003571
Position 20651: 0.08432396035329662
Position 14645: 0.07841554141223342
Position 22128: 0.07306101211918507
Position 15561: 0.06734293409311946
Position 10760: 0.061684816112341466
Position 1821: 0.060501062103080094
Position 18267: 0.05506493103865935
Position 6776: 0.05452472574197146
Position 8648: 0.0523953066973273
Position 26769: 0.05202433792538356
Position 18394: 0.05056464670673595
Position 25497: 0.05038423066258659
Position 14712: 0.04342166183743255
Position 15635: 0.041749025850148724
Position 13604: 0.040966881129653264
Position 8317: 0.03861467758268914
Position 18484: 0.03785348660575445
Position 26613: 0.036860984883916745
Position 22083: 0.036105157130897146
Position 15926: 0.03549625020697157
Position 11339: 0.034065976067880914
Position 20805: 0.033962057788408065
Position 11660: 0.03195040690067862
Position 3603: 0.031710126040577685
Position 2629: 0.029388989188256782
Position 12947: 0.0285664969167998
Position 22133: 0.028561928778195047
Position 2616: 0.026934051938827502
Position 11344: 0.026064259519960897
Position 24755: 0.0235363339109421
Position 1254: 0.023161878345755556
Position 1214: 0.022750822467397926
Position 8421: 0.022333894709922208
Position 11330: 0.021508643003154193
Position 20308: 0.020465732110356797
Position 3835: 0.020092931148467778
Position 21500: 0.020025707075604877
Position 15761: 0.018129724759315034
Position 39: 0.017981662632024577
Position 563: 0.017910671577175494
Position 17827: 0.017511585686193456
Position 2693: 0.016666583628796725
Position 899: 0.01640169562776635
Position 26617: 0.015504706792829346
Position 10739: 0.015190100590167543
Position 15996: 0.014234866961282214
Position 21421: 0.013842986860742187
Position 19515: 0.012031743668884673
Position 17783: 0.0112485275482157
Position 18501: 0.010996092547408185
Position 20132: 0.010872609239210686
Position 6781: 0.010770868388077509
Position 18654: 0.010679402069946144
Position 7370: 0.01018136856989023
Position 258: 0.01008532758261575
Position 7380: 0.009589470706035854
Position 8776: 0.009555536046680621
Position 2769: 0.009325677710459319
Position 9635: 0.009281798635911087
Position 14608: 0.008158866418879156
Position 21688: 0.00812721383995391
Position 23952: 0.007725665701034284
Position 1522: 0.007390832008214013
Position 3180: 0.007070048150432825
Position 2208: 0.006466494228845228
Position 11437: 0.006461776962716812
Position 2845: 0.006384108439002216
Position 15991: 0.005812328277147223
Position 21428: 0.005752076424904491
Position 12891: 0.005685953349038159
Position 2972: 0.005614080635703968
Position 12670: 0.005579452208461364
Position 25367: 0.0052342942935715685
Position 27526: 0.005134217544842313
Position 11891: 0.005034195492872397
Position 20756: 0.004630027505299437
Position 10251: 0.004545890032414683
Position 22646: 0.004459343521059789
Position 7352: 0.0044272382265353
Position 26086: 0.004244162917320819
Position 14412: 0.003978365673704627
Position 22980: 0.003946259283601984
Position 17488: 0.0037861064634298505
Position 26621: 0.0037839157140541944
Position 14227: 0.0037000946368448734
Position 23049: 0.003593825830086776
Position 21136: 0.0035607787328887685
Position 14385: 0.003414331223646246
Position 18742: 0.0033866909022862227
Position 11384: 0.00330755001870242
Position 22505: 0.0030018348700601
Position 11313: 0.002900521945183807
Position 270: 0.002774687027743482
Position 2282: 0.002770019907869955
Position 12134: 0.002764879024806856
Position 26564: 0.0026939750229785196
Position 23828: 0.0026694970054714716
Position 22795: 0.0025316032284628987
Position 1751: 0.002520405533918257
Position 12808: 0.0025086430349329277
Position 3993: 0.0024478304512724532
Position 25965: 0.002436894919062093
Position 13533: 0.002365688857353338
Position 22666: 0.0021757619561827922
Position 553: 0.002174568185477583
Position 9857: 0.0021645804255176165
Position 28016: 0.002079458999808674
Position 13641: 0.002075131320243312
Position 13889: 0.0019188787494741526
Position 17533: 0.0018718556788041095
Position 23261: 0.0018569425378207644
Position 12851: 0.001776927684925422
Position 23267: 0.0016103607377181083
Position 25707: 0.0015665222828496795
Position 3463: 0.0015615711372038937
Position 26161: 0.001545079530472432
Position 19587: 0.0015253084948816593
Position 10594: 0.0014953405015004184
Position 3958: 0.0014912276540047268
Position 2855: 0.0014888518290497653
Position 27560: 0.0014615103668098623
Position 643: 0.0014521530288337415
Position 22029: 0.001409925765739515
Position 11713: 0.0014037172243144935
Position 23624: 0.0013941684431201722
Position 24610: 0.0013492451779031065
Position 2260: 0.0012760450192140541
Position 24555: 0.0012102136058022973
Position 21087: 0.0011997723250299738
Position 10819: 0.0011815807797270123
Position 10005: 0.0011502621693558256
Position 12235: 0.001141952134862767
Position 1045: 0.0011153915640044485
Position 1863: 0.0010774803153703624
Position 3973: 0.001029727949298778
Position 11850: 0.00101906492149916
Position 27191: 0.001016044854063577
Position 1146: 0.0009813793428980764
Position 22898: 0.0009730407929297303
Position 3325: 0.0009673588120718444
Position 14063: 0.0008793280271027591
Position 11146: 0.0008160534835840165
Position 5377: 0.0007991013658681628
Position 10437: 0.0007276533528466244
Position 24498: 0.0007219424716891969
Position 789: 0.0007097441532596198
Position 27848: 0.000707340797018855
Position 4064: 0.000705161177199905
Position 12936: 0.0006986174671006094
Position 9814: 0.0006779462247874873
Position 10152: 0.0006573846848495072
Position 15107: 0.0006140846419651476
Position 12171: 0.0006043659687971695
Position 11377: 0.0005967007093978805
Position 343: 0.0005950594632056322
Position 682: 0.000564155135288898
Position 113: 0.0005593965639922773
Position 22957: 0.0005450924942866253
Position 24125: 0.0005411392570670753
Position 14733: 0.0005259799843516173
Position 11389: 0.0005209133098905713
Position 1135: 0.0004999986401703978
Position 2408: 0.0004947229885684115
Position 13791: 0.0004919200599328501
Position 22772: 0.00046790777578950375
Position 1286: 0.00046570387542469545
Position 6317: 0.00046368975219936696
Position 13446: 0.00045942596679070713
Position 11319: 0.00045781922738899244
Position 90: 0.00043706221976987536
Position 23184: 0.00041987968584805945
Position 22118: 0.00041163330233112634
Position 4751: 0.0004100960161645085
Position 27721: 0.0003962679399001194
Position 1827: 0.0003869010343453226
Position 4654: 0.00038474333311859884
Position 23012: 0.00037874870143602665
Position 9622: 0.0003688599575420024
Position 4315: 0.0003662666202923421
Position 28567: 0.00036020742560631677
Position 2289: 0.00034845021138976733
Position 688: 0.0003469457297725106
Position 3989: 0.00033997825770126566
Position 4541: 0.0003353955469252068
Position 1059: 0.00032028725965830337
Position 14955: 0.00031678868886996176
Position 4692: 0.00031572953072731176
Position 2805: 0.00030792309176758614
Position 9914: 0.0003027588191203112
Position 5001: 0.0003011247428454749
Position 3510: 0.00029683232755829545
Position 9791: 0.0002931807067313685
Position 11333: 0.0002858606851422366
Position 21566: 0.0002555247462723559
Position 26346: 0.0002519327804840792
Position 752: 0.00025107875107518356
Position 15308: 0.00024524023527697567
Position 1018: 0.00023788060515326576
Position 102: 0.00023766311935709714
Position 4338: 0.0002109249419878425
Position 3841: 0.00021005445655082237
Position 10276: 0.000209838397699458
Position 1838: 0.00020500406678941574
Position 9588: 0.00018912262763588994
Position 543: 0.00018464947312029305
Position 14057: 0.00018004087632073168
Position 24561: 0.00017490691156509298
Position 11336: 0.00017232861579763052
Position 15041: 0.00016831043461437738
Position 5527: 0.0001609225393784857
Position 9531: 0.00015765110716684717
Position 2077: 0.0001559399780115928
Position 3458: 0.0001484301312734808
Position 3439: 0.00014307322772022843
Position 11310: 0.00014202898337297874
Position 11753: 0.00014176800978250327
Position 13323: 0.0001385449727644866
Position 22760: 0.00013574234807855467
Position 26374: 0.0001271891390593123
Position 3466: 0.00012552697633235035
Position 4516: 0.00012532586204225523
Position 1969: 0.00012070322417534735
