Gene = Leo1
index = 632
Annotated 5SS: [  100  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
Annotated 3SS: [ 3698  5565  6765  7820  8951 13087 14104 15521 16538 19469 24657]
SMsplice 5SS: [  100  3792  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
SMsplice 3SS: [ 3698  4351  5565  6765  7820  8951 13087 14121 15521 16538 19469 24657]
top_k =  1000
Partition function (log Z): 33.63560925352539

Sorted 5' Splice Sites (High to Low Probability):
Position 15658: 0.9989261855294446
Position 19568: 0.9982694368508649
Position 16726: 0.9930071529436326
Position 9037: 0.9832993161561968
Position 13183: 0.9806490311387188
Position 100: 0.9450734747293341
Position 7967: 0.9304236263657889
Position 6861: 0.9233972422063782
Position 3792: 0.9139437263139191
Position 5671: 0.8784305908242532
Position 4458: 0.76494314444295
Position 14240: 0.678397400332387
Position 22618: 0.5466584195013023
Position 4006: 0.46551817370122966
Position 10066: 0.29345754777964417
Position 12914: 0.27316143378825725
Position 20411: 0.19610339704240504
Position 24084: 0.19416750807002944
Position 4431: 0.18714307413996004
Position 20903: 0.18127146427865837
Position 24092: 0.1685155373480867
Position 24088: 0.09973591938655925
Position 5661: 0.09903718267747853
Position 7284: 0.09820307858923795
Position 5985: 0.09334169238262101
Position 425: 0.08860775859953654
Position 3195: 0.07976423907769982
Position 10019: 0.07831014801708565
Position 5433: 0.07714471724597238
Position 7184: 0.0732991521803037
Position 16249: 0.07002668761808215
Position 3154: 0.06987955865336527
Position 5200: 0.06874506222739867
Position 580: 0.06292361832073043
Position 13958: 0.05796722045765654
Position 15130: 0.05628155264409221
Position 14191: 0.05598809248918692
Position 1383: 0.050048856085214796
Position 19992: 0.04925168632665808
Position 13703: 0.04658254991565567
Position 5996: 0.04652888299096235
Position 18469: 0.044798854611959885
Position 12686: 0.04320644083057283
Position 15388: 0.04186861154727796
Position 13862: 0.04168465297115863
Position 16134: 0.04087907828571156
Position 5871: 0.03735286413930921
Position 9300: 0.03285504359708531
Position 22840: 0.032306255623236114
Position 4863: 0.03112853346385387
Position 8797: 0.02981210151387991
Position 24048: 0.029041067229386
Position 10516: 0.02655029488837648
Position 13974: 0.023999279482711706
Position 3332: 0.022273102126164006
Position 3837: 0.019820999746618443
Position 20187: 0.01947105073901444
Position 5695: 0.019214896023847294
Position 16025: 0.01852878468407549
Position 19957: 0.01838716375443176
Position 11782: 0.018334900131089755
Position 13187: 0.01771758488439424
Position 3274: 0.017624585720088577
Position 7653: 0.01704261523589146
Position 23401: 0.016529049841063664
Position 22102: 0.01628295869920314
Position 19212: 0.01474885414115684
Position 11759: 0.013101396495559706
Position 10070: 0.01210602416053854
Position 17984: 0.011813987810843867
Position 24723: 0.01163704920157272
Position 12520: 0.01077372597475157
Position 7204: 0.010721202853337138
Position 9024: 0.010463920701402134
Position 2331: 0.010214371731236856
Position 2596: 0.009705321136876742
Position 1813: 0.00912147382643655
Position 24773: 0.008961852504053987
Position 18725: 0.008906015355455639
Position 8046: 0.008767908581746022
Position 16406: 0.008095257797656808
Position 6088: 0.008080058390808031
Position 1511: 0.007968937768297773
Position 5867: 0.007676418603347384
Position 24572: 0.007520403172080194
Position 16083: 0.0072623313172114215
Position 7899: 0.006087331902315257
Position 15159: 0.005921880151116304
Position 20065: 0.00590772386613912
Position 24070: 0.005641669502719437
Position 7682: 0.005129427875140896
Position 11763: 0.0047948214749249695
Position 7650: 0.00448581274212035
Position 3774: 0.004430248841072283
Position 8723: 0.004414952118152962
Position 12922: 0.004380589200171235
Position 5447: 0.004364301628215901
Position 21314: 0.004357071396965629
Position 16833: 0.0041006058657634395
Position 274: 0.003996720730106849
Position 6896: 0.0038939908381269745
Position 4827: 0.003805837272856738
Position 2580: 0.0036955698724543515
Position 22845: 0.003628111961327452
Position 21356: 0.0034950803267945144
Position 13549: 0.0034814841251514903
Position 20611: 0.00339500650023808
Position 2384: 0.003351043840844258
Position 14432: 0.0032402015631649347
Position 2304: 0.003213697813170831
Position 17202: 0.003123709992410494
Position 3172: 0.003073409610140337
Position 8855: 0.003009828009890564
Position 14581: 0.002695806958341551
Position 9919: 0.002625907607236712
Position 8150: 0.002582009443480373
Position 5687: 0.0025755488470840943
Position 14780: 0.0025044299110532106
Position 15395: 0.0023751338006255725
Position 24797: 0.002333723931526376
Position 1688: 0.0023003705409785375
Position 4659: 0.002290146991431064
Position 14485: 0.002282146421556512
Position 3889: 0.002271578794719009
Position 14428: 0.0021770991692332976
Position 1373: 0.0021418759234876957
Position 7290: 0.0021339825151668796
Position 17599: 0.002068478546656801
Position 14985: 0.0020590119885630755
Position 17962: 0.001978971484164658
Position 6565: 0.0019699176570425157
Position 3810: 0.001956073400362454
Position 10979: 0.0019125050976490897
Position 17916: 0.0016830189251061409
Position 8530: 0.001633065973527431
Position 5948: 0.0016298897141778384
Position 13794: 0.0015802503114432853
Position 5170: 0.0015728260837985612
Position 8005: 0.001553950173386048
Position 7396: 0.0014594908811130856
Position 14620: 0.0014506800554338825
Position 5325: 0.0013667257937511254
Position 1861: 0.0013382683828372138
Position 829: 0.001328819801121451
Position 2977: 0.0013044258010973813
Position 21392: 0.0013012936128138021
Position 22814: 0.0012649978687135398
Position 14943: 0.0012170943355394519
Position 16956: 0.001159769990077246
Position 14768: 0.001159602813774498
Position 14776: 0.0011339529747357727
Position 13668: 0.0010454184974661293
Position 17433: 0.001035904610049113
Position 2894: 0.0009384708987373756
Position 16676: 0.0008826085314674665
Position 7299: 0.0008771981687573076
Position 16277: 0.0008125608967473423
Position 15218: 0.0008002341144529478
Position 496: 0.0007980452516858185
Position 8174: 0.0007911445179480478
Position 8103: 0.000787993885138073
Position 17035: 0.000773774980561746
Position 19856: 0.0007685897747899949
Position 1126: 0.0007505664071537035
Position 14796: 0.0007478746150373271
Position 14416: 0.0007444411827279338
Position 7303: 0.0007158616482821991
Position 1387: 0.0007050152861310864
Position 21482: 0.0006964225265216838
Position 24074: 0.0006936869352141955
Position 15988: 0.000665632657411748
Position 3264: 0.0006506740117083705
Position 8779: 0.000650380706088862
Position 19534: 0.0006233270007708817
Position 15955: 0.0006220921005859135
Position 20072: 0.0005836858297413304
Position 3494: 0.0005370291968986897
Position 15324: 0.0005234743541830993
Position 5255: 0.0005204580650522918
Position 8313: 0.0005096209976349254
Position 15194: 0.00050601078532724
Position 3185: 0.0004995926978843223
Position 16977: 0.00048420574806923983
Position 13235: 0.0004775758665607985
Position 6796: 0.00047199605119586794
Position 5390: 0.0004717533866625993
Position 8365: 0.00046222530906359863
Position 21733: 0.0004535988731949651
Position 3226: 0.0004356020235340432
Position 15164: 0.00042489678781980453
Position 833: 0.00041118316757946026
Position 14266: 0.0003954289191149864
