Gene = Rpl27a
index = 919
Annotated 5SS: [  76  502  847 1496]
Annotated 3SS: [ 437  770 1320 2453]
SMsplice 5SS: [ 329  502  877 1496]
SMsplice 3SS: [ 437  770 1320 2453]
top_k =  1000
Partition function (log Z): -2.0603703778780798

Sorted 5' Splice Sites (High to Low Probability):
Position 502: 0.9781700312145145
Position 76: 0.8044332255873893
Position 1496: 0.8026478149263262
Position 877: 0.4040874938331381
Position 847: 0.2580847695986424
Position 2560: 0.13417778985338033
Position 1092: 0.10971855180515444
Position 2683: 0.0408282230200853
Position 2597: 0.03718589854029636
Position 317: 0.034133147748867596
Position 996: 0.02388327355641058
Position 333: 0.014131928313425208
Position 923: 0.013231229221463874
Position 112: 0.011925954434344107
Position 2217: 0.010465679546407263
Position 771: 0.009970950533301843
Position 701: 0.009291387891761158
Position 158: 0.008940518852023968
Position 1439: 0.007549242265829372
Position 39: 0.006956117155114294
Position 265: 0.006440188159126452
Position 2957: 0.0056755745866301595
Position 1421: 0.0051357056019258355
Position 560: 0.004253419564142883
Position 296: 0.004068081424572777
Position 208: 0.00393856762357073
Position 610: 0.003737119651985525
Position 2688: 0.0033778502775278193
Position 341: 0.0033294641761867447
Position 2574: 0.0031704765085231006
Position 178: 0.0029856893406581785
Position 1466: 0.002183054040545931
Position 1802: 0.002144211174956697
Position 2312: 0.0017762686418568922
Position 339: 0.0016192150263592405
Position 2109: 0.0015937052708269424
Position 477: 0.001566250608841638
Position 2303: 0.001554024046612647
Position 1347: 0.0015242024317593712
Position 508: 0.001506620714373642
Position 80: 0.0014027180182719595
Position 2935: 0.0013579235751644643
Position 1329: 0.0010153453723702334
Position 1946: 0.0009356564299064517
Position 942: 0.0009219957654025832
Position 2704: 0.0009104392919712054
Position 2551: 0.0008907890990585949
Position 1080: 0.0006712773393925424
Position 1885: 0.0006711588933646927
Position 602: 0.0006484878659674459
Position 2102: 0.0005720585683808625
Position 1500: 0.0005300296983708012
Position 2308: 0.000505719235061394
Position 224: 0.0004078416613333297
Position 550: 0.0003986966081217971
Position 862: 0.00038352792340761756
Position 2095: 0.0003675726542542268
Position 1286: 0.000356830759113524
Position 1657: 0.00034774359477774514
Position 152: 0.00029249632730784456
Position 1985: 0.00023686998911740383
Position 1487: 0.00022064838015833425
Position 2568: 0.0002179767497610683
Position 1484: 0.0002153662684207949
Position 506: 0.00019487621459391793
Position 728: 0.00018915398134098998
Position 162: 0.00017899393808140817
Position 1110: 0.0001779654570521772
Position 1871: 0.0001465091117451555
Position 890: 0.00014325160626630276
Position 259: 0.00012480271832441856
Position 3024: 9.959553590994907e-05
Position 648: 8.281233664396785e-05
Position 1203: 7.852872357087501e-05
Position 1605: 6.959102197755766e-05
Position 1125: 6.565240172908969e-05
Position 881: 6.386148029219735e-05
Position 2173: 5.8878944481130086e-05
Position 892: 5.5694672468582276e-05
Position 1343: 5.104173821564154e-05
Position 1234: 4.7377205774970506e-05
Position 598: 3.689633318518171e-05
Position 537: 3.684355874859256e-05
Position 853: 3.247134311527241e-05
Position 972: 3.1220337444600145e-05
Position 1167: 2.936691274999687e-05
Position 236: 2.4363684571171072e-05
Position 4: 2.3512440860735773e-05
Position 564: 2.14894204667974e-05
Position 1177: 1.5118625917568868e-05
Position 234: 1.4971482652800193e-05
Position 583: 1.2028532214137269e-05
Position 542: 1.1718030054055392e-05
Position 1593: 1.083516516404129e-05
Position 210: 1.0551471188037431e-05
Position 523: 8.590351615779916e-06
Position 638: 7.372914356150454e-06
