Gene = Zranb2
index = 1208
Annotated 5SS: [  315  2227  2427  3510  6550  7030  7710  9085 10963]
Annotated 3SS: [ 2173  2317  3426  6472  6894  7539  8997 10803 12514]
SMsplice 5SS: [  315  2227  2427  3510  6550  7030  7710  9085 10963]
SMsplice 3SS: [ 2173  2317  3426  6472  6894  7539  8997 10842 12514]
top_k =  1000
Partition function (log Z): 8.257808197346119

Sorted 5' Splice Sites (High to Low Probability):
Position 7030: 0.9835920291107708
Position 2427: 0.9161721368628519
Position 3510: 0.8753039992910815
Position 7710: 0.874750141525198
Position 10963: 0.8738746554458547
Position 6550: 0.8729422094337328
Position 2227: 0.6754322449450125
Position 9085: 0.5170480305284956
Position 9094: 0.4796178548417238
Position 2924: 0.3631029852178595
Position 49: 0.3376576431167741
Position 315: 0.3028111211598541
Position 280: 0.2802031700218878
Position 3159: 0.21761574975540693
Position 636: 0.2079933173142296
Position 13608: 0.1811086144668638
Position 10690: 0.16917692406658297
Position 9329: 0.12368963160880839
Position 7984: 0.10137676276900344
Position 140: 0.09291140636106876
Position 12686: 0.08860884899759529
Position 6816: 0.08708603534000114
Position 5223: 0.08164952001207246
Position 7466: 0.057607464932048796
Position 7385: 0.05005160150026364
Position 6769: 0.047235034126761145
Position 9936: 0.04624207593313882
Position 13808: 0.043097971144877574
Position 9509: 0.04058469367089296
Position 7946: 0.03818793362737376
Position 11990: 0.03464482394738629
Position 2000: 0.03424786726494712
Position 3179: 0.03408771545384274
Position 910: 0.033503518324125944
Position 5465: 0.02716590631291037
Position 7731: 0.022192302310292854
Position 5798: 0.019797202426498513
Position 7965: 0.0175971374359572
Position 130: 0.01632792245633379
Position 9642: 0.013783492074982499
Position 5321: 0.013040573067358197
Position 8832: 0.012700596609837998
Position 8725: 0.01254379687717775
Position 2865: 0.01117417297860127
Position 12412: 0.011060254236086715
Position 655: 0.0104821547100048
Position 8710: 0.010006676912300597
Position 4865: 0.009918375615050394
Position 138: 0.009478663825497861
Position 9397: 0.009462107057365166
Position 12744: 0.008815008638202148
Position 7969: 0.008320265535869401
Position 4898: 0.008185574384939881
Position 11688: 0.008136958120731933
Position 9272: 0.008041874715591618
Position 13761: 0.007936478128498623
Position 1968: 0.007891729570497715
Position 5549: 0.007471257860351751
Position 10408: 0.007268139200721086
Position 5282: 0.00684613836004346
Position 1417: 0.006135672845942991
Position 12991: 0.005861795401819829
Position 7704: 0.005685625072664123
Position 6640: 0.005509997275283852
Position 10951: 0.0053617659375162765
Position 914: 0.00529849946672365
Position 5070: 0.004890059388729805
Position 284: 0.004430042516635779
Position 3269: 0.004258826488259164
Position 5149: 0.003978158944817729
Position 2626: 0.0035770827663116796
Position 7698: 0.0035417755378290726
Position 217: 0.0035232845191559186
Position 6613: 0.0033840204566472198
Position 6635: 0.0028881893892835444
Position 9987: 0.0024447415020405296
Position 7748: 0.0023864466943735664
Position 7014: 0.0022769880493558325
Position 363: 0.0022257743636712275
Position 6139: 0.002176626079782999
Position 5461: 0.0021413522367381213
Position 7662: 0.0020824100055381457
Position 7718: 0.0020236116344894257
Position 7994: 0.001984175798995254
Position 2011: 0.00193220237825441
Position 12658: 0.0019219074773375608
Position 171: 0.001902059278527747
Position 12580: 0.001820022881732329
Position 1227: 0.0017875007784664747
Position 261: 0.0016402078040968625
Position 11288: 0.0015157027677143767
Position 357: 0.0014767164399476557
Position 8698: 0.0012925361968740253
Position 13826: 0.0012697118135536504
Position 102: 0.0012632642314232539
Position 868: 0.0012187652617086074
Position 12612: 0.0012025684839629615
Position 1450: 0.0011174119731279784
Position 2940: 0.0010272187254297218
Position 9286: 0.0010242697400086186
Position 7142: 0.0009994182816856158
Position 5849: 0.0009931889247877539
Position 334: 0.000911713563259913
Position 10172: 0.0008848918734738614
Position 1876: 0.0008523706194305262
Position 2975: 0.0008522544979673609
Position 8735: 0.0007939668997059159
