Gene = Chek2
index = 262
Annotated 5SS: [   49  1544  8514  8778  9687 15834 18428 20925 23358 25609 26427 27054
 28094 32108]
Annotated 3SS: [ 1205  8388  8629  9595 15724 18373 20862 23257 25521 26262 26937 28007
 32026 33479]
SMsplice 5SS: [   49  8514  8778  9687 15834 20925 23358 23537 28157 32108]
SMsplice 3SS: [ 8388  8629  9595 15724 20862 23257 23429 28007 32026 33479]
top_k =  1000
Partition function (log Z): 12.216318834601976

Sorted 5' Splice Sites (High to Low Probability):
Position 8778: 0.9835995949882599
Position 49: 0.9710826063809503
Position 9687: 0.9498610256874627
Position 23358: 0.946206289656184
Position 32108: 0.9364675255803608
Position 23537: 0.8845607665433335
Position 15834: 0.8697854747394214
Position 20925: 0.8253518010309255
Position 8514: 0.5517888631050629
Position 28157: 0.49739309888516997
Position 25609: 0.45138097415025963
Position 1544: 0.44026310722616474
Position 8518: 0.4377911174985031
Position 26427: 0.43547847693749037
Position 32581: 0.3966220907408056
Position 15246: 0.3759248518572723
Position 19723: 0.23870448623125334
Position 13923: 0.225157878730046
Position 18672: 0.21195577433224377
Position 28094: 0.1941553712464351
Position 32867: 0.18334154158678156
Position 18428: 0.1803646633945155
Position 11126: 0.17168832753576904
Position 16937: 0.15551206118478106
Position 31917: 0.13636793340011816
Position 7238: 0.12788734537421811
Position 28152: 0.11340545326970485
Position 20299: 0.10463306633382126
Position 16178: 0.09720114217235525
Position 6479: 0.07698645684861666
Position 10835: 0.07631497990994814
Position 27054: 0.07426965499015313
Position 432: 0.052797299547219526
Position 5223: 0.052703045996796954
Position 14661: 0.050531726700244764
Position 23320: 0.04813941124826133
Position 541: 0.04803536326352874
Position 33052: 0.045998936532548926
Position 20736: 0.044037468346808696
Position 20723: 0.04209743508209006
Position 3937: 0.04171048186008081
Position 22378: 0.03846876615659718
Position 4052: 0.03711420787277201
Position 27622: 0.0351035540495604
Position 26468: 0.03215888545480569
Position 26376: 0.031703280225014834
Position 32189: 0.029071114254940116
Position 29442: 0.028766015654070085
Position 29454: 0.027205173154529
Position 22465: 0.02514330311405375
Position 7262: 0.02446300080901305
Position 7246: 0.023301773666484338
Position 24485: 0.02289517479394225
Position 30139: 0.021612484828080224
Position 28098: 0.021564579061167263
Position 3943: 0.020981912198907576
Position 11886: 0.020391254435754083
Position 29367: 0.01923615010676028
Position 20957: 0.017645994570044354
Position 7714: 0.016853968105081447
Position 26666: 0.016391990897993973
Position 27079: 0.015375171591559107
Position 21057: 0.014523370841789283
Position 32570: 0.014302710504713276
Position 32897: 0.014001863402309342
Position 26324: 0.013651234080100222
Position 31940: 0.013543733842317355
Position 32394: 0.013542791323280656
Position 8006: 0.012604220644376074
Position 23031: 0.011000194930722258
Position 7478: 0.010981113329748748
Position 25940: 0.01084250872971739
Position 17770: 0.010677816486750693
Position 21444: 0.01061768972315764
Position 22418: 0.00950707643847714
Position 28194: 0.009079926184424382
Position 10936: 0.00893216828520201
Position 12079: 0.007772462000560017
Position 8141: 0.007267444929432834
Position 16811: 0.007051106697467623
Position 22522: 0.006898138452255633
Position 8792: 0.006875038434221833
Position 2745: 0.0067719121368677365
Position 462: 0.006523299870544158
