Gene = Mllt11
index = 682
Annotated 5SS: [  35 3117]
Annotated 3SS: [ 2962 11704]
SMsplice 5SS: [302 587]
SMsplice 3SS: [  443 10314]
top_k =  1000
Partition function (log Z): -12.067779523719418

Sorted 5' Splice Sites (High to Low Probability):
Position 587: 0.5570798869053253
Position 4085: 0.4929578368999055
Position 302: 0.35475050013526155
Position 35: 0.3401897568703821
Position 631: 0.25746323585396136
Position 7018: 0.12811374324321625
Position 3117: 0.11094915110868617
Position 1083: 0.11094780261983295
Position 262: 0.10252637668152309
Position 2513: 0.0954682679021055
Position 4626: 0.07127576967344222
Position 358: 0.07118770185722509
Position 319: 0.03487436048993272
Position 296: 0.03336751846844779
Position 2183: 0.032395297910945794
Position 1798: 0.03136825944309656
Position 639: 0.026573468798574074
Position 216: 0.02367816653922111
Position 4913: 0.011166673189831094
Position 4617: 0.00876385641997662
Position 10175: 0.006076047890423661
Position 56: 0.006017638515883954
Position 2560: 0.005319364861313035
Position 2201: 0.0044860550470515815
Position 183: 0.0035647067833634327
Position 2174: 0.003091813330014414
Position 2092: 0.002615719431981976
Position 1751: 0.002182959230860341
Position 2206: 0.0021456289678522793
Position 2150: 0.0021317835220270205
Position 2583: 0.002026043283490177
Position 2158: 0.0018093341552589814
Position 4895: 0.0015682984839180184
Position 412: 0.0015572338002851332
Position 577: 0.0014455160281606518
Position 2127: 0.0013876192811905445
Position 252: 0.0013770994561161422
Position 2049: 0.0013567755538739796
Position 218: 0.0011359110529076007
Position 5670: 0.0010667992334033062
Position 1639: 0.0010047089730753388
Position 285: 0.0009180392317197193
Position 673: 0.0008301850375418122
Position 187: 0.000806968167292676
Position 308: 0.0007861800074882494
Position 2211: 0.0007408086187716325
Position 1417: 0.0007298573855528799
Position 2156: 0.0006865626332680496
Position 141: 0.0005950748541174184
Position 14: 0.0005809287781924252
Position 4140: 0.0005482288469902947
Position 874: 0.0005070761106093938
Position 108: 0.00047293543819520626
Position 591: 0.00032327916342708403
Position 1795: 0.00028287538728665807
Position 680: 0.00023829391248622822
Position 12: 0.0002287656367979248
Position 1763: 0.0001897926649435602
Position 1077: 0.0001692814250230614
Position 233: 0.00014377252191264935
Position 2216: 0.0001406343525198692
Position 202: 0.00011292117668957435
Position 416: 0.00011133884710109836
Position 376: 7.523413087582716e-05
Position 238: 7.066331515694935e-05
Position 181: 6.572673692130994e-05
Position 48: 6.070907934782005e-05
Position 363: 5.722566053587746e-05
Position 130: 5.183498838854831e-05
Position 657: 4.5300623621982155e-05
Position 879: 2.7371524490825414e-05
Position 871: 2.5134845596800514e-05
Position 112: 1.4158296730651939e-05
Position 2186: 1.4014488487731622e-05
Position 533: 1.37311652842831e-05
Position 473: 1.0970846592637336e-05
Position 1119: 7.238261526488785e-06
Position 1702: 5.831022645759404e-06
Position 1931: 5.550692789943447e-06
Position 1095: 5.086350360217768e-06
Position 1072: 9.138660916876409e-07
Position 837: 5.002309966153677e-07
Position 1362: 3.311407214348736e-08
Position 1056: 1.5292064585815394e-08
Position 555: 2.241196612636514e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 443: 0.7189264214193901
Position 6775: 0.28466801366222627
Position 3937: 0.2379734689874635
Position 10314: 0.21120601883149803
Position 4498: 0.12662621724923118
Position 2020: 0.12330295992016398
Position 11704: 0.12145312997641794
Position 2962: 0.1066786656308588
Position 3983: 0.099738901472718
Position 959: 0.09535482026369584
Position 3891: 0.0811634877198948
Position 8120: 0.07889683228031297
Position 5544: 0.07832877217705846
Position 2382: 0.07028164249790013
Position 3908: 0.05713858002397541
Position 546: 0.044731555142044514
Position 4592: 0.03512187356290819
Position 1592: 0.029336335667703307
Position 2996: 0.023766717901404017
Position 4713: 0.023620899150709602
Position 715: 0.023445877697353363
Position 147: 0.019317714538333364
Position 6283: 0.01390406919129933
Position 6471: 0.013091169014836587
Position 2464: 0.013023339211098744
Position 394: 0.012968532009560708
Position 2287: 0.012860681183585179
Position 4011: 0.012150393511842104
Position 9958: 0.01165680162049519
Position 373: 0.009964327763777085
Position 7840: 0.00850237603759659
Position 5343: 0.008487602762509294
Position 3949: 0.008463789897700679
Position 5939: 0.008203450925614404
Position 7128: 0.007431089272504597
Position 2440: 0.007356148599760861
Position 100: 0.007194367114233371
Position 519: 0.007085731457578647
Position 9813: 0.005937565725797796
Position 3099: 0.005568488024702899
Position 2290: 0.005348962483581807
Position 1019: 0.004921078649105894
Position 1080: 0.004864835827105839
Position 4391: 0.004816399322174562
Position 2647: 0.0046309744746551446
Position 5058: 0.004529502076925458
Position 1475: 0.004078013622541936
Position 4817: 0.003911088140468708
Position 843: 0.003417985085762074
Position 103: 0.0033334869170541684
Position 783: 0.003175750961392116
Position 1595: 0.0031686848670721417
Position 1695: 0.0026748932579468182
Position 2969: 0.0026061002086424007
Position 7612: 0.002523640716609502
Position 8139: 0.0021722372247005776
Position 211: 0.0020336567312118858
Position 1397: 0.0018539735785688097
Position 3689: 0.001820791537805625
Position 7972: 0.0017330377082333797
Position 6103: 0.0015892579457305288
Position 983: 0.0014925663038974216
Position 397: 0.0014097403058524738
Position 2117: 0.001345098189588528
Position 523: 0.0012654340707014705
Position 2389: 0.0012082986459621583
Position 5357: 0.001084090121142626
Position 3063: 0.0009224170547098686
Position 1910: 0.0009027063064941255
Position 3748: 0.0008916426382582737
Position 7327: 0.000884491829416958
Position 4972: 0.0008755761417595344
Position 550: 0.0008366620432116279
Position 6567: 0.0008240148507300758
Position 2887: 0.0007455452320091598
Position 6329: 0.0007209955360576417
Position 1261: 0.0006752879621457247
Position 4203: 0.000577178471607187
Position 1163: 0.0005222534785546443
Position 5556: 0.0004922661839673121
Position 4616: 0.0004860459537320671
Position 3279: 0.00048058662405709416
Position 525: 0.00047472691370970904
Position 202: 0.00045866100570010057
Position 575: 0.0004378024078456526
Position 1023: 0.0004320518969539943
Position 5601: 0.000427029940543615
Position 238: 0.0003992603382200073
Position 215: 0.00039900968614149673
Position 153: 0.00034405439273851933
Position 965: 0.0002655290183655794
Position 458: 0.0002550706655330787
Position 3735: 0.00023543550771023858
Position 4220: 0.00022175974216603908
Position 4084: 0.0002021096362413981
Position 4361: 0.0001954711419108692
Position 1343: 0.00019317741780480746
Position 2677: 0.0001758307041445624
