Gene = Cnot9
index = 276
Annotated 5SS: [  404 11192 12959 16370 17556 21033 21626]
Annotated 3SS: [11011 12842 16259 17445 20933 21533 22627]
SMsplice 5SS: [  404 11192 12959 16370 17556 21033 21626]
SMsplice 3SS: [11011 12842 16259 17445 20933 21533 22627]
top_k =  1000
Partition function (log Z): 1.5841672986810318

Sorted 5' Splice Sites (High to Low Probability):
Position 21626: 0.9849634277965675
Position 12959: 0.9677345682341604
Position 404: 0.8709160171004068
Position 16370: 0.8496843838716324
Position 11192: 0.8027978674768906
Position 17556: 0.7917179737450087
Position 21033: 0.6987008301940646
Position 22758: 0.4527853562425987
Position 23785: 0.3098707365877878
Position 13523: 0.2598910538067443
Position 4945: 0.2481672804460197
Position 19036: 0.22693820086306382
Position 21141: 0.19934091332990642
Position 16631: 0.1880133816005482
Position 18648: 0.16017768282753136
Position 7902: 0.1496806416127245
Position 11196: 0.13037177691073473
Position 22925: 0.12336224230517427
Position 339: 0.11737904687150467
Position 11645: 0.092224927717756
Position 23219: 0.06993812125972605
Position 22460: 0.05890705907807006
Position 14482: 0.058548967848321476
Position 3683: 0.05826107614847452
Position 23122: 0.056394578265623635
Position 10488: 0.05504539372399509
Position 21903: 0.0546025171807843
Position 22734: 0.051297428269039234
Position 8655: 0.04261693305179991
Position 14445: 0.04147721594953452
Position 18886: 0.03690162279573375
Position 22363: 0.03608504945303256
Position 238: 0.03243464839243389
Position 2855: 0.031964021396035366
Position 22465: 0.031834243459455853
Position 157: 0.029817623505806284
Position 18921: 0.027271275838613857
Position 1345: 0.025685725532309543
Position 17572: 0.02199487670102101
Position 11888: 0.021410225538155733
Position 20286: 0.020492732408449905
Position 21432: 0.019863391722771136
Position 22937: 0.01906089247882682
Position 17350: 0.018882467907661668
Position 3118: 0.01877623771188013
Position 20275: 0.016904286831268166
Position 2873: 0.0166477616693807
Position 15848: 0.01621015075829205
Position 9359: 0.013921830893014206
Position 11169: 0.013261107476244285
Position 10046: 0.011093715189567218
Position 17869: 0.01076673434831661
Position 10407: 0.01004050264844958
Position 196: 0.009919588829910881
Position 14572: 0.00964296486745467
Position 11210: 0.009395759305279357
Position 17577: 0.00934169675802626
