Gene = Sept11
index = 966
Annotated 5SS: [  161 46127 55146 61620 63576 67810 68856 71945 74251]
Annotated 3SS: [46011 54949 61432 63413 67712 68686 71811 74062 77901]
SMsplice 5SS: [  161  4888 35233 37359 38894 46127 50510 55146 61620 63576 64937 67810
 68856 71945 74150 74408]
SMsplice 3SS: [ 4795 35076 37263 38659 46011 50401 54949 61432 63413 64844 67712 68686
 71811 74062 74327 77901]
top_k =  1000
Partition function (log Z): -47.900668864004764

Sorted 5' Splice Sites (High to Low Probability):
Position 4888: 0.8326196099251953
Position 7650: 0.752450674601875
Position 161: 0.6962404734148188
Position 6819: 0.48645686879232447
Position 12820: 0.3171468454194572
Position 106: 0.233589084044173
Position 1964: 0.12420173625807225
Position 10603: 0.09222093507204251
Position 3945: 0.07091958928317427
Position 7400: 0.06138777739319438
Position 5124: 0.0563996101482962
Position 146: 0.0478791433402478
Position 1739: 0.03527268235189192
Position 5164: 0.0329588214499945
Position 4280: 0.013050699564849668
Position 4923: 0.01293340365005925
Position 3775: 0.012908827537397772
Position 896: 0.012603986003650746
Position 2000: 0.012513993382948339
Position 5712: 0.009085793756307593
Position 11350: 0.007726804029783245
Position 7057: 0.00766259364598703
Position 9262: 0.007069731365133169
Position 1516: 0.006761419841548313
Position 4287: 0.0067282984999840765
Position 2506: 0.006554005028194953
Position 10154: 0.006221464891346092
Position 8031: 0.006001610461989174
Position 9783: 0.005873546825810821
Position 6938: 0.005834330021112514
Position 1808: 0.005411770290301549
Position 956: 0.004578053416009715
Position 3621: 0.004420231960896455
Position 165: 0.004016900024030147
Position 8151: 0.0032441542632439396
Position 1676: 0.00318068050676326
Position 7093: 0.0031228512130405325
Position 2744: 0.002320135294689155
Position 3961: 0.0021728560406741385
Position 231: 0.002087938151028163
Position 102: 0.001955532805756037
Position 295: 0.00188976334519347
Position 4598: 0.0017635088756677597
Position 3241: 0.001529281771204264
Position 3528: 0.0014843605071236754
Position 433: 0.0014790320674007915
Position 9401: 0.0014092677542593115
Position 4679: 0.0011973491303511475
Position 8147: 0.0011746885621209805
Position 9357: 0.0011620208699066428
Position 4124: 0.0011345215931391616
Position 8074: 0.0010186459980093092
Position 642: 0.0010072003664609276
Position 1926: 0.0009721883868260259
Position 159: 0.0007879696739479357
Position 2706: 0.0007696903487534778
Position 1856: 0.0007691713658455052
Position 2775: 0.00076046899881181
Position 237: 0.0007533677987760043
Position 4092: 0.0006795404627348363
Position 3600: 0.0006785108197536649
Position 2344: 0.0006618730083514071
Position 2062: 0.0006245834337785708
Position 3186: 0.0006157206136254431
Position 4611: 0.0006054047914552101
Position 1304: 0.0005646755834011604
Position 291: 0.0005616197217630229
Position 210: 0.0005144529039700317
Position 1207: 0.0004941779789079549
Position 128: 0.0004789581745564946
Position 9549: 0.00046821735896118857
Position 3005: 0.00044706592400637685
Position 3979: 0.000368406520754194
Position 3309: 0.0003507523008543203
Position 1753: 0.00034927676523858255
Position 3007: 0.000344688841209044
Position 3114: 0.00034052763299697756
Position 1376: 0.0003347681062263367
Position 1581: 0.00032211464554740023
Position 8680: 0.00026998555356208325
Position 1562: 0.00023695455461913634
Position 213: 0.00023601681427869493
Position 1470: 0.0002310847773086601
Position 2305: 0.00022877871881566648
Position 8066: 0.0002030409951373377
Position 3954: 0.00018370770926848175
Position 189: 0.00016907592150325088
Position 3272: 0.00015196808565732484
Position 7798: 0.00014676594739344606
Position 3198: 0.00014031311565193525
Position 2114: 0.00013984453909038233
Position 597: 0.00013687099124239598
Position 513: 0.00013088412061026765
Position 2416: 0.00012649127396514715
Position 1863: 0.00011765136114493735
Position 1249: 0.0001117966503439375
Position 3508: 0.0001078872578373147
Position 1498: 9.4161232303687e-05
Position 1027: 9.331296954802789e-05
Position 1886: 8.981402866434236e-05
Position 2986: 7.586991618242053e-05
Position 6375: 6.94558894178111e-05
Position 721: 3.0263959600217584e-05
Position 633: 2.8808685534077448e-05
Position 7328: 2.253713603215086e-05
Position 272: 2.2397798979091173e-05
Position 680: 2.1250514723486654e-05
Position 7792: 1.9973520714115178e-05
Position 811: 1.5734321398017916e-05
Position 1575: 1.0309332347787954e-05
Position 5410: 9.762764873200125e-06
Position 929: 9.432991750175056e-06
Position 1443: 8.798947592824905e-06
Position 986: 8.779467982520329e-06
Position 1185: 7.658508074471274e-06
Position 411: 7.643114029012306e-06
Position 656: 6.8371273040338204e-06
Position 275: 5.8079811906632944e-06
Position 912: 5.745400720120344e-06
Position 653: 5.5497569065966584e-06
Position 1170: 5.126047915182577e-06
Position 1509: 4.684629844107389e-06
Position 140: 4.2812494796989015e-06
Position 400: 3.411292755093786e-06
Position 4882: 3.3693218873766315e-06
Position 1554: 2.610415937713423e-06
Position 9298: 2.500263796325258e-06
Position 1573: 2.3304442543391837e-06
Position 1668: 1.9466601242450137e-06
Position 1234: 1.9187691148982904e-06
Position 1710: 1.8473021343524872e-06
Position 1347: 1.5877079391745135e-06
Position 1461: 1.5823736452802954e-06
Position 1585: 1.3406028617016652e-06
Position 1338: 1.2035707139917404e-06
Position 1053: 8.679330477904021e-07
Position 659: 5.252534108329604e-07
Position 744: 4.6524259915254873e-07
Position 100: 3.86727418626178e-07
Position 299: 3.656089653037026e-07
Position 556: 3.131889502209823e-07
Position 297: 2.7326009167240314e-07
Position 1155: 2.1745759987622947e-07
Position 545: 1.913787627295469e-07
Position 1072: 1.2423428507177024e-07
Position 1043: 1.055509354760896e-07
Position 1179: 6.945844227261323e-08
Position 623: 6.870365993789838e-08
Position 900: 4.6366824075444005e-08
Position 281: 4.160139199556176e-08
Position 1686: 2.7398932837846747e-08
Position 1609: 2.738275017332576e-08
Position 914: 2.151250585317366e-08
Position 860: 6.561513514973721e-09
Position 610: 6.178778265291521e-09
Position 863: 1.1653787822185273e-09
Position 319: 8.146048043592253e-10
Position 787: 3.974141166397478e-10
Position 1141: 1.9608108018375556e-13
Position 1046: 5.5656370609103635e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4795: 0.8804290150024335
Position 20343: 0.6048649461620971
Position 6724: 0.2747884916146312
Position 7567: 0.2514178927710175
Position 12745: 0.24150779180982662
Position 7516: 0.2242338193761027
Position 7490: 0.19829236036497802
Position 6701: 0.1680695627727875
Position 18394: 0.10519470608302037
Position 10443: 0.10279692621217375
Position 1777: 0.10048852563076713
Position 12725: 0.09670976867885248
Position 17415: 0.06636415801949326
Position 7463: 0.06354938003672478
Position 3890: 0.05538929557125586
Position 10052: 0.05103143504015122
Position 7255: 0.043378602133477676
Position 7951: 0.03740058089212618
Position 1886: 0.03692053133096768
Position 6610: 0.02558407982338121
Position 10027: 0.024918949862691827
Position 1594: 0.01879798249769792
Position 5012: 0.01791973788740272
Position 7123: 0.014419700991250032
Position 15847: 0.01369749156277608
Position 5024: 0.013245727448681521
Position 1293: 0.013149188067061703
Position 6738: 0.011648523891548536
