Gene = Krtcap2
index = 612
Annotated 5SS: [ 550  967 1163 3175]
Annotated 3SS: [ 811 1098 3107 3604]
SMsplice 5SS: [142]
SMsplice 3SS: [3107]
top_k =  1000
Partition function (log Z): -9.693401077109876

Sorted 5' Splice Sites (High to Low Probability):
Position 3175: 0.39244102414482873
Position 1163: 0.29348893407250987
Position 628: 0.28842710402361793
Position 142: 0.25728925427302496
Position 262: 0.17394387332627106
Position 49: 0.09306603528603351
Position 550: 0.08822860241288041
Position 3008: 0.08207136565167088
Position 149: 0.06691814928405007
Position 750: 0.0542879039038707
Position 1070: 0.05283251586692488
Position 213: 0.039905579632626656
Position 200: 0.0376366205086534
Position 24: 0.032973739330441336
Position 967: 0.030547569662913877
Position 28: 0.026154485339474128
Position 204: 0.019433229226816118
Position 746: 0.014916277711719444
Position 1130: 0.014370707002413226
Position 710: 0.008395359305440608
Position 818: 0.0044872726708680925
Position 1784: 0.00422886078822861
Position 40: 0.003994882149813151
Position 185: 0.0030557914637017298
Position 3179: 0.0028485009094174896
Position 1820: 0.0026811277185915896
Position 3451: 0.002567797431689624
Position 543: 0.0025137115753658557
Position 226: 0.0024108361308021052
Position 1840: 0.0021177065982388383
Position 3201: 0.0019081169045420396
Position 1024: 0.0018943893964540304
Position 721: 0.0017371523630063663
Position 683: 0.0016822774238100366
Position 1481: 0.0015194553089177654
Position 619: 0.0014532210562480192
Position 1466: 0.0014450685571418456
Position 441: 0.0012943130397097167
Position 163: 0.0012272979793647026
Position 2982: 0.0011708329597432156
Position 3024: 0.0009108297709584197
Position 1001: 0.0008829522681337337
Position 362: 0.0008308778995028178
Position 2440: 0.0006719317666257926
Position 2699: 0.0006672062995295991
Position 909: 0.0005855419430775454
Position 182: 0.000544945911067641
Position 952: 0.0004867813174412283
Position 639: 0.00048602673609735486
Position 602: 0.00044890313491880373
Position 474: 0.00035616296988895277
Position 590: 0.00030521816609535655
Position 223: 0.00030109061747086573
Position 3728: 0.0002580617813820016
Position 605: 0.0002301080732211338
Position 697: 0.00019985992269922138
Position 2104: 0.00015750592042701358
Position 307: 0.00013521622121017893
Position 15: 0.00011042272727793439
Position 429: 0.0001052013682265332
Position 1571: 8.943120786829702e-05
Position 732: 7.886186304212908e-05
Position 298: 6.347604965233633e-05
Position 641: 6.249638819484436e-05
Position 743: 5.095318040437062e-05
Position 700: 3.7840530008486294e-05
Position 450: 3.4784952073796345e-05
Position 767: 3.1340702165286535e-05
Position 596: 2.7554120428351472e-05
Position 91: 2.3596100181773358e-05
Position 716: 2.2713676257313627e-05
Position 456: 1.9299937495719398e-05
Position 121: 1.1670811252296802e-05
Position 685: 6.995325153684366e-06
Position 814: 1.56258960246096e-06
Position 1412: 1.5321469253405875e-06
Position 999: 2.3578936193037996e-07
Position 3221: 2.3191335772936704e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3107: 0.6436373024325808
Position 3604: 0.32336115249878644
Position 811: 0.2292758437423124
Position 515: 0.2243187018645303
Position 879: 0.09007101260054416
Position 2871: 0.08995996029926773
Position 814: 0.08187651749220093
Position 3314: 0.05515338528656305
Position 3665: 0.05502228899911263
Position 3509: 0.051269771997355856
Position 622: 0.044030796001699964
Position 1702: 0.04035272444684593
Position 1098: 0.025795063279325958
Position 1243: 0.022078776683649604
Position 1406: 0.015603269958350782
Position 479: 0.013799657682951478
Position 2967: 0.013529493611026847
Position 1783: 0.012330058281586684
Position 407: 0.009122655870878252
Position 3758: 0.008466157716463436
Position 1411: 0.00598909359513465
Position 3797: 0.005380327149352095
Position 2514: 0.00483616338077102
Position 3348: 0.003816531183190134
Position 3560: 0.0032714969131989852
Position 670: 0.002921260972404205
Position 3780: 0.0028420473742663595
Position 2875: 0.0026645405832836076
Position 787: 0.0023163490761237806
Position 1074: 0.0021087544226792774
Position 3000: 0.001995202611522439
Position 3380: 0.001778693685472872
Position 2588: 0.0017783174737004126
Position 3358: 0.0015341530167183725
Position 924: 0.0014837711215285533
Position 2398: 0.0014793339870508404
Position 3563: 0.0014660322267691598
Position 2567: 0.0014392757335909582
Position 1929: 0.001434642249577004
Position 2919: 0.0014036619658002517
Position 409: 0.0013459215466163992
Position 3517: 0.001339850399166023
Position 1045: 0.001304123357763184
Position 2666: 0.0012912260276473477
Position 424: 0.0012606010557683562
Position 3644: 0.0010757098054324948
Position 654: 0.0010560390983795464
Position 3023: 0.0010434208665174014
Position 3672: 0.0010344361892916803
Position 2456: 0.0009993735407865436
Position 1451: 0.0009327979501276726
Position 3042: 0.0009316354610847467
Position 3251: 0.0008804300312417262
Position 2890: 0.0007244241083304656
Position 987: 0.0006738324673980894
Position 1010: 0.0006114021202324155
Position 2216: 0.0006046602031040473
Position 3805: 0.0005166075897464093
Position 1135: 0.00039305310634648314
Position 338: 0.00038730564761691887
Position 3367: 0.0003510964466940273
Position 3189: 0.00029679301595915197
Position 992: 0.0002626019320252715
Position 1485: 0.00023281132588313813
Position 3813: 0.00020383374518932724
Position 3822: 0.00016201854864697317
Position 127: 0.00015301333856184636
Position 633: 0.0001355131074254088
Position 370: 0.00011591729983649536
Position 2543: 0.00011237376332136994
Position 887: 0.00010631305193133031
Position 2723: 0.00010185598624297239
Position 2353: 8.574114502869499e-05
Position 432: 7.430715615924804e-05
Position 584: 7.297121850050263e-05
Position 1490: 7.030381592431632e-05
Position 1986: 6.388450499786712e-05
Position 2103: 6.137838335546638e-05
Position 2111: 5.949835966744311e-05
Position 690: 5.854240036062459e-05
Position 434: 5.776855950443692e-05
Position 384: 5.581866021896995e-05
Position 1252: 5.217158101975964e-05
Position 1599: 4.960884175523621e-05
Position 255: 4.6855563580215785e-05
Position 130: 4.5731907760232854e-05
Position 247: 4.035784271868193e-05
Position 110: 3.795943295332824e-05
Position 438: 3.286535545131086e-05
Position 293: 3.1796205817747555e-05
Position 381: 2.6991916882938117e-05
Position 441: 2.1998326459371314e-05
Position 271: 2.1153940116718572e-05
Position 261: 1.6952933277841994e-05
Position 117: 1.589758167874176e-05
Position 141: 1.3592882209236942e-05
Position 303: 1.326472204584368e-05
Position 341: 1.1832616042231173e-05
Position 312: 1.059051015027054e-05
Position 323: 5.065188658507578e-06
Position 357: 4.4284934805274755e-06
Position 446: 2.6599449129416753e-06
Position 894: 1.8182033542165475e-06
Position 316: 1.1351596338572945e-06
Position 743: 1.117796800805641e-06
Position 709: 1.0149723057793817e-06
Position 320: 6.962307864010676e-07
Position 314: 6.144125645054223e-07
Position 348: 5.841391052906744e-07
Position 200: 4.40212028056053e-07
Position 590: 3.6705099411187744e-07
Position 450: 3.380497425530498e-07
Position 354: 2.3684579469117248e-07
Position 234: 2.2718779843350963e-07
Position 219: 1.9387486993831333e-07
Position 208: 1.757784343689266e-07
Position 190: 4.932779241258335e-08
Position 223: 4.470527171383119e-08
Position 212: 3.8820176031393896e-08
Position 298: 2.5751895577816466e-08
Position 182: 2.437799452860579e-08
