Gene = Cabs1
index = 198
Annotated 5SS: [1356]
Annotated 3SS: [1956]
SMsplice 5SS: [225]
SMsplice 3SS: [1956]
top_k =  1000
Partition function (log Z): -10.999689393276846

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.480742006281273
Position 997: 0.16300349855826612
Position 951: 0.15649339115384692
Position 656: 0.14688780474596994
Position 1854: 0.13452613287007129
Position 203: 0.0566314728164048
Position 429: 0.042251711633948884
Position 105: 0.040168770378019386
Position 1360: 0.010709178987931053
Position 1514: 0.010462366623569683
Position 373: 0.008152553576271662
Position 1225: 0.006234348957246717
Position 25: 0.005940340623918173
Position 425: 0.003689584130650034
Position 1755: 0.0034560140497614123
Position 752: 0.0030776153389089705
Position 1631: 0.00272162379552131
Position 1234: 0.00227987119358365
Position 710: 0.002096040041493636
Position 194: 0.0016644220722535753
Position 242: 0.001558637696170876
Position 1090: 0.0009771555057640038
Position 515: 0.0007373596682665852
Position 563: 0.0006685977414451832
Position 512: 0.00042677234335630716
Position 1281: 0.00040141556827989397
Position 398: 0.0003267021816662551
Position 529: 0.00031973586101494914
Position 456: 0.0003006272920399439
Position 1052: 0.0002482183142163845
Position 650: 0.0002320385630039016
Position 672: 0.00019935412865890626
Position 1124: 0.00019112142092930578
Position 1288: 0.0001874214916270128
Position 38: 0.0001542157420351361
Position 810: 0.00015255415341639957
Position 300: 0.00014935218078381533
Position 1182: 0.0001456888737656174
Position 552: 0.00012935826746028544
Position 686: 0.00011266192789214388
Position 31: 6.812718506375167e-05
Position 797: 6.241898741117202e-05
Position 961: 5.229760345869242e-05
Position 1270: 4.824375187009834e-05
Position 1774: 4.307185253491667e-05
Position 1712: 4.0948248862706865e-05
Position 608: 3.819315841690817e-05
Position 1136: 3.781532048318297e-05
Position 434: 3.693647063204445e-05
Position 773: 2.550759504280191e-05
Position 1532: 1.5545727690738692e-05
Position 881: 2.0778207997920674e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1956: 0.5894535130946897
Position 446: 0.16279223159896913
Position 1735: 0.11216729815482251
Position 1709: 0.054902123193896396
Position 1988: 0.05125526812000788
Position 1022: 0.04699423864063483
Position 587: 0.035765975358878356
Position 500: 0.03393957866070447
Position 629: 0.02855138020613055
Position 2039: 0.025708729500788122
Position 323: 0.021281647280601917
Position 398: 0.018486886772138382
Position 1504: 0.017116746997534127
Position 779: 0.01141684880570618
Position 1109: 0.008845711671966587
Position 1064: 0.007076324145814146
Position 1459: 0.006134948445349115
Position 743: 0.005682137586682458
Position 869: 0.004926684367275283
Position 1613: 0.004528556239750415
Position 672: 0.0035579594280803002
Position 1136: 0.002760310126064845
Position 1788: 0.0026914489335733726
Position 782: 0.0025960280187243365
Position 706: 0.002478588349276231
Position 456: 0.0022205022469967903
Position 1992: 0.002169234204616459
Position 725: 0.0020596800409840425
Position 425: 0.001958285017961053
Position 875: 0.0018459345546201326
Position 2098: 0.001607872933813148
Position 242: 0.0012800279300337687
Position 1139: 0.001059340165995223
Position 824: 0.0009628592627130671
Position 503: 0.000950458998981322
Position 545: 0.0009493092877076362
Position 1397: 0.0008748538332819484
Position 1355: 0.0008414178237355385
Position 1511: 0.0008256409988039258
Position 185: 0.0006191400402861614
Position 810: 0.0005513422638253703
Position 1447: 0.0005430929937327058
Position 1156: 0.0005216344109829013
Position 709: 0.0004522785593766554
Position 904: 0.0004041564076288192
Position 512: 0.00037382084608265817
Position 1124: 0.0003683060881493672
Position 996: 0.00032427370113910167
Position 1484: 0.0003226622819166176
Position 1919: 0.00029500930400669736
Position 1841: 0.0002846217855466518
Position 1088: 0.00023984516637688526
Position 1759: 0.0002064382833686682
Position 188: 0.00020153129702812182
Position 325: 0.00018978643926903838
Position 1653: 0.00016737958870165676
Position 887: 0.00015912121471065575
Position 568: 0.00014834714957775083
Position 1336: 0.00014804122291818824
Position 655: 0.00013713308915955734
Position 821: 0.00013597055491659557
Position 547: 0.00012873638929406626
Position 509: 0.00012712777662446552
Position 679: 0.00012502019282776124
Position 329: 0.00011810192652607617
Position 1329: 0.00011801407488583676
Position 370: 0.00011255076414869081
Position 748: 8.509566286534859e-05
Position 164: 7.365945538575147e-05
Position 746: 6.978227271861904e-05
Position 203: 6.279601330356024e-05
Position 529: 5.848166986766461e-05
Position 552: 5.793420125329321e-05
Position 1150: 5.5468507516663784e-05
Position 1421: 5.5205751627128536e-05
Position 1466: 4.840279004529326e-05
Position 941: 4.131514362740484e-05
Position 96: 3.9124666186678915e-05
Position 786: 3.559958256155882e-05
Position 1202: 3.3682591789460725e-05
Position 1234: 3.323636123381987e-05
Position 296: 3.1063022020379644e-05
Position 686: 3.0380781080249545e-05
Position 1281: 2.9350774841444677e-05
Position 1042: 2.9289449187970623e-05
Position 951: 2.9204642186763907e-05
Position 473: 2.816703604290451e-05
Position 920: 1.9494057155944755e-05
Position 1159: 1.636175429471194e-05
Position 1205: 1.6155510808887197e-05
Position 961: 1.373113791079323e-05
Position 281: 1.2939279843796064e-05
Position 955: 1.0599371017176977e-05
Position 959: 9.687542250725239e-06
Position 470: 1.8378722034863162e-06
Position 284: 1.5786606023656553e-06
Position 265: 1.5608075790715787e-06
Position 98: 1.4552994194898565e-06
Position 125: 1.3266908782724694e-06
Position 105: 6.838459526274347e-07
Position 1114: 5.5902817969641e-07
Position 1302: 3.822651600376331e-07
Position 1111: 3.1560002427740374e-07
Position 594: 3.0753898216578116e-07
Position 760: 2.7837891550616144e-07
Position 647: 2.6337895337958895e-07
Position 122: 2.1029158125316905e-07
Position 250: 1.6935881002625338e-08
