Gene = Ercc1
index = 384
Annotated 5SS: [  419   940  3839  5487  6015  7928  9648 10395 10584]
Annotated 3SS: [  827  3622  5382  5914  7850  9547 10322 10514 11640]
SMsplice 5SS: [  189   940  3839  5487  6015  7928 10469]
SMsplice 3SS: [  827  3622  5382  5914  7850 10322 11640]
top_k =  1000
Partition function (log Z): 11.68589051871545

Sorted 5' Splice Sites (High to Low Probability):
Position 3839: 0.9903192516813246
Position 6015: 0.9637152779654244
Position 7928: 0.9401964210120065
Position 5487: 0.8750140405721418
Position 940: 0.8543036970912554
Position 9648: 0.46261692126535314
Position 326: 0.4355947445642976
Position 10584: 0.42826008147457295
Position 10469: 0.4134575794459018
Position 189: 0.3578198601569077
Position 571: 0.32856619145309796
Position 419: 0.19672757984132622
Position 5763: 0.1837013168789907
Position 10395: 0.17200290641124658
Position 632: 0.1714316705214244
Position 4669: 0.16682483685002433
Position 3352: 0.15869084636560113
Position 8246: 0.07610484143822346
Position 925: 0.046392308124576134
Position 5846: 0.04545484200107001
Position 10201: 0.03033892194137167
Position 4633: 0.028105251464074762
Position 4470: 0.027864245738738035
Position 8095: 0.02109712671452442
Position 5432: 0.01951458559952127
Position 4272: 0.01681990457073099
Position 5841: 0.014821234841254437
Position 7360: 0.014721255645430618
Position 5796: 0.013129473147040133
Position 996: 0.012669382888922802
Position 11221: 0.009050672131951964
Position 10402: 0.007808166853783111
Position 8721: 0.0071369053694458565
Position 4150: 0.006669465059039926
Position 3824: 0.006636419693471945
Position 3181: 0.006509910459760362
Position 2134: 0.005909460958384309
Position 4215: 0.005210269448286444
Position 1731: 0.004960930958125678
Position 5437: 0.0040484656319430675
Position 3703: 0.0039713073130135095
Position 3476: 0.003953313943366932
Position 6305: 0.0035982194167064325
Position 2254: 0.00354956801961547
Position 11101: 0.003412213921969202
Position 698: 0.0032214772046525253
Position 994: 0.0031765381015558466
Position 5112: 0.003134275416252974
Position 4976: 0.0030774927097100987
Position 3694: 0.0028380361333359663
Position 10024: 0.0028280262697108387
Position 10790: 0.002783164677153881
Position 4524: 0.002505301015033952
Position 4089: 0.002453437099663843
Position 6184: 0.0022724558600562654
Position 7991: 0.002246155453991086
Position 4293: 0.0020400480076390106
Position 5649: 0.0018469578076309439
Position 2195: 0.0018434835533095737
Position 8536: 0.001768740064542672
Position 7280: 0.0016289386476288467
Position 11322: 0.0015378742285751558
Position 10620: 0.0015293554347215969
Position 5307: 0.0014722257886624662
Position 1065: 0.0014025574066345273
Position 8378: 0.0013644001358433784
Position 6089: 0.0013342292617421632
Position 5606: 0.0013080510855957273
Position 897: 0.0010675193409956307
Position 6373: 0.0010535722458484978
Position 2361: 0.0010128940444624325
Position 6006: 0.000979504037688688
Position 4265: 0.00092958375351439
Position 2354: 0.0009014894992814103
Position 8919: 0.0007704437982553287
Position 4285: 0.0007455326023340036
Position 9566: 0.0007282914114511279
Position 4333: 0.0006945553111521826
Position 9673: 0.0006522843478151427
Position 4155: 0.0006350502782542122
Position 3058: 0.0006297574657785558
Position 3402: 0.0005604860067290806
Position 4675: 0.0005543876642907718
Position 11478: 0.0005534453122092166
Position 4442: 0.0005315981642682676
Position 622: 0.0004919860906952131
Position 11492: 0.0004806956292160269
Position 8482: 0.0004649737301916276
Position 6154: 0.00043492002962142976
Position 2295: 0.00040161782409344507
Position 4785: 0.00039626415830236385
Position 8328: 0.0003745445293426803
Position 8015: 0.0003709603050949597
Position 1921: 0.0003683272080084495
Position 10972: 0.00035441247705479803
Position 474: 0.000353927613292907
Position 2620: 0.00035341333389480667
Position 388: 0.0003351222916904826
Position 330: 0.00032472810889286254
Position 5585: 0.00032205105887930265
Position 6425: 0.0003107453728295519
Position 180: 0.00029300271952339556
Position 2367: 0.00027133139805694687
Position 668: 0.0002627538298733701
Position 4958: 0.0002479379539730486
Position 5029: 0.0002433513828964503
Position 8735: 0.0002365294845324405
Position 6000: 0.0002321667862595621
Position 3382: 0.0002203728835359985
Position 11143: 0.00021707231834275885
Position 10848: 0.00021416597750005236
Position 1053: 0.00020524914245952994
Position 10831: 0.0002009294312235943
Position 10923: 0.00019574505168605007
Position 6012: 0.00019359686368357264
Position 3144: 0.00019189714783356381
Position 7651: 0.00017383537305655497
Position 9702: 0.00014806447183484073
Position 3680: 0.0001357736339510946
Position 1972: 0.00013382295940709234
Position 1585: 0.0001298758237161088
Position 573: 0.00012154139768346681
Position 1714: 0.00012031910098406654
Position 10876: 0.0001196086866568989
Position 5500: 0.00011622889352839037
Position 361: 0.00011224101962942235
Position 11237: 0.00010505506357014356
Position 6058: 0.00010305841712139828
Position 2232: 0.0001029219555124081
Position 6220: 0.00010098154877128388
Position 2856: 9.773316168955128e-05
Position 11347: 9.749632365775086e-05
Position 860: 9.647854166052967e-05
Position 7255: 9.431132341021113e-05
Position 231: 9.211102980563562e-05
Position 932: 7.719308317978008e-05
Position 5991: 7.677132723807651e-05
Position 1000: 7.301884908666126e-05
Position 8281: 7.027025502315932e-05
Position 1304: 7.00254468768837e-05
Position 8740: 6.946337967916546e-05
Position 6478: 6.850702016283334e-05
Position 1793: 6.641136365451472e-05
Position 6063: 5.794977790643352e-05
Position 7006: 5.6531015647428426e-05
Position 752: 5.5320275321577615e-05
Position 1564: 5.099880847984054e-05
Position 2017: 4.848665151785822e-05
Position 174: 4.7126771687372215e-05
Position 1569: 4.603961791481781e-05
Position 1061: 3.720374315944437e-05
Position 366: 3.619119588349861e-05
Position 341: 3.2651703903767064e-05
Position 375: 3.220988331073031e-05
Position 2456: 3.1115929682056974e-05
Position 970: 3.000709137432348e-05
Position 4269: 2.4157159591459167e-05
Position 2025: 2.354431076582134e-05
Position 6399: 2.3295379791674906e-05
Position 7914: 2.3287133688506577e-05
Position 7985: 2.0977963168262804e-05
Position 7089: 1.9436685673052863e-05
Position 7036: 1.7817436622921265e-05
Position 7085: 1.6842741496664405e-05
Position 5989: 1.6548554086957114e-05
Position 7143: 1.6139891496089362e-05
Position 468: 1.4965246583610484e-05
Position 265: 1.3139688030795148e-05
Position 4787: 1.2525536553727568e-05
Position 614: 1.2031031629027816e-05
Position 353: 8.518835869741134e-06
Position 766: 7.828834963234775e-06
Position 7889: 7.795681930491915e-06
Position 611: 6.179377663470761e-06
Position 423: 5.190565044497938e-06
Position 7997: 5.065510893480084e-06
Position 43: 4.999868228874357e-06
Position 130: 4.706469551449592e-06
Position 742: 4.2553994490771875e-06
Position 609: 4.192272995983398e-06
Position 4112: 4.183750704308003e-06
Position 702: 3.964763555236292e-06
Position 4351: 3.4390293668396265e-06
Position 344: 3.0685888812755046e-06
Position 364: 2.4953449934009114e-06
Position 59: 2.387853237847897e-06
Position 65: 2.3809100888019133e-06
Position 653: 2.3341339353033883e-06
Position 385: 2.263683960525547e-06
Position 2596: 1.082513704009775e-06
Position 3808: 1.0233451599573336e-06
Position 3743: 8.761593237911788e-07
Position 432: 8.475602609429754e-07
Position 2705: 6.288419820934669e-07
Position 1776: 2.749379766584484e-07
Position 3881: 2.0416188364436726e-07
Position 4193: 2.0134521281072028e-07
Position 4020: 1.956268208349749e-07
Position 1860: 1.5207009818815362e-07
Position 4712: 1.2980874403715702e-07
Position 4191: 7.100608898879463e-08
Position 4689: 6.882281005502148e-08
Position 4027: 4.343742332497222e-08
Position 2434: 3.332437529191655e-08
Position 2566: 3.2853017284454295e-08
Position 1767: 3.2365219461102015e-09
Position 4575: 1.540654822327876e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3622: 0.9918528299482757
Position 5914: 0.9244844663718415
Position 827: 0.884620924470029
Position 5382: 0.8591864621820421
Position 7850: 0.8571844122742677
Position 10322: 0.8219179099727959
Position 11640: 0.520855262021008
Position 401: 0.4291225058400931
Position 9547: 0.421790952397738
Position 10875: 0.1930964414107049
Position 3273: 0.13668779622192972
Position 11378: 0.1355476599515904
Position 4591: 0.0966075826746929
Position 10459: 0.09309050153360975
Position 8157: 0.08490672821912736
Position 5569: 0.08312153027349369
Position 7820: 0.08026725717330736
Position 4543: 0.06129267274756411
Position 5486: 0.0576568734379752
Position 10514: 0.047060303924841354
Position 4088: 0.043437580594210656
Position 5940: 0.03567433983456741
Position 11260: 0.03354184145058827
Position 505: 0.03169840504912507
Position 10502: 0.03049791410297407
Position 9552: 0.027418381744665453
Position 5733: 0.02483763265589884
Position 5550: 0.023100410119801313
Position 11298: 0.02246052766191898
Position 834: 0.022082511306406746
Position 5669: 0.021312518919525944
Position 5334: 0.020766135954840344
Position 10468: 0.018711516057829548
Position 7775: 0.01763306307881506
Position 294: 0.015602266419572625
Position 4523: 0.014714938319545982
Position 5750: 0.014315005149778227
Position 10140: 0.013002221551468884
Position 5403: 0.012945799338426005
Position 4349: 0.012474377895217244
Position 4396: 0.01138820739021512
Position 11648: 0.01107646581922038
Position 10815: 0.010515039876542492
Position 9932: 0.010141219571968998
Position 2768: 0.009408760926988875
Position 10180: 0.008755894171871224
Position 432: 0.008657830420671765
Position 5676: 0.00843244153882243
Position 9412: 0.007988803875293018
Position 8617: 0.007952723712175133
Position 7854: 0.007898935214820756
Position 774: 0.007559066790994233
Position 10277: 0.007449759941668655
Position 10543: 0.006383993459585898
Position 9888: 0.006245862632631247
Position 9909: 0.006155437365703247
