Gene = Csf1
index = 298
Annotated 5SS: [  445  3853  5039  6738 10159 12316 13363 13744]
Annotated 3SS: [ 3729  4975  6566 10010 11299 13309 13684 17323]
SMsplice 5SS: [  445  3853  5039  6738  9788 10159 13363 13744]
SMsplice 3SS: [ 3729  4870  6566  9610 10010 13309 13684 17323]
top_k =  1000
Partition function (log Z): -0.8767820125166015

Sorted 5' Splice Sites (High to Low Probability):
Position 9788: 0.929502054352235
Position 10159: 0.8612581162517315
Position 6738: 0.8556716050486598
Position 13363: 0.8512291123027308
Position 5039: 0.7765147967263929
Position 13744: 0.7667200046247633
Position 3853: 0.7608173930620062
Position 445: 0.7278845859978257
Position 3481: 0.4610747745135209
Position 106: 0.4414515933651158
Position 13614: 0.341416189422755
Position 12316: 0.32218677527074774
Position 7707: 0.3040808982751235
Position 8071: 0.265917923724082
Position 7226: 0.22812065600265227
Position 10426: 0.1557728001194183
Position 9047: 0.14992173137508744
Position 7742: 0.12380933932698325
Position 2822: 0.12022382606987955
Position 3173: 0.11705840180154478
Position 8414: 0.11107332667376638
Position 9129: 0.08461943985038667
Position 2403: 0.07186104764783068
Position 665: 0.0717478772067986
Position 1860: 0.06716909443159212
Position 10201: 0.06539394802103549
Position 8017: 0.0640948478429122
Position 90: 0.0561190594408712
Position 13796: 0.05307863763893688
Position 1257: 0.038500820104513854
Position 2551: 0.03774298588222412
Position 3895: 0.03202286639325129
Position 3597: 0.02963684879173132
Position 1277: 0.02934943982282967
Position 11854: 0.02896766160570402
Position 4875: 0.02649000243932312
Position 9922: 0.02396696904881585
Position 3432: 0.023628629950302068
Position 9964: 0.022922522712726573
Position 8878: 0.021677998913359735
Position 12369: 0.020867186658328468
Position 9180: 0.019597057346817773
Position 4477: 0.018640715119308423
Position 2435: 0.017473588332731386
Position 3964: 0.016154099976496087
Position 1319: 0.01573416999302315
Position 3592: 0.013919849723847588
Position 15585: 0.013687216368195877
Position 7803: 0.012916579738671316
Position 11465: 0.011902808570468925
Position 3104: 0.011523865783119768
Position 3626: 0.01095781504755636
Position 5190: 0.010683729261743815
Position 1414: 0.010175245826504196
Position 5056: 0.010038485918278802
Position 16755: 0.009016081485508691
Position 13484: 0.008358601564376672
Position 5061: 0.00734553891823364
Position 8854: 0.006405601136504655
Position 12490: 0.006013264459262943
Position 1212: 0.0058448330380182975
Position 14743: 0.005536880800900404
Position 12374: 0.005449301627692394
Position 3095: 0.005195611939493385
Position 16290: 0.005133886029970823
Position 10403: 0.00511528040709197
Position 5246: 0.004846031137778378
Position 9186: 0.004317025611830363
Position 3063: 0.004028472167680662
Position 9957: 0.003927757086420383
Position 624: 0.003909862048634247
Position 3838: 0.0034884592358740557
Position 1355: 0.0033474145464237647
Position 3400: 0.003312404188609725
Position 8155: 0.002917854381892522
Position 16665: 0.002777829330628318
Position 6434: 0.0022406386876990462
Position 13749: 0.002041399288626348
Position 3857: 0.001958756231769288
Position 16670: 0.0018621634286820437
Position 126: 0.0018173979925181303
Position 404: 0.0017892587678095834
Position 3434: 0.0015261963746976818
Position 16356: 0.0014426399454092794
Position 8210: 0.0012273779984292175
Position 96: 0.001200977776296966
Position 13607: 0.0011059182371637992
Position 13488: 0.0010894404888244112
Position 110: 0.00107830730456524
Position 14730: 0.0010671490989750583
Position 2772: 0.0010609732501193994
Position 17470: 0.001057448631376069
Position 72: 0.001019456425640457
Position 12128: 0.0008269375148434624
Position 10190: 0.0007468532505177491
Position 1400: 0.0005782815712997169
Position 1205: 0.0005514358801744663
Position 4337: 0.0005434494952163136
Position 87: 0.0005313041376896799
Position 262: 0.0005058953408474187
Position 13600: 0.0004659393466340378
Position 755: 0.0004399063033021344
Position 1281: 0.00043739185002541944
Position 1871: 0.0003881447392226451
Position 2291: 0.00035933031503005054
Position 853: 0.00033148032822417407
Position 915: 0.0003264791632810722
Position 7284: 0.00025660597373486046
Position 60: 0.00023190796852273142
Position 2265: 0.00021046970829073256
Position 85: 0.00020240841156683923
Position 158: 0.00018527668462645124
Position 1531: 0.00015528653082553213
Position 1247: 0.0001419671988137443
Position 2286: 0.00013819701498178174
Position 120: 0.00011221132764070675
Position 6980: 0.00010484792205642192
Position 6975: 0.00010363810186487342
Position 122: 9.752185706385746e-05
Position 870: 8.279834933333613e-05
Position 100: 7.754282910346473e-05
Position 4941: 7.566327782837536e-05
Position 813: 6.832451378933691e-05
Position 118: 6.754651845120703e-05
Position 1660: 6.638816707333702e-05
Position 10713: 5.022416507667138e-05
Position 246: 4.4665776693694176e-05
Position 134: 3.6067808781111506e-05
Position 805: 3.0426733883330557e-05
Position 114: 2.9064887970940035e-05
Position 13713: 2.8397066661223168e-05
Position 252: 2.7870978764247543e-05
Position 136: 2.7433056480010064e-05
Position 10174: 2.6507009053737444e-05
Position 271: 2.577299316689668e-05
Position 836: 2.4462949833825928e-05
Position 94: 2.188318654884791e-05
Position 580: 2.1325646738048847e-05
Position 1375: 2.1180072275876284e-05
Position 1741: 1.7885595110573683e-05
Position 1167: 1.7638774023057033e-05
Position 740: 1.7410734976871906e-05
Position 273: 1.2348722294468857e-05
Position 307: 1.1793577858748337e-05
Position 1419: 1.173070011021717e-05
Position 10865: 7.97635229840503e-06
Position 130: 7.571308859708532e-06
Position 112: 5.897620134950733e-06
Position 1664: 5.818163023563758e-06
Position 1156: 5.251143059239311e-06
Position 208: 3.927355318024975e-06
Position 2047: 3.870519418663555e-06
Position 2190: 3.7214262234626003e-06
Position 10418: 3.100542388589265e-06
Position 124: 2.7555579266951464e-06
Position 140: 1.4652594727041454e-06
Position 138: 1.255204511569583e-06
Position 882: 1.0498782337978138e-06
Position 458: 9.21765547212703e-07
Position 1043: 3.672299972977756e-07
Position 873: 2.9768768404125736e-07
Position 796: 2.913293826563961e-07
Position 384: 8.647194119162292e-08
Position 820: 3.275608670554702e-08
Position 1554: 1.0267505436251446e-08
Position 1954: 9.092320038184537e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13309: 0.8658530050726252
Position 9610: 0.8201495455534102
Position 6566: 0.7121116565306971
Position 10010: 0.6976508769807626
Position 13684: 0.696339906476501
Position 3729: 0.6642689925094609
Position 3340: 0.5198909085568135
Position 4870: 0.4162468595164944
Position 17323: 0.41463394651441804
Position 13462: 0.37356545682648196
Position 4975: 0.3575873014882789
Position 7576: 0.3558008621968907
Position 12184: 0.24724099676264769
Position 8974: 0.24280574380215902
Position 297: 0.2399761489304049
Position 18044: 0.21192957574722113
Position 7975: 0.18511051180137467
Position 6961: 0.15629967159616517
Position 10291: 0.15462447094281387
Position 10046: 0.13305085477019285
Position 2264: 0.1177434956350954
Position 3042: 0.11593421774490664
Position 12222: 0.10518866744864419
Position 2670: 0.0965322784526958
Position 13525: 0.08909373739505047
Position 9864: 0.0846252468300053
Position 1106: 0.07813924746149183
Position 8185: 0.07774952554233107
Position 7579: 0.07648178402867409
Position 3776: 0.07464376397852579
Position 7792: 0.07283712698111923
Position 16191: 0.07227849255065111
Position 3667: 0.06942457601541747
Position 9548: 0.06410874059566744
Position 1759: 0.05914984635112786
Position 6488: 0.05853393211430518
Position 7962: 0.05830478109302865
Position 9990: 0.05235374484649841
Position 7108: 0.051264358599297156
Position 14628: 0.049846643380086306
Position 16526: 0.04356560235466277
Position 9682: 0.03995471342880956
Position 8336: 0.030735567045795442
Position 6590: 0.02939663663623922
Position 11740: 0.02878720160663724
Position 4924: 0.023605569223963358
Position 204: 0.022200092592496504
Position 7928: 0.021765262909946927
Position 17491: 0.0201434674150739
Position 6523: 0.019383955082072402
Position 8669: 0.01913158711266537
Position 18787: 0.01840193948437529
Position 15393: 0.01590126046542796
Position 7041: 0.015502298656180106
Position 14501: 0.015371691429056089
Position 3062: 0.015241911474968377
Position 2466: 0.015007675726080342
Position 17641: 0.01486205178338994
Position 302: 0.01461624569933533
Position 17978: 0.014566925528216711
Position 18639: 0.014476007120761542
Position 8979: 0.014469751276740507
Position 1273: 0.014370095619631647
Position 11299: 0.014006564679875207
Position 3508: 0.013287518720615857
Position 6642: 0.012146935007827214
Position 14333: 0.011451563861578752
Position 13654: 0.010760888044625834
Position 1129: 0.009899495769215234
Position 5024: 0.009820114271103153
Position 6612: 0.009551099150700917
Position 2577: 0.009022402092393382
Position 8744: 0.008953595305003299
Position 17615: 0.008610448140223359
Position 18271: 0.008425043763349788
Position 13588: 0.007159290336327013
Position 4609: 0.006928889869770944
Position 18286: 0.006895685640615103
Position 635: 0.006753009536896863
Position 18190: 0.0067441822192224506
Position 4543: 0.006706669219232934
Position 188: 0.006623327529583856
Position 6450: 0.00662076828421418
Position 556: 0.0065091794452774646
Position 3399: 0.006452184561590617
