Gene = Pstk
index = 872
Annotated 5SS: [  249  2690  3123 12860 13453]
Annotated 3SS: [ 2394  2923 12783 13358 16476]
SMsplice 5SS: [  296  9068 12860 13453]
SMsplice 3SS: [ 8978 12783 13358 14399]
top_k =  1000
Partition function (log Z): -10.371860792502696

Sorted 5' Splice Sites (High to Low Probability):
Position 13453: 0.9243567512490446
Position 9068: 0.7672294788180101
Position 296: 0.7237549204979616
Position 12860: 0.6629980312399858
Position 3123: 0.26805258170081786
Position 2125: 0.24067322163634453
Position 249: 0.16349859601749767
Position 6479: 0.10745314602956832
Position 13724: 0.10396901385457426
Position 15007: 0.07348512727046203
Position 260: 0.05892778309425273
Position 5233: 0.04579139194936077
Position 5745: 0.03350475371032299
Position 7625: 0.02728322613937164
Position 92: 0.01642969807318999
Position 444: 0.013779262460637248
Position 8697: 0.012616983471316283
Position 14761: 0.011045095852035648
Position 1285: 0.008114115618481296
Position 15168: 0.007537749812603673
Position 139: 0.007122963663888589
Position 274: 0.006551524598370072
Position 602: 0.006485879329986652
Position 1719: 0.005634527104038089
Position 15662: 0.0049159739142138
Position 13801: 0.004560135161285978
Position 15835: 0.00367810924325649
Position 2654: 0.003644472192907039
Position 2274: 0.0033397747454124833
Position 14165: 0.003205726951990193
Position 1274: 0.0024571266222545816
Position 2690: 0.0019918393031317897
Position 2458: 0.0013857651100233053
Position 1410: 0.0013464906192216539
Position 1959: 0.000885007401616692
Position 304: 0.0008504753931577097
Position 893: 0.0007768665577073086
Position 1723: 0.0007650961830239774
Position 1281: 0.0007008675524879403
Position 2289: 0.00066483186858688
Position 2987: 0.0006315227898944273
Position 4216: 0.0005719226681072136
Position 2763: 0.0005595052219002692
Position 2537: 0.0005045714955657773
Position 409: 0.0004983274554591375
Position 1904: 0.0004448084237258688
Position 510: 0.0004249642958260021
Position 426: 0.00026401161222188737
Position 1672: 0.00023876874221573724
Position 7202: 0.00021374766377921955
Position 328: 0.00020229615990924823
Position 204: 0.00018649948250233964
Position 2858: 0.0001838635242201434
Position 7878: 0.00017640224748428346
Position 1084: 0.00016517136002324544
Position 172: 0.00015283361275104492
Position 7902: 0.00015179755557494487
Position 1899: 0.0001251793484058634
Position 2165: 0.00012508192396534272
Position 186: 0.00011054566173023783
Position 914: 8.057141408784256e-05
Position 2181: 7.964825369915764e-05
Position 180: 7.134962362567994e-05
Position 1769: 6.115203321808032e-05
Position 355: 5.3567175711012727e-05
Position 2895: 3.892301669343601e-05
Position 1991: 3.710567762248633e-05
Position 964: 3.697804432509092e-05
Position 1969: 2.9254479014210575e-05
Position 1266: 2.8993154083888815e-05
Position 1419: 2.8455435534965092e-05
Position 4954: 2.4382736055222446e-05
Position 4210: 2.3575973959023956e-05
Position 7029: 1.9993818042060188e-05
Position 1006: 1.8942548383697866e-05
Position 11470: 1.0865211316391545e-05
Position 13480: 1.0545168234088774e-05
Position 9: 4.769795137845856e-06
Position 125: 3.6568803750672664e-06
Position 870: 2.5938952074262375e-06
Position 96: 2.0264486858017604e-06
Position 308: 1.8440296010791056e-06
Position 2246: 8.955816097459168e-07
Position 2157: 7.541530658859732e-07
Position 959: 6.565589323854504e-07
Position 785: 6.258921376935189e-07
Position 844: 2.742982187147962e-07
Position 706: 2.0714854108105835e-07
Position 52: 1.802007274759403e-07
Position 867: 9.708559412734581e-08
Position 595: 7.241220039193125e-08
Position 643: 7.23475874567746e-08
Position 420: 7.09415293330079e-08
Position 855: 6.445119934346235e-08
Position 808: 5.8687285019572214e-08
Position 576: 5.747632073156828e-08
Position 925: 4.9057242150595687e-08
Position 3847: 2.7087757107748576e-08
Position 2478: 2.048672396811108e-08
Position 3838: 2.0445226654748797e-08
Position 3375: 1.901805779086535e-08
Position 385: 1.747952508855347e-08
Position 320: 1.509978348835981e-08
Position 555: 1.3375834133342522e-08
Position 1001: 9.39837418407568e-09
Position 448: 8.13877073361915e-09
Position 2170: 6.425828989788167e-09
Position 2100: 5.9945920439621e-09
Position 1318: 5.748488775471983e-09
Position 2248: 5.184854554559192e-09
Position 1595: 4.358863584307055e-09
Position 1068: 3.5538462882694256e-09
Position 1479: 3.350037391654153e-09
Position 2508: 3.0292856104096472e-09
Position 1612: 2.595162414415084e-09
Position 881: 2.4483056921425473e-09
Position 581: 2.264276051916144e-09
Position 1197: 1.8382680536117306e-09
Position 1167: 1.4819635799591982e-09
Position 563: 1.2832290856521555e-09
Position 428: 7.166178655481889e-10
Position 1136: 3.381922415473816e-10
Position 514: 1.3301560494161598e-10
Position 722: 1.0433663357843078e-10
Position 654: 8.894336005566749e-11
Position 2427: 2.7798770615714662e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13358: 0.9291162470332227
Position 8978: 0.7362989488650661
Position 12783: 0.6653227824444307
Position 14399: 0.4879157801238998
Position 16476: 0.301452768372893
Position 2923: 0.15771758954549794
Position 2065: 0.1442683751060922
Position 2953: 0.09867814274987025
Position 13594: 0.09026764801781045
Position 6345: 0.07496361325066149
Position 2090: 0.06144387635544926
Position 15510: 0.06080834710812823
Position 14912: 0.03888179241350898
Position 13657: 0.03676524442125522
Position 9012: 0.027791838833537443
Position 14872: 0.026993042698589684
Position 14812: 0.026735902076246237
Position 7507: 0.02366749036085533
Position 15071: 0.022521361844139935
Position 1891: 0.02226446849396087
Position 15748: 0.021211153692960037
Position 14546: 0.017653032557834587
Position 8558: 0.015184579797177343
Position 5595: 0.015077045758181855
Position 4920: 0.014820497870757624
Position 6231: 0.014609346502047128
Position 14085: 0.014128044579127972
Position 14502: 0.01162669768629536
Position 1995: 0.010934563764877472
Position 5203: 0.010289510818255436
Position 6251: 0.009612103636164956
Position 5420: 0.009241617509310662
Position 5118: 0.007607973824269977
Position 13567: 0.0063927800420043425
Position 5018: 0.006169594010849461
Position 2943: 0.005578814728365163
Position 1540: 0.005349287803914663
Position 2394: 0.005205862900430598
Position 5578: 0.00519120792056406
Position 6115: 0.005146049808631773
Position 2000: 0.004829013671048078
Position 1222: 0.004795425903636541
Position 16693: 0.00440671926983182
Position 8852: 0.003937277937629306
Position 4948: 0.003870355166729414
Position 13529: 0.0038571730105490887
Position 7565: 0.0038414011552686668
Position 6316: 0.003598458444178447
Position 15547: 0.003351488792124373
Position 4975: 0.0030483867696026457
Position 2495: 0.0027678408658181625
Position 16589: 0.0027022910830643817
Position 14063: 0.0026446570710750143
Position 5469: 0.0024367452216387925
Position 16631: 0.002427986809544996
Position 5399: 0.002383381166496778
Position 3024: 0.0023093855646277215
Position 959: 0.002091281446698493
Position 2932: 0.0019024893183603316
Position 14157: 0.0016573885868611119
Position 12355: 0.001600134337772144
Position 9425: 0.0015292416215943146
Position 1604: 0.001425137630284878
Position 12321: 0.001397647705736587
Position 13615: 0.0013531851666644227
Position 12915: 0.0012868611674096535
Position 2967: 0.0012672827631321957
Position 2563: 0.0012185295105232542
Position 2979: 0.0012072707198391931
Position 1225: 0.0009921050800721322
Position 7113: 0.00084878677943961
Position 1284: 0.0008177036629835949
Position 9320: 0.0007918317850720731
Position 1823: 0.0007262880722597966
Position 9899: 0.0007205185304587705
Position 3997: 0.0006940598926086974
Position 1109: 0.0006865251892778297
Position 1076: 0.0006259359782733263
Position 1944: 0.0006212382260840477
Position 8606: 0.0005058650981403853
Position 2632: 0.0005001923657812906
Position 11308: 0.0004968785427280241
Position 1184: 0.00041372061822533964
Position 9767: 0.00040807000684545266
Position 1552: 0.0003929229152165314
Position 473: 0.00038222917304653033
Position 6598: 0.00037635206685013414
Position 3212: 0.00035185415900901166
Position 7769: 0.00032819980305922843
Position 1250: 0.0003142761259923619
Position 8524: 0.0003088961529618339
Position 9530: 0.0002981037069488847
Position 1083: 0.00027268462819249795
Position 514: 0.00026967929765566633
Position 11591: 0.0002551170360824027
Position 1136: 0.0002545655959151421
Position 1492: 0.0002445807533934889
Position 10105: 0.00024043986374361125
Position 5933: 0.0001914855966505951
Position 9804: 0.00018177362957100965
Position 2612: 0.0001814386479350723
Position 388: 0.0001675319282727802
Position 6628: 0.00015321720343481818
Position 167: 0.00015039377085804796
Position 807: 0.00014812617425180623
Position 5006: 0.00013265116104842358
Position 1692: 0.0001323701018198318
Position 320: 0.00012255629919652575
Position 1145: 0.00011886774476550159
Position 2045: 0.00010984908642641415
Position 10066: 0.00010935696255615046
Position 4152: 0.0001049763713873399
Position 705: 9.958494276449199e-05
Position 1162: 9.704956995678603e-05
Position 1783: 9.409990693412197e-05
Position 1786: 9.347310129583842e-05
Position 2098: 9.296414592003627e-05
Position 1399: 8.933910469536636e-05
Position 3160: 8.39775396494159e-05
Position 9383: 7.251318796300428e-05
Position 6924: 6.26797259413767e-05
Position 4351: 5.7759875794639725e-05
