Gene = Rrp9
index = 939
Annotated 5SS: [ 166  485 3537 3955 4086 4618 5768 5943 6389 6613 6760 7088 7251 7882]
Annotated 3SS: [ 401 3426 3886 4043 4490 5642 5849 6287 6477 6696 6941 7170 7807 7982]
SMsplice 5SS: [ 166  485 3537 3955 4086 4618 5943 6389 6613 6760 7088 7251 7882]
SMsplice 3SS: [ 401 3426 3886 4043 4490 5849 6287 6477 6696 6941 7170 7807 7982]
top_k =  1000
Partition function (log Z): 37.42263408991504

Sorted 5' Splice Sites (High to Low Probability):
Position 6389: 0.9920004669436264
Position 3537: 0.9859472894608238
Position 3955: 0.9825041578833428
Position 7251: 0.9723366903612366
Position 166: 0.9705231537869236
Position 5943: 0.9696058095979169
Position 4618: 0.8755049232441067
Position 7088: 0.8502234696897871
Position 7882: 0.8446267400606591
Position 485: 0.7197635062369155
Position 6613: 0.6950815742167065
Position 6760: 0.5235424506541052
Position 5768: 0.4368126031085918
Position 4086: 0.39829630031441987
Position 2352: 0.24004742334291682
Position 6560: 0.23743788198341054
Position 4220: 0.2346164641131547
Position 7448: 0.18600378663624137
Position 7103: 0.11468443288720334
Position 4138: 0.11273118179739137
Position 6145: 0.09047972100653862
Position 4124: 0.08394353902116625
Position 4107: 0.06771936457665471
Position 2469: 0.06675804681759884
Position 4142: 0.05315981814487789
Position 4210: 0.042757243211443474
Position 5761: 0.03566495656777413
Position 4622: 0.0323985549628654
Position 7912: 0.029330736558180266
Position 7092: 0.0247920178836028
Position 4638: 0.023794090272444557
Position 4763: 0.022429249627179487
Position 6621: 0.018422297397477392
Position 3022: 0.016701958623466722
Position 3627: 0.016575198396087915
Position 4877: 0.015344585747874796
Position 1085: 0.011022111169913133
Position 4616: 0.009682643211054512
Position 7808: 0.008970359063460538
Position 999: 0.008896864556193472
Position 4636: 0.008368402186602793
Position 5955: 0.00759240843660606
Position 958: 0.006772290219538063
Position 3928: 0.006747145357321049
Position 2946: 0.006591521958869989
Position 606: 0.006536294621455508
Position 747: 0.006160232048111729
Position 2901: 0.005763675350101665
Position 7456: 0.004937192414280586
Position 7108: 0.004904465958462473
Position 101: 0.0044302447335465315
Position 853: 0.004237203132866371
Position 2065: 0.00420705963506289
Position 6873: 0.0038522815360803888
Position 45: 0.003472479762533713
Position 6636: 0.0034282163643648117
Position 6351: 0.003354712851547722
Position 7714: 0.0031678289935169225
Position 7499: 0.0030825681616027467
Position 715: 0.0029396421998724555
Position 3805: 0.0029258270503881947
Position 4330: 0.0026586685351625582
Position 1587: 0.0026397984084031334
Position 5497: 0.0026149763441337373
Position 7452: 0.0026090671407559963
Position 1986: 0.0024335969098134478
Position 2335: 0.0023704334949128285
Position 6564: 0.002322362829494161
Position 2260: 0.002278557359376131
Position 6049: 0.002256559416720576
Position 402: 0.002077749542477529
Position 6867: 0.0019765502658725736
Position 5585: 0.0018934771130430079
Position 341: 0.0018250374396526793
Position 5990: 0.0017925081429790337
Position 7895: 0.001747473572249916
Position 6711: 0.0017458316508124011
Position 5778: 0.0016101608143205836
Position 6393: 0.0015908906101412671
Position 525: 0.0014126392236178287
Position 6847: 0.0013693116408818628
Position 5526: 0.0012139716147937876
Position 2450: 0.001164626574811181
Position 1173: 0.0011594287352297541
Position 1166: 0.0010765592770707645
Position 6197: 0.0010689176493331818
Position 6077: 0.001001608735265785
Position 1887: 0.0009871799954988697
Position 7051: 0.0009590725925713701
Position 6586: 0.0009424343203902014
Position 1122: 0.0009351837145269479
Position 1433: 0.0008878557418242853
Position 5939: 0.000876142894899793
Position 7495: 0.0008164742643628645
Position 5795: 0.0007644451794907727
Position 4771: 0.0007590733597571432
Position 2323: 0.0006983384757976408
Position 248: 0.0006498298750183516
Position 832: 0.0006444038639207776
Position 541: 0.0006413683928103301
Position 4215: 0.000633341654039867
Position 6802: 0.0006292951752666444
Position 5729: 0.0006131639116910831
Position 5385: 0.0006110480516846598
Position 2119: 0.0006028905609561055
Position 3980: 0.0006008654590868458
Position 6115: 0.0005341462339690296
Position 2926: 0.0005297678651130685
Position 4169: 0.0005174719982233699
Position 6566: 0.00048021256335546204
Position 6056: 0.0004497703377526745
Position 6307: 0.0004428621772871472
Position 596: 0.0004267432202113775
Position 7127: 0.0004265572226612694
Position 77: 0.00042461123775526744
Position 3335: 0.0003679222663276561
Position 6042: 0.00034804108308480433
Position 6892: 0.0003470324248522903
Position 2299: 0.0003443840361255951
Position 6395: 0.0003204296779749091
Position 4649: 0.0002991565822232771
Position 6781: 0.0002945476949760564
Position 7096: 0.0002919903332623892
Position 4407: 0.0002844537547380329
Position 7078: 0.0002568964481608175
Position 7886: 0.0002504553985479093
Position 5672: 0.0002474184281124808
Position 8053: 0.00023169152904864158
Position 2388: 0.0002223903595614384
Position 3701: 0.00022235697223302683
Position 2552: 0.00020133388619215164
Position 3952: 0.00019677535327396458
Position 1096: 0.0001956496804417569
Position 3686: 0.00018396016154138882
Position 871: 0.00017721904104620438
Position 5694: 0.00017493640714260456
Position 3306: 0.0001693762785180177
Position 3744: 0.00015783797883167422
Position 6149: 0.00015760928459822955
Position 3663: 0.00015449221225402395
Position 4070: 0.00015186584596986683
Position 6046: 0.00014787814174667377
Position 3769: 0.00014651928896739804
Position 268: 0.00014063416895229868
Position 4111: 0.00013911523287820997
Position 2402: 0.0001384043034173311
Position 584: 0.00013316381630996125
Position 3301: 0.00013263302488271918
Position 6740: 0.00012462668637578422
Position 7463: 0.00012349125389753327
Position 2307: 0.00012238312252305566
Position 4654: 0.00012194272805412352
Position 2378: 0.00012015345092195815
Position 7492: 0.00011882013517031322
Position 1561: 0.00010992003476735443
Position 6378: 0.00010893102839751324
Position 4090: 0.00010645696904547362
Position 4104: 0.0001054093645015882
Position 7629: 0.00010174897654645494
Position 7435: 0.00010027780114372183
Position 5787: 9.915030773204103e-05
Position 175: 9.714110086611145e-05
Position 4061: 9.582017460417961e-05
Position 7135: 9.311729028992087e-05
Position 7680: 9.11158460049911e-05
Position 4128: 8.458275501880012e-05
Position 59: 8.450953120976095e-05
Position 3224: 8.108984207714161e-05
Position 4293: 7.791670536870452e-05
Position 1050: 7.486112548544144e-05
Position 2954: 7.457032520778132e-05
Position 3959: 7.248772400590517e-05
