Gene = Ice2
index = 556
Annotated 5SS: [  148  1182  2676  9461 10474 12344 12984 13561 14478 18456 19204 23885
 27836 28996 30669]
Annotated 3SS: [ 1039  2570  9210 10353 12205 12866 13400 14295 17431 19027 23754 27750
 28944 30409 34134]
SMsplice 5SS: [   77  1813  2676  9461 12344 12984 18456 19204 23885 27836 30669 34260]
SMsplice 3SS: [ 1725  2570  9358 12205 12866 18350 19027 23754 27750 30576 34134 35189]
top_k =  1000
Partition function (log Z): 6.079214819580448

Sorted 5' Splice Sites (High to Low Probability):
Position 23885: 0.9843122502168693
Position 2676: 0.9723235840560565
Position 30669: 0.9712240541305561
Position 12984: 0.9088982702962185
Position 27836: 0.8993534801861801
Position 9461: 0.8758856869375633
Position 1813: 0.852182102415812
Position 12344: 0.8454662329521031
Position 19204: 0.7781576912590139
Position 18456: 0.7564265484150375
Position 34260: 0.4866612430096177
Position 14478: 0.46154633870039086
Position 25594: 0.4593967835489154
Position 18907: 0.44611145555326565
Position 10474: 0.43195603547633876
Position 77: 0.3948040956820408
Position 29094: 0.3809294735986253
Position 544: 0.35851127797403676
Position 25752: 0.3339988114236762
Position 17499: 0.29908875718161443
Position 3604: 0.27979083160178375
Position 27683: 0.2736675956349909
Position 13561: 0.22062371997873645
Position 1182: 0.20994313368178733
Position 27486: 0.19460920653656844
Position 17448: 0.18919887428709875
Position 2458: 0.1870573658266263
Position 148: 0.1811287114733856
Position 594: 0.17999128898307537
Position 32081: 0.1749842212723871
Position 3600: 0.1537427728967927
Position 19235: 0.1510606335163003
Position 18852: 0.12196491242978455
Position 30382: 0.11744095116964226
Position 31642: 0.1141802075073464
Position 2256: 0.1140689035335606
Position 28996: 0.08955584027971361
Position 27854: 0.08755385896316221
Position 26937: 0.07345585877765963
Position 22603: 0.06959321172830449
Position 20514: 0.06152758388615391
Position 15986: 0.0582847608635036
Position 6778: 0.05638864677608321
Position 8673: 0.055947613657846854
Position 426: 0.053013085458567165
Position 25414: 0.052599400071126755
Position 24313: 0.05113829877175902
Position 772: 0.04682266150386825
Position 34921: 0.04635220701037187
Position 23053: 0.04242501363781709
Position 4817: 0.04207459858581907
Position 18927: 0.03828508470287385
Position 2432: 0.03791854088710642
Position 23465: 0.036841924785456295
Position 12364: 0.036260837645382855
Position 26212: 0.03300063704847499
Position 16475: 0.03162160675165824
Position 31674: 0.031148352082875422
Position 32940: 0.03007077243080854
Position 1231: 0.0294061110284198
Position 16343: 0.02285757648867239
Position 13776: 0.019521777533757972
Position 26663: 0.01890223202520603
Position 9732: 0.018034048058426212
Position 31580: 0.01709857531455728
Position 17528: 0.016019599288978177
Position 1876: 0.014998552755181475
Position 226: 0.013023231189622064
Position 29100: 0.012293583661503779
Position 22851: 0.01086215885929588
Position 14607: 0.010783157160999767
Position 27383: 0.010100307912219463
Position 14472: 0.00958892739486347
Position 1895: 0.009287302601565748
Position 25073: 0.008873494939323366
Position 35017: 0.008685134633050928
Position 12453: 0.00860016776687515
Position 1660: 0.008473075047974529
Position 11969: 0.00809926541157478
Position 2477: 0.007292305803304614
Position 2483: 0.007045383890111707
Position 12136: 0.007036573436269053
Position 23129: 0.006931665180957301
Position 16968: 0.006503624300518599
Position 19843: 0.00620805536143864
Position 27480: 0.005622074046315954
Position 16419: 0.005403767175815429
Position 19670: 0.0053115157263455065
Position 963: 0.005283147893626414
Position 95: 0.005153426553254652
Position 22755: 0.004800282988790037
Position 34557: 0.004310990785724793
Position 24266: 0.0043090391970513585
Position 10648: 0.004086605745872239
Position 3060: 0.003505775910659658
Position 20973: 0.003334685207814351
Position 1001: 0.0029511633861213156
Position 27087: 0.002947746343883529
Position 26362: 0.002931825854769838
Position 1643: 0.00273352463274719
Position 15992: 0.0026379865048257937
Position 16349: 0.002531902108985831
Position 285: 0.0024645698651550875
Position 16851: 0.0022617885888050904
Position 27880: 0.0021610151394718296
Position 13573: 0.0020710658903335968
Position 2414: 0.0019914137930636066
Position 14482: 0.001769676990073774
Position 15087: 0.0016988541142488774
Position 569: 0.0016474580257008758
Position 25727: 0.0016147087882167378
Position 184: 0.0015896986509957186
Position 34447: 0.0015719155935398229
Position 33848: 0.0015543845475643398
Position 12995: 0.0014954928408491017
Position 13168: 0.0014949948279832433
Position 20720: 0.0014397950138369604
Position 2405: 0.001377067626566739
Position 433: 0.0012659163040488392
Position 26641: 0.001221893769087992
Position 24532: 0.00118545612689339
Position 2165: 0.0011516013085488227
Position 600: 0.0010741839387537022
Position 28206: 0.0010110267203210798
Position 34795: 0.0009827246435908628
Position 32066: 0.0009414101588054178
Position 26174: 0.0009203987789037657
Position 1235: 0.0009015404355752445
Position 13533: 0.0008885121298650499
Position 31184: 0.0008693895617912583
Position 5623: 0.0008673039965412583
Position 32948: 0.000828894185605022
Position 4711: 0.0007957848970230913
Position 63: 0.0007683428799621838
Position 360: 0.0007016868697758096
Position 13071: 0.0007001282603248797
Position 25872: 0.0006941733503299989
Position 3789: 0.0006769455537721551
Position 13754: 0.0006656708476818631
Position 26575: 0.0006564182888184945
Position 1960: 0.0005866141031181838
Position 16454: 0.0005509579815589826
Position 1836: 0.0004972748085694694
Position 780: 0.00048043174719718625
Position 669: 0.00046239749063040926
Position 26150: 0.0004145541483196975
Position 81: 0.0003900745765366809
Position 15718: 0.0003860631428282499
Position 3140: 0.00037340042220256574
Position 1863: 0.00036429878759703386
Position 1827: 0.0003586209338913939
Position 731: 0.000334749442543989
Position 4569: 0.00033130335691288886
Position 27: 0.00031052000698082006
Position 24216: 0.00029677165401427154
Position 1010: 0.00029148736458681104
Position 1979: 0.00028148210796771246
Position 287: 0.00023507465571504955
Position 2017: 0.00022159753478805049
Position 548: 0.0002141707636910058
Position 27885: 0.00020869033947942933
Position 812: 0.00018659255681153185
Position 617: 0.00018148653648245716
Position 24456: 0.00016649554670978114
Position 556: 0.00015304360862531007
Position 502: 0.0001377672950999444
Position 943: 0.00013231821163619777
Position 1799: 0.00012645761084791274
Position 641: 0.00011808862283069976
Position 3227: 9.952940125045952e-05
Position 2690: 9.363944924178458e-05
Position 2645: 9.258272028873808e-05
Position 3148: 9.198810414151788e-05
Position 6300: 8.350767726589404e-05
Position 6198: 8.027715019109871e-05
Position 845: 7.820338698200475e-05
Position 6393: 7.714246831697803e-05
Position 3055: 7.344997982793954e-05
Position 430: 7.199898851852688e-05
Position 1624: 6.427660952448036e-05
Position 378: 5.881396367890785e-05
Position 2148: 5.6825490134793157e-05
Position 2202: 5.486744084052838e-05
Position 1323: 5.439604855133629e-05
Position 1163: 5.1610014055166884e-05
