Gene = Orc2
index = 782
Annotated 5SS: [  338  3268  3787  4869  7734 11449 12253 21467 24150 24859 28676 30301
 32805 34170 35442 37459 39115]
Annotated 3SS: [ 3218  3682  4724  7643 11358 12220 21405 23955 24759 28565 30167 32707
 34022 35269 37396 38995 40818]
SMsplice 5SS: [  338  3787  4869  7734  9381 11449 24079 24859 28676 30301 32805 34170
 39115]
SMsplice 3SS: [ 3682  4724  7643  9284 11358 23955 24759 28565 30167 32707 34022 38995
 40818]
top_k =  1000
Partition function (log Z): 7.52652505024084

Sorted 5' Splice Sites (High to Low Probability):
Position 24859: 0.9624970913736732
Position 30301: 0.951152209752038
Position 11449: 0.9495644753277901
Position 9381: 0.9450729521581374
Position 28676: 0.9424574974316069
Position 7734: 0.9332808068063227
Position 34170: 0.8806415183743943
Position 32805: 0.8559486556626185
Position 3787: 0.7934545351356477
Position 338: 0.774348509726856
Position 39115: 0.7280106238131793
Position 4869: 0.707518796789004
Position 12776: 0.571575751688119
Position 24079: 0.5132596395491374
Position 24150: 0.4435732905238372
Position 7531: 0.28355134249691827
Position 14832: 0.27138021280478336
Position 3268: 0.2128373594042543
Position 9566: 0.21246832925032172
Position 12253: 0.16062287373911255
Position 5722: 0.1527513284914824
Position 35442: 0.12924265653847242
Position 39589: 0.1154669782791138
Position 25254: 0.10262173961435717
Position 15212: 0.10023503216058059
Position 7310: 0.09440625853281974
Position 195: 0.09181266154313121
Position 4116: 0.09088437762171277
Position 9595: 0.0898165796733929
Position 481: 0.08812062260726039
Position 3337: 0.0688982397607984
Position 7323: 0.05040884580663387
Position 9637: 0.05014516929412734
Position 7931: 0.049714753878464905
Position 40967: 0.047561193386323156
Position 4794: 0.045261223418026984
Position 9788: 0.04416397926433452
Position 28689: 0.042770472478655064
Position 25201: 0.04096136085446526
Position 26391: 0.03923002934127218
Position 29685: 0.03553105749577895
Position 292: 0.03323726452679874
Position 7548: 0.03279044206013531
Position 13922: 0.03239177006851728
Position 14506: 0.02852448721020827
Position 11464: 0.02699631158748339
Position 2999: 0.026469976181750583
Position 10835: 0.025868355405410746
Position 25249: 0.02569371576796772
Position 7250: 0.025376117749904965
Position 3568: 0.024168993593893982
Position 24919: 0.024133190646569172
Position 37459: 0.02397282088917471
Position 9854: 0.021103976045227478
Position 38423: 0.021019401273663044
Position 7674: 0.020755660453109753
Position 946: 0.020081070757641508
Position 9549: 0.0194304884656312
Position 7457: 0.019330385898238593
Position 29515: 0.017878136551772183
Position 2399: 0.01738282232729432
Position 12683: 0.017247379441363935
Position 5703: 0.016852215698121092
Position 8014: 0.01572181731270075
Position 8115: 0.015517946465076014
Position 37483: 0.015303464423572626
Position 5175: 0.014909120257883435
Position 39327: 0.013885286380329157
Position 9800: 0.013249224674730869
Position 31566: 0.01308357697054109
Position 39831: 0.012715844928027088
Position 14224: 0.012030720872790862
Position 8755: 0.011864944562767746
Position 32664: 0.011055917133993256
Position 39419: 0.010762782679986888
Position 1203: 0.010568677926744438
Position 3876: 0.010344170171615437
Position 25112: 0.009909250887166054
Position 2515: 0.009813940430553857
Position 9583: 0.009776508805768304
Position 8661: 0.009560825350741795
Position 25517: 0.009001516560144106
Position 29054: 0.00875893036316058
Position 27465: 0.008395792688031601
Position 11237: 0.0077804203258145
Position 10241: 0.007289632216301641
Position 4706: 0.006977107701018264
Position 25533: 0.006724131375703083
Position 40071: 0.00665047868746626
Position 3859: 0.006634761566634232
Position 1260: 0.006169637709867696
Position 720: 0.00610973974501349
Position 4882: 0.005637054569910031
Position 28906: 0.005564235584660462
Position 10618: 0.005280286610346645
Position 32538: 0.004944109644211777
Position 1278: 0.004871841623238614
Position 5385: 0.004828095156718423
Position 12576: 0.00477472237897877
Position 3420: 0.004606328000992603
Position 11114: 0.004575810287703431
Position 11103: 0.004519008004887608
Position 34405: 0.0043366653387423865
Position 14259: 0.004321945622617636
Position 12666: 0.004234402708879015
Position 33857: 0.004064045054738627
Position 12055: 0.003884469993741426
Position 12793: 0.003501280241898978
Position 3723: 0.003420871206346422
Position 32678: 0.0034196894245145035
Position 34938: 0.00315096605514947
Position 4071: 0.003106257733219009
Position 32916: 0.0031027646654259683
Position 26501: 0.003090707354580569
Position 9612: 0.003085272310972835
Position 33525: 0.0026993016083573453
Position 28944: 0.0025239217275062915
Position 28794: 0.0025109150012193704
Position 32683: 0.0023646033591884397
Position 32815: 0.0023390637118469878
Position 39346: 0.002252575933791136
Position 9937: 0.0022188908845220275
Position 29146: 0.0021280321250389325
Position 7979: 0.002118030522229127
Position 7304: 0.002112346088685419
Position 1627: 0.0020861720689394074
Position 9214: 0.002065428441951448
Position 8256: 0.001938882968266381
Position 24957: 0.0019046193782816336
Position 3472: 0.001879311866317974
Position 6789: 0.0018737462714022018
Position 37299: 0.0018297455723684912
Position 4198: 0.0017517000694915858
Position 7849: 0.001639661149869925
Position 30026: 0.00162242551116657
Position 4667: 0.0016185766235629344
Position 12289: 0.0016141809478492943
Position 14726: 0.001592328335411931
Position 20380: 0.0015797773727089703
Position 13918: 0.0014607675514079284
Position 11443: 0.0014440793824463103
Position 33251: 0.0013317555370890776
Position 30286: 0.0013069156614979778
Position 3904: 0.0011116980243084658
Position 4912: 0.0011003770208034278
Position 39481: 0.001096411499882944
Position 11887: 0.0010816991416919119
Position 12474: 0.0010806036654215814
Position 2818: 0.0010747515812681973
Position 12825: 0.0010736669861541044
Position 4000: 0.001064805453583414
Position 7359: 0.001034654149945866
Position 39258: 0.0009552536385662232
Position 5485: 0.0009499707456288595
Position 348: 0.0009286995220076118
Position 37554: 0.0008600439266821357
Position 7481: 0.0008509535002786985
Position 32575: 0.000807066714676865
Position 685: 0.0007811603788428615
Position 34994: 0.000765727284568061
Position 7551: 0.0007544202469998022
Position 33431: 0.0007536028720559375
Position 37509: 0.0006623242256139563
Position 5126: 0.0006596484157645531
Position 34890: 0.0006584698179761742
Position 6747: 0.0006573552906669278
Position 24946: 0.000589646635448139
Position 40997: 0.000580177115427653
Position 1254: 0.0005610650940704683
Position 39248: 0.000535962319803096
Position 32744: 0.0005344432726213951
Position 38834: 0.0005150850753310413
Position 38008: 0.0005092251794791055
Position 210: 0.00047651861120852937
Position 2134: 0.00046753609795911207
Position 38830: 0.00045562693156723046
Position 5444: 0.0004156165600048519
Position 32180: 0.0003935645059808383
Position 117: 0.00038385603182185984
Position 3600: 0.00037660332977428664
Position 951: 0.00036144759534377556
Position 3799: 0.00035965137865990573
Position 928: 0.0003584637129994965
Position 24866: 0.0003313430899295322
Position 806: 0.0003289155197938088
Position 37469: 0.00032764712123746807
Position 1780: 0.00031135850877946736
Position 527: 0.0003080244101755303
Position 3225: 0.0003073583390391796
Position 33821: 0.00030024369151550106
Position 4946: 0.00028296225723961193
Position 36626: 0.00027958538448219174
Position 3524: 0.00027020002041259166
Position 2525: 0.00025505117206026426
Position 1192: 0.00025251717979176395
Position 4907: 0.0002458238777459334
Position 897: 0.00022849628883785334
Position 599: 0.0002276763383702247
Position 7188: 0.00021527351893105734
Position 14677: 0.00020435472798011577
Position 648: 0.00020149315842025545
Position 7235: 0.00019147356199799195
Position 1402: 0.00019094043262032
Position 932: 0.0001906352097174648
Position 2788: 0.00018930046243611188
Position 1138: 0.00018334060137032186
Position 741: 0.0001766502097613991
Position 12468: 0.00016932008688421972
Position 912: 0.00016015161407283908
Position 1163: 0.00015236243580170239
Position 3297: 0.00014657383808101523
Position 2161: 0.00014168789639356117
Position 708: 0.00014033179921025933
Position 32748: 0.00012915707891364493
Position 155: 9.232434285540375e-05
Position 12319: 7.779319726438733e-05
Position 35310: 7.699314011567942e-05
Position 34129: 7.03925589481978e-05
Position 4120: 6.461785960203286e-05
Position 4311: 5.6289686351859335e-05
Position 88: 5.489969822500976e-05
Position 29517: 5.3746382326101046e-05
Position 29521: 4.770716898260743e-05
Position 34586: 4.717811973008288e-05
Position 6835: 4.1860351733692935e-05
Position 3804: 4.1675040639182927e-05
Position 4060: 3.9008775031104585e-05
Position 34857: 3.531149848809016e-05
Position 3934: 3.395051132045494e-05
Position 4526: 3.2466354403836916e-05
Position 28830: 2.784094425312844e-05
Position 28746: 2.6481807854639425e-05
Position 3951: 2.470137492584238e-05
Position 24: 2.2304692136509563e-05
Position 29535: 2.1617990579160585e-05
Position 157: 1.9467058988496744e-05
Position 9444: 1.6440074393939964e-05
Position 9322: 1.4949680655053305e-05
Position 68: 1.4194902064769346e-05
Position 694: 1.2333718347856471e-05
Position 689: 1.0001341016497995e-05
Position 29549: 6.778527501819241e-06
Position 3330: 6.763340607768025e-06
Position 949: 5.693001435376269e-06
Position 273: 5.624155249165677e-06
Position 8212: 4.919468822535108e-06
Position 922: 4.818239674826348e-06
Position 246: 3.331983626934308e-06
Position 543: 3.314124384469096e-06
Position 512: 2.7176740184057028e-06
Position 793: 2.523019570300529e-06
Position 254: 1.942940863349603e-06
Position 396: 1.8516146466489045e-06
Position 342: 1.566182607404545e-06
Position 710: 1.5360437972183252e-06
Position 256: 1.506583159282051e-06
Position 36: 1.5045718388337797e-06
Position 697: 1.4737260822262011e-06
Position 4809: 1.2359555013459653e-06
Position 955: 9.779133631644566e-07
Position 940: 9.217682693500872e-07
Position 4696: 9.198618186540612e-07
Position 3998: 8.689266817477193e-07
Position 772: 8.65698127190633e-07
Position 616: 7.821879050664394e-07
Position 734: 7.692662074701679e-07
Position 752: 4.943712039144821e-07
Position 817: 4.110698087734246e-07
Position 8664: 3.9267653058931084e-07
Position 493: 3.702437073800207e-07
Position 860: 3.4430353623488895e-07
Position 517: 3.278045030040953e-07
Position 12079: 3.1037935957727017e-07
Position 12277: 3.079103163818635e-07
Position 754: 2.8416090891413546e-07
Position 876: 2.819725625841829e-07
Position 803: 1.9796921165127176e-07
Position 999: 1.7460455499778214e-07
Position 307: 1.664220998183076e-07
Position 953: 8.144746720112189e-08
Position 968: 7.410970298113989e-08
Position 1111: 5.896760297050413e-08
Position 810: 5.184493649497661e-08
Position 981: 4.30349601777136e-08
Position 614: 4.2978869090762054e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 24759: 0.9879917213308956
Position 28565: 0.981083325484631
Position 11358: 0.9743159246796849
Position 23955: 0.9568329300729752
Position 40818: 0.9094948171719114
Position 9284: 0.8866754002098951
Position 7643: 0.8494115567188483
Position 34022: 0.8449519255217222
Position 30167: 0.8319348761451785
Position 3682: 0.7875180220013392
Position 32707: 0.7235004339048797
Position 38995: 0.6985526433556607
Position 12635: 0.5649747613094326
Position 9475: 0.4293177346653402
Position 4724: 0.37980075908712635
Position 14588: 0.27317689586817534
Position 7165: 0.26590241623350075
Position 7374: 0.229370117886472
Position 4771: 0.21608876530714788
Position 4614: 0.14755276614578558
Position 25057: 0.13719385864258798
Position 7619: 0.1225335248595138
Position 39480: 0.12179179291657666
Position 32662: 0.11753639080283838
Position 3197: 0.1164922364068754
Position 3903: 0.09641389104014779
Position 12220: 0.0921761993345545
Position 35269: 0.0865498849437171
