Gene = C2cd3
index = 195
Annotated 5SS: [  264  2301  7893 18070 18948 23068 23612 27583 33874 34839 35597 38218
 41216 44308 46363 47665 50463 52691 53917 55064 58086 58594 60341 63864
 68079 68864 71330 72208 76641 79557 83259 87656]
Annotated 3SS: [ 2030  7734 17845 18699 22934 23521 27434 33724 34628 35483 38098 41092
 43815 46210 47417 50281 52506 53743 54939 57816 58503 59737 63524 67939
 68798 71123 72073 76478 79335 82369 87543 97145]
SMsplice 5SS: [  264  2301  3837  7893 18070 23068 23612 27583 31545 33874 38218 41216
 46289 53917 55064 58086 58594 60341 60597 61701 63660 68079 71330 72208
 76641 79557 82140 87656]
SMsplice 3SS: [ 2208  3725  7734 17845 22934 23521 27434 31415 33724 38098 41057 46210
 53743 54939 57816 58503 60194 60497 61622 63524 67939 71123 72073 76478
 79417 82057 87543 96654]
top_k =  1000
Partition function (log Z): 4.592334001000606

Sorted 5' Splice Sites (High to Low Probability):
Position 23068: 1.0
Position 18070: 0.9999999999999998
Position 27583: 0.9868476325454367
Position 7893: 0.9808835397466147
Position 58086: 0.974431442239245
Position 79557: 0.9676342449638393
Position 33874: 0.9652862449235938
Position 46289: 0.957859849024576
Position 264: 0.9572482346301975
Position 76641: 0.9399176360156694
Position 2301: 0.933315614093564
Position 87656: 0.930021176717085
Position 41216: 0.9289563985606362
Position 55064: 0.9109757534579469
Position 53917: 0.9070753009449907
Position 38218: 0.9052608110367691
Position 63660: 0.8732822523849963
Position 23612: 0.8651601392558281
Position 31545: 0.8643479915107514
Position 71330: 0.8486845068005073
Position 68079: 0.7506203789967907
Position 72208: 0.7446343333496794
Position 3837: 0.7427112055877284
Position 60341: 0.7362564954255527
Position 82140: 0.7149550794855557
Position 61701: 0.7057634271776555
Position 58594: 0.6171348783561932
Position 18948: 0.5576380413808608
Position 60597: 0.5487248756347691
Position 85642: 0.4987306624328658
Position 52691: 0.49072817974408967
Position 74702: 0.47962576103700727
Position 86892: 0.45452133915369763
Position 35597: 0.4532680616475852
Position 63864: 0.40478707643794976
Position 82648: 0.3875505666288792
Position 44873: 0.2925612366497584
Position 1696: 0.27862092681314243
Position 44308: 0.27793281316483937
Position 69783: 0.25914832508974583
Position 14014: 0.21002982633033776
Position 39088: 0.1741874978401904
Position 50463: 0.16235643603321948
Position 62713: 0.14432385395249206
Position 34839: 0.14093053851792015
Position 59944: 0.13668222938455013
Position 58616: 0.1362352601004339
Position 39079: 0.13085899008231477
Position 6460: 0.1245605459018925
Position 10368: 0.11545028345968383
Position 8549: 0.11535072369843972
Position 68864: 0.10938262899553601
Position 59869: 0.10544972242056518
Position 15923: 0.10347143733032312
Position 38409: 0.0997043890502595
Position 61429: 0.08520245947693479
Position 9344: 0.07833833706000119
Position 55663: 0.07771031221764918
Position 9111: 0.07470406992994744
Position 79776: 0.07145956545580492
Position 77209: 0.07144568226501333
Position 58264: 0.07041526389062787
Position 11186: 0.07006541453860939
Position 82259: 0.06742747000686719
Position 11408: 0.0651194084191059
Position 63962: 0.06290384373825991
Position 81570: 0.06243723823002373
Position 16904: 0.05926787132661616
Position 41380: 0.05818712188245015
Position 60617: 0.05649082578285783
Position 74764: 0.05585375405935424
Position 57726: 0.055665514550838395
Position 77054: 0.05292103687610984
Position 36347: 0.05122658581594483
Position 1187: 0.05074364598641546
Position 18662: 0.04902498260514182
Position 3842: 0.04790552669167886
Position 2117: 0.04787627808305566
Position 538: 0.04504267636857503
Position 75116: 0.04451445487949915
Position 36870: 0.04224157341843844
Position 46363: 0.04212309222240371
Position 4390: 0.039269046162858624
Position 2524: 0.03919340382599245
Position 15446: 0.037245865507491885
Position 80524: 0.03526057456026693
Position 89307: 0.030704652078175052
Position 43492: 0.03043410992846168
Position 18364: 0.0300914739375934
Position 56993: 0.028837427738083322
Position 69853: 0.02608569273935528
Position 37522: 0.02582095164529912
Position 34889: 0.025357217453092728
Position 88565: 0.02533244261304512
Position 61480: 0.023995823495620256
Position 1148: 0.02308036432649055
Position 69843: 0.02302511713911334
Position 79347: 0.021939465323378753
Position 44911: 0.021878110365887885
Position 5324: 0.021727250548738183
Position 66007: 0.020316655984675035
Position 29551: 0.0194013206191741
Position 78943: 0.018375036366582907
Position 58293: 0.01815897723239329
Position 6975: 0.01773249320609776
Position 43454: 0.01703643432929735
Position 33821: 0.01701174814991747
Position 81066: 0.016981016772727783
Position 90635: 0.016627366700755732
Position 553: 0.016564769008302165
Position 39387: 0.01644262578076349
Position 15828: 0.016288331155821414
Position 78537: 0.016178105091952784
Position 82142: 0.01571563130744607
Position 3504: 0.015325670886685386
Position 77226: 0.015183130600164779
Position 47665: 0.014073415985290402
Position 6190: 0.01381088070249526
Position 75010: 0.01365724516853184
Position 59373: 0.013218993095835673
Position 58214: 0.012408340820996493
Position 69637: 0.012141909699093815
Position 62115: 0.011864829807767338
Position 63957: 0.011790031512406202
Position 60124: 0.01176944544855387
Position 5115: 0.011658313781389358
Position 42097: 0.011598422875222803
Position 37135: 0.011526534917416224
Position 33993: 0.011503300829701545
Position 45930: 0.011499310647959827
Position 60785: 0.011204926166941917
Position 57275: 0.011161305004003993
Position 61821: 0.010807514535559027
Position 89311: 0.01040697802438876
Position 84739: 0.009931367692724591
Position 80184: 0.009867085882930646
Position 58690: 0.009586768657361727
Position 57287: 0.00909554658690336
Position 78124: 0.009056767261825083
Position 34729: 0.008175626240233432
Position 2692: 0.007662817741346471
Position 66765: 0.007560317704293375
Position 44868: 0.007545272828682887
Position 80610: 0.0074561472146856865
Position 79538: 0.007069853762897245
Position 2162: 0.007050875523297606
Position 63319: 0.007043770965862028
Position 61639: 0.006446147412195087
