Gene = Rnasel
index = 904
Annotated 5SS: [  182  2634  3522  5788  6611  9163 10251 11486]
Annotated 3SS: [ 2432  3418  4180  6524  8956 10117 11348 12692]
SMsplice 5SS: [  178  2634  6611 10251]
SMsplice 3SS: [ 2456  6524 10117 11348]
top_k =  1000
Partition function (log Z): -2.3916395407550057

Sorted 5' Splice Sites (High to Low Probability):
Position 6611: 0.9787281255826937
Position 10251: 0.8303052496141549
Position 178: 0.7386151884646237
Position 2634: 0.6995381908717024
Position 9163: 0.6461477161263781
Position 4720: 0.48560680258068306
Position 9534: 0.38806086177478105
Position 8994: 0.31141976959657974
Position 7135: 0.2660297138228718
Position 11486: 0.24612050400044205
Position 2242: 0.22170310511840882
Position 11507: 0.21786012708951066
Position 7813: 0.20612905151703587
Position 3522: 0.2031653184347056
Position 509: 0.18725415204731166
Position 8517: 0.14097460650911145
Position 3197: 0.13510234661470688
Position 182: 0.11967298920358793
Position 7988: 0.08823283166603887
Position 384: 0.05745527083305537
Position 11666: 0.04644704447553061
Position 5515: 0.04551690775109135
Position 11421: 0.04372630492539914
Position 6393: 0.04190570437587858
Position 1929: 0.039847434288350365
Position 5013: 0.0351263550932412
Position 2050: 0.03200987096670767
Position 2863: 0.031481153423946084
Position 10366: 0.028990046192223746
Position 11425: 0.02668458338595839
Position 10544: 0.026515755784711895
Position 8800: 0.025108729854364624
Position 6825: 0.01882354663693581
Position 10732: 0.01854704466258174
Position 5365: 0.01801062199469518
Position 10028: 0.017896690665413238
Position 3508: 0.014331390564319072
Position 10164: 0.011645619397917457
Position 3748: 0.010334741349847023
Position 5487: 0.007825155364239406
Position 8720: 0.007578836012401386
Position 11648: 0.0074852343081690835
Position 5545: 0.007447523621246898
Position 9735: 0.006989823437997978
Position 3291: 0.006420482685584771
Position 9424: 0.006391575587454201
Position 3816: 0.006173873179911742
Position 5494: 0.005979055600864902
Position 4764: 0.00558827713701084
Position 9544: 0.005304900679342021
Position 1758: 0.004722270240705627
Position 199: 0.004085196960246992
Position 4936: 0.003663091670054642
Position 710: 0.0034243404872987735
Position 1678: 0.003071347353978687
Position 11011: 0.003033375682669733
Position 4527: 0.0028650312237990076
Position 4896: 0.00247258427420593
