Gene = 3110009E18Rik
index = 43
Annotated 5SS: [   23 29553 39462 44978 50288]
Annotated 3SS: [29407 39410 44939 50205 66845]
SMsplice 5SS: [   23 19875 29553 39462]
SMsplice 3SS: [19776 29407 39410 66845]
top_k =  1000
Partition function (log Z): -45.54405770034243

Sorted 5' Splice Sites (High to Low Probability):
Position 23: 0.69063567141332
Position 2206: 0.12641573542527815
Position 2498: 0.11870518230101976
Position 1252: 0.11190736363616649
Position 5198: 0.09602020581669139
Position 4615: 0.08376315870822264
Position 751: 0.047595426591242426
Position 616: 0.04715129382738708
Position 2540: 0.04312528010376777
Position 1241: 0.037055688839065896
Position 6223: 0.026923384208615477
Position 1797: 0.025276857781109583
Position 4587: 0.023478269682234317
Position 2472: 0.02338239276666901
Position 8526: 0.019318744077472166
Position 4073: 0.0136334284878959
Position 2733: 0.013425531864381873
Position 162: 0.013185644968806745
Position 779: 0.011557932893109281
Position 3349: 0.011479947017070894
Position 864: 0.011134446219628278
Position 1964: 0.01082916577539762
Position 228: 0.010455300318588334
Position 477: 0.010432684630741129
Position 294: 0.009009748838940903
Position 1460: 0.00837968697242139
Position 1813: 0.007663521614789055
Position 1265: 0.007484003541553557
Position 4859: 0.006843087314236778
Position 2136: 0.005093735201990757
Position 4607: 0.003343395532634133
Position 136: 0.0032553999588043133
Position 1997: 0.0026291651315960805
Position 326: 0.002304454244299755
Position 1858: 0.002280782124928189
Position 645: 0.0016199467804619168
Position 2008: 0.0014105889451753305
Position 309: 0.0012857158137554627
Position 223: 0.0010736243193519577
Position 4500: 0.0010668965329891217
Position 2012: 0.0008333274435216306
Position 2576: 0.0007645409070559011
Position 1277: 0.0007167132969332229
Position 390: 0.0006975140510925465
Position 4640: 0.0006047401128062053
Position 499: 0.0004773397239434895
Position 386: 0.000476294280697341
Position 85: 0.0004433963435548058
Position 4958: 0.00024416115889613996
Position 494: 0.00021879280343024788
Position 620: 0.0001862521045805049
Position 6217: 0.0001798044274600307
Position 1349: 0.00016809047119505495
Position 449: 0.0001498409073037235
Position 211: 0.00014927185330848588
Position 627: 0.00013114162559453647
Position 1473: 0.00012566171132128833
Position 1494: 0.00012332172172793154
Position 1065: 0.00012025305742510142
Position 4974: 6.655411026319484e-05
Position 126: 6.156046361461168e-05
Position 32: 6.141755692803936e-05
Position 608: 6.065472165275549e-05
Position 2019: 5.6344632540631935e-05
Position 761: 5.134953611742673e-05
Position 12: 4.542034502650368e-05
Position 1217: 4.498507329784423e-05
Position 530: 4.2879308945333116e-05
Position 2031: 4.140647503858928e-05
Position 1744: 2.989614995246953e-05
Position 721: 2.6784913219283054e-05
Position 794: 2.4417514667520248e-05
Position 1805: 2.256325980132134e-05
Position 55: 2.0800499088656464e-05
Position 1407: 1.9529868731399933e-05
Position 425: 1.673231145608275e-06
Position 94: 1.3781511911112284e-06
Position 1125: 6.525656209518437e-07
Position 518: 5.829390874896402e-07
Position 37: 4.913556065278748e-07
Position 416: 7.979148076304268e-08
Position 409: 5.711440573669296e-08
Position 414: 3.0028654279175554e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 19776: 0.4845862639413973
Position 11203: 0.20451074401497724
Position 5137: 0.1698925619367717
Position 2094: 0.13811181663343475
Position 4449: 0.13117083285875053
Position 2364: 0.12598260933252867
Position 8414: 0.09815377213699238
Position 1688: 0.03017422056120127
Position 6148: 0.02980114267819991
Position 9380: 0.025824600148643007
Position 2295: 0.019921258937170915
Position 3209: 0.019059404091560053
Position 6746: 0.018781035389645827
Position 2444: 0.018722701792891223
Position 2534: 0.01656408392542592
Position 3942: 0.016261453396048415
Position 2317: 0.01622956907770902
Position 6216: 0.015059217214318172
Position 4800: 0.014494398875456123
Position 5896: 0.0075780603941567794
Position 1923: 0.0069051682777586
Position 1592: 0.006052150132503527
Position 7317: 0.005524623929757745
Position 4707: 0.0044262758516160315
Position 5274: 0.004325740913766964
Position 555: 0.004107163689843532
Position 2067: 0.0038331399118208447
Position 4640: 0.003730425952761207
Position 1162: 0.0037011145326466093
Position 993: 0.0036921752516154128
Position 4309: 0.0036372236746172438
Position 1184: 0.00298495003943593
Position 2583: 0.0027173106943827524
Position 974: 0.0025374356962597423
Position 1925: 0.002239936631449716
Position 6564: 0.002162561210645535
Position 5553: 0.0018813611965022782
Position 978: 0.0018725291765844716
Position 2539: 0.0016129506717448574
Position 1191: 0.0015898997403093768
Position 425: 0.001522034527756009
Position 5851: 0.001500568511790246
Position 1363: 0.0014839817597442546
Position 7681: 0.0014405267430472447
Position 4470: 0.0014043027383457698
Position 1298: 0.001336144726082696
Position 1346: 0.0013048019533898733
Position 1389: 0.0012263920191571106
Position 9558: 0.0012204872797668958
Position 606: 0.0009246383728910041
Position 1015: 0.0009226153002900845
Position 1830: 0.0008442778396435718
Position 1052: 0.0008114494465251181
Position 2440: 0.0008111112379681104
Position 1658: 0.0007665387412949711
Position 2679: 0.0007369100777984681
Position 1857: 0.0007324813513447534
Position 2645: 0.0006066037458001098
Position 1702: 0.0005748401582879964
Position 409: 0.0005513283972488522
Position 1787: 0.000548703953877748
Position 1124: 0.0005463719134592314
