Gene = Gm29133
index = 478
Annotated 5SS: [   11  7555  9202 18365 24568 27615]
Annotated 3SS: [ 7409  9107 18245 24445 27416 39260]
SMsplice 5SS: [  478 18365 24568 31549]
SMsplice 3SS: [18245 24445 31383 39260]
top_k =  1000
Partition function (log Z): -27.19949409012853

Sorted 5' Splice Sites (High to Low Probability):
Position 478: 0.644665557996621
Position 9202: 0.4387414111776177
Position 7555: 0.34547925937370805
Position 874: 0.3411119301857889
Position 4036: 0.33405802005689594
Position 3453: 0.27749723125117826
Position 11: 0.26123528393114526
Position 3017: 0.23356134290401862
Position 653: 0.1006218911430748
Position 244: 0.05384804619718204
Position 2866: 0.03695249628889519
Position 3340: 0.03612886188372886
Position 7690: 0.03198061055131878
Position 353: 0.027561436548838313
Position 143: 0.02102211393651126
Position 2738: 0.0202717406584539
Position 130: 0.018198604710946337
Position 627: 0.01726607511583897
Position 3741: 0.010574336614420246
Position 316: 0.00743923188672527
Position 202: 0.0053092111203318845
Position 508: 0.004512179249654371
Position 114: 0.0038461784839913583
Position 892: 0.0018541938961495817
Position 6864: 0.001083761336950016
Position 78: 0.00107279458192008
Position 3735: 0.0010050243630285666
Position 258: 0.000940567744533154
Position 749: 0.0006046539100974289
Position 2291: 0.0005241713776934473
Position 288: 0.00045592772576163955
Position 34: 0.0004223687298150304
Position 5564: 0.00035546482157872855
Position 119: 0.0002706461578283974
Position 2203: 0.00019964345841358213
Position 2987: 0.00016336561422048592
Position 217: 0.00015541312720846416
Position 1546: 0.00015290442886267333
Position 1506: 0.00011597335490566419
Position 2047: 0.00011382541290327281
Position 1394: 0.00011369851165103378
Position 332: 6.714302299866862e-05
Position 357: 6.30886420072166e-05
Position 158: 4.728702710440859e-05
Position 491: 4.7040071191697594e-05
Position 69: 4.470694411552186e-05
Position 803: 3.022382473362282e-05
Position 460: 2.9875753533714075e-05
Position 770: 2.7203251022161564e-05
Position 512: 2.6535944083463094e-05
Position 246: 2.0554416624863234e-05
Position 266: 1.5844198662865153e-05
Position 57: 1.2207906652291442e-05
Position 3370: 8.339555486948717e-06
Position 251: 7.943226582359281e-06
Position 726: 4.663413614594413e-06
Position 639: 2.7597224683697407e-06
