Gene = Spcs2
index = 1011
Annotated 5SS: [  214 10002 10679 14278]
Annotated 3SS: [ 9917 10517 14142 19093]
SMsplice 5SS: [  214 10002 14278]
SMsplice 3SS: [ 9917 14217 19093]
top_k =  1000
Partition function (log Z): -5.785595893787997

Sorted 5' Splice Sites (High to Low Probability):
Position 10002: 0.9839700968628684
Position 214: 0.8809058475410521
Position 14278: 0.8630893385749765
Position 11198: 0.48519846622744106
Position 12278: 0.2190542126853611
Position 2794: 0.20546771454691853
Position 12587: 0.17522593407729006
Position 2798: 0.1650289571695136
Position 11937: 0.16407754650901593
Position 9821: 0.14343336940072438
Position 17382: 0.12056225041501328
Position 2784: 0.11611004739661082
Position 17387: 0.10914808755551232
Position 17136: 0.10700004000255867
Position 268: 0.10437755678281735
Position 12253: 0.09560781887979171
Position 17144: 0.09556275775311925
Position 18286: 0.07652871110815615
Position 2565: 0.0739950105928019
Position 16088: 0.05137222948624073
Position 10667: 0.03590357782542494
Position 1275: 0.032600631947003626
Position 6585: 0.03178626755021707
Position 8285: 0.028817517996190943
Position 19325: 0.02354448139088294
Position 10252: 0.023260713626916927
Position 7079: 0.022665891006889063
Position 571: 0.021690394621674085
Position 3732: 0.020076651040585827
Position 15820: 0.018455482027577637
Position 18701: 0.015583551188574803
Position 2779: 0.015193035150562468
Position 11084: 0.014156040343588304
Position 10465: 0.013945629709898053
Position 3891: 0.013558503508898844
Position 3467: 0.012241352636073708
Position 19364: 0.012201196805309211
Position 13116: 0.011191484473067025
Position 200: 0.010355488490593498
Position 2823: 0.0103058279749711
Position 8228: 0.010075110343798384
Position 12269: 0.009979211367888194
Position 12019: 0.00976360261614624
Position 11565: 0.009225002571202191
Position 18770: 0.009198910619414235
Position 1890: 0.009183357859730843
Position 4508: 0.008302431827597167
Position 1969: 0.0073270585070979236
Position 2092: 0.006418524600472192
Position 4237: 0.005436928028517892
Position 12511: 0.005260446871527508
Position 10538: 0.005232226117724984
Position 5771: 0.005223600400172192
Position 575: 0.005080204902973692
Position 13312: 0.004777796782096437
Position 4631: 0.004365859664704199
Position 11166: 0.004104936604192502
Position 18000: 0.004069839331120541
Position 10011: 0.004064802396316561
Position 6059: 0.004041218882825809
Position 5423: 0.003943324938256412
Position 2802: 0.003812377809827796
Position 1428: 0.0037349704764110046
Position 2563: 0.0036244297648664655
Position 5427: 0.0033253433011877823
Position 10699: 0.0030490540836893136
Position 15972: 0.0026616633074499586
Position 16827: 0.0026527567164966203
Position 122: 0.002534046412831219
Position 13719: 0.002496838449463792
Position 6170: 0.001941508679812404
Position 12315: 0.0019078334502628858
Position 14047: 0.0018064070730108178
Position 5940: 0.0017832174676730326
Position 8455: 0.001524544091957034
Position 17744: 0.001493391491426195
Position 18710: 0.0014802018706403664
Position 6114: 0.0014627611777092392
Position 444: 0.0012030569066348044
Position 1541: 0.0011062929224015892
Position 5383: 0.0009617303498799018
Position 657: 0.0009099289521239038
Position 2252: 0.0008985232880873992
Position 2533: 0.0007299042323009677
Position 10048: 0.0006879269385379599
Position 11097: 0.0006874007623322938
Position 19329: 0.0006148007649490367
Position 5917: 0.0006024141473390355
Position 16730: 0.0005858749003891833
Position 630: 0.0005775530600004672
Position 14498: 0.0005018082739312142
Position 11227: 0.00042868950346269916
Position 10187: 0.00034371564003473796
Position 10391: 0.0003020505489271033
Position 1130: 0.00029454269266954316
Position 1140: 0.00028226892098914385
Position 67: 0.000276300367623908
Position 10646: 0.0002666404231543116
Position 10092: 0.00026361024044671197
Position 1153: 0.00026314720866563315
Position 610: 0.00025733827272562054
Position 11202: 0.00022857564369859414
Position 10789: 0.00021789021959932813
Position 70: 0.00020191157006257834
Position 647: 0.00017700740511269311
Position 2215: 0.00013688984739156654
Position 2514: 0.0001366012356652772
Position 719: 0.0001314216541479899
Position 11471: 0.00011534958823756007
Position 2075: 0.00010476143498263756
Position 2359: 8.831157780417198e-05
Position 114: 8.43637669192237e-05
Position 137: 7.842581737191898e-05
Position 2635: 7.746433812512081e-05
Position 1694: 6.532721214010727e-05
Position 477: 6.117261411678138e-05
Position 1260: 5.7845781342584145e-05
Position 2571: 5.7480888545544764e-05
Position 1829: 5.437508357333824e-05
Position 2543: 4.2348057157079086e-05
Position 2569: 4.036557152709232e-05
Position 226: 3.170122443432143e-05
Position 967: 2.2709304349858143e-05
Position 10138: 2.0550310259981198e-05
Position 1121: 1.9495160001007813e-05
Position 10302: 1.7740680881439778e-05
Position 409: 1.689242543043345e-05
Position 149: 1.186549942317642e-05
Position 1011: 1.160310440637594e-05
Position 348: 1.1365002983266297e-05
Position 994: 1.0542639616918556e-05
Position 2172: 1.0487618744879292e-05
Position 3534: 9.69948065086074e-06
Position 2535: 8.559927697519748e-06
Position 10040: 8.160878479489683e-06
Position 608: 8.133886593480943e-06
Position 108: 6.992347634471439e-06
Position 1782: 5.599334834958596e-06
Position 1459: 5.593535732273737e-06
Position 2164: 5.248569700302734e-06
Position 1023: 4.9149105632455214e-06
Position 4863: 4.8297610968127106e-06
Position 2395: 3.434139727704286e-06
Position 675: 3.257061139991828e-06
Position 1451: 2.857414787725154e-06
Position 1013: 2.4634398243411925e-06
Position 1344: 2.216914928048279e-06
Position 1302: 2.1735627536645297e-06
Position 2066: 2.160718701476599e-06
Position 1611: 2.0947432748225064e-06
Position 2201: 1.9368701271688062e-06
Position 418: 1.8202291392332008e-06
Position 327: 1.8124330731182052e-06
Position 197: 1.1387906411838322e-06
Position 395: 9.77653293661142e-07
Position 204: 9.58238637821133e-07
Position 392: 8.606574778356265e-07
Position 901: 5.437055868944668e-07
Position 740: 5.239373757790863e-07
Position 486: 4.477605768798364e-07
Position 152: 2.557630988695335e-07
Position 1102: 2.1981293805952725e-07
Position 1029: 2.1427027869426105e-07
Position 527: 1.901453027087259e-07
Position 871: 1.6512986653236088e-07
Position 368: 1.2520815720311726e-07
Position 305: 1.1663530022975118e-07
Position 877: 1.1564105346683454e-07
Position 819: 7.684827352135337e-08
Position 815: 6.275763715428126e-08
Position 803: 4.3251381829801194e-08
Position 778: 2.339749200104879e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9917: 0.9961061528472205
Position 14217: 0.8663498875999329
Position 19093: 0.7357119666512434
Position 2709: 0.42979776192054453
Position 11056: 0.30821801648612407
Position 12172: 0.3066219621982835
Position 17293: 0.24099755036009177
Position 12479: 0.16325939984851065
Position 11788: 0.15200344733311522
Position 9724: 0.14344254282186525
Position 16877: 0.12245367086969318
Position 2462: 0.11239805479642657
Position 11115: 0.09758286276536542
Position 10994: 0.08510406676773903
Position 16931: 0.07922405792705306
Position 17576: 0.0706989453643328
Position 18152: 0.06124230200308515
Position 18272: 0.05112805634579215
Position 10517: 0.04494511330886991
