Gene = Henmt1
index = 537
Annotated 5SS: [  348  1333  2772 12840 13851 17711 18636]
Annotated 3SS: [ 1184  2642 12726 13715 17530 18457 19825]
SMsplice 5SS: [  348  1333  2237  2772 12840 13851 17711 18636]
SMsplice 3SS: [ 1184  2084  2642 12726 13715 17530 18457 19825]
top_k =  1000
Partition function (log Z): -3.507779147295337

Sorted 5' Splice Sites (High to Low Probability):
Position 17711: 0.9506406512408426
Position 1333: 0.8703801471076349
Position 12840: 0.8617306390769577
Position 2772: 0.8566007327460506
Position 2237: 0.84359532328863
Position 18636: 0.6179171067547671
Position 9726: 0.5599973537839088
Position 13851: 0.5507979640761562
Position 8847: 0.41081244793639893
Position 348: 0.3942850228420628
Position 334: 0.26039587841916284
Position 86: 0.2485128419223539
Position 6203: 0.18225923798800286
Position 1997: 0.1800609316503199
Position 10146: 0.15109057993979666
Position 17959: 0.14988227252805097
Position 506: 0.09915419834604587
Position 3479: 0.06204344524570375
Position 4745: 0.06152847390758422
Position 4730: 0.060292743346816356
Position 19361: 0.05735617358941298
Position 9243: 0.051441387649396826
Position 10325: 0.05018114437441425
Position 9672: 0.04697105986802705
Position 9701: 0.045547246539110096
Position 11853: 0.03624134742395706
Position 12941: 0.0285842184729881
Position 7004: 0.02592911092021102
Position 8867: 0.021577380163068004
Position 103: 0.019632447122870947
Position 6653: 0.01937185053360533
Position 11824: 0.017922601796170428
Position 2271: 0.017828662487548497
Position 18507: 0.016379632460238155
Position 10114: 0.015867871771114553
Position 18680: 0.014074936227311855
Position 158: 0.014002045583975766
Position 19163: 0.012284907189187172
Position 5410: 0.010762790207666793
Position 17975: 0.009593857895442528
Position 19119: 0.009463177979896886
Position 3874: 0.009200989385784031
Position 18547: 0.006964763902021684
Position 4734: 0.006770710259606229
Position 17855: 0.006068502031262241
Position 1680: 0.006006248074554188
Position 18559: 0.005951132714618709
Position 18021: 0.00577189740061935
Position 17986: 0.005750619511929641
Position 2222: 0.005719457411089309
Position 145: 0.005003036926682108
Position 17968: 0.004817002697128512
Position 18416: 0.004797900089341498
Position 7203: 0.00434368897915683
Position 8053: 0.003556233943599793
Position 2159: 0.0035360648074745696
Position 1488: 0.003450243772539701
Position 1502: 0.003388692942845225
Position 4006: 0.0030347448910136186
Position 18220: 0.0029751113295600606
Position 18640: 0.002528998270787256
Position 815: 0.0023558903969766415
Position 2691: 0.0022389238269835228
Position 943: 0.0022186915542275337
Position 1958: 0.0021199421255843156
Position 388: 0.0018731803990714691
Position 2726: 0.0016706023154545399
Position 1867: 0.0015287530558484976
Position 428: 0.001396460710849013
Position 14077: 0.0012716112219910859
Position 3203: 0.0012698108575443393
Position 20153: 0.0011720469444666695
Position 2407: 0.0009434583662834285
Position 627: 0.0009298636995247755
Position 1003: 0.000908099656073667
Position 1021: 0.0009060902305736294
Position 3194: 0.000823613550098073
Position 70: 0.0007798032452177399
Position 3622: 0.0007615485102485533
Position 1860: 0.0007380208996825016
Position 443: 0.0006590529970299992
Position 17724: 0.0006121576013795617
Position 361: 0.0005007567314008306
Position 1775: 0.0004744021305048247
Position 1081: 0.0003953607696137178
Position 399: 0.0003360550915604348
Position 2217: 0.00033356646452337017
Position 18676: 0.0003314667690946587
Position 1789: 0.0002919415515743402
Position 1808: 0.0002891919095361569
Position 3139: 0.0002455664825547908
Position 1662: 0.00022422016998264397
Position 1590: 0.000224195500911958
Position 1639: 0.00022113592065425099
Position 1411: 0.00021867467474022157
Position 4276: 0.00021649226928579718
Position 127: 0.00021293430475669413
Position 1027: 0.00021192504925128614
Position 7800: 0.00020742221126777364
Position 2655: 0.00020472400658484
Position 2163: 0.00018692721560372545
Position 791: 0.00018452789699478482
Position 1038: 0.0001806272364132098
Position 115: 0.0001799888425640644
Position 2109: 0.0001758869500277379
Position 1378: 0.00015821788528514014
Position 8077: 0.00015367688625846562
Position 1499: 0.00015197077592302467
Position 133: 0.00014496760245159945
Position 2436: 0.00012230214750486693
Position 782: 0.00011781827158866028
Position 1581: 0.00011431205411614303
Position 835: 0.00010849537535489976
Position 2544: 9.865822053434788e-05
Position 130: 8.110628313291552e-05
Position 57: 7.777328724432914e-05
Position 487: 7.711850369389691e-05
Position 591: 7.591141759248155e-05
Position 416: 7.321871028658738e-05
