Gene = Smim14
index = 991
Annotated 5SS: [  665 25008 32877 40215]
Annotated 3SS: [24898 32827 40071 42962]
SMsplice 5SS: [  665 25008 32877 40215]
SMsplice 3SS: [24898 32827 40071 42962]
top_k =  1000
Partition function (log Z): -31.31902059087079

Sorted 5' Splice Sites (High to Low Probability):
Position 665: 0.898421097412122
Position 141: 0.37784787832252315
Position 8660: 0.20489464335013716
Position 4329: 0.17901638606941767
Position 8347: 0.16954967748022765
Position 460: 0.06955551445178526
Position 429: 0.041001750562081156
Position 4325: 0.036518378043239694
Position 8419: 0.011630416627178774
Position 1133: 0.010357049561531235
Position 2979: 0.00959715708428214
Position 4878: 0.007478978909303553
Position 1237: 0.007422280608919067
Position 2146: 0.005716095413505322
Position 248: 0.005218426075556589
Position 192: 0.0038179368071351045
Position 6102: 0.0025385729139736257
Position 3: 0.0023822873346423953
Position 1181: 0.0014238726151129867
Position 78: 0.0013823264161719456
Position 326: 0.0012651821703281588
Position 288: 0.001096667873385922
Position 388: 0.0008270250441468557
Position 5999: 0.0007345417455676231
Position 170: 0.0005193017250159033
Position 89: 0.0003897292543877911
Position 1564: 0.0003279344508984907
Position 150: 0.0003273331648262662
Position 996: 0.00031368736693887175
Position 2096: 0.00030989219505920233
Position 309: 0.0002967231357427435
Position 3731: 0.00027976581334822673
Position 2802: 0.00025848970834849193
Position 482: 0.00020752724876556194
Position 105: 0.00018705809291356837
Position 1531: 8.529147056876834e-05
Position 1102: 7.81539487726601e-05
Position 1804: 6.037686362720859e-05
Position 1004: 5.919162419682496e-05
Position 465: 5.573780914347249e-05
Position 1223: 2.536317286469914e-05
Position 159: 2.2083722705394033e-05
Position 30: 2.0198719559624777e-05
Position 954: 1.5956505924926726e-05
Position 494: 1.1562816430935318e-05
Position 864: 1.0229806188911447e-05
Position 7: 6.256286780683096e-06
Position 613: 3.4289871721060017e-06
Position 210: 1.504725339977936e-06
Position 1271: 1.465919842479684e-06
Position 1819: 1.4235042370863156e-06
Position 1000: 1.4000430314831938e-06
Position 1831: 1.252364719025866e-06
Position 4391: 1.1888461929349922e-06
Position 1194: 1.0208973730627752e-06
Position 669: 1.0205647564839824e-06
Position 990: 6.476257221587476e-07
Position 1772: 5.320777757791817e-07
Position 910: 4.104402029216344e-07
Position 858: 3.5814680742647026e-07
Position 1332: 2.7534176106634217e-07
Position 676: 2.5351756005343454e-07
Position 671: 2.3098364790111244e-07
Position 527: 2.143566404859604e-07
Position 958: 1.9631845945129518e-07
Position 1213: 1.8214996534713878e-07
Position 547: 1.771689712834521e-07
Position 654: 1.6161868692884867e-07
Position 726: 1.5830491537443327e-07
Position 542: 1.2809545821043322e-07
Position 550: 1.1303474151580506e-07
Position 998: 3.8459129829743144e-08
Position 993: 9.73984811373351e-09
Position 2386: 1.5356438264295944e-09
Position 532: 7.844450696135777e-11
Position 940: 6.339099089795021e-11
Position 968: 1.7169347930730182e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16020: 0.5450384908900558
Position 8272: 0.2182461570804998
Position 17307: 0.19440328401074589
Position 520: 0.18387350753022602
Position 8526: 0.1660596545290082
Position 4226: 0.12262383742604757
Position 568: 0.1088182715456243
Position 4125: 0.05827327818319372
Position 12174: 0.05142918700319177
Position 540: 0.04363164734968893
Position 8383: 0.03517795267628724
Position 1088: 0.025973036087859978
Position 459: 0.024543321590190025
Position 4042: 0.022763995356654586
Position 575: 0.0199344730467908
Position 8558: 0.018979332779015708
Position 8404: 0.016099184880170328
Position 13622: 0.014102247983834644
Position 12671: 0.014012509325740023
Position 4142: 0.01303795054314386
Position 11275: 0.010606125423167183
Position 5955: 0.009309029455992395
Position 7289: 0.008901371603255513
Position 4765: 0.008808084274469618
Position 6317: 0.0076898471432415875
Position 4540: 0.007188606909410175
Position 10256: 0.007067903906957687
Position 428: 0.005826333615858276
Position 239: 0.005813173544369325
Position 2859: 0.005134306100262783
Position 1856: 0.004516473509608977
Position 542: 0.0038038296672060516
Position 10586: 0.0035974619919821615
Position 9155: 0.0029856135604806548
Position 1949: 0.0029816735742891607
Position 2022: 0.002708195265988227
Position 3984: 0.0026770401741770065
Position 5456: 0.002637714577262252
Position 1583: 0.002606931788367947
Position 5844: 0.0026043272215525463
Position 2904: 0.002501483857160604
Position 578: 0.0024480695041796856
Position 7371: 0.0023193730348152926
Position 9659: 0.002255445528318741
Position 4493: 0.0020245469901950647
Position 7260: 0.0016807021703728032
Position 4050: 0.0016705471759824596
Position 1563: 0.001488563657528603
Position 5661: 0.0014118826483885958
Position 4175: 0.0013255834672316795
Position 463: 0.0013203087656826797
Position 2440: 0.0012884265046043768
Position 570: 0.0012705324389240776
Position 4411: 0.0012568652603121024
Position 217: 0.0011565165762181108
Position 2801: 0.0011394332122670165
Position 4676: 0.0009163098217728911
Position 2462: 0.0008216416854129252
Position 5916: 0.0007944068443127394
Position 2711: 0.0007712902112920863
Position 4390: 0.0007203997229808009
Position 4160: 0.000679592110575507
Position 1691: 0.0006512483580530721
Position 2666: 0.0006455210400281138
Position 5959: 0.0006453070837499749
Position 1064: 0.0006121990538405826
Position 513: 0.0005887151491006332
Position 1102: 0.0005845658445600353
Position 4563: 0.0005736711186011859
Position 304: 0.0005725558680138828
Position 1356: 0.0005684641367716642
Position 879: 0.0005496189289724665
Position 1445: 0.000522392986491902
Position 2010: 0.0005040321858601062
Position 9495: 0.000502239589115835
Position 5007: 0.000471835896572841
Position 7325: 0.00046573957169113183
