Gene = Ncstn
index = 734
Annotated 5SS: [  195  1584  7391  7881  8523 10019 10330 10675 11331 11545 12820 14034
 14234 14610 15007 15465]
Annotated 3SS: [ 1478  7266  7758  8376  9867 10219 10521 11225 11466 12646 13930 14137
 14521 14851 15251 15998]
SMsplice 5SS: [  195  1584  7170  7391  7881  8523 10019 10330 10675 11331 11545 12820
 14034 14234 15007 15465]
SMsplice 3SS: [ 1478  7054  7266  7758  8376  9933 10188 10521 11225 11466 12646 13930
 14137 14851 15251 15566]
top_k =  1000
Partition function (log Z): 29.383437653999675

Sorted 5' Splice Sites (High to Low Probability):
Position 11331: 0.9943786064165596
Position 12820: 0.9937188143250841
Position 7391: 0.9853399787009677
Position 8523: 0.9792357392143314
Position 15465: 0.9747136356217401
Position 195: 0.9648397676615388
Position 7881: 0.956996668757609
Position 14234: 0.9463907175747094
Position 14034: 0.9360041333901981
Position 10330: 0.916742237095569
Position 10675: 0.8906126273653769
Position 10019: 0.8533832041092477
Position 11545: 0.7798001975919714
Position 7170: 0.7033951379420271
Position 1584: 0.6919780855231314
Position 15007: 0.553637221220679
Position 14610: 0.40189954760656427
Position 3598: 0.30369305451271433
Position 13210: 0.30105593698398453
Position 13481: 0.2445774054980924
Position 15017: 0.18771544168618404
Position 16257: 0.13829396535657068
Position 15771: 0.1174659831768451
Position 2358: 0.09257385470774224
Position 11652: 0.07017446805408806
Position 485: 0.06932836786662425
Position 15883: 0.0663693960888667
Position 7589: 0.06553569301297495
Position 11656: 0.04916303514013313
Position 14981: 0.04548562529998009
Position 11847: 0.043028632119081235
Position 10721: 0.0384558838466974
Position 11600: 0.037109089393033035
Position 2043: 0.03202245737365892
Position 5534: 0.027696055209654433
Position 13117: 0.02483947121787627
Position 13214: 0.023362843440738662
Position 6597: 0.022064257297314416
Position 3145: 0.02126798245448289
Position 7160: 0.021101293467793665
Position 15683: 0.019473818339156915
Position 975: 0.01907612683031056
Position 14298: 0.018263676196770058
Position 6861: 0.014767026314094073
Position 1015: 0.01461272470826653
Position 16172: 0.014474833718753572
Position 643: 0.01438108354300687
Position 15108: 0.013837924067893852
Position 862: 0.013234916194095192
