Gene = Prr19
index = 861
Annotated 5SS: [  64 2087]
Annotated 3SS: [1461 2170]
SMsplice 5SS: [  64 1567]
SMsplice 3SS: [1461 2135]
top_k =  1000
Partition function (log Z): -3.5768298319339316

Sorted 5' Splice Sites (High to Low Probability):
Position 1567: 0.9483558916195234
Position 64: 0.7884636522635831
Position 1864: 0.539949875488807
Position 593: 0.2942498196309676
Position 2087: 0.11776062518558286
Position 44: 0.0406630945302735
Position 941: 0.016918074676376845
Position 1726: 0.0066212481772406784
Position 2216: 0.005761063622669563
Position 1689: 0.004624989563241689
Position 1763: 0.004497110019923216
Position 2280: 0.0030632804552847073
Position 173: 0.0028337081349074865
Position 2341: 0.002376212679724526
Position 1592: 0.0021491365840788906
Position 398: 0.0015731724967924922
Position 690: 0.000755905733278263
Position 2354: 0.0006628600086305462
Position 2066: 0.0006418514426977936
Position 48: 0.000638866944769847
Position 901: 0.0006146902136172115
Position 1351: 0.0005885811934113315
Position 608: 0.0004890191657612944
Position 2224: 0.0004888469095101643
Position 208: 0.0004286927004705667
Position 2282: 0.0003973995506048222
Position 405: 0.0002639322678906676
Position 182: 0.00024164154270577495
Position 920: 0.00023781998186984772
Position 711: 0.00022643650101051148
Position 762: 0.0002236721566538568
Position 885: 0.0001731029430921559
Position 828: 0.00016798539196284076
Position 696: 0.00016749940506565053
Position 434: 0.0001519259913132839
Position 1625: 0.00012173324485251155
Position 2056: 0.00011971577455181533
Position 98: 0.00010887991954089038
Position 262: 9.686125656274823e-05
Position 1056: 8.822815855477919e-05
Position 237: 8.672367594377925e-05
Position 31: 8.226750859057652e-05
Position 149: 8.102713529289694e-05
Position 2408: 7.096594310569488e-05
Position 1941: 7.02345291994825e-05
Position 945: 6.859338219995852e-05
Position 1627: 5.9889559230977426e-05
Position 462: 5.880792845117145e-05
Position 320: 5.3753755093552624e-05
Position 444: 5.129024250196118e-05
Position 658: 4.106773769247426e-05
Position 26: 4.067012689866925e-05
Position 2185: 3.6612995127875015e-05
Position 646: 3.22642172290939e-05
Position 1741: 3.198481493945072e-05
Position 965: 3.1060124941954214e-05
Position 985: 2.816059047186016e-05
Position 1669: 2.5757519989196057e-05
Position 2596: 2.5375804855446278e-05
Position 1121: 2.4958588128451905e-05
Position 1709: 2.400461096716003e-05
Position 612: 2.0945467063327433e-05
Position 873: 2.0665579850688572e-05
Position 770: 1.7221306966796274e-05
Position 1341: 1.660573034367489e-05
Position 1613: 1.4927585581696619e-05
Position 1935: 1.4844806172798906e-05
Position 497: 1.2691937329162444e-05
Position 1323: 1.1726769145788603e-05
Position 820: 9.373907697946276e-06
Position 1532: 8.812016466874562e-06
Position 265: 8.412788132901959e-06
Position 111: 7.642417299371713e-06
Position 1672: 7.523592092328066e-06
Position 1645: 6.3372832187024616e-06
Position 824: 5.803526159572828e-06
Position 1170: 5.360600948980919e-06
Position 1321: 4.999517741659304e-06
Position 822: 4.719140442218219e-06
Position 309: 3.7425760269184417e-06
Position 1237: 3.6484943277545473e-06
Position 564: 3.0698564897351323e-06
Position 477: 2.8709149240811625e-06
Position 702: 2.8636801823758477e-06
Position 947: 2.756589729629717e-06
Position 1315: 2.6476965993778704e-06
Position 1112: 2.463101007695343e-06
Position 1258: 2.079356620645582e-06
Position 753: 1.948632451094561e-06
Position 1250: 1.5359528107310419e-06
Position 832: 1.466948705250979e-06
Position 516: 1.446900081824308e-06
Position 1091: 7.373713051151944e-07
Position 2036: 3.0754025766807574e-07
Position 1842: 1.7175156876905955e-07
Position 1822: 1.662999781157084e-07
Position 2091: 1.1554518155696988e-07
Position 1992: 4.630046082382558e-08
Position 1816: 4.127986510334727e-08
Position 1914: 3.557855850352185e-08
Position 1811: 1.9997242968820345e-08
Position 1912: 1.9571373693943812e-08
Position 1954: 1.7809738370433863e-08
Position 738: 1.500917179744478e-08
Position 500: 8.672948795785359e-09
Position 505: 6.135344155461841e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1461: 0.9864245143542967
Position 2135: 0.5292963446069102
Position 1760: 0.1639620277517707
Position 2380: 0.14179342669887482
Position 2170: 0.13995750191706113
Position 1657: 0.10663809342161377
Position 1811: 0.09178036626407239
Position 1638: 0.0871188303206338
Position 1788: 0.06988267533856438
Position 444: 0.06714814780764003
Position 1684: 0.04139231680184783
Position 2330: 0.038217845722964695
Position 1941: 0.03585238330754706
Position 1963: 0.031524844249368904
Position 2478: 0.029385214233440482
Position 1688: 0.017184782662280147
Position 805: 0.017140537834724297
Position 532: 0.01635777876731323
Position 516: 0.014594462143858615
Position 2172: 0.012041603924711458
Position 1973: 0.012028311800249564
Position 416: 0.011910914350484447
Position 2312: 0.010718040628013945
Position 1984: 0.00975837980322631
Position 1414: 0.008949524554792613
Position 2353: 0.008383387383831549
Position 1903: 0.007871610833253497
Position 564: 0.006707652690149796
Position 1725: 0.0066742861976783075
Position 347: 0.0060369224128234
Position 2022: 0.005270191243767222
Position 2419: 0.005259026524290295
Position 2502: 0.0051878466896379104
Position 1976: 0.0046107785768739196
Position 2537: 0.004562061384412153
Position 146: 0.004386693620110273
Position 2514: 0.004086625600487999
Position 303: 0.004027208496908425
Position 1800: 0.0031077431491210966
Position 1816: 0.002325056406843498
Position 1762: 0.0023084093705467946
Position 2401: 0.001997919850327125
Position 2065: 0.0014126790653193348
Position 2224: 0.0012629046671155417
Position 2336: 0.0011913726113703415
Position 835: 0.0010383792647300366
Position 2452: 0.0008334147372184953
Position 1665: 0.0008006230254890079
Position 1935: 0.0006602129918394779
Position 1932: 0.0006261070350796406
Position 1165: 0.0005947190406426625
Position 1694: 0.000497235273553409
Position 1486: 0.0004952991857128464
Position 1849: 0.00046831485102018705
Position 260: 0.00045342930250438356
Position 2695: 0.00043349343202674475
Position 452: 0.00041335916485277
Position 1506: 0.00034975480700477493
Position 2340: 0.0003004841160224021
Position 265: 0.0002900700778626597
Position 1989: 0.0002895535145908548
Position 2585: 0.00022386372595831455
Position 2199: 0.00021267193817400647
Position 1842: 0.00019203596165834143
Position 128: 0.0001900310090685019
Position 194: 0.00014940772248363274
Position 2253: 0.00013183768882965978
Position 1701: 0.00012989134875281475
Position 2678: 0.00012735734977216079
Position 2247: 0.00011507743213738223
Position 2438: 0.00011084822344844834
Position 2073: 0.0001060271709943459
Position 1503: 9.41494626989919e-05
Position 2193: 6.940703955716205e-05
Position 738: 6.425868578458421e-05
Position 1494: 5.8983597908511365e-05
Position 1997: 5.6336454141894206e-05
Position 1822: 5.494099498771727e-05
Position 1885: 5.409468977432082e-05
Position 2012: 5.3132830423395595e-05
Position 1854: 5.2017639272734256e-05
Position 2642: 5.195585157063755e-05
Position 462: 5.170862220200509e-05
Position 1999: 4.83561156603147e-05
Position 2195: 4.7751539598809046e-05
Position 2558: 4.4957251819528795e-05
Position 279: 4.347643917615821e-05
Position 262: 3.1042239812835434e-05
Position 1879: 2.7001317947857713e-05
Position 856: 2.50611894044505e-05
Position 1863: 2.3566879729350786e-05
Position 198: 2.1403074373346232e-05
Position 753: 2.0169233087154307e-05
Position 1178: 2.0073414605449842e-05
Position 2599: 1.909971903609794e-05
Position 1330: 1.770894801478061e-05
Position 149: 1.7548264349401542e-05
Position 707: 1.665067531100437e-05
Position 1512: 1.5764025414818382e-05
Position 1834: 1.3850767996492125e-05
Position 574: 1.2774360267279158e-05
Position 1870: 1.1953378268946604e-05
Position 166: 1.144170806341067e-05
Position 1828: 1.0714245694206199e-05
Position 273: 9.688528504058045e-06
Position 218: 9.65926083140214e-06
Position 1079: 9.011239444779289e-06
Position 157: 8.350585474493232e-06
Position 1539: 7.74547253109159e-06
Position 711: 7.081515551522723e-06
Position 1596: 5.309406544351448e-06
Position 1992: 4.482916730752002e-06
Position 1544: 3.949072976175047e-06
Position 1341: 3.614361031594033e-06
Position 1124: 3.4719448216944895e-06
Position 849: 2.9135481090468033e-06
Position 871: 2.5286038536962506e-06
Position 681: 2.210651568394739e-06
Position 454: 2.126343169377451e-06
Position 588: 1.8648043506942293e-06
Position 676: 1.7785373708994222e-06
Position 976: 1.5752065497275313e-06
Position 1315: 1.2471233690805957e-06
Position 1857: 1.1575429583270692e-06
Position 608: 8.379360457338789e-07
Position 1613: 5.427205247415557e-07
Position 1580: 4.800113836871952e-08
Position 117: 4.47306134600126e-08
Position 1574: 3.014921982269787e-08
Position 1551: 2.9669121034406916e-08
Position 578: 1.415660192552133e-08
Position 760: 5.424268589207476e-09
Position 896: 5.040754656730255e-09
Position 1133: 4.333062648803664e-09
Position 782: 4.234309047345445e-09
Position 689: 3.087142350547017e-09
Position 576: 2.9663911560497327e-09
Position 1204: 1.1962366466305656e-09
Position 592: 6.704767092212167e-10
Position 981: 5.587434703464702e-10
Position 853: 2.2480861295233128e-10
Position 873: 1.0733081020133879e-13
