Gene = Aste1
index = 146
Annotated 5SS: [ 274 2467 6295 8200]
Annotated 3SS: [1152 6083 8003 9606]
SMsplice 5SS: [ 274 1314 1564 2467 6295]
SMsplice 3SS: [1152 1405 2232 6203 7325]
top_k =  1000
Partition function (log Z): -1.7073720865427378

Sorted 5' Splice Sites (High to Low Probability):
Position 1314: 0.9849026070320309
Position 2467: 0.8864729896922932
Position 6295: 0.8196046593257943
Position 274: 0.668080927803533
Position 1564: 0.4866142350127201
Position 463: 0.36711570366218005
Position 3534: 0.2647116002492176
Position 3658: 0.23635247463708725
Position 1888: 0.18920812814910354
Position 7385: 0.1698891748784016
Position 4193: 0.1684116816647795
Position 5408: 0.1635680510692502
Position 7476: 0.13902948512105956
Position 1496: 0.1203003187916441
Position 8200: 0.09797922717705292
Position 5816: 0.04676783026269063
Position 268: 0.041761762953109856
Position 1502: 0.03457854322547016
Position 2074: 0.0344349832486373
Position 4654: 0.027533460345708863
Position 5780: 0.027029493686802228
Position 490: 0.026472367004517935
Position 5522: 0.021772102832166573
Position 1546: 0.015009381674299499
Position 2102: 0.012742831310696477
Position 7887: 0.011620669900864652
Position 1047: 0.011603128154878873
Position 2994: 0.010425684784081585
Position 5761: 0.008873416773475435
Position 2233: 0.008708679092531587
Position 216: 0.008522259757229965
Position 1679: 0.008409422428038233
Position 2114: 0.008194068591790941
Position 5731: 0.008136949700095387
Position 373: 0.008008881753824849
Position 1510: 0.0073147345794901345
Position 5908: 0.007021920880548441
Position 8893: 0.005624521556620823
Position 7636: 0.0055158271605453375
Position 2145: 0.0055096843318300885
Position 2097: 0.005450135379772605
Position 6528: 0.00485706670061918
Position 6398: 0.004586733423318949
Position 6555: 0.004373368040732667
Position 8060: 0.0038337016391876474
Position 8232: 0.0027637100083994946
Position 452: 0.0024724647062882646
Position 9133: 0.002343526503265445
Position 577: 0.002319761625068991
Position 3012: 0.002161365503197782
Position 2475: 0.001568089743623687
Position 172: 0.0013253067052695637
Position 5801: 0.0012753499010950203
Position 6138: 0.0012142996688126757
Position 1831: 0.0011666353238869703
Position 6299: 0.0010453608411643792
Position 8118: 0.0008694509731892615
Position 9844: 0.0008029049675466071
Position 1652: 0.0007732108810752403
Position 1883: 0.0007584238560542051
Position 6408: 0.0007514884709393203
Position 211: 0.0007489799757632346
Position 6970: 0.0007344819534967155
Position 4687: 0.0007018191573360628
Position 227: 0.00039588161166866884
Position 12: 0.00037449858153355836
Position 2837: 0.0003630969174891343
Position 3530: 0.00034416291611526586
Position 711: 0.00027401128731074285
Position 670: 0.00026794101851658253
Position 1534: 0.00026057957345600906
Position 5446: 0.0002604703764502223
Position 4258: 0.00022226656150761256
Position 2149: 0.0001800182722006869
Position 354: 0.00017455064085434283
Position 289: 0.00016997707017139637
Position 286: 0.0001569981173409287
Position 3478: 0.00015066147839631845
Position 721: 0.00013015934109852667
Position 3061: 0.00011728903661164025
Position 5738: 0.00010412650974917225
Position 480: 0.00010372021885887341
Position 140: 0.00010226433074734089
Position 10: 0.00010150634744691344
Position 977: 9.536178688977689e-05
Position 5517: 7.73713861887693e-05
Position 1175: 7.436376212780782e-05
Position 3508: 7.148871639293355e-05
Position 153: 7.012991122417262e-05
Position 2874: 6.824431530541056e-05
Position 1512: 5.1718073003737226e-05
Position 116: 4.935404232565408e-05
Position 1392: 4.8612446323486045e-05
Position 434: 4.640212104798362e-05
Position 6326: 4.328724305305365e-05
Position 1063: 4.052727062016411e-05
Position 359: 3.8811259701954344e-05
Position 541: 3.621990887057419e-05
Position 1211: 2.742528635163805e-05
Position 809: 2.4396571196162212e-05
Position 121: 2.2224460157368656e-05
Position 4566: 1.8098025645537884e-05
Position 1345: 1.789843860712061e-05
Position 43: 1.75867452631008e-05
Position 432: 1.7363445364661735e-05
Position 1481: 1.4963670771962975e-05
Position 1057: 1.3824269989575232e-05
Position 124: 1.366686951854213e-05
Position 980: 1.1925549190669465e-05
Position 1573: 1.1916757572113205e-05
Position 179: 1.1771864951891914e-05
Position 1034: 1.1685116545198874e-05
Position 691: 1.024402392218452e-05
Position 1348: 1.0101354195411987e-05
Position 738: 9.265486349214453e-06
Position 829: 8.572861682365784e-06
Position 442: 7.187268331668057e-06
Position 732: 6.875028266387128e-06
Position 1536: 6.852623004752546e-06
Position 628: 6.21361380167591e-06
Position 997: 5.9088582059250246e-06
Position 1225: 5.571237508642086e-06
Position 688: 5.445952848672843e-06
Position 1631: 5.386460684282845e-06
Position 892: 4.476148622269266e-06
Position 838: 4.002566554865642e-06
Position 878: 3.1856407480235514e-06
Position 880: 2.5593437360683768e-06
Position 538: 1.5762840206567981e-06
Position 377: 1.556284303678718e-06
Position 7569: 1.263998009303262e-06
Position 7725: 1.2611283633591123e-06
Position 1002: 1.1516794325001196e-06
Position 1161: 1.0954427375546607e-06
Position 747: 7.850305607483611e-07
Position 1371: 1.970373002948463e-07
Position 2505: 5.8077490613716625e-08
Position 1375: 5.377925938609663e-09
Position 366: 5.373801503888691e-10
Position 843: 4.1461688547407356e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1152: 0.9748550775020925
Position 6203: 0.6990074883174631
Position 7325: 0.6835840689647569
Position 1405: 0.5711995425040516
Position 2232: 0.5143156616561613
Position 3371: 0.41306909290055366
Position 9606: 0.39638173815501426
Position 2358: 0.22141935546743713
Position 5361: 0.154130884684719
Position 8003: 0.13874494169382606
Position 1426: 0.10182578064520731
Position 3978: 0.08971915588905678
Position 353: 0.08717410041982672
Position 2377: 0.07119480398614257
Position 3992: 0.07000360505902371
Position 6083: 0.05919179161161058
Position 1700: 0.05634203030645817
Position 8657: 0.05107541268051499
Position 1760: 0.049766965388754796
Position 8892: 0.04025901470813759
Position 4481: 0.03671956164180919
Position 5592: 0.03596738456090181
Position 6170: 0.03488881748644948
Position 5688: 0.03380730073107427
Position 6066: 0.030507029528132043
Position 5277: 0.02996108294284325
Position 3339: 0.026766327819486596
Position 2010: 0.025586860765953342
Position 1732: 0.024957324265172325
Position 1763: 0.024483174148317206
Position 7684: 0.02310943596415661
Position 373: 0.02193649435987246
Position 5685: 0.020458843431792977
Position 2013: 0.018246941616573312
Position 2326: 0.017645228949089705
Position 3587: 0.016997645468684857
Position 2213: 0.016239982776450824
Position 9538: 0.015668076047488665
Position 3453: 0.014796085615753126
Position 2264: 0.013190772340052887
Position 1578: 0.012596327368567545
Position 1978: 0.011851147617802283
Position 9060: 0.01163740559542186
Position 3386: 0.010867390566139189
Position 2192: 0.010497068846571443
Position 359: 0.009754849575990493
Position 1984: 0.009474394052693924
Position 5629: 0.00894993182223945
Position 8472: 0.008352189824664059
Position 1904: 0.007764899652098545
Position 9125: 0.00730617901982515
Position 3530: 0.007009966038749601
Position 8863: 0.006425976440012954
Position 941: 0.005423559786042065
Position 9362: 0.005411238692555592
