Gene = Kifap3
index = 606
Annotated 5SS: [   320   3534  14521  16458  17811  34886  36367  38349  46284  49713
  69179  76562  78002  82538  83254  85955  89204 103990 108723]
Annotated 3SS: [  3401  14365  16401  17668  34785  36241  38249  46104  49549  69077
  76452  77888  82371  83127  85855  89117 103799 108622 136141]
SMsplice 5SS: [   320   3534  14521  16458  17741  38349  46303  49713  53141  69179
  74181  76562  78002  79016  79166  82538  83254  84311  85955 103990
 108723 120858]
SMsplice 3SS: [  3401  14365  16401  17668  38218  46104  49549  52986  69077  74081
  76452  77888  78858  79101  82371  83127  84168  85855 103799 108622
 120643 136141]
top_k =  1000
Partition function (log Z): -69.34571740401702

Sorted 5' Splice Sites (High to Low Probability):
Position 3534: 0.997796995668129
Position 14521: 0.9744433942655875
Position 17741: 0.9222236925486857
Position 320: 0.7261717724812804
Position 7696: 0.7193520512331396
Position 16458: 0.6859836642330758
Position 6689: 0.35771860442315034
Position 3925: 0.319355107075543
Position 9944: 0.283390580189692
Position 16995: 0.20105489787527545
Position 2369: 0.19596011708956187
Position 348: 0.17331756625914754
Position 8074: 0.1421127166190061
Position 3715: 0.09737384845372844
Position 4042: 0.09524233204265246
Position 6320: 0.09165248307342179
Position 10153: 0.08617406724020273
Position 4509: 0.0650259257139256
Position 19495: 0.06356250941566631
Position 18784: 0.06320449782106806
Position 12528: 0.0562366595739058
Position 17811: 0.0478466729173585
Position 5218: 0.04135258079869043
Position 565: 0.03811735703554605
Position 4721: 0.03229460377997177
Position 15842: 0.03097892609538683
Position 18108: 0.030628530584278946
Position 10753: 0.028508623319443205
Position 12852: 0.026405864109279156
Position 6584: 0.025203419964698277
Position 3686: 0.02318679631121894
Position 17102: 0.021442774463814387
Position 18977: 0.01723543145198514
Position 201: 0.01694753119603438
Position 22434: 0.016918324120666586
Position 18174: 0.015440417389759506
Position 1183: 0.013917903754614411
Position 3726: 0.011279496703976672
Position 19060: 0.010668255962907864
Position 356: 0.009672947034747404
Position 19091: 0.009017806934027166
Position 17364: 0.008776598895253448
Position 16205: 0.008140627669099452
Position 112: 0.007584781284343527
Position 14434: 0.007568213070108535
Position 16952: 0.006919405035576231
Position 485: 0.005718989627206694
Position 358: 0.005078167981754238
Position 503: 0.005019300079735501
Position 1222: 0.004873240646835679
Position 2336: 0.004645380572758762
Position 4297: 0.004601452712853981
Position 23503: 0.00434664576390503
Position 20854: 0.004179504896123626
Position 720: 0.004120549860572058
Position 49: 0.0038757665470840388
Position 17384: 0.003842467749537972
Position 15321: 0.003347754941921189
Position 19160: 0.003108797611494184
Position 2373: 0.0028640740905702174
Position 3959: 0.0025744049999719388
Position 15290: 0.002522033921893702
Position 984: 0.002317796089771787
Position 4935: 0.0022202550555758174
Position 3371: 0.0021700403041654856
Position 16612: 0.002097651539851185
Position 5787: 0.00197179543359736
Position 17069: 0.0019709855833830348
Position 715: 0.0019007938890928911
Position 4145: 0.0018822124882106612
Position 5138: 0.0017566748072467908
Position 3045: 0.0017323875607258609
Position 18504: 0.0012834032902296019
Position 1217: 0.001130978026970767
Position 4517: 0.0010399403710451799
Position 16468: 0.0009754952324518211
Position 4838: 0.0009189500797312996
Position 5466: 0.0008913307622077682
Position 410: 0.0008786340193682083
Position 1225: 0.0008277186037133768
Position 3731: 0.0008139200337956298
Position 2841: 0.0007875652731951622
Position 3332: 0.0007678025925039056
Position 16554: 0.0007665174222027727
Position 1016: 0.0006969315256245375
Position 3290: 0.0005856273621223843
Position 224: 0.0004951162535503934
Position 3736: 0.00048334267297136797
Position 2307: 0.00047470623449013584
Position 3844: 0.00044623048966451064
Position 942: 0.00039082875425659275
Position 380: 0.0003896393636327144
Position 181: 0.0003849522381996024
Position 5056: 0.0003706581408130682
Position 17414: 0.0003673892989228725
Position 1355: 0.0003324383652710375
Position 3030: 0.0003284783514714638
Position 818: 0.000314315657051557
Position 24: 0.0003029227257811049
Position 19198: 0.000287101329155807
Position 17329: 0.0002780101307643558
Position 5123: 0.0002690742251375269
Position 3020: 0.00026777173370130905
Position 2441: 0.0002664487412684772
Position 2345: 0.0002649355469571471
Position 16562: 0.000253059411659305
Position 3538: 0.00023912255215103762
Position 4729: 0.00022214404361535327
Position 16931: 0.00021984542067619059
Position 2350: 0.00020736261316845492
Position 1501: 0.00020192331867538806
Position 3694: 0.00018625511662614814
Position 783: 0.00018231408415760267
Position 841: 0.00018061198783733142
Position 797: 0.00017237059834707954
Position 18022: 0.00017140193793076158
Position 102: 0.00016568503975652164
Position 2179: 0.00015860723918251237
Position 17719: 0.00015407450840685836
Position 214: 0.0001436629673341925
Position 830: 0.00014116836524216846
Position 3298: 0.00010717947489162767
Position 3662: 0.00010370768540609992
Position 1682: 0.00010148756363408081
Position 18112: 9.532463405610314e-05
Position 1626: 9.160308201051892e-05
Position 791: 8.937652780466187e-05
Position 3340: 7.518320823342458e-05
Position 17837: 7.467827424787726e-05
Position 17748: 7.282128011242405e-05
Position 2387: 6.929643153925341e-05
Position 3194: 6.341478582668546e-05
Position 2239: 6.289234432418321e-05
Position 1235: 5.9715536237678e-05
Position 3552: 5.4102820899944515e-05
Position 2513: 5.267671973583362e-05
Position 17849: 4.640820025982272e-05
Position 3548: 3.4177772022517056e-05
Position 4305: 2.770707353222344e-05
Position 3907: 2.5727595572924246e-05
Position 3504: 2.0428444597897602e-05
Position 505: 1.686226791387339e-05
Position 526: 1.4183217850154377e-05
Position 3540: 1.094189801281818e-05
Position 17907: 8.310627528537668e-06
Position 4414: 7.4953167464277334e-06
Position 744: 5.853819610211155e-06
Position 778: 5.5606100455647225e-06
Position 3459: 5.13958990992735e-06
Position 6980: 4.38993858346264e-06
Position 1457: 3.8425474337907074e-06
Position 3092: 3.5286533041221504e-06
Position 2569: 3.461250065819327e-06
Position 2954: 3.317000320769752e-06
Position 2470: 3.296737815893203e-06
Position 741: 3.2646352793181488e-06
Position 2572: 3.192219048415835e-06
Position 2447: 3.1433912420698074e-06
Position 2407: 3.0628598783844855e-06
Position 2190: 2.7459993039307513e-06
Position 2812: 2.4985699197985945e-06
Position 3759: 1.98059572360701e-06
Position 66: 1.8938572808993508e-06
Position 85: 1.562760440032859e-06
Position 1785: 1.4585501279752025e-06
Position 451: 1.4267783104198068e-06
Position 957: 1.3796752763804406e-06
Position 109: 9.64980534603534e-07
Position 595: 9.057448351136796e-07
Position 906: 8.059147160791281e-07
Position 689: 7.410327838200382e-07
Position 3427: 6.979529047235285e-07
Position 3357: 6.832239014826177e-07
Position 747: 5.592497616860871e-07
Position 64: 4.772648980343715e-07
Position 3366: 3.5820122412041067e-07
Position 694: 3.4966179626949277e-07
Position 3929: 2.7901112130979923e-07
Position 961: 1.268062357791411e-07
Position 848: 8.490778329484757e-08
Position 687: 6.365429576730136e-08
Position 1257: 2.0458489171083202e-08
Position 2430: 1.913316695694725e-08
Position 1481: 1.875952389030346e-08
Position 722: 7.838556168499145e-09
Position 1053: 6.155978131790408e-09
Position 1027: 5.4866252203384764e-09
Position 3398: 2.59327949002542e-10
Position 607: 2.3321721039071957e-10
Position 600: 1.3761571920698515e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 17668: 0.986961094990799
Position 3401: 0.856773628488774
Position 14365: 0.8449711134598835
Position 16401: 0.5917701142190703
Position 7619: 0.5407545417389967
Position 3829: 0.4067376525303685
Position 6510: 0.37964191165734706
Position 9827: 0.2518074437525957
Position 16850: 0.20908844559026485
Position 2266: 0.15552412980694996
Position 30731: 0.1488133881206814
Position 3619: 0.14019672462679042
Position 7947: 0.12054448841112068
Position 25846: 0.11703391811552064
Position 14420: 0.10714024989585143
Position 7634: 0.08735199107467494
Position 7565: 0.08422121513694399
Position 22202: 0.08109281232860122
Position 28644: 0.07964857437126109
Position 18025: 0.0756611991873872
Position 3225: 0.07321138621522405
Position 18661: 0.06596390917801427
Position 12406: 0.05623665957390636
Position 6249: 0.05576652881132895
Position 21030: 0.055367180440649165
Position 16378: 0.05508236985178902
Position 18929: 0.04785559136020103
Position 19318: 0.046681596404275424
Position 26725: 0.04619329458616229
Position 2211: 0.04552872411419611
Position 10030: 0.042128388165299506
Position 4413: 0.037844513495571004
Position 9994: 0.03628984795845344
Position 25404: 0.035446549879711006
Position 21013: 0.033162312824867174
Position 16087: 0.03278571748879199
Position 19864: 0.03181261466935671
Position 14292: 0.02990024397995468
Position 3459: 0.02988804563187567
Position 3439: 0.028422139357331677
Position 23597: 0.027940295940360387
Position 12751: 0.02640586410927953
Position 6186: 0.02518326567266576
Position 19446: 0.023263529701179536
Position 24591: 0.021003165805524433
Position 19606: 0.020430047071346727
Position 7918: 0.020133535272185518
Position 1077: 0.0192797923901677
Position 22805: 0.018126784161933144
Position 4625: 0.01771521237611711
Position 16116: 0.01722185005194649
Position 9689: 0.01685065888470802
Position 23298: 0.016745670747433026
Position 10671: 0.016522563011285313
Position 24920: 0.01646402648586923
Position 25024: 0.01590375140919353
Position 22916: 0.015719262168136718
Position 5122: 0.015596813432114508
Position 25990: 0.015302362488394578
Position 21841: 0.014521429455727342
Position 17258: 0.014326170358441392
Position 19339: 0.0142619181718155
Position 5017: 0.013481186926829142
Position 15712: 0.0126443509680253
Position 9869: 0.012221809240551421
Position 22527: 0.012011402178174774
Position 10622: 0.01198606030815802
Position 4408: 0.011235514813582472
Position 16800: 0.011068005442259408
Position 26290: 0.010682853184711672
Position 24732: 0.009723109634131307
Position 4386: 0.009409872283604317
Position 15762: 0.00923448906766346
Position 3406: 0.008680781673746155
Position 16902: 0.008398047811696856
Position 20018: 0.007799362482130661
Position 7591: 0.006633355677338467
Position 5134: 0.00625307429070784
Position 4598: 0.006023492816789465
Position 18313: 0.005725188192388961
Position 15694: 0.005664166255763361
Position 24125: 0.005521400544119248
Position 4620: 0.005352362825024526
Position 22939: 0.005215936796823173
Position 24222: 0.0052120232388748675
Position 21861: 0.005181207983630428
Position 4337: 0.005053193514121742
Position 9607: 0.005047320703776199
Position 21526: 0.005040382083000115
Position 6081: 0.0049244719168385276
Position 17621: 0.0048133234259814285
