Gene = Alg14
index = 109
Annotated 5SS: [  211  6986 28439]
Annotated 3SS: [ 6830 28306 69782]
SMsplice 5SS: [  211  6986 13828 14404 28439 56665 59837 63220 65564 66599]
SMsplice 3SS: [ 6830 13745 14305 28306 56545 59670 63106 65457 66435 69782]
top_k =  1000
Partition function (log Z): -27.678726963567918

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9987215018603566
Position 13828: 0.9293188302427552
Position 14404: 0.9183523210273188
Position 28439: 0.8559753422215566
Position 6986: 0.6781241829067667
Position 31600: 0.49627348632498824
Position 17374: 0.32282763528462755
Position 15538: 0.2857387423154148
Position 12100: 0.276109424156829
Position 15569: 0.2721584007486548
Position 36611: 0.23562965139963293
Position 33660: 0.2257230514639832
Position 16075: 0.22011756787431008
Position 17301: 0.1339122909954833
Position 20540: 0.13214317466600792
Position 21860: 0.13212191778581395
Position 28443: 0.12653942171354532
Position 13279: 0.12503977961041637
Position 28812: 0.12325875751132002
Position 38157: 0.11779152688731619
Position 16081: 0.097851380997033
Position 3272: 0.09262415873618433
Position 18184: 0.08032640653518179
Position 5504: 0.07425191581501928
Position 13312: 0.07091728055968671
Position 2536: 0.06551672255061773
Position 691: 0.05601416865019419
Position 20533: 0.05396936051873986
Position 17568: 0.04950082224424904
Position 17382: 0.044922088262836786
Position 22248: 0.039594284569121285
Position 18359: 0.030417273727136783
Position 13407: 0.027154711750598387
Position 3390: 0.024657414076185085
Position 6307: 0.019562019772718698
Position 6462: 0.01698140884082654
Position 5451: 0.01663967501580327
Position 22420: 0.014595571993457858
Position 1213: 0.013564024867992073
Position 3013: 0.010470996909415085
Position 28460: 0.010020036240321517
Position 36466: 0.009608642799333681
Position 2941: 0.009320591774233793
Position 3382: 0.008005609496308748
Position 415: 0.007009726307860764
Position 31621: 0.006553938719908463
Position 19292: 0.005622294263412644
Position 16001: 0.0052291881441719505
Position 7053: 0.004715590638828375
Position 796: 0.003986229532677817
Position 3292: 0.003903352734459329
Position 3268: 0.0037932707875973685
Position 6121: 0.003738328209244251
Position 4079: 0.00272844227690996
Position 1916: 0.0026911447448737247
Position 3424: 0.0024042861634914607
Position 28349: 0.0018916433799480374
Position 16282: 0.0013436587666664475
Position 15052: 0.0010824239614723096
Position 14810: 0.0009286875635507917
Position 534: 0.0007352262802407309
Position 706: 0.00048771577682560493
Position 2321: 0.0004706125252452295
Position 1739: 0.0004218307745020191
Position 1451: 0.0004075905917814823
Position 215: 0.0003322515342350549
Position 1762: 0.0002868183347488555
Position 701: 0.0002477107848910266
Position 911: 0.00023834710991153742
Position 677: 0.0002261881908316537
Position 922: 0.00021080733514414825
Position 377: 0.00015514157204765027
Position 3001: 0.00012553549531518207
Position 2468: 0.00010741873762789222
Position 49: 0.00010565394149791823
Position 5314: 0.00010344462820468751
Position 1960: 8.770929090424347e-05
Position 4256: 8.749023820639221e-05
Position 1161: 7.924118286579656e-05
Position 4006: 6.809594258414397e-05
Position 963: 6.065160462584212e-05
Position 2907: 5.662399085727969e-05
Position 2424: 4.987759532970565e-05
Position 2124: 4.960915105007037e-05
Position 1284: 4.8862840106522496e-05
Position 590: 4.134804316009947e-05
