Gene = Lsmem2
index = 650
Annotated 5SS: [  87 2990 3250]
Annotated 3SS: [2878 3063 3405]
SMsplice 5SS: [  87 2990]
SMsplice 3SS: [2878 3063]
top_k =  1000
Partition function (log Z): -5.624283627464254

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9672865664791258
Position 2990: 0.8245915997151789
Position 3946: 0.18371324158886046
Position 3250: 0.13741814057732413
Position 3195: 0.12690022535504786
Position 2944: 0.09835141273422601
Position 1321: 0.09320244392708518
Position 2152: 0.07893354736903552
Position 989: 0.068938070907438
Position 3550: 0.030172816718365345
Position 3749: 0.02883532340870802
Position 2147: 0.022860689602677536
Position 2157: 0.022673702278485895
Position 219: 0.020525433239853234
Position 442: 0.0173051282009858
Position 3554: 0.016597768395145634
Position 3951: 0.01657913052027415
Position 1660: 0.016047647632837107
Position 773: 0.015258554422647482
Position 3517: 0.01473460553694032
Position 1735: 0.011364562784936898
Position 595: 0.010830064077385673
Position 3162: 0.00888804716528194
Position 2187: 0.008718591464460688
Position 2123: 0.008201212174601298
Position 3304: 0.0069889626112643755
Position 254: 0.0066646591943558585
Position 3591: 0.004834837024000207
Position 720: 0.004773489337589029
Position 1848: 0.003909353209298282
Position 875: 0.0038088602568809404
Position 1176: 0.0033280170964527663
Position 2222: 0.003162806130822605
Position 4162: 0.0019418399066752404
Position 320: 0.0018541754128261392
Position 390: 0.0015396270723835779
Position 687: 0.0014699299987990877
Position 2802: 0.0014659249869838516
Position 4133: 0.0011476105977780919
Position 3634: 0.0010062647125021027
Position 3247: 0.0009151685108128685
Position 705: 0.0006595264872808394
Position 3820: 0.0006298999212401387
Position 4169: 0.0006145445403441652
Position 2417: 0.0005245672224021225
Position 2972: 0.00047688493622563734
Position 1037: 0.0003917098965617252
Position 495: 0.0003906283434346578
Position 1226: 0.0003870151913575219
Position 400: 0.00036074024401933834
Position 2183: 0.00028777653149678485
Position 3011: 0.0002827666422352248
Position 671: 0.00027327119833601705
Position 823: 0.0002669745315891571
Position 3204: 0.0002582780753846488
Position 3379: 0.00025082553961342977
Position 4175: 0.00024525269383614485
Position 3981: 0.00017941469807100397
Position 3231: 0.00016991873039093385
Position 3029: 0.00014407286668294595
Position 3562: 0.0001340931317260192
Position 3151: 0.00013344124616748439
Position 3319: 0.00010499570075074845
Position 1935: 9.855583640246687e-05
Position 298: 8.798918350297112e-05
Position 755: 8.77601451849524e-05
Position 500: 8.619624101600532e-05
Position 294: 7.019691540450937e-05
Position 175: 6.0790899379388474e-05
Position 3166: 5.862723959016925e-05
Position 1611: 5.353088767653074e-05
Position 3164: 5.1089447334830085e-05
Position 3172: 4.9156097835576746e-05
Position 710: 4.611552904622153e-05
Position 803: 4.302820599099179e-05
Position 1463: 3.746823178346643e-05
Position 3084: 3.658864445323487e-05
Position 3025: 3.657072089194194e-05
Position 3118: 3.575569037347856e-05
Position 3120: 3.398362686613939e-05
Position 817: 2.2231460736134972e-05
Position 1653: 1.7641450042210888e-05
Position 1095: 1.502203898556677e-05
Position 1009: 1.3967009541753801e-05
Position 3137: 9.933348774352868e-06
Position 3206: 9.663085299283913e-06
Position 3237: 9.42414364932375e-06
Position 167: 6.67804702551744e-06
Position 324: 5.011865075206131e-06
Position 2964: 4.987845882866414e-06
Position 2959: 4.566725470793998e-06
Position 97: 3.665876019928968e-06
Position 461: 3.6448932767582162e-06
Position 225: 3.3738884364466853e-06
Position 2935: 3.050477198639961e-06
Position 16: 2.8220404040758013e-06
Position 124: 2.2361281070125666e-06
Position 760: 2.1247280320535285e-06
Position 2432: 1.8143169510755705e-06
Position 463: 1.657196587340837e-06
Position 1915: 1.5981619489415053e-06
Position 580: 1.5021988258779959e-06
Position 353: 1.4339805972187397e-06
Position 2062: 7.95977181722156e-07
Position 525: 7.466100165633553e-07
Position 630: 9.892949865680865e-08
Position 11: 8.484129556019834e-08
Position 312: 7.670914964451235e-08
Position 326: 6.258178101561762e-08
Position 993: 5.577270008342763e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3063: 0.6586272208988327
Position 2878: 0.6075386624713871
Position 3695: 0.3047868641513522
Position 4247: 0.29778244437986595
Position 2898: 0.20947185065143303
Position 3405: 0.15799094198793007
Position 2021: 0.14671593934611385
Position 3812: 0.06723620210868228
Position 1220: 0.06291432929743498
Position 645: 0.046061264664395925
Position 2777: 0.04116577726474232
Position 2801: 0.036732728435035784
Position 4081: 0.02767645007534868
Position 860: 0.025904995881425353
Position 189: 0.022278255519226735
Position 2824: 0.018579285880542945
Position 1502: 0.017606994080862172
Position 894: 0.017416785417521785
Position 3725: 0.01358168436398698
Position 1175: 0.00955697495282095
Position 3869: 0.008640316914311651
Position 2940: 0.008026232395427544
Position 732: 0.007393581262318339
Position 1594: 0.00708547539257656
Position 1225: 0.007003346512032368
Position 4099: 0.006479341955186324
Position 1546: 0.005828785393239983
Position 2842: 0.005241805540667946
Position 3700: 0.004662243199835757
Position 1136: 0.004259661920535898
Position 291: 0.0036313468460916695
Position 4309: 0.0033887593296287916
Position 1028: 0.003190544612676196
Position 3147: 0.0029445412254672297
Position 837: 0.0023561022668166644
Position 370: 0.002335607387372957
Position 1279: 0.002267115524941077
Position 2807: 0.002264579186009923
Position 3092: 0.002087033874558069
Position 1282: 0.0020749534984129923
Position 2757: 0.0016531363201332352
Position 3089: 0.0015925470125542397
Position 3098: 0.0014208788667131194
Position 3792: 0.001300252329442233
Position 353: 0.0010987490948443392
Position 430: 0.0010816216985921466
Position 3413: 0.0009817330219053422
Position 2281: 0.000980372978479164
Position 3157: 0.000843756582526506
Position 1232: 0.0007231318650430803
Position 3742: 0.0006212039807585283
Position 469: 0.0005884200316654156
Position 1189: 0.0005287431313373319
Position 2055: 0.0005265523178771854
Position 3878: 0.0005127122221118208
Position 1242: 0.0004718466039202969
Position 4132: 0.000469354347258797
Position 1551: 0.0004298567289412473
Position 1982: 0.0004267903220605046
Position 671: 0.0004193223193165982
Position 2904: 0.0003980661708262225
Position 1349: 0.0003767933679213063
Position 3748: 0.0003619882009243805
Position 350: 0.0002969942717882866
Position 1915: 0.00029009152702292245
Position 375: 0.00028783368717829656
Position 1517: 0.00028511552545189273
Position 253: 0.0002801552304167455
Position 4430: 0.0002738905838446596
Position 3247: 0.00026094559772587097
Position 3487: 0.0002596090751731423
Position 1294: 0.00023539053529469606
Position 3659: 0.00022455077988731094
Position 3669: 0.00021683778284154674
Position 1498: 0.00021513386604124293
Position 3651: 0.00021066668712754682
Position 792: 0.00018660440194355715
Position 2912: 0.0001865916613791529
Position 491: 0.0001863311927654439
Position 2650: 0.00014998958484881177
Position 2943: 0.00014965685841462225
Position 3816: 0.00014111914630416048
Position 2427: 0.0001355544816203828
Position 739: 0.00013101929843238876
Position 1261: 0.0001285651341985289
Position 320: 0.00012818755816971554
Position 811: 0.00012590064715494297
Position 382: 0.0001231093294685532
Position 2327: 0.00010779026977986525
Position 358: 9.953845374636278e-05
Position 1156: 9.676309480741732e-05
Position 4252: 9.476095034286214e-05
Position 1568: 9.45914647638255e-05
Position 4305: 8.382991215037193e-05
Position 235: 7.864839205632542e-05
Position 1725: 7.786914642180092e-05
Position 3853: 7.700467666955391e-05
Position 777: 6.432406197460323e-05
Position 265: 5.970623420211185e-05
Position 1153: 5.809425701865158e-05
Position 830: 5.525512587102155e-05
Position 4103: 5.517746446723933e-05
Position 1301: 5.361733423953686e-05
Position 2001: 5.1548954644498437e-05
Position 1104: 5.112364912411564e-05
Position 1994: 4.9371650455441176e-05
Position 433: 4.8620089387730804e-05
Position 308: 4.5904676759767495e-05
Position 1608: 4.580179388470583e-05
Position 1706: 4.5788014822896094e-05
Position 1076: 4.388469144725545e-05
Position 1767: 3.8902411619260596e-05
Position 4260: 3.5771318421517445e-05
Position 4269: 3.5180760049752246e-05
Position 3890: 3.5010249983220564e-05
Position 3253: 3.479432286546632e-05
Position 2984: 3.456233005522911e-05
Position 1206: 3.44828257597873e-05
Position 479: 3.0198300645765707e-05
Position 944: 2.862584951197851e-05
Position 2512: 2.723350324912409e-05
Position 2654: 2.649422647115796e-05
Position 2034: 2.5985567240831854e-05
Position 1089: 2.5493319511640078e-05
Position 846: 2.502378399631815e-05
Position 1235: 2.404137107455285e-05
Position 1112: 2.3755862088004084e-05
Position 697: 2.2466704508993256e-05
Position 1659: 2.186236123550381e-05
Position 215: 2.1285302526704775e-05
Position 2964: 2.066101640950964e-05
Position 500: 2.055043772447024e-05
Position 2629: 2.0042445980879226e-05
Position 2215: 1.9457216678399165e-05
Position 302: 1.9308413245100064e-05
Position 342: 1.9052232792780332e-05
Position 687: 1.6820347561036946e-05
Position 1251: 1.5083161048470674e-05
Position 748: 1.3526822586240453e-05
Position 1879: 1.0575173216908857e-05
Position 575: 5.970939106958053e-06
Position 954: 5.374989030121154e-06
Position 1701: 5.34792269142633e-06
Position 1629: 5.06609213494997e-06
Position 1653: 4.7504371250339645e-06
Position 294: 4.7165702238079e-06
Position 2610: 4.459520434494713e-06
Position 378: 4.247486250897653e-06
Position 557: 3.908062920829353e-06
Position 1032: 3.700332165222746e-06
Position 445: 2.7579837901750186e-06
Position 279: 2.4144180859907206e-06
Position 1316: 1.5818832822764065e-06
Position 211: 1.302161418818967e-06
Position 2058: 8.57708164793379e-07
Position 799: 6.384327792097934e-07
Position 395: 4.438716974496731e-07
Position 517: 3.6086166281572704e-07
Position 1086: 3.5133597496114737e-07
Position 553: 3.0818549042701785e-07
Position 1046: 2.635708890146577e-07
Position 442: 1.6543867246039193e-07
Position 158: 1.5258287426887394e-07
Position 904: 1.3769079037315305e-07
Position 699: 1.196484278778262e-07
Position 461: 1.1748804530793517e-07
Position 449: 9.445109685228412e-08
Position 599: 8.121403382918462e-08
Position 269: 7.38507415873381e-08
Position 601: 6.771628859272946e-08
Position 607: 4.489151596177547e-08
Position 2062: 3.6165422449034124e-08
Position 999: 2.6087543216669448e-08
Position 1919: 2.3868864286896683e-08
Position 410: 1.5900296867912543e-08
Position 817: 1.3128259224155573e-08
Position 691: 1.1030355220167098e-08
Position 136: 4.33237132862077e-09
Position 117: 4.015462616620612e-10
Position 679: 3.4189079089027836e-10
Position 694: 3.2916197355177393e-10
Position 83: 1.1239727987367662e-11
Position 138: 1.0106479792421659e-12
Position 140: 8.983396658878945e-13
Position 86: 5.549220282339669e-13
Position 124: 2.950849759547793e-13
Position 73: 1.416295286042203e-13
Position 111: 1.1283200630359835e-13
