Gene = Elp6
index = 374
Annotated 5SS: [  177  5001  7467  8922 10780 14544]
Annotated 3SS: [ 4921  7395  8802 10577 14396 15641]
SMsplice 5SS: [  177  5001  8922 10780 14544]
SMsplice 3SS: [ 4921  8802 10577 14396 15641]
top_k =  1000
Partition function (log Z): 2.1301898897575606

Sorted 5' Splice Sites (High to Low Probability):
Position 177: 0.9812138428985048
Position 10780: 0.9376192177157134
Position 14544: 0.8823926335654395
Position 8922: 0.8097270115109352
Position 5001: 0.7806976932357418
Position 14159: 0.5100021429641923
Position 15141: 0.38476319945382165
Position 5900: 0.3770273285751804
Position 4030: 0.3521704657040167
Position 9060: 0.3390302071564584
Position 7467: 0.2588629690710089
Position 9950: 0.2517349029624699
Position 9119: 0.2198549719793109
Position 3096: 0.19425386538817255
Position 5074: 0.17685503780726666
Position 5834: 0.1670743864600089
Position 1415: 0.14717353968502864
Position 4811: 0.08519108197378693
Position 10274: 0.07882681160729782
Position 13744: 0.07879442250656883
Position 11298: 0.07321124231556872
Position 3102: 0.07141329856300446
Position 6268: 0.06947124040113138
Position 4815: 0.06777420319678155
Position 3261: 0.0601163515176729
Position 15804: 0.05859196497911502
Position 4790: 0.05465893342899561
Position 3711: 0.051882928125783906
Position 14351: 0.04768706581944786
Position 9691: 0.04579114069421793
Position 15555: 0.03993171543532692
Position 10762: 0.036150005715566945
Position 11773: 0.035466273648263796
Position 5039: 0.02089187017813059
Position 9934: 0.01793365626423524
Position 5581: 0.016060509313871242
Position 4056: 0.01574656352536424
Position 4819: 0.015217326964557567
Position 14191: 0.013758952351577617
Position 208: 0.013680044888609596
Position 2422: 0.01279657868198122
Position 1833: 0.011780698517910889
Position 10944: 0.011387130666276555
Position 6047: 0.011347351963351635
Position 15729: 0.011039935748948692
Position 9312: 0.010832040024841194
Position 3091: 0.008277275376609208
Position 10869: 0.007677948180584504
Position 4406: 0.007347246763407881
Position 1459: 0.007274375757234278
Position 15791: 0.006896031924854994
Position 15593: 0.005726274318878444
Position 9697: 0.005270596484490543
Position 9701: 0.004294677960215793
Position 15752: 0.0036665331553860227
Position 7272: 0.003483283037785141
Position 10043: 0.003390652815929696
Position 3509: 0.0032386791781556677
Position 10665: 0.0026704292872200214
Position 6944: 0.002643320379487887
Position 15225: 0.0025467872165879637
Position 3724: 0.002421863638839388
Position 14373: 0.0024198939272052377
Position 497: 0.002394426781006471
Position 61: 0.00205352945746929
Position 3176: 0.0019694872165353936
Position 10216: 0.001847753623813792
Position 4301: 0.0017754998860002571
Position 4143: 0.0017570797824335708
Position 8942: 0.0016598532445721615
Position 9091: 0.0016490160548865338
Position 10646: 0.0016002573206294621
Position 14585: 0.0015631775106717438
Position 11013: 0.0015277588115770165
Position 7910: 0.0015253367602314112
Position 2349: 0.0015212770884856462
Position 3655: 0.00150973941208764
Position 15831: 0.0014519266112389937
Position 10439: 0.0014133116886509303
Position 1799: 0.0013758013425166358
Position 2585: 0.0012520687782312796
Position 1211: 0.001215506006205404
Position 5095: 0.0008949370508855331
Position 268: 0.0008593453999924457
Position 4693: 0.0008490126270635876
Position 1137: 0.0007730449497750616
Position 15767: 0.0007024509670529639
Position 10336: 0.0006960726938634936
Position 253: 0.0006923574679852742
Position 4247: 0.0005827649727914884
Position 14548: 0.000582262772411428
Position 14124: 0.0005567903666010934
Position 3543: 0.0005325874677719897
Position 3606: 0.0005275332470897696
Position 3803: 0.0004985393250578261
Position 3967: 0.0004932172265516251
Position 65: 0.0004922238443491667
Position 3731: 0.00044478807842203546
Position 3387: 0.0003908107382467562
Position 7923: 0.0003852823927352749
Position 5450: 0.00036909737667541767
Position 8875: 0.00034169575293865976
Position 4083: 0.0003091445264223004
Position 2952: 0.0003008875202363026
Position 56: 0.0002847669926985404
Position 1763: 0.0002636191660124237
Position 9135: 0.00025131856848573217
Position 461: 0.00023639498424154527
Position 248: 0.0002304242957058029
Position 7264: 0.00020392412022283675
Position 2690: 0.00020191818461435114
Position 1028: 0.00019270880862968856
Position 1126: 0.0001911393757048428
Position 15964: 0.00016257753013689755
Position 2034: 0.00015038886953539857
Position 15731: 0.00014881977372947156
Position 2324: 0.00014570608705144331
Position 7: 0.00014473396930767321
Position 3452: 0.00014155027420817727
Position 1015: 0.00013266919994469817
Position 1370: 0.00013117684590975153
Position 2103: 0.00013089264406647004
Position 4410: 0.00011362538805255478
Position 15762: 0.00010781224971196777
Position 15694: 9.851895533522835e-05
Position 2930: 9.520937288583671e-05
Position 2522: 7.649598927731703e-05
Position 14313: 5.7727650414491144e-05
Position 995: 5.378049365616244e-05
Position 2772: 4.9714298149330385e-05
Position 3113: 4.752907509441615e-05
Position 3189: 4.724450251630821e-05
Position 1141: 3.812882592817895e-05
Position 676: 3.724275661870799e-05
Position 2373: 2.9993752694724585e-05
Position 1157: 2.8383082397738707e-05
Position 2399: 2.8092080845592415e-05
Position 5426: 2.248648664313853e-05
Position 1908: 2.2188076893438175e-05
Position 289: 1.2769996976036083e-05
Position 261: 9.629779756472006e-06
Position 219: 9.455323960610721e-06
Position 184: 8.795712977097656e-06
Position 917: 8.65466707882202e-06
Position 394: 6.583623071291293e-06
Position 944: 4.7984375894704145e-06
Position 5264: 4.579558229775693e-06
Position 1057: 4.333992514839997e-06
Position 1154: 4.30342019787848e-06
Position 869: 3.890649745212706e-06
Position 642: 3.6602811645736973e-06
Position 187: 3.612092821880583e-06
Position 658: 3.399870503403804e-06
Position 425: 2.884225000868974e-06
Position 975: 2.6678106438655684e-06
Position 12505: 2.6020992336830695e-06
Position 619: 2.58419742736045e-06
Position 125: 2.4333586112280223e-06
Position 10997: 2.3720935320331736e-06
Position 292: 2.3377422623764984e-06
Position 370: 2.111967827592715e-06
Position 957: 1.9050216035000303e-06
Position 528: 1.9044730285309937e-06
Position 734: 1.7376120652626678e-06
Position 93: 1.7248782953086604e-06
Position 2206: 1.5033975139729326e-06
Position 10694: 1.341382621062161e-06
Position 10677: 1.3162212247091336e-06
Position 1596: 1.2728437493300368e-06
Position 544: 1.1970327634375034e-06
Position 70: 1.1251934379289604e-06
Position 666: 7.382155659242589e-07
Position 1002: 7.10418683747325e-07
Position 742: 6.853206228534294e-07
Position 1037: 6.813797531596151e-07
Position 11338: 5.166472378887551e-07
Position 2368: 2.4868804260829727e-07
Position 11530: 2.3015636633863767e-07
Position 2134: 1.2353660386230492e-07
Position 2283: 6.01039438327842e-08
Position 1828: 5.542523440232489e-08
Position 2292: 3.998899097625709e-08
Position 1584: 3.944068798493755e-08
Position 1347: 3.237622578894192e-08
Position 1884: 2.9428386053570464e-08
Position 295: 1.22590676842034e-08
Position 350: 3.938106703028073e-09
Position 116: 3.082076541635747e-09
Position 401: 1.5840037602072082e-09
Position 322: 2.8484182088567093e-10
Position 368: 4.910348555531068e-11
Position 579: 2.619421733212241e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4921: 0.9678024964104127
Position 15641: 0.9254826848883738
Position 8802: 0.8647550995832699
Position 10577: 0.7272103932451821
Position 14396: 0.683726970935415
Position 14043: 0.5242525013186223
Position 9028: 0.48929970384059107
Position 5711: 0.3715398769239352
Position 15115: 0.31056296565165437
Position 7395: 0.2506834102794229
Position 10623: 0.24629965050422123
Position 4611: 0.22298006841158444
Position 3017: 0.20415393267471493
Position 9807: 0.17680492834230085
Position 14260: 0.13423531169972303
Position 3981: 0.13072525131680113
Position 1199: 0.11940967291704364
Position 15902: 0.10960554034068681
Position 3862: 0.10505261128288196
Position 9747: 0.07427699635850842
Position 13600: 0.07224906671284337
Position 10122: 0.06917888920484866
Position 14429: 0.062003501351960984
Position 3898: 0.05986054368855798
Position 11150: 0.05961911516589473
