Gene = Lad1
index = 616
Annotated 5SS: [  419  7295  9449 10222 11135 12375 12623 13014 13351]
Annotated 3SS: [ 7156  8565 10116 11090 12301 12484 12926 13275 13713]
SMsplice 5SS: [  419  7295  8684 10222 12375 12623 13014 13351 13946]
SMsplice 3SS: [ 7156  8565 10116 12301 12484 12926 13177 13713 14404]
top_k =  1000
Partition function (log Z): 13.515711865286681

Sorted 5' Splice Sites (High to Low Probability):
Position 10222: 0.9830898249178331
Position 12375: 0.9651171331142172
Position 13351: 0.9406771040321846
Position 7295: 0.9352364624157166
Position 419: 0.902832699016574
Position 12623: 0.8780457753888301
Position 13014: 0.6977841517015814
Position 8684: 0.6737858907692038
Position 13946: 0.41334664221411055
Position 11135: 0.3804253582725189
Position 5734: 0.2535709347203562
Position 13045: 0.24518793646168074
Position 2358: 0.22570576654205948
Position 5237: 0.1902692134132475
Position 959: 0.18229595320234818
Position 2450: 0.1791250675722536
Position 11308: 0.16512828336315102
Position 13632: 0.1588929677870396
Position 13843: 0.13639440240416853
Position 1219: 0.10641415264799163
Position 7538: 0.09291626860282345
Position 8687: 0.08269607180244756
Position 12688: 0.0730361053294685
Position 329: 0.06810097036090902
Position 5150: 0.053189937926210074
Position 2454: 0.05227976139858698
Position 5721: 0.048473389953815615
Position 13592: 0.04723351992574696
Position 9449: 0.045511785773386035
Position 7667: 0.03919103896280281
Position 656: 0.035911064944562886
Position 1665: 0.03389427574835706
Position 2519: 0.031125536795435494
Position 3635: 0.02995189251960596
Position 13556: 0.02928358086574007
Position 2606: 0.02898533659923983
Position 13114: 0.028303317949240868
Position 13953: 0.026995308346895463
Position 11570: 0.02576700383886273
Position 1353: 0.02532072350575916
Position 3946: 0.021368476593661034
Position 2321: 0.02119646128708004
Position 6211: 0.017837760701710604
Position 13914: 0.016571775120961797
Position 2293: 0.013217732048450375
Position 12404: 0.01255647474122444
Position 859: 0.012477478954984944
Position 5121: 0.01238936117682813
Position 645: 0.011425819384510637
Position 1600: 0.010877932735219774
Position 11471: 0.01037360011282873
Position 3597: 0.010353347957198082
Position 5165: 0.010016154127348085
Position 13279: 0.009763433267684404
Position 10610: 0.009500446169461847
Position 2423: 0.008933072818453987
Position 4203: 0.008811504647662106
Position 13209: 0.008369578224726374
Position 12209: 0.007161314629525079
Position 546: 0.006948308501773247
Position 2882: 0.006606548030929646
Position 4605: 0.0062967913791038225
Position 1644: 0.006104762238929833
Position 141: 0.005899877618887365
Position 5738: 0.005858607098847115
Position 6033: 0.005594312777801509
Position 11276: 0.004960173463971793
Position 7345: 0.004634114416006349
Position 1369: 0.0045673171390638485
Position 8708: 0.004207713552514057
Position 12388: 0.003756859220908856
Position 13585: 0.0036274103059471176
Position 387: 0.00330543203140541
Position 7526: 0.0032770090893611595
Position 14122: 0.0030723270830312144
Position 3817: 0.0030577433550763445
Position 4588: 0.0030450782664563397
Position 6201: 0.002981025304031027
Position 10298: 0.0029127727613713823
Position 12046: 0.0028896009974394695
Position 13849: 0.00270670469453447
Position 5074: 0.002654738422663974
Position 3176: 0.0026151021891059685
Position 12170: 0.0025983477400369605
Position 1275: 0.002595026833859813
Position 11947: 0.0025729945375144864
Position 7437: 0.002468636830279533
Position 1564: 0.0023603885265569527
Position 4384: 0.002284972386821991
Position 519: 0.0022183187405267857
Position 7110: 0.0021182627205746235
Position 8915: 0.002081564219121604
Position 13006: 0.002010037224516816
Position 1363: 0.0018610681485598164
Position 13652: 0.0018128881830022237
Position 11616: 0.001655204238739623
Position 584: 0.0016169712241967098
Position 11920: 0.0015931118427943024
Position 10797: 0.00154661776922437
Position 13097: 0.0014864164954823008
Position 8696: 0.0014001259893746836
Position 8591: 0.0013864434247154004
Position 12394: 0.0013135246831045954
Position 11932: 0.0012690032487400838
Position 1912: 0.0012644616894759118
Position 1962: 0.001262900485073296
Position 9163: 0.0012136234456150727
Position 13994: 0.001208580226337047
Position 7302: 0.0011068786548211675
Position 13890: 0.0010340505240191643
Position 1520: 0.0008175179703451108
Position 14504: 0.0007386822180325348
Position 7617: 0.0006355353438434654
