Gene = Nmu
index = 755
Annotated 5SS: [  234  5438 13677 18350 19725 19867 23027 26351 27966]
Annotated 3SS: [ 5378 13628 18289 19694 19815 22957 26296 27925 30110]
SMsplice 5SS: [  234  5494  8692 13677 18350]
SMsplice 3SS: [ 5378  8577 13599 18289 30110]
top_k =  1000
Partition function (log Z): -9.360620368030403

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.995997036454532
Position 8692: 0.7897025202386203
Position 18350: 0.7706533123116791
Position 13677: 0.7456786032928143
Position 418: 0.5204166577056312
Position 5494: 0.5071804248048866
Position 5438: 0.46908453241244197
Position 854: 0.39006660189376186
Position 19867: 0.30511014865988473
Position 14626: 0.22698264908956697
Position 4322: 0.1524098267370344
Position 4155: 0.12539505240370186
Position 11873: 0.10936249761064357
Position 718: 0.09276539772069531
Position 2826: 0.0863721205567606
Position 3034: 0.08428918141002086
Position 518: 0.0646860183428929
Position 15199: 0.05816235375728926
Position 15129: 0.056702558691209264
Position 622: 0.052859170420621805
Position 5789: 0.03157002709256916
Position 9872: 0.029484675212229024
Position 13018: 0.026023909818534946
Position 1226: 0.023934365349424738
Position 817: 0.02296591237853837
Position 2693: 0.020228035402050277
Position 1078: 0.012787178071860392
Position 5458: 0.01154838169004289
Position 8069: 0.011521161741897795
Position 2082: 0.01149773991847752
Position 3846: 0.00990042951458898
Position 5739: 0.008906018317221986
Position 76: 0.008500890566657574
Position 2989: 0.0076921066352967
Position 13008: 0.007617284514998388
Position 5217: 0.0070810776073709815
Position 6017: 0.006234874443360639
Position 3151: 0.006219680915947784
Position 3836: 0.005191876858474862
Position 964: 0.004711370906541902
Position 1353: 0.004678604999829074
Position 7801: 0.004237286383530147
Position 9760: 0.003586215387280368
Position 1324: 0.0034384222780809476
Position 5640: 0.003365328167110046
Position 6721: 0.0032155276964001512
Position 6333: 0.003080098887618112
Position 5826: 0.0028191591708843174
Position 1203: 0.002743138920090779
Position 5955: 0.002620492033948272
Position 5238: 0.0024264060636646117
Position 7753: 0.002126267856488062
Position 4780: 0.002059732444708877
Position 83: 0.001875286516868324
Position 6369: 0.0018174218472717545
Position 7229: 0.0017855410292973827
Position 401: 0.0016972497000772887
Position 7758: 0.0015735280084300943
Position 4196: 0.0015078287953927284
Position 5160: 0.0013398552288833865
Position 2419: 0.0011798729775801728
Position 550: 0.0011612121233918768
Position 5662: 0.001157932288260461
Position 3247: 0.000875748433610786
Position 792: 0.0008379024720584758
Position 11053: 0.0007221100460943974
Position 8004: 0.0007053270734621328
Position 1964: 0.0004951956113489519
Position 6151: 0.00043431498985005396
Position 7090: 0.00043243693526909407
Position 7849: 0.00039064787785015356
Position 1801: 0.00036328243445071757
Position 5549: 0.00031697081719812825
Position 6156: 0.00030704926103016834
Position 597: 0.0002818058496065486
Position 5499: 0.00027462273568990556
Position 6995: 0.00026248782943961535
Position 7873: 0.00025438144149026636
Position 6948: 0.00024564582057762143
Position 653: 0.00024227170633698802
Position 8684: 0.00021820436754128365
Position 584: 0.0002084304788048129
Position 12923: 0.00013845314565479337
Position 450: 0.0001104244294719637
Position 682: 9.136916513860747e-05
Position 689: 4.9236551958846204e-05
Position 637: 3.786628078001991e-05
Position 589: 3.5016853204322194e-05
Position 862: 3.4369573052581796e-05
Position 9171: 2.41563821129018e-05
Position 8783: 1.963497428612012e-05
Position 506: 1.4425003810181471e-05
Position 90: 1.3123879640342841e-05
Position 148: 1.1898938991305506e-05
Position 132: 8.438135604218075e-06
Position 216: 8.277070525586273e-06
Position 138: 7.713557459853e-06
Position 118: 6.806191749935626e-06
Position 1102: 5.645550613802714e-06
Position 487: 4.885470219877342e-06
Position 553: 3.548883481174601e-06
Position 5782: 3.355906649144122e-06
Position 5: 3.1911518916287984e-06
Position 751: 2.529176916162657e-06
Position 190: 1.7955729775650963e-06
Position 832: 1.2267199265425391e-06
Position 846: 1.1954269869037103e-06
Position 2011: 6.837521335108227e-07
Position 1266: 6.634880862991305e-07
Position 802: 5.68165785574993e-07
Position 7: 4.501400163425469e-07
Position 2025: 4.1228174291954707e-07
Position 1191: 3.5444926173736225e-08
Position 5993: 5.668997375144276e-09
Position 1177: 3.795103423910365e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5378: 0.9798742353598646
Position 18289: 0.8081412747162542
Position 8577: 0.7875063366586362
Position 13599: 0.5574097707092767
Position 355: 0.5458710264447817
Position 487: 0.3692749503461321
Position 22646: 0.3547955388340563
Position 19815: 0.3431023138095765
Position 21619: 0.267201877164032
Position 13628: 0.1435080423733718
Position 761: 0.13107160282476712
Position 14547: 0.12932384674243413
Position 14958: 0.11970080378820058
Position 14487: 0.103820508857931
Position 11698: 0.09162850103664025
Position 4237: 0.06356388798611887
Position 18500: 0.06325799691019925
Position 2823: 0.06047733623370288
Position 3944: 0.05593010488980704
Position 4044: 0.05414801867567548
Position 4259: 0.045706404132154314
Position 21565: 0.043234427051045674
Position 737: 0.04299024401784069
Position 13343: 0.04227509337613876
Position 963: 0.03756560378227941
Position 12883: 0.0373431443894005
Position 5609: 0.03178096318711489
Position 19078: 0.03142431073031046
Position 2944: 0.028087962355490388
Position 4000: 0.02462672452281505
Position 19694: 0.023924141214976262
Position 5083: 0.02389306976483498
Position 9791: 0.022602459172248873
Position 3708: 0.019725397295763048
Position 13507: 0.01963411259677081
Position 11806: 0.01867860634186107
Position 2601: 0.018571216633004057
Position 297: 0.018054437191323387
Position 2636: 0.01770942917384282
Position 20142: 0.016730444572422176
Position 19116: 0.015966665164014324
Position 2874: 0.013384760061960717
Position 4190: 0.012825899937432746
Position 2666: 0.01277504868297236
Position 2803: 0.012659025029006843
Position 5900: 0.012147797077095113
Position 4087: 0.011207168995822811
Position 3006: 0.010344104264996105
Position 689: 0.009843969884567552
Position 7650: 0.009499472881347847
Position 7952: 0.009287347238764043
Position 155: 0.008661987925072999
Position 517: 0.008526029246374633
Position 16953: 0.008364330518154156
Position 15393: 0.007400943467310383
Position 18069: 0.0071267380509791745
Position 18702: 0.006707599426655797
Position 18118: 0.006206220973666578
Position 2777: 0.0059196613496737775
Position 2929: 0.005777361496152935
Position 2604: 0.005729332720138087
Position 987: 0.0055699390252762415
Position 374: 0.005448169376002345
Position 9796: 0.0052982114724754404
Position 1900: 0.004858009159238959
Position 19041: 0.004840239446385823
Position 1729: 0.004612415069597934
Position 2743: 0.0043102250113801165
Position 5738: 0.0042125810184686415
Position 629: 0.004108178831076385
Position 14444: 0.0038940763868333685
Position 13972: 0.0038557158274981863
Position 621: 0.003813162816231481
Position 8550: 0.0036767161616591488
Position 10015: 0.0030969197552744823
Position 5726: 0.0029915472795726977
Position 2377: 0.0026971954997927774
Position 5587: 0.0025873298979652804
Position 705: 0.0024633150796971536
Position 3805: 0.0023882692521717793
Position 19499: 0.002197335871129894
Position 649: 0.002164455616092376
Position 8592: 0.0021306644989202814
Position 378: 0.002040967337493869
Position 9449: 0.0020323578601673716
Position 1173: 0.001968832089024277
Position 6187: 0.0018926461728886628
Position 9836: 0.001863552819163939
Position 2988: 0.0017974594738192663
Position 19526: 0.0017625928780410625
Position 4654: 0.00166379523167344
Position 3967: 0.0015554756519042404
Position 539: 0.0015534552726186506
Position 3751: 0.0015218438101665976
Position 18894: 0.0015215138756032695
Position 143: 0.0014719731290249222
Position 12159: 0.0014481177995180957
Position 6902: 0.0014389405005611857
Position 1996: 0.0014178857797198384
Position 2551: 0.001405847479001296
Position 2335: 0.0014050211431079962
Position 717: 0.0014035230394078256
Position 2138: 0.0013424060860119317
Position 6604: 0.001222976963657508
Position 14020: 0.0012122795295866223
Position 4023: 0.0012064601672292022
Position 14854: 0.001177208344267252
Position 12591: 0.0011718260680791649
Position 7986: 0.0011495171220938564
Position 12135: 0.0011324530887228562
Position 6645: 0.0011015612688397927
Position 18677: 0.0011014795881828772
Position 7777: 0.001089960620005384
Position 7109: 0.001027834484304181
Position 1960: 0.00102756946611883
Position 16916: 0.0009530287015617758
Position 1139: 0.0009459321919292783
Position 16041: 0.0009070022363645677
Position 3126: 0.0008669621127930282
Position 11375: 0.0007966240801122011
Position 5400: 0.0007959551899282119
Position 10894: 0.000790940808726431
Position 9689: 0.0007542746796165121
Position 1225: 0.0006945896364207349
Position 3056: 0.0006582828926214021
Position 9506: 0.0006254349811100312
Position 1021: 0.0006066813536065934
Position 6212: 0.0005560016239585562
Position 6648: 0.0005427523309014774
Position 2779: 0.000510995374470198
Position 10491: 0.0004521860956291018
Position 544: 0.0004465530816871073
Position 4734: 0.00039593721303543544
Position 2468: 0.00037800887714721276
Position 5679: 0.00036753127695241807
Position 14112: 0.0003644723225931393
Position 9967: 0.0003558663743178001
Position 13669: 0.0003401868029180333
Position 11239: 0.000319029327444647
Position 10879: 0.0003132756780766747
Position 5565: 0.0003077853781741337
Position 1963: 0.00030372217216914713
Position 5616: 0.00029935930235072423
Position 10585: 0.00027056738567484307
Position 10831: 0.00026378050638902584
Position 9730: 0.00026197552877843685
Position 576: 0.0002484329385673423
Position 1293: 0.00020706508494530351
Position 6515: 0.00019761409093603863
Position 7183: 0.00019638078274975568
Position 10876: 0.00018109326423977094
Position 7070: 0.00017880956636018357
Position 11575: 0.0001781345252532172
Position 8894: 0.00015721892300688548
Position 6560: 0.0001503653412330874
Position 6168: 0.0001397823577275982
Position 1688: 0.00013626777588449871
Position 13186: 0.000126439473594887
Position 8800: 9.278243011943441e-05
Position 10565: 8.934964193545617e-05
Position 14098: 7.75324783594038e-05
Position 10735: 7.450275239221823e-05
Position 12635: 7.266880547305219e-05
Position 10530: 4.549354087348087e-05
Position 769: 4.292729154812628e-05
Position 2318: 4.24743056983891e-05
Position 11452: 4.1181271570791975e-05
Position 837: 3.650890642938964e-05
Position 9298: 3.535293139521104e-05
Position 11208: 3.31950329329661e-05
Position 221: 2.9708697375827378e-05
Position 398: 2.9697154411422563e-05
Position 10760: 2.4588084118200516e-05
Position 10802: 2.4434378940559395e-05
Position 390: 2.2315468357263938e-05
Position 797: 2.2283933639259904e-05
Position 550: 2.2007464410178422e-05
Position 1148: 1.9410589248739153e-05
Position 8748: 1.8326514899118805e-05
Position 8761: 1.6502382259879565e-05
Position 8757: 1.649743068876181e-05
Position 11173: 1.5016387239906057e-05
Position 659: 1.4713606135461453e-05
Position 8332: 1.3869791531497043e-05
Position 8921: 1.263622973222077e-05
Position 635: 1.2327051126110572e-05
Position 6925: 1.0676503901382957e-05
Position 1197: 9.986694378855954e-06
Position 8510: 5.141691278603115e-06
Position 9238: 4.936994632652998e-06
Position 783: 4.5370916582798175e-06
Position 417: 4.386412837555178e-06
Position 413: 4.128611279752929e-06
Position 653: 3.779148583698458e-06
Position 3206: 3.579233951836244e-06
Position 7469: 3.2046222451207394e-06
Position 496: 3.131694884813953e-06
Position 3130: 3.119645252485068e-06
Position 5484: 2.193313120117141e-06
Position 713: 2.0384105098650563e-06
Position 605: 2.0162801196566255e-06
Position 1736: 1.965851121233009e-06
Position 423: 1.8722514912229225e-06
Position 903: 1.8257712835130647e-06
Position 778: 1.2480472929689608e-06
Position 791: 1.225366332510923e-06
Position 774: 1.1574134750878862e-06
Position 671: 1.152957706457122e-06
Position 1185: 6.333441516484449e-07
Position 8987: 5.675614060167959e-07
Position 597: 4.206012087059657e-07
Position 663: 4.086145940405505e-07
Position 637: 4.023223059494711e-07
Position 1240: 3.7208251293481006e-07
Position 1203: 3.3954952028578627e-07
Position 846: 2.7035447395621815e-07
Position 74: 2.649082857707598e-07
Position 233: 2.637797317222301e-07
