Gene = Mospd3
index = 689
Annotated 5SS: [ 303  774 1068 1451 3894]
Annotated 3SS: [ 500  991 1220 3728 3990]
SMsplice 5SS: [ 303  774 1068 1451 3894]
SMsplice 3SS: [ 692  991 1250 3728 3990]
top_k =  1000
Partition function (log Z): -2.0341798747470183

Sorted 5' Splice Sites (High to Low Probability):
Position 3894: 0.8842702446446371
Position 774: 0.7278373023673846
Position 1451: 0.7022228934193754
Position 303: 0.6619994418747771
Position 1068: 0.6199790442180595
Position 321: 0.22527945873753027
Position 811: 0.16896602690794973
Position 602: 0.1520763686612789
Position 1843: 0.07922268841384104
Position 1727: 0.06115005813805734
Position 2455: 0.03246058928924857
Position 1080: 0.027774641089348313
Position 156: 0.024415598326578646
Position 54: 0.017740231906949504
Position 1972: 0.010231686118738549
Position 1182: 0.010199634642107892
Position 1021: 0.006312616966041387
Position 606: 0.005266660945784807
Position 145: 0.004863364528370001
Position 2711: 0.004779527008554411
Position 3602: 0.004569540303984404
Position 326: 0.00440439544320031
Position 3911: 0.004171997899390104
Position 1769: 0.0034812675490504467
Position 2025: 0.0031350153490400613
Position 3624: 0.0027325855449011694
Position 221: 0.0026837255711808653
Position 1356: 0.002363645020060376
Position 377: 0.00230083540557555
Position 2918: 0.0020987531067471676
Position 1868: 0.0011583876576726976
Position 2658: 0.0011108959711342878
Position 2862: 0.0009014532807614966
Position 2010: 0.0008563403331097234
Position 1850: 0.0008505015439177096
Position 3854: 0.0008099484395974202
Position 179: 0.0007401357331009379
Position 3845: 0.000652402869079487
Position 1315: 0.00042861293825080635
Position 3180: 0.00038635600099853245
Position 815: 0.0003636760953699324
Position 3084: 0.00036313906128138823
Position 3574: 0.0003160588526145071
Position 2962: 0.0003159307767159308
Position 1946: 0.0002971870749367502
Position 237: 0.0002735811450022571
Position 1053: 0.0002673088245569009
Position 1897: 0.0002390733756123394
Position 3039: 0.00023641115890580123
Position 3467: 0.0002355040833004757
Position 3875: 0.00023004414661647232
Position 1999: 0.0002221839627792949
Position 1473: 0.00020926577791300998
Position 1985: 0.00019568911806995234
Position 882: 0.00017120851104375552
Position 436: 0.00016938466819521868
Position 3213: 0.00016689879635860922
Position 1475: 0.00015920350062496432
Position 66: 0.00015384732965872578
Position 2494: 0.00015190292441022272
Position 309: 0.000133497374584999
Position 628: 0.00013055609078499087
Position 1477: 0.00012997807523452778
Position 1471: 0.00011314293014557113
Position 183: 0.00011095098685440001
Position 2487: 7.716844369675711e-05
Position 1072: 6.94176169657655e-05
Position 218: 6.906306183480796e-05
Position 975: 6.8890073616682e-05
Position 2083: 6.811387858557737e-05
Position 1042: 6.488305860329983e-05
Position 1152: 5.957643630812131e-05
Position 1112: 5.720322371896622e-05
Position 838: 4.25770778644964e-05
Position 913: 4.247452850769886e-05
Position 1479: 4.188475754799952e-05
Position 3887: 3.893799573040221e-05
Position 422: 3.855503321522103e-05
Position 548: 3.3882082468905625e-05
Position 668: 3.0479777718007172e-05
Position 1481: 2.9692106440141385e-05
Position 836: 2.7159950449640434e-05
Position 900: 2.3807095887400092e-05
Position 576: 2.3306021436130706e-05
Position 1483: 2.0859190977938272e-05
Position 78: 1.789973355408449e-05
Position 935: 1.7254989093778595e-05
Position 1485: 1.7060742577751127e-05
Position 1137: 1.6770006145468625e-05
Position 1508: 1.6496718556327154e-05
Position 949: 1.2393410680511724e-05
Position 1455: 1.2222686102957232e-05
Position 26: 1.0960254185976378e-05
Position 1487: 1.0570119633546534e-05
Position 473: 7.210306892068e-06
Position 1489: 7.047189594297293e-06
Position 1411: 5.901127815675298e-06
Position 1491: 4.1432621593383704e-06
Position 433: 3.5063541343602506e-06
Position 692: 1.7472458730095002e-06
Position 1528: 1.6217295291714072e-06
Position 714: 1.4529213644737441e-06
Position 1493: 1.3978736543016743e-06
Position 493: 1.3418235275885222e-06
Position 19: 1.3373782335065247e-06
Position 1495: 1.1901594355698486e-06
Position 674: 9.866004932327445e-07
Position 523: 8.70349261831637e-07
Position 659: 4.978298209681506e-07
Position 1186: 9.03692366314028e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3990: 0.7920521487575736
Position 3728: 0.7276681000545894
Position 991: 0.6302087788466642
Position 692: 0.5809647923567421
Position 1250: 0.39527960386734334
Position 653: 0.2985936203831475
Position 1220: 0.21300754392695206
Position 3779: 0.17773894677884494
Position 4063: 0.11844037350170024
Position 1594: 0.057224549508954024
Position 1608: 0.050086205225589576
Position 500: 0.04780454937739179
Position 3817: 0.04562795395019742
Position 2364: 0.030497013557672967
Position 533: 0.030221875690879488
Position 1644: 0.025378679851876446
Position 1821: 0.025093929972122682
Position 1354: 0.023093629194482965
Position 1348: 0.022710614361011332
Position 1003: 0.018330251119914095
Position 1266: 0.017324081767913783
Position 404: 0.01541773793881475
Position 1271: 0.013475077309997776
Position 3417: 0.01341508344488943
Position 699: 0.010787276524539705
Position 964: 0.008310652365577955
Position 1374: 0.007710217564336208
Position 1137: 0.007198612514697935
Position 561: 0.005154974402667394
Position 2533: 0.003581865180735937
Position 514: 0.0035628524232879685
Position 1720: 0.0033278286283266803
Position 1700: 0.0029299267588793316
Position 417: 0.0027925576831660756
Position 2337: 0.0026596769325022782
Position 4067: 0.0023721349483553154
Position 3705: 0.002330453494605628
Position 231: 0.0021706198098804673
Position 1033: 0.00215420249016756
Position 2599: 0.0020855583861003855
Position 589: 0.001951109793706326
Position 260: 0.0019483918425045553
Position 1368: 0.0018179914487806608
Position 2826: 0.0017837225739035416
Position 1402: 0.0016502867816003122
Position 3107: 0.0015551122138354107
Position 2756: 0.0015307056817173159
Position 709: 0.0015044666649840716
Position 2414: 0.001440702071967679
Position 3657: 0.0014236298714080558
Position 4030: 0.0013451487258023503
Position 1327: 0.001262369594435937
Position 155: 0.0012207121421165409
Position 1773: 0.0012022521661972057
Position 1900: 0.0009615723689519256
Position 177: 0.0007756861389211885
Position 1284: 0.0007544778134910522
Position 3739: 0.0007288735863470061
Position 3753: 0.0006775578893807412
Position 429: 0.0005789814760393909
Position 2751: 0.0005418967883626636
Position 3742: 0.00046458513912062496
Position 160: 0.00041711307401879526
Position 727: 0.000400113073384705
Position 3893: 0.0003623204864469129
Position 2987: 0.0003270025831538275
Position 1305: 0.0002789038237565284
Position 4327: 0.0002761470925053802
Position 368: 0.0002531789115155639
Position 4370: 0.000248610161122349
Position 445: 0.00023424343039440935
Position 1293: 0.00020135152632599245
Position 3689: 0.00019342946711114496
Position 949: 0.00018927810928462285
Position 1790: 0.00018791273381709635
Position 179: 0.00018045940680830016
Position 1322: 0.00016488828804341355
Position 433: 0.00016119227416761458
Position 1166: 0.00015184953700826136
Position 4338: 0.0001437497890196007
Position 926: 0.00013912323644090023
Position 1604: 0.0001369331895407352
Position 940: 0.00012353555396603754
Position 3631: 0.00012134957292305276
Position 376: 0.0001212268259058567
Position 595: 0.00010951755004623882
