Gene = Cox20
index = 291
Annotated 5SS: [  79 2730 2876]
Annotated 3SS: [2614 2811 3350]
SMsplice 5SS: [  79 2730]
SMsplice 3SS: [2614 2811]
top_k =  1000
Partition function (log Z): -5.836458632222681

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.9246870998865026
Position 2730: 0.7664752476010043
Position 1200: 0.1569496808254983
Position 548: 0.08600134092881248
Position 448: 0.056249417375094674
Position 746: 0.03941257205730689
Position 891: 0.03410844975907334
Position 3002: 0.03381763619959041
Position 2876: 0.032690864978240114
Position 3166: 0.01942622298055106
Position 382: 0.019351837727090433
Position 644: 0.01930302652994482
Position 2545: 0.013704174332295867
Position 1359: 0.012435075795016827
Position 1692: 0.010222715802323094
Position 1770: 0.007623991809232969
Position 2723: 0.007325451586831988
Position 2465: 0.006473463938765297
Position 2499: 0.0051968283718358006
Position 3121: 0.004445872590799312
Position 116: 0.003701855267192682
Position 171: 0.0031757027188315887
Position 453: 0.0022505537002650805
Position 992: 0.0019332024400443867
Position 1696: 0.0019328687897434214
Position 2193: 0.0011583670617265527
Position 2903: 0.0008727128716659805
Position 1365: 0.0008329388964810901
Position 1063: 0.000769321061290761
Position 2914: 0.0007452047770833525
Position 2734: 0.0006919134183805498
Position 674: 0.0006627222495490783
Position 2859: 0.0005575113974633633
Position 996: 0.0005147090437629652
Position 1782: 0.0005104541856179026
Position 1774: 0.0005085835055934678
Position 653: 0.0004968606776973384
Position 751: 0.0004197160940373989
Position 1600: 0.0004108521834284594
Position 248: 0.00023600564573840284
Position 106: 0.00021948622455685002
Position 84: 0.00019851804009487665
Position 1261: 6.370520257382065e-05
Position 1176: 6.192571797210294e-05
Position 679: 5.5941525443463606e-05
Position 2631: 5.449036540356096e-05
Position 2897: 5.276827008981509e-05
Position 1253: 4.773680856116451e-05
Position 1081: 4.7293237310961846e-05
Position 1767: 4.402011041400539e-05
Position 2448: 4.179632808023869e-05
Position 289: 3.917549246024364e-05
Position 2699: 3.803936607522772e-05
Position 401: 3.68265222887627e-05
Position 920: 3.2982214116222755e-05
Position 803: 2.56781596564605e-05
Position 342: 2.016387916757925e-05
Position 123: 1.4328757420087657e-05
Position 352: 1.2523392637180729e-05
Position 336: 1.1962434815325122e-05
Position 219: 7.467955024936493e-06
Position 1249: 7.4152000897091245e-06
Position 1417: 7.171817158690981e-06
Position 474: 6.634585292629037e-06
Position 142: 5.831645140384204e-06
Position 1313: 5.697770051234137e-06
Position 646: 4.757934482973839e-06
Position 681: 4.136250204301465e-06
Position 1218: 4.060272647944889e-06
Position 34: 2.8466260236945908e-06
Position 691: 2.663294556790895e-06
Position 600: 2.061099960265198e-06
Position 698: 1.2034840337266463e-06
Position 463: 6.716643622842475e-07
Position 228: 6.247598467922221e-07
Position 187: 5.70187247417095e-07
Position 386: 5.6408812534649e-07
Position 409: 3.0808791584218846e-07
Position 559: 3.0374256362532565e-07
Position 118: 1.9877981087421101e-07
Position 467: 5.17192126528784e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2811: 0.8874055593866189
Position 2614: 0.5482868355001066
Position 2587: 0.22770061649556228
Position 507: 0.05637556032818612
Position 3350: 0.05234848904282953
Position 431: 0.04634191963983297
Position 775: 0.044289009427881526
Position 1149: 0.04364367634762953
Position 1105: 0.04236806366528356
Position 3091: 0.03637962811564723
Position 531: 0.02555458164067316
Position 1080: 0.020348679950678725
Position 1548: 0.018479600449350438
Position 1192: 0.014074737869639187
Position 2868: 0.012943988302804492
Position 941: 0.012232761865434538
Position 2781: 0.011513630077166161
Position 2345: 0.011213883710868114
Position 1047: 0.00967893419458812
Position 2419: 0.008368482449542138
Position 2639: 0.007901943698123349
Position 3362: 0.00771125816101878
Position 2815: 0.007188284145839758
Position 1070: 0.007138128474338242
Position 3299: 0.0070147472702122805
Position 579: 0.006569401877867668
Position 2134: 0.006385141072715934
Position 292: 0.006051763457140114
Position 2110: 0.004852342648035863
Position 2288: 0.004670136458727206
Position 1235: 0.004434908285089081
Position 3165: 0.004282180354858608
Position 447: 0.004124751536545831
Position 150: 0.0038876452784526805
Position 486: 0.0037603574617648236
Position 1571: 0.0037554717598392478
Position 876: 0.003519032536336093
Position 163: 0.003517305853224646
Position 1599: 0.002812521176233453
Position 2967: 0.0026151744161273644
Position 884: 0.0025058574557865155
Position 3314: 0.0021461353107000455
Position 2984: 0.002000918244705575
Position 2844: 0.001978646883306876
Position 170: 0.001963758115291867
Position 803: 0.0017870328936697949
Position 2185: 0.001728851161045304
Position 2462: 0.0017204925400365985
Position 2630: 0.0016366920815403224
Position 2690: 0.0016190013397291963
Position 2756: 0.0015718167250883693
Position 619: 0.001567875725903526
Position 1658: 0.001495080159955887
Position 3458: 0.0014105128213386519
Position 3001: 0.0011915448224690142
Position 583: 0.0011436173465750005
Position 946: 0.0011427125048824615
Position 2897: 0.0010305510573799814
Position 375: 0.0010219865322701443
Position 2382: 0.0010107416203015435
Position 2443: 0.0010079043988983774
Position 2623: 0.0009106824173634638
Position 3381: 0.0008673627718553776
Position 368: 0.0007772339291500244
Position 219: 0.0007440464127551477
Position 1154: 0.0006451279701803932
Position 2563: 0.0006165344379496349
Position 3437: 0.0006115480069248328
Position 1014: 0.0006026202760553589
Position 187: 0.0005731298435358819
Position 1695: 0.0005730883437490032
Position 246: 0.0005410132510406865
Position 3535: 0.0004933888913708724
Position 277: 0.0004468151724136302
Position 179: 0.0003946317221448133
Position 784: 0.0003581796153153791
Position 3244: 0.00035090904839967494
Position 639: 0.00032939205696669684
Position 2464: 0.000298520957710592
Position 559: 0.000278312711377378
Position 296: 0.00027808551619353477
Position 3207: 0.0002762617663366279
Position 458: 0.00027340843913679057
Position 1027: 0.00023543825952084397
Position 2847: 0.00021153833418438556
Position 352: 0.00019863452006102983
Position 600: 0.00017562622297928335
Position 1486: 0.0001703697000472999
Position 2359: 0.00016449790524357557
Position 434: 0.00015791239550200703
Position 840: 0.00015515726676203353
Position 819: 0.00015043453685490362
Position 962: 0.00014906342285260239
Position 1108: 0.0001439432183727533
Position 452: 0.00013701763727485758
Position 379: 0.00013317433316389045
Position 1390: 0.00013289706377498948
Position 2415: 0.00012554989962454635
Position 3423: 0.00012159072970261075
Position 901: 0.00011022752191080228
Position 3148: 9.398422267605685e-05
Position 467: 7.837615074418647e-05
Position 1888: 7.339272326015688e-05
Position 2145: 6.978190955915204e-05
Position 960: 6.975921005450615e-05
Position 740: 6.868032178845897e-05
Position 1305: 5.313436605030205e-05
Position 1162: 5.044288309709469e-05
Position 628: 4.781727892479408e-05
Position 956: 4.125734614952444e-05
Position 1411: 4.10351306281122e-05
Position 1289: 3.85970688818989e-05
Position 2166: 3.5837202140391796e-05
Position 1051: 3.574199952099265e-05
Position 2009: 3.466551485744865e-05
Position 891: 3.279845930963083e-05
Position 1909: 3.104769362828513e-05
Position 2264: 2.8823481557907227e-05
Position 238: 2.845746242516332e-05
Position 1633: 2.7430027553896193e-05
Position 2013: 2.561101767379336e-05
Position 1843: 2.530208313914631e-05
Position 1024: 2.3376387820069923e-05
Position 1809: 1.9847661095762766e-05
Position 228: 7.253117780708872e-06
Position 307: 5.384993163907861e-06
Position 397: 5.231406740693401e-06
Position 327: 4.979035024932939e-06
Position 3102: 4.557878922583657e-06
Position 761: 4.142407745574654e-06
Position 252: 3.871824253666979e-06
Position 329: 3.4561098085586354e-06
Position 478: 2.7131199161840282e-06
Position 401: 2.5180895220178093e-06
Position 409: 2.1872900463480525e-06
Position 653: 1.6420215227222377e-06
Position 688: 9.728256013184175e-07
