Gene = Gm49027
index = 497
Annotated 5SS: [ 120 1370 2175 5389 7475 7693]
Annotated 3SS: [  679  2053  5256  7363  7595 12721]
SMsplice 5SS: [ 120 1122 2175 5389 7475]
SMsplice 3SS: [1026 2047 5256 7363 7595]
top_k =  1000
Partition function (log Z): 1.901618868719813

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9815713773097516
Position 2175: 0.9119796626329613
Position 5389: 0.835755661398176
Position 1122: 0.8146213647429648
Position 7475: 0.7628056068973043
Position 7693: 0.7007334106261109
Position 12865: 0.2850991696980384
Position 7451: 0.22229097829467837
Position 6014: 0.12072486279314495
Position 8137: 0.1137161665046596
Position 4448: 0.0918550569938808
Position 11106: 0.08325121832816285
Position 9015: 0.06318979055324699
Position 1723: 0.046219404633283466
Position 7301: 0.03327924282939848
Position 1359: 0.029711769777347574
Position 9055: 0.026970225707265864
Position 4314: 0.020992716936039293
Position 7650: 0.02093413325866136
Position 892: 0.019900019847148682
Position 3980: 0.01754453817041885
Position 7958: 0.015528756448900342
Position 12627: 0.015401220115932038
Position 4634: 0.014850748019799886
Position 4581: 0.014457447037599496
Position 1471: 0.013857194208047947
Position 165: 0.013411677750585818
Position 12778: 0.010365700198070461
Position 4023: 0.010022391882716466
Position 2313: 0.009137192284061199
Position 4275: 0.00887634888337661
Position 900: 0.00798389555076789
Position 1422: 0.0069599269291869045
Position 3241: 0.005819810069668054
Position 2579: 0.004882112384740359
Position 4414: 0.004674393106885856
Position 12787: 0.004201899515853215
Position 6037: 0.004143113765497437
Position 11416: 0.004090784719629274
Position 12971: 0.003885905173509006
Position 6899: 0.0037773779818268886
Position 2048: 0.003347838522004574
Position 11683: 0.0033050360865921327
Position 124: 0.003285246620071823
Position 9358: 0.0032443115299433277
Position 9191: 0.002851146387923342
Position 7487: 0.002736954971570733
Position 1110: 0.0025942241245217835
Position 7442: 0.0025629735702508835
Position 3009: 0.0022886184849180706
Position 6057: 0.001970092672465539
Position 1282: 0.001886889747630585
Position 6245: 0.0018104192275483005
Position 4671: 0.0017596517557674372
Position 7696: 0.0016810272328189083
Position 2542: 0.0015153496493539105
Position 2208: 0.0014257791149640338
Position 5314: 0.0012482545047417515
Position 633: 0.0012226051614817684
Position 4270: 0.001206031101450653
Position 1130: 0.001081764790833776
Position 11808: 0.0010805809519700276
Position 3357: 0.0009674288126306584
Position 7755: 0.0009210696072735526
Position 1529: 0.0008915873394252855
Position 4567: 0.0008224985683971201
Position 5987: 0.0007605889948640091
Position 844: 0.0006979725032654924
Position 93: 0.0006679030057056805
Position 2729: 0.0006198128309074254
Position 2868: 0.0006050807650134054
Position 1169: 0.0005869672285219967
Position 1297: 0.0005842462850916707
Position 1453: 0.0005354044589536598
Position 6341: 0.00047208516252031927
Position 7189: 0.0004644582404429601
Position 826: 0.0004599495899312986
Position 7141: 0.00043395570466127446
Position 1443: 0.00043007292122768136
Position 1501: 0.0003887467853726687
Position 793: 0.00037912551142443266
Position 224: 0.000368019720627554
Position 6292: 0.00035978777874943644
Position 1139: 0.00035903937260996536
Position 7469: 0.00030240531485541616
Position 283: 0.00022418945799571413
Position 1147: 0.0002038053612702201
Position 548: 0.00020164437234815606
Position 7729: 0.00019836558191916226
Position 8149: 0.00019019369252023903
Position 1780: 0.00016443450751483846
Position 801: 0.0001641563368223911
Position 39: 0.00015495373372059661
Position 736: 0.00014915896930521778
Position 8091: 0.0001490308667010795
Position 1330: 0.0001474822479524136
Position 1908: 0.0001209733044239685
Position 1494: 0.00011917342872828679
Position 1101: 0.0001062557729324769
Position 1205: 9.951331217868265e-05
Position 3741: 9.010767233106347e-05
Position 1370: 8.021491694308555e-05
Position 2514: 7.805950504780054e-05
Position 7479: 7.801095419218537e-05
Position 952: 7.787284498054173e-05
Position 1848: 7.726710281857205e-05
Position 1149: 7.365392520569081e-05
Position 3544: 6.83438623707377e-05
Position 3353: 6.664637568930955e-05
Position 1570: 6.21778722362439e-05
Position 2371: 6.0905603202292545e-05
Position 3266: 5.991164137291629e-05
Position 1731: 5.958775550589714e-05
Position 3704: 5.8971655842224314e-05
Position 12388: 5.8348326734929156e-05
Position 5379: 5.6415856236981376e-05
Position 984: 5.238944550986892e-05
Position 2937: 5.0892748169774005e-05
Position 564: 5.041639141478105e-05
Position 1189: 5.01966920335551e-05
Position 1888: 4.7523191316257465e-05
Position 3738: 4.7456662442479595e-05
Position 780: 4.0908887199115574e-05
Position 1532: 4.048430736957113e-05
Position 7783: 3.8334179026362964e-05
Position 1955: 3.809173729065194e-05
Position 1293: 3.695803505277769e-05
Position 1769: 3.554020010574369e-05
Position 3667: 3.461053784884535e-05
Position 671: 3.4375690673337663e-05
Position 1440: 3.400390604351294e-05
Position 627: 3.393986330162622e-05
Position 3070: 3.3897091132889366e-05
Position 3619: 3.161071902149678e-05
Position 1173: 3.089543740539323e-05
Position 3719: 3.0245930868332434e-05
Position 138: 2.908112831627519e-05
Position 7491: 2.8863189650534627e-05
Position 5393: 2.5229903135966117e-05
Position 101: 2.4614246379027645e-05
Position 4373: 2.457750789389497e-05
Position 7832: 2.3352553413419115e-05
Position 1916: 2.2231745487434734e-05
Position 421: 1.9270034798152973e-05
Position 7375: 1.9171306024093903e-05
Position 7994: 1.3698355457381028e-05
Position 5827: 1.3183285198747013e-05
Position 8007: 1.242987516032712e-05
Position 755: 1.2206127698979053e-05
Position 7823: 1.2196892763484993e-05
Position 7625: 1.1809790410298265e-05
Position 621: 1.1092086833851807e-05
Position 3724: 1.0478223318257523e-05
Position 6982: 1.0212809499331705e-05
Position 7807: 9.681889495401786e-06
Position 7732: 8.762900031922899e-06
Position 477: 8.43270294973596e-06
Position 5279: 8.166496107807063e-06
Position 639: 7.2800650225804144e-06
Position 7974: 6.899250896415101e-06
Position 5775: 6.2200366301441555e-06
Position 4072: 6.17936002018843e-06
Position 582: 5.80855472191991e-06
Position 287: 5.702590172803251e-06
Position 5572: 5.572824111937329e-06
Position 6966: 5.547181984006259e-06
Position 49: 5.4434592079224684e-06
Position 5635: 5.211934765556439e-06
Position 4228: 5.079211133568555e-06
Position 3753: 3.515560390628077e-06
Position 43: 3.4921388741032175e-06
Position 87: 2.896887477028038e-06
Position 7977: 2.698587422087805e-06
Position 7717: 2.686851801327873e-06
Position 205: 2.1239984949425373e-06
Position 3106: 1.985813533359916e-06
Position 6055: 1.8976630276451891e-06
Position 2465: 1.664015988782086e-06
Position 5991: 1.6224053409652332e-06
Position 6117: 1.2334835695685327e-06
Position 2155: 1.1040050122370995e-06
Position 6077: 1.0882997437467782e-06
Position 713: 8.867083602535597e-07
Position 2160: 8.275548471322013e-07
Position 1286: 6.878579606219797e-07
Position 2153: 6.690293014279017e-07
Position 2335: 5.04027200654082e-07
Position 3376: 4.1993704882565624e-07
Position 740: 4.0463807617891804e-07
Position 2942: 3.271203415474296e-07
Position 2962: 2.589140817815473e-07
Position 2190: 2.5292946032989215e-07
Position 2534: 2.3140814831242668e-07
Position 2783: 1.94135997840471e-07
Position 3056: 1.7333359694205157e-07
Position 3316: 1.671408919762522e-07
Position 2481: 1.5691548444448224e-07
Position 2472: 1.441659084460944e-07
Position 1069: 1.3502006358340092e-07
Position 2786: 1.2153664767287668e-07
Position 273: 9.314830407798909e-08
Position 496: 7.86807403692327e-08
Position 615: 7.201287269023914e-08
Position 78: 3.882929248367755e-08
Position 669: 3.264817902948771e-08
Position 7835: 1.990994200151867e-08
Position 104: 1.169259348800149e-09
Position 718: 2.9470366682583356e-10
Position 727: 2.3627872288168955e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7363: 0.962618446986003
Position 7595: 0.8891206320131211
Position 2047: 0.8685194529173988
Position 5256: 0.759889729956599
Position 12721: 0.5016041050224985
Position 1026: 0.3844358100393364
Position 997: 0.3079309108762569
Position 13153: 0.2200814216730824
Position 7887: 0.19185705652996216
Position 5943: 0.1278277142702113
Position 4204: 0.12049712146727586
Position 12461: 0.08501670925058419
Position 764: 0.08392505867748225
Position 11015: 0.07328230857482945
Position 8976: 0.06685452589914112
Position 13295: 0.05133350928687089
Position 12993: 0.04713654947220688
Position 5237: 0.04262047157507822
Position 7211: 0.03602432522845938
Position 984: 0.03546482425320428
Position 2100: 0.030748985575714538
Position 5320: 0.027877780182257502
Position 7778: 0.02661910543649318
Position 1358: 0.026053557801502213
Position 836: 0.025122520245554572
Position 7991: 0.025107452871279346
Position 3879: 0.024561539158617474
Position 1577: 0.023996178071270278
Position 7064: 0.02046332178589076
Position 8717: 0.018774824690435194
Position 4447: 0.01586587321156437
Position 13095: 0.01537385252700564
Position 1216: 0.012269266233082223
Position 732: 0.010093844270077305
Position 4534: 0.009609067878324816
Position 1617: 0.009224126849029561
Position 8878: 0.009019354194882813
Position 9253: 0.008192267474431131
Position 8082: 0.007746994211651557
Position 10888: 0.007705158721185433
Position 1000: 0.007657995697838275
Position 7920: 0.006697865022632859
Position 13001: 0.006172047287723427
Position 2252: 0.006136812360775756
Position 8922: 0.0061180764835751114
Position 11285: 0.006102015075305977
Position 8810: 0.005899109262440625
Position 13025: 0.005722014295847231
Position 801: 0.005718684572276013
Position 3182: 0.0055016647243412
Position 4506: 0.005440902825720332
Position 2394: 0.005209950543271037
Position 8228: 0.005012223098956583
Position 7244: 0.00489439745165464
Position 11640: 0.004857315499357975
Position 1063: 0.004665759132426563
Position 1988: 0.004339476027736167
Position 11541: 0.004337936507786629
Position 4213: 0.004194411703907324
Position 8041: 0.004029936363146543
Position 1668: 0.004019291236280031
Position 8899: 0.003949218966783394
Position 1929: 0.003931474154580419
Position 10302: 0.003616162812537287
Position 12749: 0.0035901198833402565
Position 5141: 0.003478128736895223
Position 11515: 0.0031720977214102692
Position 12961: 0.0031711077234695107
Position 10813: 0.0031378545640111223
Position 8943: 0.00313604126428778
Position 3597: 0.002695184356453687
Position 1512: 0.0026819336385465
Position 8555: 0.0024719901282876326
Position 2084: 0.0023057633876952346
Position 4094: 0.0022740773759422745
Position 2053: 0.0021810692610722835
Position 5870: 0.0021060249856825605
Position 1865: 0.0019993325451906135
Position 7823: 0.0019923174801569827
Position 8090: 0.001960706643353295
Position 8046: 0.001958391968745171
Position 5088: 0.0018772139887513345
Position 2007: 0.0018327435330408302
Position 747: 0.0017834404228846276
Position 6854: 0.0017245243114000135
Position 10467: 0.0016922889259664627
Position 8010: 0.0015924665389148505
Position 1628: 0.001547812589373571
Position 10206: 0.0014611248596088778
Position 12109: 0.0013505995513808165
Position 8778: 0.0013453700465345104
Position 10703: 0.00132369961189103
Position 1932: 0.0013146518155792701
Position 3077: 0.0012823313587800452
Position 2808: 0.0012745115716422354
Position 13125: 0.001268217612145499
Position 7613: 0.0012297817837484373
Position 7576: 0.0011514193508754733
Position 2412: 0.0011488536975769548
Position 12727: 0.0011303323005090924
Position 11849: 0.001100105370064718
Position 507: 0.0010946793818365044
Position 9142: 0.001058378435694798
Position 13190: 0.0010089259396488057
Position 6815: 0.0009949723204951764
Position 7379: 0.0009666351536092527
Position 8503: 0.0009292504635623577
Position 6704: 0.0009134794963155948
Position 7610: 0.0008907485555604859
Position 1634: 0.0008767638764143129
Position 1955: 0.0008536956266567694
Position 10382: 0.0008456653411318745
Position 8734: 0.0008232300911156242
Position 1471: 0.0007750931748837379
Position 5219: 0.0007125340631870553
Position 774: 0.0006821207831123359
Position 11235: 0.0006358109646627232
Position 900: 0.0006212309263970065
Position 10391: 0.0006114168998340848
Position 2619: 0.000603450521197623
Position 10337: 0.0005977965315544582
Position 12477: 0.0005911851390189201
Position 962: 0.0005905271891937098
Position 8235: 0.0005733204306605506
Position 2206: 0.000564326773311614
Position 9411: 0.0005532514983850321
Position 2174: 0.0005325618550522522
Position 4407: 0.0005117121616894905
Position 12163: 0.0005111338627248264
Position 8065: 0.000501994095721861
Position 6244: 0.00047515621578771307
Position 5842: 0.00047285877790662274
Position 10515: 0.000469219650370541
Position 2254: 0.00043240789018007646
Position 7729: 0.00042589307434018185
Position 2866: 0.00042429908201296114
Position 2653: 0.00041440699968142524
Position 4474: 0.0003978792786807876
Position 11935: 0.00038042212166202117
Position 906: 0.000352624040996861
Position 3887: 0.00032111005607928146
Position 2616: 0.0002764308252405374
Position 1593: 0.00026602150784273186
Position 8713: 0.00026150569472784544
Position 711: 0.00025161690464933566
Position 11384: 0.00024363366444254397
Position 5048: 0.00024200417026580656
Position 7284: 0.0002276771829896302
Position 1079: 0.00021516544915642244
Position 5206: 0.00020624024983988153
Position 2878: 0.00020188617734694886
Position 8854: 0.00019647118287245872
Position 4284: 0.000196090586514754
Position 5008: 0.00019593881950976885
Position 2900: 0.00018901250072177222
Position 4304: 0.00018546531636611018
Position 8275: 0.00017866259609101369
Position 10544: 0.00017739846387777836
Position 1995: 0.00017001153763154366
Position 215: 0.0001659123119784524
Position 6660: 0.00016016184509944062
Position 334: 0.0001542767917967029
Position 8343: 0.00015372951717675313
Position 9044: 0.000150353726507466
Position 3896: 0.0001397188220307173
Position 3231: 0.00013461125456661738
Position 3773: 0.00013124078609237993
Position 10102: 0.00012913591569533288
Position 2057: 0.00012799209412566595
Position 451: 0.00012737138559119855
Position 10306: 0.00011929899652908783
Position 1630: 0.00011439973495093446
Position 1587: 0.0001054990068397625
Position 4157: 0.00010531165293831521
Position 8056: 0.00010508283116896502
Position 4268: 9.289774737983447e-05
Position 8199: 8.860215474721143e-05
Position 7184: 8.64667525685661e-05
Position 2312: 8.04354389751468e-05
