Gene = Ankzf1
index = 125
Annotated 5SS: [ 518 2125 2784 3097 3553 3789 4222 4510 5965 6217 6485 6706]
Annotated 3SS: [2017 2680 2902 3439 3640 3992 4353 5483 6104 6316 6619 6903]
SMsplice 5SS: [ 262  463 2125 2784 3553 3789 6217 6485 6706]
SMsplice 3SS: [ 367 2017 2680 3439 3640 6104 6316 6619 6903]
top_k =  1000
Partition function (log Z): 10.921162946765705

Sorted 5' Splice Sites (High to Low Probability):
Position 6217: 0.9951275884499553
Position 6485: 0.9824906749456155
Position 3789: 0.9360717002795674
Position 2125: 0.8695853127341706
Position 262: 0.7746404735678443
Position 3553: 0.7502408017615906
Position 2784: 0.6782136472091943
Position 463: 0.5403766597165942
Position 4222: 0.4167186986177727
Position 518: 0.32979648017056595
Position 6706: 0.3214436287069401
Position 5965: 0.31837061241777237
Position 4510: 0.25269639744948796
Position 6762: 0.2142534946732275
Position 3573: 0.2051558853865719
Position 5010: 0.1186411980836437
Position 2145: 0.09105959539488191
Position 1930: 0.077231300294939
Position 5742: 0.047839639681604075
Position 170: 0.02934187899289646
Position 5024: 0.028020872212204916
Position 4611: 0.02525269692815593
Position 1078: 0.020556902303734876
Position 4455: 0.01805536425742002
Position 4932: 0.016973795410678783
Position 3727: 0.01530642032087079
Position 5946: 0.013475411538070664
Position 6732: 0.01199736668259466
Position 5994: 0.011558533908942802
Position 3031: 0.011321824488286277
Position 5573: 0.010425996486452769
Position 6457: 0.009847088765460334
Position 137: 0.009056976406581312
Position 2864: 0.00770306743213981
Position 2181: 0.006243805679122954
Position 4262: 0.006159502704890206
Position 4215: 0.005810930092032247
Position 5696: 0.005475416084574444
Position 3316: 0.005205333909659218
Position 4410: 0.004867130236117333
Position 3101: 0.004793136108736257
Position 156: 0.004338110529416703
Position 5798: 0.004060922016605365
Position 3248: 0.003937871213739284
Position 133: 0.0038084788836210254
Position 2153: 0.0032493493928399363
Position 1107: 0.0032277129422811123
Position 5616: 0.0031325733466288004
Position 598: 0.003118364334798971
Position 3074: 0.0031160880986043976
Position 3162: 0.003053301052634298
Position 3537: 0.0030240481751031725
Position 3187: 0.0028512877819269235
Position 4585: 0.0027191898077498474
Position 2267: 0.0026320335060190567
Position 5631: 0.002405661375621501
Position 2857: 0.002203309299641213
Position 1899: 0.0018986013932600705
Position 4658: 0.001758237926143761
Position 58: 0.001649553133004763
Position 1954: 0.0014696698187193636
Position 118: 0.001438974777269922
Position 716: 0.0014342726527562894
Position 143: 0.0014280985361727354
Position 5285: 0.0012348882987589082
Position 113: 0.0011727749314306831
Position 4082: 0.0011697729606612505
Position 230: 0.0011511789742344669
Position 3812: 0.0009801250698252674
Position 1949: 0.0009479095147249734
Position 6471: 0.0009383817464700528
Position 1096: 0.0009199669263080279
Position 1851: 0.0008984014515631577
Position 503: 0.0008541829942116357
Position 1835: 0.0007722690884964794
Position 2167: 0.0005890659501405275
Position 409: 0.0005866543162109469
Position 5021: 0.0004987095723667522
Position 198: 0.0004968866717972285
Position 146: 0.00046697552132169237
Position 1468: 0.00046605927789089763
Position 1673: 0.00046546894915592787
Position 1480: 0.0004377168797171214
Position 131: 0.00041984270659774816
Position 319: 0.00039072583735312496
Position 638: 0.00038711851941291284
Position 2509: 0.00036732137855371885
Position 12: 0.00036079606633212564
Position 927: 0.00034800378194353634
Position 386: 0.0003464329087701952
Position 372: 0.00034583558946512207
Position 526: 0.0003085685020297811
Position 3057: 0.0003078604275497828
Position 1494: 0.00028598184622906576
Position 3313: 0.00028043681449686894
Position 1231: 0.000274825790687462
Position 6869: 0.0002679302266685862
Position 61: 0.0002645489527797298
Position 3489: 0.00025565441780101933
Position 3079: 0.00025521086898188045
Position 1693: 0.0002498312899687383
Position 4053: 0.0002497339194986731
Position 634: 0.0002386907803922835
Position 1604: 0.00022914441119038437
Position 2187: 0.00022507428434530302
Position 4374: 0.0002248257685583688
Position 6692: 0.00021857106143082
Position 1793: 0.00021238176554129592
Position 897: 0.00020064494996406397
Position 4025: 0.00019354246201790172
Position 4217: 0.00018943172759731247
Position 70: 0.00018854154162752072
Position 1000: 0.00018582956404804578
Position 4462: 0.00018389358273160434
Position 3350: 0.00018324884079791253
Position 6699: 0.00018149039800917743
Position 3077: 0.0001711814738531895
Position 959: 0.00016740664800146655
Position 1072: 0.00016057283061215462
Position 562: 0.0001586997410381737
Position 1187: 0.0001574940747326311
Position 5404: 0.00015316493175482354
Position 7002: 0.00014960258938150251
Position 6750: 0.0001451054440770631
Position 512: 0.00013241624855190885
Position 6837: 0.00012853247685160678
Position 1505: 0.00012745865732506948
Position 252: 0.00012303853472840368
Position 1065: 0.00012123802511591566
Position 3353: 0.00010092070608441014
Position 1879: 9.078195867676007e-05
Position 26: 9.05972384403578e-05
Position 6602: 9.051637545038454e-05
Position 192: 8.870808867983934e-05
Position 3506: 8.843193663757095e-05
Position 567: 8.573106639075171e-05
Position 286: 7.618030098791777e-05
Position 1778: 6.891103074539667e-05
Position 2869: 6.54955989523289e-05
Position 1920: 6.494415660621224e-05
Position 68: 6.388966764803402e-05
Position 1937: 6.0558490526142036e-05
Position 3146: 6.0373375333364906e-05
Position 572: 6.014334999164456e-05
Position 6798: 5.991670397509008e-05
Position 2044: 5.9140241116253624e-05
Position 4188: 5.711507527245992e-05
Position 151: 5.6849947728760396e-05
Position 3979: 5.267066388669773e-05
Position 3996: 5.186525826726171e-05
Position 1520: 5.143448853567534e-05
Position 1161: 5.101830839006556e-05
Position 3503: 4.663610361135313e-05
Position 779: 4.2531379636463586e-05
Position 417: 3.9022176762363454e-05
Position 32: 3.6195067445484386e-05
Position 4350: 3.376677683735415e-05
Position 34: 3.2132133574347875e-05
Position 48: 3.012867378153767e-05
Position 675: 2.90107649932071e-05
Position 4273: 2.9006595927599727e-05
Position 537: 2.8525805338536844e-05
Position 6860: 2.052239207011045e-05
Position 1457: 1.9343007818035144e-05
Position 6788: 1.6681277731697356e-05
Position 4260: 1.554327378034694e-05
Position 1277: 1.4177824520355417e-05
Position 2345: 1.3258988144621916e-05
Position 4285: 1.2343922469683412e-05
Position 6981: 1.2131647653780377e-05
Position 329: 1.2008090683140807e-05
Position 339: 1.094636768917627e-05
Position 1182: 1.0087398894570056e-05
Position 6497: 9.937782260396973e-06
Position 917: 9.560118600519115e-06
Position 29: 8.362952267644766e-06
Position 6267: 2.9418934094021724e-06
Position 806: 1.8582555261440215e-06
Position 796: 1.41144231265194e-06
Position 2840: 8.89716873717282e-07
Position 342: 5.52357554622978e-07
Position 355: 4.885702788401245e-07
Position 6317: 3.8026750307216636e-07
Position 2793: 2.9600453235195514e-07
Position 6551: 1.036755453816466e-07
Position 420: 5.0798494333130476e-08
Position 3681: 4.821498820918599e-08
Position 4058: 4.7666543258820905e-08
Position 6655: 2.722321288316689e-08
Position 6677: 1.4317194293011494e-08
Position 554: 6.485292244992735e-09
Position 6744: 3.4780290528083273e-09
Position 6775: 3.1289246116679498e-09
Position 6724: 1.674723365389559e-09
Position 678: 2.2007679076916303e-12
Position 704: 5.380122782690918e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2017: 0.9365600796372523
Position 6316: 0.9180726092811994
Position 6104: 0.9163533820153026
Position 3640: 0.913645064656666
Position 3439: 0.6933391230664274
Position 6619: 0.6875117005889871
Position 367: 0.6847180924055726
Position 2680: 0.5813402104638202
Position 6903: 0.5694243815583259
Position 4353: 0.3032722538421399
Position 5897: 0.2756492089119072
Position 4162: 0.2509614381385287
Position 7037: 0.1971739475116172
Position 3408: 0.18826309182211073
Position 4909: 0.15817008498443405
Position 5483: 0.07334826796608596
Position 6287: 0.06753283698561603
Position 3920: 0.06518570352202321
Position 1824: 0.06140039250035322
Position 6136: 0.048642938812879385
Position 2759: 0.04756902204018851
Position 3449: 0.04548349164158669
Position 4098: 0.0371846537300556
Position 7104: 0.03528826288503462
Position 3992: 0.03313084954856034
Position 2628: 0.03156109014265437
Position 3481: 0.029693595747281264
Position 5595: 0.02683017548047013
Position 3643: 0.022395791439734046
Position 4104: 0.021968412602948913
Position 1929: 0.021505606962579707
Position 6835: 0.021277889500371967
Position 2902: 0.01949736087583289
Position 896: 0.01804931455355829
Position 242: 0.01767737516515925
Position 2609: 0.01584667540823164
Position 5656: 0.012459485425622726
Position 6935: 0.012127912602048383
Position 2071: 0.011915685649296332
Position 5598: 0.01093869164753879
Position 5993: 0.010316931222613405
Position 6139: 0.009934972721436132
Position 5455: 0.009838845618821989
Position 1758: 0.009186869947239468
Position 6355: 0.009153611218347601
Position 5900: 0.008932163996313056
Position 3952: 0.008905664162926165
Position 6113: 0.008612290329457825
Position 3145: 0.0085560111927681
Position 2682: 0.006819204077210916
Position 6793: 0.005084067567514434
Position 4214: 0.004430056117814307
Position 1875: 0.0043786648670265296
Position 3955: 0.0040588945850967275
Position 4931: 0.003432813949474884
Position 3645: 0.0034232018841482826
Position 6750: 0.0033691846511212935
Position 2915: 0.003358438619662491
Position 3617: 0.002704674706846996
Position 2020: 0.002615092562979494
Position 221: 0.0025083114824299125
Position 1009: 0.00249398491842092
Position 1600: 0.0024523561868634853
Position 861: 0.0023978215964572634
Position 3454: 0.002301921856567252
Position 3458: 0.0022529175077480898
Position 6655: 0.001936490815773525
Position 778: 0.001895967432773085
Position 1772: 0.0018879804705070598
Position 6992: 0.0018456619288330484
Position 3648: 0.001807550438012376
Position 3692: 0.001777188514219956
Position 6323: 0.0017717496764010755
Position 6852: 0.0016580605229240784
Position 4120: 0.0016499507720123426
Position 4827: 0.0015562343047392574
Position 6621: 0.0014776359714229438
Position 517: 0.0014766936071061488
Position 1603: 0.0014184392500051796
Position 2923: 0.0013775790628675546
Position 2734: 0.0013414139379520247
Position 1353: 0.0013107986935316466
Position 7119: 0.0012765039889165559
Position 4031: 0.0012118376057526092
Position 5166: 0.0012010359152804348
Position 2684: 0.0011975562821656023
Position 3939: 0.001169879178898329
Position 3958: 0.0011690958927260923
Position 2883: 0.001164627864127628
Position 3085: 0.0011367248330667497
Position 379: 0.0011045832495327835
Position 3716: 0.0009819131745847072
Position 2740: 0.0009598317135187976
Position 614: 0.0009472035140079626
Position 1845: 0.0009365723286173778
Position 4679: 0.0009298562994583714
Position 6338: 0.0009046834490768502
Position 4281: 0.0008828995695385004
Position 3191: 0.0007704453263031139
Position 436: 0.0007505903665989452
Position 1957: 0.000743443837357206
Position 6542: 0.0006678756989875847
Position 2575: 0.0006535998443699951
Position 6796: 0.000650634202842135
Position 835: 0.0006115471328188662
Position 6692: 0.0006054229574772778
Position 1727: 0.0006050641851607642
Position 1577: 0.000505820967106041
Position 2566: 0.0004913690889723398
Position 3551: 0.000475998077293011
Position 6376: 0.0004729628681103428
Position 3609: 0.00042066498038615963
Position 3051: 0.0004129027335430952
Position 3839: 0.0003532034162015237
Position 7063: 0.0003478023472650248
Position 4038: 0.0003350713661536286
Position 1665: 0.00031481105310977235
Position 319: 0.00030889242687071695
Position 2209: 0.0002977194970486912
Position 6379: 0.00029114788097935464
Position 560: 0.00027964155464544363
Position 2634: 0.00025297928226081717
Position 6548: 0.00024959183677135025
Position 6635: 0.00024132982389486892
Position 6406: 0.00024061242313492496
Position 1898: 0.00023826542248057343
Position 7076: 0.00023633911290418295
Position 2695: 0.00022465328499020706
Position 3730: 0.00022038437847664706
Position 7065: 0.00021953127609163967
Position 6623: 0.00021787853843624968
Position 6563: 0.00020652781216187846
Position 3230: 0.00020434106566182307
Position 3707: 0.00018686948224244752
Position 1397: 0.0001859601991848248
Position 3210: 0.00018358003209296747
Position 1016: 0.00017615986240709534
Position 3624: 0.00016732900870222345
Position 5270: 0.00016412232208533467
Position 2089: 0.00016026285496262754
Position 668: 0.00015783958268562705
Position 3488: 0.00014337865467117813
Position 2109: 0.0001334952538919479
Position 337: 0.00013348120835494928
Position 1349: 0.00012816394012044524
Position 1689: 0.00012630054238223833
Position 6346: 0.0001258014664212345
Position 6363: 0.00012113211864137331
Position 4053: 0.00011513939169726867
Position 322: 0.00010863817800568391
Position 2381: 0.00010733270316523509
Position 6915: 0.00010403019621687111
Position 3306: 0.00010397470521298744
Position 2022: 9.588086397151957e-05
Position 2447: 9.499987142830628e-05
Position 6471: 9.337560488670571e-05
Position 1175: 8.875562806196267e-05
Position 2770: 8.727248429602429e-05
Position 1625: 8.329333088137303e-05
Position 339: 8.176859354908039e-05
Position 2223: 7.838609563209793e-05
Position 2929: 7.779180889614486e-05
Position 4184: 7.415958895185157e-05
Position 1720: 7.290387335292115e-05
Position 1635: 7.195190587432171e-05
Position 6170: 7.15625498689894e-05
Position 391: 6.436891956551735e-05
Position 7214: 6.418231129109066e-05
Position 2100: 6.350230825864317e-05
Position 2395: 6.082781436877292e-05
Position 386: 5.419571810200157e-05
Position 4359: 5.290310378845208e-05
Position 942: 4.991046731238756e-05
