Gene = 2310022A10Rik
index = 33
Annotated 5SS: [  121  3302  7371 11341 11542 12496 18469 21508 25551]
Annotated 3SS: [ 3180  7318 11252 11426 12413 18330 21357 25479 27103]
SMsplice 5SS: [  121  3302  3720  7371 11341 11542 12496 18469 21508 25551]
SMsplice 3SS: [ 3180  3584  7318 11252 11426 12413 18330 21370 25479 27103]
top_k =  1000
Partition function (log Z): 16.265165249092902

Sorted 5' Splice Sites (High to Low Probability):
Position 11542: 0.9896034497121494
Position 18469: 0.9861762035424155
Position 21508: 0.9836342356189367
Position 11341: 0.9795449905884791
Position 3302: 0.9547368438152577
Position 12496: 0.9303912010443375
Position 25551: 0.8366250125030669
Position 121: 0.8285111630544055
Position 7371: 0.8041903768242773
Position 3720: 0.5028904114012387
Position 21742: 0.477115299176693
Position 16574: 0.41563010912503157
Position 19452: 0.38160260068754187
Position 26155: 0.27583590180381307
Position 16782: 0.1875119176752346
Position 17636: 0.1281305933442119
Position 7411: 0.12583853192913028
Position 10982: 0.10177843732245276
Position 20137: 0.09882006334449146
Position 3828: 0.097461923948133
Position 126: 0.09136886384151018
Position 27459: 0.08543990858164466
Position 3612: 0.08166224477589841
Position 21269: 0.07865433151766184
Position 12112: 0.07734592063405099
Position 7572: 0.07072128796788352
Position 11892: 0.06974270203460758
Position 16540: 0.05958929005949982
Position 27070: 0.05694055966558527
Position 28514: 0.05665278838980559
Position 1606: 0.053984665735453595
Position 148: 0.05105358076340138
Position 24468: 0.04968229644509196
Position 22401: 0.047091739343147025
Position 26690: 0.04434713039414999
Position 21759: 0.044070796006943136
Position 1678: 0.04296569341493061
Position 1984: 0.03877692288817713
Position 14228: 0.038014345772604534
Position 27054: 0.03725922998346762
Position 14741: 0.035475051947383505
Position 28355: 0.03512245662128913
Position 21856: 0.03379016372643147
Position 26356: 0.033496904608148026
Position 3348: 0.03297163781212543
Position 28315: 0.031147150020152843
Position 10083: 0.03077772180843532
Position 1929: 0.029661516100582715
Position 1920: 0.02930493250569412
Position 10991: 0.027608817614461732
Position 6609: 0.027400674948805978
Position 13445: 0.025587008451676895
Position 15181: 0.023875692135945228
Position 10959: 0.022004036458250324
Position 12321: 0.021955209432702898
Position 19525: 0.021645673048186223
Position 2498: 0.021242090115621122
Position 12469: 0.020821918353542888
Position 11845: 0.020776823691293363
Position 7939: 0.018979550816330404
Position 10679: 0.018978271998376685
Position 17765: 0.015919172765099954
Position 7415: 0.015846423312780286
Position 205: 0.015253187970820441
Position 26644: 0.015108812084682845
Position 12603: 0.01500864488868921
Position 14260: 0.01307219257366112
Position 18516: 0.012969550705882888
Position 12146: 0.0128867541236668
Position 3684: 0.012374955341765631
Position 3972: 0.012113727386698768
Position 26946: 0.011255968909861809
Position 25898: 0.010289043184037349
Position 18779: 0.010272736644176005
Position 9357: 0.009546099855891652
Position 11363: 0.009465774105223649
Position 10761: 0.008418142539470345
Position 15305: 0.008132753585398163
Position 19420: 0.007858658103180646
Position 21204: 0.007685687492874115
Position 2835: 0.00694858231601139
Position 100: 0.00690954032412985
Position 11961: 0.006737860817787619
Position 3648: 0.006674697475335771
Position 3756: 0.006631663485427784
Position 10474: 0.006453975030351571
Position 26118: 0.0061887428227695735
Position 20001: 0.005873014805518067
Position 20332: 0.004953403168233032
Position 1496: 0.004637218413821482
Position 18765: 0.004573419461019153
Position 16508: 0.004505464965101705
Position 12157: 0.0044959043630300585
Position 8962: 0.004288591243721462
Position 1766: 0.0042194039396117634
Position 585: 0.004126283582593667
Position 3792: 0.00404102414916666
Position 572: 0.003998119332459724
Position 23541: 0.003823814370048971
Position 415: 0.0034096517050350274
Position 20383: 0.0033435507333707155
Position 1977: 0.0033254352071595728
Position 26906: 0.003237768274690932
Position 2523: 0.0030224645640468603
Position 7017: 0.0029378963051065335
Position 6971: 0.0028701984695666755
Position 27074: 0.0028487023592596483
Position 2691: 0.002809991960430151
Position 27202: 0.0027205466859668466
Position 6578: 0.002601932490190378
Position 11527: 0.002593086969195993
Position 3204: 0.002516835424742146
Position 306: 0.002469101515265229
Position 11546: 0.0023264316104227643
Position 11656: 0.0023262440907895724
Position 941: 0.002281335277148845
Position 2956: 0.002225674412820574
Position 1340: 0.0021797869496365152
Position 18903: 0.002140458803368967
Position 3585: 0.002075879945506412
Position 670: 0.002010497409466392
Position 15288: 0.0019961273898853713
Position 10392: 0.0019130867078998406
Position 13439: 0.0019009742849411962
Position 3455: 0.0018719671182435458
Position 4080: 0.0016461406651181116
Position 3724: 0.0015851900010587542
Position 11530: 0.0015391769931205426
Position 3864: 0.0014820725926955169
Position 1968: 0.0014574452402965083
Position 3: 0.0014538275336461405
Position 7732: 0.0014455981073190401
Position 4116: 0.0014208702726382723
Position 2050: 0.0013557191472974453
Position 9672: 0.0011757998610009662
Position 12116: 0.0011639789053174033
Position 14647: 0.0011574168380896078
Position 12055: 0.0011548389161293176
Position 814: 0.001140454134343882
Position 6185: 0.0011323251265241618
Position 12325: 0.0011153213236487762
Position 3688: 0.0011066188629776607
Position 2505: 0.0010857064180701083
Position 3242: 0.0010639811785608604
Position 376: 0.0010510597673092181
Position 23981: 0.0010197818671942734
Position 3900: 0.0009690325039879316
Position 3693: 0.0009077209982749274
Position 15333: 0.0008987766720657412
Position 8386: 0.0008836737418770025
Position 23977: 0.000830691320678792
Position 9314: 0.0007875764132155533
Position 14654: 0.0007659762866823621
Position 25480: 0.0007524005263806434
Position 9618: 0.0006932323955294413
Position 641: 0.0006903776050259603
Position 2164: 0.0006885450274353247
Position 1446: 0.0006723199688514172
Position 16975: 0.0006674967009175541
Position 11986: 0.0006670179716286249
Position 5541: 0.0006405212946896793
Position 3657: 0.0006326850739900578
Position 3729: 0.0006198909908754837
Position 11838: 0.000586312471455343
Position 291: 0.0005739930000962653
Position 23087: 0.0005604983811135295
Position 3760: 0.0005343361305329257
Position 26533: 0.0004868455204394918
Position 595: 0.00045296154493489207
Position 3652: 0.00043593640253337414
Position 301: 0.00043163390248501983
Position 1961: 0.000431219493746653
Position 3936: 0.0003898567722067115
Position 3765: 0.0003883948215271358
Position 11326: 0.0003865500917228983
Position 3616: 0.0003863310656988809
Position 18529: 0.0003741168070789
Position 17263: 0.000365110144315628
Position 12210: 0.00034931287114949705
Position 1933: 0.000345223247858173
Position 14523: 0.0003437861743525808
Position 3796: 0.0003318893091885423
Position 3482: 0.00032683347107266135
Position 2112: 0.0003219845214811242
Position 2300: 0.000321338535043443
Position 2852: 0.00031617880313001407
Position 3082: 0.0003115934266325483
Position 5585: 0.0003027884222315679
Position 1500: 0.0003004389505399179
Position 3832: 0.00029625738345043825
Position 5481: 0.0002813476680726862
Position 2253: 0.00027902844263158705
Position 23076: 0.00025629266423605893
Position 3801: 0.0002489650856855925
Position 11495: 0.00024287705078719524
Position 2945: 0.00023875789893139677
Position 242: 0.00023055794910290176
Position 6020: 0.00022754927358732273
Position 2927: 0.00022749379708106112
Position 836: 0.00022283219375833968
Position 12174: 0.00022028059296325448
Position 3306: 0.0002090311028390244
Position 3621: 0.00020268573171137007
Position 18783: 0.00019677737946062859
Position 178: 0.00019576113654465733
Position 21651: 0.00018972602269676933
Position 18817: 0.0001762635457372839
Position 12138: 0.00017440770035211543
Position 19027: 0.0001687259546593266
Position 2536: 0.000157326735899577
Position 4008: 0.00014747642452826232
Position 11321: 0.00014690440127513506
Position 11491: 0.00014474080791055858
Position 6645: 0.0001253482077243922
Position 4395: 0.00012429686959151677
Position 2325: 0.00012408698806364932
Position 524: 0.00012336087890747464
Position 4260: 0.00011900146798749027
Position 653: 0.0001158806897275811
Position 1416: 0.00010608029278295774
Position 12057: 0.0001046564308642256
Position 6833: 0.00010303348389809843
Position 4539: 0.00010261718693593654
Position 528: 0.00010041706313727866
Position 2168: 9.366217524331206e-05
Position 3837: 9.045197577452947e-05
Position 421: 8.551318637882231e-05
Position 848: 8.393344849845143e-05
Position 11824: 8.09558111410483e-05
Position 12169: 7.529596878319234e-05
Position 5284: 7.327456363243032e-05
Position 7448: 7.080944140036466e-05
Position 4647: 6.902675744159271e-05
Position 11309: 6.878252731068224e-05
Position 2502: 6.815079242731531e-05
Position 5756: 6.75204059581629e-05
Position 3904: 6.551655287288625e-05
Position 3675: 6.268338638099677e-05
Position 13239: 5.999268125920518e-05
Position 12004: 5.9751826992737194e-05
Position 3740: 5.735077860924009e-05
Position 3704: 5.667666346357998e-05
Position 7419: 5.4297917277589076e-05
Position 3711: 5.4152547714379574e-05
Position 3668: 5.2545014906845424e-05
Position 3868: 5.123719560808935e-05
Position 12245: 5.119420829913083e-05
